Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Харабалинская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	238	4	3	8	15	18	3	11	7	9	9	17	11	14	13	7	12	15	14	2	4	17	5	1	1	6	3	3	6					
		1.61%	0.99%	1.93%	1.16%	1.93%	3.05%	2.25%	2.01%	1.33%	1.72%	1.34%	3.34%	1.75%	2.55%	1.68%	1.10%	1.63%	2.54%	1.55%	1.58%	0.51%	2.24%	0.74%	0.65%	0.96%	0.86%	1.29%	0.55%	1.73%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	210	4	1	18	18	9	1	3	7	16	24	5	13	4	13	3	11	8	18	0	14	4	1	0	0	10	1	2	2					
		1.42%	0.99%	0.64%	2.62%	2.31%	1.52%	0.75%	0.54%	1.33%	3.07%	3.58%	0.98%	2.07%	0.73%	1.68%	0.47%	1.50%	1.35%	1.99%	0.0%	1.78%	0.52%	0.14%	0.0%	0.0%	1.44%	0.43%	0.37%	0.57%					
22	"5. ""За Русь Святую"""	62	1	4	3	8	14	1	0	3	2	3	2	1	1	4	1	0	1	2	0	2	2	3	0	0	2	0	2	0					
		0.42%	0.24%	2.58%	0.43%	1.03%	2.37%	0.75%	0.0%	0.57%	0.38%	0.44%	0.39%	0.15%	0.18%	0.51%	0.15%	0.0%	0.16%	0.22%	0.0%	0.25%	0.26%	0.44%	0.0%	0.0%	0.28%	0.0%	0.37%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	1	0	2	4	0	0	1	2	1	0	0	0	0	0	1	0	2	3	0	2	2	0	1	0	2	0	0	0					
		0.16%	0.24%	0.0%	0.29%	0.51%	0.0%	0.0%	0.18%	0.38%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.33%	0.33%	0.0%	0.25%	0.26%	0.0%	0.65%	0.0%	0.28%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	74	2	0	9	5	4	2	2	2	1	3	1	0	1	3	3	1	4	2	0	6	2	6	2	0	3	4	4	2					
		0.50%	0.49%	0.0%	1.31%	0.64%	0.67%	1.50%	0.36%	0.38%	0.19%	0.44%	0.19%	0.0%	0.18%	0.38%	0.47%	0.13%	0.67%	0.22%	0.0%	0.76%	0.26%	0.89%	1.31%	0.0%	0.43%	1.73%	0.74%	0.57%					
25	"8. ""Народно-республиканская партия России"""	32	2	0	1	0	1	0	2	1	1	2	0	4	2	0	0	0	2	3	2	2	1	2	0	2	2	0	0	0					
		0.21%	0.49%	0.0%	0.14%	0.0%	0.16%	0.0%	0.36%	0.19%	0.19%	0.29%	0.0%	0.63%	0.36%	0.0%	0.0%	0.0%	0.33%	0.33%	1.58%	0.25%	0.13%	0.29%	0.0%	1.92%	0.28%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	0	0	1	0	1	0	0	1	0	0	2	0	0	1	0	2	0	3	0	0	3	0	1	0	0	1	2	0					
		0.12%	0.0%	0.0%	0.14%	0.0%	0.16%	0.0%	0.0%	0.19%	0.0%	0.0%	0.39%	0.0%	0.0%	0.12%	0.0%	0.27%	0.0%	0.33%	0.0%	0.0%	0.39%	0.0%	0.65%	0.0%	0.0%	0.43%	0.37%	0.0%					
27	"10. ""Аграрная партия России"""	1267	56	0	71	79	118	7	46	26	25	61	39	22	33	49	50	51	26	95	4	10	135	96	2	13	51	6	74	22					
		8.61%	13.96%	0.0%	10.34%	10.18%	20.03%	5.26%	8.40%	4.94%	4.79%	9.10%	7.67%	3.50%	6.03%	6.36%	7.87%	6.95%	4.41%	10.53%	3.17%	1.27%	17.81%	14.32%	1.31%	12.5%	7.39%	2.59%	13.72%	6.37%					
28	"11. ""Истинные патриоты России"""	51	1	0	2	0	1	0	1	3	2	3	2	2	0	0	1	6	2	4	0	1	3	5	5	0	4	0	0	3					
		0.34%	0.24%	0.0%	0.29%	0.0%	0.16%	0.0%	0.18%	0.57%	0.38%	0.44%	0.39%	0.31%	0.0%	0.0%	0.15%	0.81%	0.33%	0.44%	0.0%	0.12%	0.39%	0.74%	3.28%	0.0%	0.57%	0.0%	0.0%	0.86%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	189	7	9	3	10	4	0	8	12	11	7	8	6	5	4	10	13	10	14	2	9	13	6	1	2	7	1	3	4					
		1.28%	1.74%	5.80%	0.43%	1.28%	0.67%	0.0%	1.46%	2.28%	2.11%	1.04%	1.57%	0.95%	0.91%	0.51%	1.57%	1.77%	1.69%	1.55%	1.58%	1.14%	1.71%	0.89%	0.65%	1.92%	1.01%	0.43%	0.55%	1.15%					
30	"13. ""Демократическая партия России"""	39	2	0	3	2	2	0	1	2	1	0	2	0	3	0	4	3	4	2	0	4	1	0	1	0	1	0	1	0					
		0.26%	0.49%	0.0%	0.43%	0.25%	0.33%	0.0%	0.18%	0.38%	0.19%	0.0%	0.39%	0.0%	0.54%	0.0%	0.62%	0.40%	0.67%	0.22%	0.0%	0.51%	0.13%	0.0%	0.65%	0.0%	0.14%	0.0%	0.18%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	133	1	0	7	8	7	1	2	7	6	0	1	8	2	8	2	5	3	11	2	1	8	8	8	2	13	9	2	1					
		0.90%	0.24%	0.0%	1.02%	1.03%	1.18%	0.75%	0.36%	1.33%	1.15%	0.0%	0.19%	1.27%	0.36%	1.03%	0.31%	0.68%	0.50%	1.21%	1.58%	0.12%	1.05%	1.19%	5.26%	1.92%	1.88%	3.89%	0.37%	0.28%					
32	"15. ""Партия СЛОН"""	21	1	0	0	0	2	1	0	2	1	0	1	2	0	1	1	1	1	3	0	1	0	0	0	1	1	0	0	1					
		0.14%	0.24%	0.0%	0.0%	0.0%	0.33%	0.75%	0.0%	0.38%	0.19%	0.0%	0.19%	0.31%	0.0%	0.12%	0.15%	0.13%	0.16%	0.33%	0.0%	0.12%	0.0%	0.0%	0.0%	0.96%	0.14%	0.0%	0.0%	0.28%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1060	12	5	39	50	29	9	26	34	48	73	39	52	42	88	86	88	48	32	6	58	33	44	15	10	20	38	12	24					
		7.20%	2.99%	3.22%	5.68%	6.44%	4.92%	6.76%	4.75%	6.46%	9.21%	10.89%	7.67%	8.28%	7.67%	11.42%	13.54%	12.00%	8.14%	3.54%	4.76%	7.39%	4.35%	6.56%	9.86%	9.61%	2.89%	16.45%	2.22%	6.95%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	55	1	0	3	1	8	2	1	2	2	1	2	0	0	1	2	3	1	2	1	3	4	1	3	2	3	2	4	0					
		0.37%	0.24%	0.0%	0.43%	0.12%	1.35%	1.50%	0.18%	0.38%	0.38%	0.14%	0.39%	0.0%	0.0%	0.12%	0.31%	0.40%	0.16%	0.22%	0.79%	0.38%	0.52%	0.14%	1.97%	1.92%	0.43%	0.86%	0.74%	0.0%					
35	"18. ""ЛДПР"""	1868	44	25	68	126	53	7	77	56	93	126	69	87	72	125	85	91	78	81	21	184	80	84	18	4	38	8	37	31					
		12.69%	10.97%	16.12%	9.91%	16.23%	8.99%	5.26%	14.07%	10.64%	17.85%	18.80%	13.58%	13.85%	13.16%	16.23%	13.38%	12.41%	13.24%	8.98%	16.66%	23.46%	10.55%	12.53%	11.84%	3.84%	5.50%	3.46%	6.86%	8.98%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	187	8	1	8	5	3	1	5	7	6	10	7	8	6	11	10	11	10	8	3	6	7	14	2	1	6	7	5	11					
		1.27%	1.99%	0.64%	1.16%	0.64%	0.50%	0.75%	0.91%	1.33%	1.15%	1.49%	1.37%	1.27%	1.09%	1.42%	1.57%	1.50%	1.69%	0.88%	2.38%	0.76%	0.92%	2.08%	1.31%	0.96%	0.86%	3.03%	0.92%	3.18%					
37	"20. ""Политическая партия ""Единая Россия"""	4908	129	68	282	269	177	64	171	194	154	161	130	184	191	239	162	218	170	324	57	358	233	140	52	28	301	64	212	176					
		33.35%	32.16%	43.87%	41.10%	34.66%	30.05%	48.12%	31.26%	36.88%	29.55%	24.02%	25.59%	29.29%	34.91%	31.03%	25.51%	29.74%	28.86%	35.92%	45.23%	45.66%	30.73%	20.89%	34.21%	26.92%	43.62%	27.70%	39.33%	51.01%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	2	0	0	0	2	0	2	1	0	2	2	3	1	1	1	4	0	7	0	0	0	0	1	0	0	1	3	0					
		0.22%	0.49%	0.0%	0.0%	0.0%	0.33%	0.0%	0.36%	0.19%	0.0%	0.29%	0.39%	0.47%	0.18%	0.12%	0.15%	0.54%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.43%	0.55%	0.0%					
39	"22. ""Развитие предпринимательства"""	40	1	0	2	1	1	0	4	0	0	1	1	3	3	2	3	5	1	3	0	0	4	0	0	1	1	3	0	0					
		0.27%	0.24%	0.0%	0.29%	0.12%	0.16%	0.0%	0.73%	0.0%	0.0%	0.14%	0.19%	0.47%	0.54%	0.25%	0.47%	0.68%	0.16%	0.33%	0.0%	0.0%	0.52%	0.0%	0.0%	0.96%	0.14%	1.29%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2975	90	21	111	111	75	16	140	112	114	143	139	170	119	165	160	159	170	187	13	53	131	204	27	16	122	57	121	29					
		20.21%	22.44%	13.54%	16.18%	14.30%	12.73%	12.03%	25.59%	21.29%	21.88%	21.34%	27.36%	27.07%	21.75%	21.42%	25.19%	21.69%	28.86%	20.73%	10.31%	6.76%	17.28%	30.44%	17.76%	15.38%	17.68%	24.67%	22.44%	8.40%					
																																			
41	Против всех	419	7	4	10	18	8	8	15	21	13	18	15	20	20	18	25	16	10	29	3	40	29	10	6	10	17	4	13	12					
		2.84%	1.74%	2.58%	1.45%	2.31%	1.35%	6.01%	2.74%	3.99%	2.49%	2.68%	2.95%	3.18%	3.65%	2.33%	3.93%	2.18%	1.69%	3.21%	2.38%	5.10%	3.82%	1.49%	3.94%	9.61%	2.46%	1.73%	2.41%	3.47%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
