Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Хотынецкая																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734					
31	"14. ""Великая Россия - Евразийский Союз"""	19	1	0	1	2	3	0	0	0	1	0	0	1	4	1	0	0	3	2					
		0.26%	0.23%	0.0%	0.41%	0.61%	0.57%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.27%	1.19%	0.32%	0.0%	0.0%	0.49%	0.20%					
32	"15. ""Партия СЛОН"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%					
33	"16. ""Родина"" (народно-патриотический союз)"""	224	17	12	3	3	18	2	0	12	2	7	5	2	13	14	12	25	24	53					
		3.16%	4.07%	5.42%	1.25%	0.91%	3.44%	0.96%	0.0%	2.36%	0.86%	2.37%	2.57%	0.54%	3.89%	4.50%	2.65%	4.40%	3.96%	5.34%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	8	1	0	0	0	1	0	0	2	0	0	0	0	2	0	1	1	0	0					
		0.11%	0.23%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.22%	0.17%	0.0%	0.0%					
35	"18. ""ЛДПР"""	535	28	10	33	38	42	5	16	46	7	28	7	21	30	25	17	57	42	83					
		7.55%	6.71%	4.52%	13.75%	11.62%	8.04%	2.40%	5.42%	9.05%	3.04%	9.49%	3.60%	5.70%	8.98%	8.03%	3.76%	10.05%	6.94%	8.37%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	67	6	2	3	3	0	3	0	4	0	0	0	0	4	7	3	11	6	15					
		0.94%	1.43%	0.90%	1.25%	0.91%	0.0%	1.44%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	1.19%	2.25%	0.66%	1.94%	0.99%	1.51%					
37	"20. ""Политическая партия ""Единая Россия"""	4136	269	156	108	180	348	144	230	281	145	220	136	289	172	200	344	269	275	370					
		58.37%	64.50%	70.58%	45.0%	55.04%	66.66%	69.23%	77.96%	55.31%	63.04%	74.57%	70.10%	78.53%	51.49%	64.30%	76.10%	47.44%	45.45%	37.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	1	1	1	2	0	0	0	2	0	1	1	0	0	0	1	0	0	3					
		0.18%	0.23%	0.45%	0.41%	0.61%	0.0%	0.0%	0.0%	0.39%	0.0%	0.33%	0.51%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.30%					
39	"22. ""Развитие предпринимательства"""	10	2	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	4					
		0.14%	0.47%	0.0%	0.41%	0.30%	0.0%	0.48%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1215	54	27	68	36	46	40	23	105	48	23	22	30	62	27	32	122	159	291					
		17.14%	12.94%	12.21%	28.33%	11.00%	8.81%	19.23%	7.79%	20.66%	20.86%	7.79%	11.34%	8.15%	18.56%	8.68%	7.07%	21.51%	26.28%	29.36%					
																									
41	Против всех	247	11	5	5	14	32	4	6	11	6	1	3	10	13	11	6	24	34	51					
		3.48%	2.63%	2.26%	2.08%	4.28%	6.13%	1.92%	2.03%	2.16%	2.60%	0.33%	1.54%	2.71%	3.89%	3.53%	1.32%	4.23%	5.61%	5.14%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
