Выборы Президента Российской Федерации																																												
																																												
Наименование Избирательной комиссии:    Милославская																																												
																																												
Итоги голосования 																																												
																																												
		Сумма	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250					
		2.18%	1.66%	3.04%	2.92%	3.03%	2.35%	0.00%	1.24%	4.39%	1.42%	2.74%	0.00%	0.00%	0.00%	1.90%	5.26%	1.69%	1.56%	0.00%	4.05%	4.64%	3.16%	2.13%	4.07%	5.19%	1.34%	5.08%	0.00%	1.65%	4.52%	0.00%	0.62%	3.10%	0.00%	0.96%	1.75%	0.85%	0.00%					
19	. Малышкин Олег Александрович	153	15	19	1	7	6	1	3	3	6	0	0	7	2	2	0	1	6	4	0	1	8	8	1	2	2	0	1	7	5	5	2	5	0	1	15	5	2					
		2.01%	2.07%	1.48%	0.73%	2.65%	1.28%	0.58%	1.86%	2.63%	1.70%	0.00%	0.00%	2.63%	2.00%	1.90%	0.00%	0.85%	9.38%	4.65%	0.00%	0.66%	8.42%	4.26%	0.81%	0.87%	1.34%	0.00%	1.85%	3.85%	2.26%	5.32%	0.62%	2.21%	0.00%	0.48%	6.58%	4.24%	2.25%					
20	. Миронов Сергей Михайлович	53	2	7	1	0	3	1	0	1	4	1	0	2	0	1	0	1	1	1	0	1	2	2	2	1	0	0	0	2	2	3	4	3	0	1	4	0	0					
		0.70%	0.28%	0.55%	0.73%	0.00%	0.64%	0.58%	0.00%	0.88%	1.14%	0.68%	0.00%	0.75%	0.00%	0.95%	0.00%	0.85%	1.56%	1.16%	0.00%	0.66%	2.11%	1.06%	1.63%	0.43%	0.00%	0.00%	0.00%	1.10%	0.90%	3.19%	1.25%	1.33%	0.00%	0.48%	1.75%	0.00%	0.00%					
21	. Путин Владимир Владимирович	5863	584	989	105	175	366	112	122	89	262	107	60	236	80	81	47	97	44	72	61	129	47	157	110	182	114	47	44	135	170	79	276	153	88	110	151	105	77					
		76.93%	80.55%	77.15%	76.64%	66.29%	78.04%	64.74%	75.78%	78.07%	74.43%	73.29%	64.52%	88.72%	80.00%	77.14%	82.46%	82.20%	68.75%	83.72%	82.43%	85.43%	49.47%	83.51%	89.43%	78.79%	76.51%	79.66%	81.48%	74.18%	76.92%	84.04%	85.98%	67.70%	90.72%	52.63%	66.23%	88.98%	86.52%					
22	. Хакамада Ирина Муцуовна	80	10	15	0	3	4	3	8	0	2	1	1	0	0	0	1	1	2	0	1	1	1	2	2	2	4	1	0	3	0	0	2	2	0	1	4	2	1					
		1.05%	1.38%	1.17%	0.00%	1.14%	0.85%	1.73%	4.97%	0.00%	0.57%	0.68%	1.08%	0.00%	0.00%	0.00%	1.75%	0.85%	3.12%	0.00%	1.35%	0.66%	1.05%	1.06%	1.63%	0.87%	2.68%	1.69%	0.00%	1.65%	0.00%	0.00%	0.62%	0.88%	0.00%	0.48%	1.75%	1.69%	1.12%					
23	. Харитонов Николай Михайлович	1081	79	179	24	64	63	47	20	12	61	28	27	19	15	17	4	11	7	4	6	9	25	14	0	28	21	8	9	24	31	5	24	50	8	87	39	5	7					
		14.18%	10.90%	13.96%	17.52%	24.24%	13.43%	27.17%	12.42%	10.53%	17.33%	19.18%	29.03%	7.14%	15.00%	16.19%	7.02%	9.32%	10.94%	4.65%	8.11%	5.96%	26.32%	7.45%	0.00%	12.12%	14.09%	13.56%	16.67%	13.19%	14.03%	5.32%	7.48%	22.12%	8.25%	41.63%	17.11%	4.24%	7.87%					
																																												
24	Против всех	100	13	24	0	6	6	4	1	1	6	1	2	1	2	0	0	3	3	0	1	1	2	0	0	1	2	0	0	2	1	1	4	3	0	3	5	0	1					
		1.31%	1.79%	1.87%	0.00%	2.27%	1.28%	2.31%	0.62%	0.88%	1.70%	0.68%	2.15%	0.38%	2.00%	0.00%	0.00%	2.54%	4.69%	0.00%	1.35%	0.66%	2.11%	0.00%	0.00%	0.43%	1.34%	0.00%	0.00%	1.10%	0.45%	1.06%	1.25%	1.33%	0.00%	1.44%	2.19%	0.00%	1.12%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
