Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Заринская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	249	3	7	5	6	6	6	6	7	2	10	4	0	1	5	7	3	3	5	3	3	3	13	8	5	3	3	3	10	5	10	10	3	8	15	5	10	15	2	12	4	5	3	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	139	3	5	4	5	0	1	0	5	2	10	4	0	0	3	4	0	2	4	0	0	1	13	3	3	2	1	3	2	0	1	9	0	4	7	0	5	15	2	11	2	0	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	131	1	8	3	3	1	1	1	8	2	6	2	0	1	3	3	1	3	2	5	0	0	3	4	2	0	2	1	5	0	0	2	1	1	8	0	11	10	5	4	4	4	6	4					
14	Число погашенных неиспользованных открепительных удостоверений	110	0	2	1	1	6	5	6	2	0	0	0	0	1	2	3	3	1	1	3	3	2	0	5	2	1	2	0	8	5	9	1	3	4	8	5	5	0	0	1	2	5	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	1.Политическая партия «Аграрная партия России»	404	8	21	12	15	7	6	5	18	21	10	22	5	2	17	18	1	6	9	2	2	3	18	6	14	0	0	4	21	2	4	32	4	14	7	3	7	32	1	0	5	3	11	6					
		3.72%	2.00%	4.73%	5.22%	5.07%	2.73%	4.03%	4.95%	5.45%	5.13%	1.27%	9.13%	4.76%	2.53%	4.62%	6.62%	1.47%	9.09%	2.44%	1.53%	2.74%	4.41%	4.21%	3.31%	2.94%	0.00%	0.00%	3.70%	7.50%	2.99%	8.33%	9.22%	5.33%	7.41%	1.14%	0.93%	0.88%	5.21%	3.45%	0.00%	1.85%	1.57%	3.57%	4.62%					
19	2.Всероссийская политическая партия «Гражданская Сила»	40	0	4	0	0	0	0	0	1	0	7	2	0	0	3	2	2	0	0	1	0	0	1	3	0	0	0	0	1	0	0	1	1	0	3	0	4	0	0	0	1	0	0	3					
		0.37%	0.00%	0.90%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.89%	0.83%	0.00%	0.00%	0.82%	0.74%	2.94%	0.00%	0.00%	0.76%	0.00%	0.00%	0.23%	1.66%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.29%	1.33%	0.00%	0.49%	0.00%	0.50%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	2.31%					
20	3.Политическая партия «Демократическая партия России»	18	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	2	1	1	2	0	0	0	1	1	1					
		0.17%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	1.27%	0.00%	0.37%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.29%	0.00%	1.06%	0.32%	0.31%	0.13%	0.33%	0.00%	0.00%	0.00%	0.52%	0.32%	0.77%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1193	54	34	48	28	8	5	8	33	29	89	64	24	13	22	71	7	12	39	8	4	3	25	15	51	10	0	7	36	19	4	42	15	27	77	37	74	80	5	0	17	17	27	5					
		10.97%	13.50%	7.66%	20.87%	9.46%	3.13%	3.36%	7.92%	10.00%	7.09%	11.34%	26.56%	22.86%	16.46%	5.98%	26.10%	10.29%	18.18%	10.57%	6.11%	5.48%	4.41%	5.84%	8.29%	10.69%	19.61%	0.00%	6.48%	12.86%	28.36%	8.33%	12.10%	20.00%	14.29%	12.50%	11.53%	9.32%	13.03%	17.24%	0.00%	6.27%	8.90%	8.77%	3.85%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	83	0	4	1	4	1	0	1	2	5	7	0	1	0	3	1	0	0	3	0	0	0	4	9	8	0	0	0	2	0	3	6	0	0	0	1	3	9	0	0	3	0	2	0					
		0.76%	0.00%	0.90%	0.43%	1.35%	0.39%	0.00%	0.99%	0.61%	1.22%	0.89%	0.00%	0.95%	0.00%	0.82%	0.37%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.93%	4.97%	1.68%	0.00%	0.00%	0.00%	0.71%	0.00%	6.25%	1.73%	0.00%	0.00%	0.00%	0.31%	0.38%	1.47%	0.00%	0.00%	1.11%	0.00%	0.65%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	21	0	2	0	0	0	2	0	3	1	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	1	0	0	1	0	0	0					
		0.19%	0.00%	0.45%	0.00%	0.00%	0.00%	1.34%	0.00%	0.91%	0.24%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.52%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.62%	0.38%	0.16%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1005	31	41	13	37	43	23	18	30	34	58	19	9	13	45	22	17	9	47	20	5	6	27	16	43	9	10	8	24	7	7	36	11	17	60	32	45	34	0	0	27	13	26	13					
		9.24%	7.75%	9.23%	5.65%	12.50%	16.80%	15.44%	17.82%	9.09%	8.31%	7.39%	7.88%	8.57%	16.46%	12.23%	8.09%	25.00%	13.64%	12.74%	15.27%	6.85%	8.82%	6.31%	8.84%	9.01%	17.65%	10.75%	7.41%	8.57%	10.45%	14.58%	10.37%	14.67%	8.99%	9.74%	9.97%	5.67%	5.54%	0.00%	0.00%	9.96%	6.81%	8.44%	10.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	710	22	22	15	27	0	15	5	20	17	51	23	8	6	16	34	5	3	18	10	9	2	59	21	18	1	1	6	19	2	2	29	6	10	47	16	63	39	1	2	11	11	11	7					
		6.53%	5.50%	4.95%	6.52%	9.12%	0.00%	10.07%	4.95%	6.06%	4.16%	6.50%	9.54%	7.62%	7.59%	4.35%	12.50%	7.35%	4.55%	4.88%	7.63%	12.33%	2.94%	13.79%	11.60%	3.77%	1.96%	1.08%	5.56%	6.79%	2.99%	4.17%	8.36%	8.00%	5.29%	7.63%	4.98%	7.93%	6.35%	3.45%	12.50%	4.06%	5.76%	3.57%	5.38%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	67	3	0	0	3	3	0	1	4	3	9	0	2	1	1	0	0	1	3	3	0	2	2	0	1	0	1	0	0	0	0	3	0	1	4	4	2	3	2	0	0	3	2	0					
		0.62%	0.75%	0.00%	0.00%	1.01%	1.17%	0.00%	0.99%	1.21%	0.73%	1.15%	0.00%	1.90%	1.27%	0.27%	0.00%	0.00%	1.52%	0.81%	2.29%	0.00%	2.94%	0.47%	0.00%	0.21%	0.00%	1.08%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	0.53%	0.65%	1.25%	0.25%	0.49%	6.90%	0.00%	0.00%	1.57%	0.65%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7159	272	304	139	176	190	95	62	215	297	541	108	54	40	257	117	36	34	242	87	51	50	284	105	335	29	81	81	173	35	27	190	37	116	396	224	580	403	20	14	203	140	225	94					
		65.84%	68.00%	68.47%	60.43%	59.46%	74.22%	63.76%	61.39%	65.15%	72.62%	68.92%	44.81%	51.43%	50.63%	69.84%	43.01%	52.94%	51.52%	65.58%	66.41%	69.86%	73.53%	66.36%	58.01%	70.23%	56.86%	87.10%	75.00%	61.79%	52.24%	56.25%	54.76%	49.33%	61.38%	64.29%	69.78%	73.05%	65.64%	68.97%	87.50%	74.91%	73.30%	73.05%	72.31%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	65	2	6	1	3	3	0	0	3	0	2	0	0	2	2	3	0	0	3	0	1	1	2	1	2	0	0	1	2	0	1	2	0	1	12	1	3	3	0	0	0	2	0	0					
		0.60%	0.50%	1.35%	0.43%	1.01%	1.17%	0.00%	0.00%	0.91%	0.00%	0.25%	0.00%	0.00%	2.53%	0.54%	1.10%	0.00%	0.00%	0.81%	0.00%	1.37%	1.47%	0.47%	0.55%	0.42%	0.00%	0.00%	0.93%	0.71%	0.00%	2.08%	0.58%	0.00%	0.53%	1.95%	0.31%	0.38%	0.49%	0.00%	0.00%	0.00%	1.05%	0.00%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
