Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Кормиловская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	199	16	16	41	10	7	1	1	4	1	10	0	10	3	6	0	7	12	2	1	0	2	8	6	8	0	0	1	4	11	9	0	0	0	2					
		1.75%	1.13%	2.43%	3.03%	2.51%	1.43%	0.97%	1.38%	0.99%	1.03%	2.91%	0.0%	3.55%	0.65%	3.12%	0.0%	2.38%	3.00%	2.29%	0.27%	0.0%	0.91%	1.14%	4.13%	1.51%	0.0%	0.0%	1.51%	1.02%	2.25%	2.01%	0.0%	0.0%	0.0%	0.89%					
22	"5. ""За Русь Святую"""	60	10	6	8	2	3	0	1	0	0	2	1	3	1	5	0	0	1	0	0	1	0	3	2	4	0	0	0	1	2	0	0	1	0	3					
		0.53%	0.70%	0.91%	0.59%	0.50%	0.61%	0.0%	1.38%	0.0%	0.0%	0.58%	0.55%	1.06%	0.21%	2.60%	0.0%	0.0%	0.25%	0.0%	0.0%	1.04%	0.0%	0.42%	1.37%	0.75%	0.0%	0.0%	0.0%	0.25%	0.41%	0.0%	0.0%	0.93%	0.0%	1.34%					
23	"6. ""Объединенная Российская партия ""Русь"""	34	6	3	2	4	0	0	0	1	0	1	0	1	4	1	0	0	1	0	0	0	1	2	0	0	0	0	1	1	2	1	0	0	0	2					
		0.30%	0.42%	0.45%	0.14%	1.00%	0.0%	0.0%	0.0%	0.24%	0.0%	0.29%	0.0%	0.35%	0.86%	0.52%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.45%	0.28%	0.0%	0.0%	0.0%	0.0%	1.51%	0.25%	0.41%	0.22%	0.0%	0.0%	0.0%	0.89%					
24	"7. ""Новый курс - Автомобильная Россия"""	50	9	1	9	3	8	0	0	3	0	1	1	1	2	1	0	0	0	0	1	1	4	1	0	1	0	0	0	1	0	1	1	0	0	0					
		0.44%	0.63%	0.15%	0.66%	0.75%	1.64%	0.0%	0.0%	0.74%	0.0%	0.29%	0.55%	0.35%	0.43%	0.52%	0.0%	0.0%	0.0%	0.0%	0.27%	1.04%	1.82%	0.14%	0.0%	0.18%	0.0%	0.0%	0.0%	0.25%	0.0%	0.22%	1.72%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	23	2	1	1	0	2	0	0	0	1	1	0	2	0	1	0	0	0	0	1	0	1	5	1	0	0	0	0	1	0	1	1	1	0	0					
		0.20%	0.14%	0.15%	0.07%	0.0%	0.41%	0.0%	0.0%	0.0%	1.03%	0.29%	0.0%	0.71%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.45%	0.71%	0.68%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.22%	1.72%	0.93%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	4	0	1	1	1	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	1					
		0.15%	0.28%	0.0%	0.07%	0.25%	0.20%	0.0%	0.0%	0.24%	1.03%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.37%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%					
27	"10. ""Аграрная партия России"""	744	45	22	51	8	31	5	4	30	13	31	13	9	16	10	2	47	30	2	50	14	28	51	7	37	5	2	3	27	50	54	7	26	1	13					
		6.57%	3.19%	3.35%	3.76%	2.01%	6.36%	4.85%	5.55%	7.42%	13.40%	9.03%	7.22%	3.20%	3.47%	5.20%	3.22%	16.04%	7.51%	2.29%	13.58%	14.58%	12.78%	7.30%	4.82%	7.00%	7.81%	2.17%	4.54%	6.92%	10.26%	12.10%	12.06%	24.29%	1.92%	5.82%					
28	"11. ""Истинные патриоты России"""	33	0	0	2	4	1	0	0	1	0	3	0	1	0	0	1	0	2	0	2	0	0	0	0	0	1	0	1	1	4	3	0	3	2	1					
		0.29%	0.0%	0.0%	0.14%	1.00%	0.20%	0.0%	0.0%	0.24%	0.0%	0.87%	0.0%	0.35%	0.0%	0.0%	1.61%	0.0%	0.50%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	1.56%	0.0%	1.51%	0.25%	0.82%	0.67%	0.0%	2.80%	3.84%	0.44%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	135	16	5	15	2	4	0	2	3	2	2	8	3	8	2	0	5	6	0	8	1	3	13	1	6	0	0	0	7	6	4	1	1	0	1					
		1.19%	1.13%	0.76%	1.10%	0.50%	0.82%	0.0%	2.77%	0.74%	2.06%	0.58%	4.44%	1.06%	1.73%	1.04%	0.0%	1.70%	1.50%	0.0%	2.17%	1.04%	1.36%	1.86%	0.68%	1.13%	0.0%	0.0%	0.0%	1.79%	1.23%	0.89%	1.72%	0.93%	0.0%	0.44%					
30	"13. ""Демократическая партия России"""	52	4	1	7	3	0	0	1	4	1	2	3	1	3	1	0	0	3	1	3	0	0	2	0	3	1	1	0	0	3	2	0	0	0	2					
		0.45%	0.28%	0.15%	0.51%	0.75%	0.0%	0.0%	1.38%	0.99%	1.03%	0.58%	1.66%	0.35%	0.65%	0.52%	0.0%	0.0%	0.75%	1.14%	0.81%	0.0%	0.0%	0.28%	0.0%	0.56%	1.56%	1.08%	0.0%	0.0%	0.61%	0.44%	0.0%	0.0%	0.0%	0.89%					
31	"14. ""Великая Россия - Евразийский Союз"""	27	2	1	3	4	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	1	2	0	2	0	0	0	2					
		0.23%	0.14%	0.15%	0.22%	1.00%	0.0%	0.0%	0.0%	0.24%	0.0%	0.29%	0.0%	0.35%	0.21%	0.0%	0.0%	0.34%	0.25%	0.0%	0.0%	1.04%	0.0%	0.14%	0.0%	0.18%	1.56%	0.0%	1.51%	0.51%	0.0%	0.44%	0.0%	0.0%	0.0%	0.89%					
32	"15. ""Партия СЛОН"""	28	6	1	1	3	1	0	0	1	0	1	0	1	1	1	0	1	0	0	3	0	1	3	0	0	0	0	0	1	1	0	0	1	0	0					
		0.24%	0.42%	0.15%	0.07%	0.75%	0.20%	0.0%	0.0%	0.24%	0.0%	0.29%	0.0%	0.35%	0.21%	0.52%	0.0%	0.34%	0.0%	0.0%	0.81%	0.0%	0.45%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.20%	0.0%	0.0%	0.93%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	427	69	36	58	13	11	7	1	18	7	5	5	8	17	4	1	6	10	4	19	3	4	34	7	20	2	6	0	5	10	22	0	4	5	6					
		3.77%	4.89%	5.48%	4.28%	3.27%	2.25%	6.79%	1.38%	4.45%	7.21%	1.45%	2.77%	2.84%	3.69%	2.08%	1.61%	2.04%	2.50%	4.59%	5.16%	3.12%	1.82%	4.87%	4.82%	3.78%	3.12%	6.52%	0.0%	1.28%	2.05%	4.93%	0.0%	3.73%	9.61%	2.69%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	3	3	8	1	2	0	0	1	1	5	2	0	1	0	0	1	1	0	2	0	3	1	1	1	0	0	0	1	4	3	0	0	3	0					
		0.42%	0.21%	0.45%	0.59%	0.25%	0.41%	0.0%	0.0%	0.24%	1.03%	1.45%	1.11%	0.0%	0.21%	0.0%	0.0%	0.34%	0.25%	0.0%	0.54%	0.0%	1.36%	0.14%	0.68%	0.18%	0.0%	0.0%	0.0%	0.25%	0.82%	0.67%	0.0%	0.0%	5.76%	0.0%					
35	"18. ""ЛДПР"""	1876	237	100	292	70	79	9	20	60	14	49	24	23	122	27	8	70	93	10	54	26	39	106	22	87	11	11	5	53	52	63	7	14	2	17					
		16.58%	16.82%	15.24%	21.58%	17.63%	16.22%	8.73%	27.77%	14.85%	14.43%	14.28%	13.33%	8.18%	26.52%	14.06%	12.90%	23.89%	23.30%	11.49%	14.67%	27.08%	17.80%	15.18%	15.17%	16.47%	17.18%	11.95%	7.57%	13.58%	10.67%	14.12%	12.06%	13.08%	3.84%	7.62%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	205	34	7	28	6	6	0	0	3	0	5	5	5	9	3	5	3	7	0	5	1	11	14	2	7	1	6	2	6	10	6	0	0	4	4					
		1.81%	2.41%	1.06%	2.06%	1.51%	1.23%	0.0%	0.0%	0.74%	0.0%	1.45%	2.77%	1.77%	1.95%	1.56%	8.06%	1.02%	1.75%	0.0%	1.35%	1.04%	5.02%	2.00%	1.37%	1.32%	1.56%	6.52%	3.03%	1.53%	2.05%	1.34%	0.0%	0.0%	7.69%	1.79%					
37	"20. ""Политическая партия ""Единая Россия"""	3595	464	247	386	128	147	58	13	161	21	71	74	130	134	66	10	73	106	31	96	31	68	261	58	140	19	26	17	140	128	126	18	18	14	115					
		31.77%	32.93%	37.65%	28.52%	32.24%	30.18%	56.31%	18.05%	39.85%	21.64%	20.69%	41.11%	46.26%	29.13%	34.37%	16.12%	24.91%	26.56%	35.63%	26.08%	32.29%	31.05%	37.39%	40.0%	26.51%	29.68%	28.26%	25.75%	35.89%	26.28%	28.25%	31.03%	16.82%	26.92%	51.56%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	2	4	2	0	1	1	1	2	1	1	1	0	3	0	0	1	3	0	0	0	0	3	0	0	0	0	1	3	4	2	0	0	0	0					
		0.31%	0.14%	0.60%	0.14%	0.0%	0.20%	0.97%	1.38%	0.49%	1.03%	0.29%	0.55%	0.0%	0.65%	0.0%	0.0%	0.34%	0.75%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	1.51%	0.76%	0.82%	0.44%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	20	3	2	2	1	0	0	0	2	0	0	0	0	1	2	0	1	0	0	0	0	1	0	0	1	0	0	0	2	2	0	0	0	0	0					
		0.17%	0.21%	0.30%	0.14%	0.25%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.21%	1.04%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.51%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1746	256	114	226	41	87	8	7	40	7	82	23	58	61	19	28	24	45	10	59	2	22	88	14	123	8	8	25	56	84	69	4	22	4	22					
		15.43%	18.16%	17.37%	16.70%	10.32%	17.86%	7.76%	9.72%	9.90%	7.21%	23.90%	12.77%	20.64%	13.26%	9.89%	45.16%	8.19%	11.27%	11.49%	16.03%	2.08%	10.04%	12.60%	9.65%	23.29%	12.5%	8.69%	37.87%	14.35%	17.24%	15.47%	6.89%	20.56%	7.69%	9.86%					
																																									
41	Против всех	662	79	34	92	34	23	3	11	18	4	27	6	5	30	17	3	18	29	8	21	1	7	36	8	32	4	13	3	19	42	22	3	2	4	4					
		5.85%	5.60%	5.18%	6.79%	8.56%	4.72%	2.91%	15.27%	4.45%	4.12%	7.87%	3.33%	1.77%	6.52%	8.85%	4.83%	6.14%	7.26%	9.19%	5.70%	1.04%	3.19%	5.15%	5.51%	6.06%	6.25%	14.13%	4.54%	4.87%	8.62%	4.93%	5.17%	1.86%	7.69%	1.79%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
