Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Вятско-Полянская городская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194					
24	7.Политическая партия «Либерально-демократическая партия России»	1690	102	87	86	131	67	106	87	42	93	68	165	92	93	127	140	107	14	21	62					
		7.48%	9.26%	5.92%	6.50%	6.60%	5.34%	9.49%	7.28%	3.25%	7.68%	6.22%	8.49%	8.46%	9.29%	10.13%	8.96%	9.20%	6.54%	8.24%	5.76%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1581	79	117	90	158	70	103	143	55	80	90	116	80	68	79	87	65	20	13	68					
		6.99%	7.18%	7.96%	6.80%	7.96%	5.58%	9.22%	11.97%	4.26%	6.61%	8.23%	5.97%	7.35%	6.79%	6.30%	5.57%	5.59%	9.35%	5.10%	6.32%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	193	7	3	17	24	15	8	12	3	15	9	30	8	8	7	13	7	0	0	7					
		0.85%	0.64%	0.20%	1.28%	1.21%	1.20%	0.72%	1.00%	0.23%	1.24%	0.82%	1.54%	0.74%	0.80%	0.56%	0.83%	0.60%	0.00%	0.00%	0.65%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14436	671	980	837	1360	860	680	717	900	753	643	1172	646	661	821	1054	711	134	174	662					
		63.87%	60.94%	66.67%	63.27%	68.48%	68.53%	60.88%	60.00%	69.66%	62.18%	58.78%	60.29%	59.38%	66.03%	65.47%	67.43%	61.13%	62.62%	68.24%	61.52%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	158	4	7	11	18	8	8	9	6	9	10	15	9	3	10	5	5	3	1	17					
		0.70%	0.36%	0.48%	0.83%	0.91%	0.64%	0.72%	0.75%	0.46%	0.74%	0.91%	0.77%	0.83%	0.30%	0.80%	0.32%	0.43%	1.40%	0.39%	1.58%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
