Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Островская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	257	17	5	20	2	0	4	22	15	19	7	16	4	7	1	10	4	2	0	6	7	5	3	2	5	1	2	30	1	2	2	2	18	2	3	2	3	2	4					
14	Число погашенных неиспользованных открепительных удостоверений	278	8	24	19	8	10	14	6	3	5	9	3	0	7	9	6	19	0	4	0	0	6	7	1	5	9	9	0	8	8	10	9	4	6	8	10	5	10	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2294	173	82	73	27	28	110	202	190	252	144	116	31	107	9	121	109	35	18	34	20	30	14	31	51	4	6	44	15	19	15	14	46	25	39	12	29	12	7					
		16.70%	15.63%	13.14%	32.44%	21.43%	24.14%	19.30%	19.46%	24.27%	24.00%	20.60%	16.60%	9.69%	19.28%	8.33%	14.61%	14.32%	15.35%	9.63%	18.58%	14.81%	13.89%	8.59%	18.79%	17.17%	3.96%	6.52%	13.75%	9.38%	11.45%	11.36%	11.20%	13.22%	15.43%	12.70%	9.92%	13.94%	8.45%	4.14%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1953	243	149	24	23	17	74	129	93	138	103	83	37	61	19	137	108	36	20	31	18	32	12	17	45	3	8	42	18	19	24	13	44	26	25	13	32	29	8					
		14.22%	21.95%	23.88%	10.67%	18.25%	14.66%	12.98%	12.43%	11.88%	13.14%	14.74%	11.87%	11.56%	10.99%	17.59%	16.55%	14.19%	15.79%	10.70%	16.94%	13.33%	14.81%	7.36%	10.30%	15.15%	2.97%	8.70%	13.13%	11.25%	11.45%	18.18%	10.40%	12.64%	16.05%	8.14%	10.74%	15.38%	20.42%	4.73%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	79	12	5	0	0	0	4	6	3	3	5	7	2	0	1	3	6	0	1	0	2	3	0	1	3	0	1	2	0	0	2	1	2	2	0	0	0	2	0					
		0.58%	1.08%	0.80%	0.00%	0.00%	0.00%	0.70%	0.58%	0.38%	0.29%	0.72%	1.00%	0.63%	0.00%	0.93%	0.36%	0.79%	0.00%	0.53%	0.00%	1.48%	1.39%	0.00%	0.61%	1.01%	0.00%	1.09%	0.63%	0.00%	0.00%	1.52%	0.80%	0.57%	1.23%	0.00%	0.00%	0.00%	1.41%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3432	274	128	42	25	25	156	324	217	290	180	215	104	200	33	269	264	30	34	27	30	40	15	21	27	11	25	48	53	32	25	21	58	31	46	22	45	15	30					
		24.99%	24.75%	20.51%	18.67%	19.84%	21.55%	27.37%	31.21%	27.71%	27.62%	25.75%	30.76%	32.50%	36.04%	30.56%	32.49%	34.69%	13.16%	18.18%	14.75%	22.22%	18.52%	9.20%	12.73%	9.09%	10.89%	27.17%	15.00%	33.13%	19.28%	18.94%	16.80%	16.67%	19.14%	14.98%	18.18%	21.63%	10.56%	17.75%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	400	22	19	8	2	3	12	46	29	43	21	32	3	9	3	35	32	3	3	10	9	4	3	5	14	0	1	5	0	3	1	2	10	0	5	0	0	3	0					
		2.91%	1.99%	3.04%	3.56%	1.59%	2.59%	2.11%	4.43%	3.70%	4.10%	3.00%	4.58%	0.94%	1.62%	2.78%	4.23%	4.20%	1.32%	1.60%	5.46%	6.67%	1.85%	1.84%	3.03%	4.71%	0.00%	1.09%	1.56%	0.00%	1.81%	0.76%	1.60%	2.87%	0.00%	1.63%	0.00%	0.00%	2.11%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5329	359	224	72	49	43	197	315	237	311	231	229	139	167	40	240	227	121	109	78	55	101	115	90	148	83	50	174	72	92	63	73	179	78	191	74	102	81	120					
		38.80%	32.43%	35.90%	32.00%	38.89%	37.07%	34.56%	30.35%	30.27%	29.62%	33.05%	32.76%	43.44%	30.09%	37.04%	28.99%	29.83%	53.07%	58.29%	42.62%	40.74%	46.76%	70.55%	54.55%	49.83%	82.18%	54.35%	54.38%	45.00%	55.42%	47.73%	58.40%	51.44%	48.15%	62.21%	61.16%	49.04%	57.04%	71.01%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	50	6	3	0	0	0	2	1	2	1	4	3	2	0	1	4	7	1	1	0	0	1	3	0	1	0	0	1	0	1	1	0	2	0	1	0	0	0	1					
		0.36%	0.54%	0.48%	0.00%	0.00%	0.00%	0.35%	0.10%	0.26%	0.10%	0.57%	0.43%	0.63%	0.00%	0.93%	0.48%	0.92%	0.44%	0.53%	0.00%	0.00%	0.46%	1.84%	0.00%	0.34%	0.00%	0.00%	0.31%	0.00%	0.60%	0.76%	0.00%	0.57%	0.00%	0.33%	0.00%	0.00%	0.00%	0.59%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
