Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Назаровская городская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590					
18	"1. ""ЕДИНЕНИЕ"""	154	2	3	12	5	7	6	9	7	11	6	10	6	9	10	9	11	8	10	6	7					
		0.69%	0.33%	0.33%	0.98%	0.40%	0.64%	0.54%	0.71%	0.54%	0.75%	0.41%	0.80%	0.50%	0.91%	0.72%	0.70%	1.37%	0.79%	0.63%	0.59%	5.07%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	510	13	17	29	49	22	30	26	28	24	28	27	32	21	28	23	18	15	60	19	1					
		2.30%	2.20%	1.89%	2.38%	3.97%	2.03%	2.71%	2.07%	2.19%	1.64%	1.92%	2.17%	2.68%	2.14%	2.04%	1.79%	2.24%	1.48%	3.79%	1.89%	0.72%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	432	10	17	24	18	20	29	35	22	34	29	29	17	12	27	22	14	16	29	26	2					
		1.94%	1.69%	1.89%	1.97%	1.45%	1.85%	2.61%	2.79%	1.72%	2.33%	1.99%	2.33%	1.42%	1.22%	1.97%	1.71%	1.74%	1.58%	1.83%	2.58%	1.44%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	968	26	41	62	50	58	63	73	38	55	67	67	45	37	62	51	38	30	81	21	3					
		4.36%	4.40%	4.56%	5.09%	4.05%	5.37%	5.69%	5.83%	2.97%	3.78%	4.59%	5.39%	3.77%	3.77%	4.52%	3.97%	4.73%	2.96%	5.12%	2.09%	2.17%					
22	"5. ""За Русь Святую"""	100	2	5	9	4	3	4	3	6	3	10	6	6	5	7	5	5	6	8	3	0					
		0.45%	0.33%	0.55%	0.73%	0.32%	0.27%	0.36%	0.23%	0.46%	0.20%	0.68%	0.48%	0.50%	0.51%	0.51%	0.39%	0.62%	0.59%	0.50%	0.29%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	40	2	0	1	3	2	3	3	2	2	4	2	0	2	4	2	3	2	0	2	1					
		0.18%	0.33%	0.0%	0.08%	0.24%	0.18%	0.27%	0.23%	0.15%	0.13%	0.27%	0.16%	0.0%	0.20%	0.29%	0.15%	0.37%	0.19%	0.0%	0.19%	0.72%					
24	"7. ""Новый курс - Автомобильная Россия"""	145	2	10	4	13	7	10	9	3	7	11	7	10	3	7	8	3	7	19	5	0					
		0.65%	0.33%	1.11%	0.32%	1.05%	0.64%	0.90%	0.71%	0.23%	0.48%	0.75%	0.56%	0.83%	0.30%	0.51%	0.62%	0.37%	0.69%	1.20%	0.49%	0.0%					
25	"8. ""Народно-республиканская партия России"""	21	0	0	0	0	1	2	2	0	4	3	2	0	0	2	4	0	0	1	0	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.09%	0.18%	0.15%	0.0%	0.27%	0.20%	0.16%	0.0%	0.0%	0.14%	0.31%	0.0%	0.0%	0.06%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	65	0	3	2	2	3	2	5	6	5	4	2	5	4	6	5	1	3	5	2	0					
		0.29%	0.0%	0.33%	0.16%	0.16%	0.27%	0.18%	0.39%	0.46%	0.34%	0.27%	0.16%	0.41%	0.40%	0.43%	0.39%	0.12%	0.29%	0.31%	0.19%	0.0%					
27	"10. ""Аграрная партия России"""	615	14	23	38	32	22	44	41	33	31	44	18	32	41	38	35	28	20	53	21	7					
		2.77%	2.37%	2.55%	3.11%	2.59%	2.03%	3.97%	3.27%	2.58%	2.13%	3.01%	1.44%	2.68%	4.18%	2.77%	2.73%	3.49%	1.97%	3.35%	2.09%	5.07%					
28	"11. ""Истинные патриоты России"""	25	1	0	1	1	0	1	2	6	2	0	0	1	4	1	1	2	0	2	0	0					
		0.11%	0.16%	0.0%	0.08%	0.08%	0.0%	0.09%	0.15%	0.46%	0.13%	0.0%	0.0%	0.08%	0.40%	0.07%	0.07%	0.24%	0.0%	0.12%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	129	0	6	3	5	3	9	4	9	13	3	9	8	10	10	9	7	6	11	3	1					
		0.58%	0.0%	0.66%	0.24%	0.40%	0.27%	0.81%	0.31%	0.70%	0.89%	0.20%	0.72%	0.67%	1.02%	0.72%	0.70%	0.87%	0.59%	0.69%	0.29%	0.72%					
30	"13. ""Демократическая партия России"""	37	0	1	0	4	4	3	2	1	2	4	4	2	3	0	2	2	1	0	2	0					
		0.16%	0.0%	0.11%	0.0%	0.32%	0.37%	0.27%	0.15%	0.07%	0.13%	0.27%	0.32%	0.16%	0.30%	0.0%	0.15%	0.24%	0.09%	0.0%	0.19%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	1	0	2	0	1	1	3	1	4	2	1	1	3	1	2	0	0	1	1	0					
		0.11%	0.16%	0.0%	0.16%	0.0%	0.09%	0.09%	0.23%	0.07%	0.27%	0.13%	0.08%	0.08%	0.30%	0.07%	0.15%	0.0%	0.0%	0.06%	0.09%	0.0%					
32	"15. ""Партия СЛОН"""	25	2	0	0	2	1	0	3	2	2	1	0	0	2	2	1	1	0	6	0	0					
		0.11%	0.33%	0.0%	0.0%	0.16%	0.09%	0.0%	0.23%	0.15%	0.13%	0.06%	0.0%	0.0%	0.20%	0.14%	0.07%	0.12%	0.0%	0.37%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4519	138	159	272	246	246	257	249	269	313	310	241	237	144	225	223	147	159	445	225	14					
		20.38%	23.38%	17.68%	22.33%	19.93%	22.79%	23.21%	19.88%	21.06%	21.51%	21.27%	19.38%	19.89%	14.69%	16.42%	17.39%	18.32%	15.71%	28.14%	22.41%	10.14%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	0	4	1	1	1	3	6	1	2	1	3	1	7	0	2	2	5	3	4	0					
		0.21%	0.0%	0.44%	0.08%	0.08%	0.09%	0.27%	0.47%	0.07%	0.13%	0.06%	0.24%	0.08%	0.71%	0.0%	0.15%	0.24%	0.49%	0.18%	0.39%	0.0%					
35	"18. ""ЛДПР"""	2604	69	107	135	154	114	120	129	125	117	180	146	139	135	177	186	98	147	144	172	10					
		11.74%	11.69%	11.90%	11.08%	12.47%	10.56%	10.84%	10.30%	9.78%	8.04%	12.35%	11.74%	11.67%	13.77%	12.91%	14.50%	12.21%	14.52%	9.10%	17.13%	7.24%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	207	4	4	8	13	8	10	6	14	14	17	12	8	11	11	10	15	14	16	10	2					
		0.93%	0.67%	0.44%	0.65%	1.05%	0.74%	0.90%	0.47%	1.09%	0.96%	1.16%	0.96%	0.67%	1.12%	0.80%	0.78%	1.87%	1.38%	1.01%	0.99%	1.44%					
37	"20. ""Политическая партия ""Единая Россия"""	4359	87	175	237	237	209	198	231	295	302	297	227	207	195	248	236	190	175	347	239	27					
		19.66%	14.74%	19.46%	19.45%	19.20%	19.36%	17.88%	18.45%	23.10%	20.75%	20.38%	18.26%	17.38%	19.89%	18.10%	18.40%	23.69%	17.29%	21.94%	23.80%	19.56%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	0	0	1	5	0	2	0	2	0	3	1	0	7	1	2	2	3	4	2	0					
		0.15%	0.0%	0.0%	0.08%	0.40%	0.0%	0.18%	0.0%	0.15%	0.0%	0.20%	0.08%	0.0%	0.71%	0.07%	0.15%	0.24%	0.29%	0.25%	0.19%	0.0%					
39	"22. ""Развитие предпринимательства"""	60	0	2	3	5	3	2	3	3	4	5	4	4	8	5	1	0	2	4	2	0					
		0.27%	0.0%	0.22%	0.24%	0.40%	0.27%	0.18%	0.23%	0.23%	0.27%	0.34%	0.32%	0.33%	0.81%	0.36%	0.07%	0.0%	0.19%	0.25%	0.19%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4065	133	206	212	174	189	158	224	247	320	244	253	252	154	266	273	121	271	183	153	32					
		18.33%	22.54%	22.91%	17.40%	14.10%	17.51%	14.27%	17.89%	19.34%	21.99%	16.74%	20.35%	21.15%	15.71%	19.41%	21.29%	15.08%	26.77%	11.57%	15.23%	23.18%					
																											
41	Против всех	2646	74	99	143	193	140	137	154	139	171	168	152	148	148	203	151	83	106	136	75	26					
		11.93%	12.54%	11.01%	11.74%	15.64%	12.97%	12.37%	12.30%	10.88%	11.75%	11.53%	12.22%	12.42%	15.10%	14.81%	11.77%	10.34%	10.47%	8.60%	7.47%	18.84%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
