Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Петровская 																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №929	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981					
		0.26%	0.0%	0.37%	0.34%	0.35%	0.20%	0.72%	0.0%	0.12%	0.0%	0.38%	0.28%	0.14%	0.0%	0.0%	0.23%	0.11%	0.50%	0.26%	0.93%	0.28%	0.0%	0.35%	0.0%	0.16%	0.90%	0.0%	0.0%	0.29%	0.67%	0.23%	0.44%	0.13%	0.26%	0.14%	0.23%	0.54%	0.36%	0.28%	0.0%	0.51%					
24	"7. ""Новый курс - Автомобильная Россия"""	165	1	2	2	2	7	2	9	7	2	2	9	3	8	9	7	5	11	15	3	0	1	1	1	6	0	6	2	7	1	6	3	3	5	4	1	2	4	3	2	1					
		0.58%	0.13%	0.37%	0.23%	0.35%	0.73%	0.28%	1.53%	0.87%	0.42%	0.38%	1.26%	0.42%	1.77%	0.81%	0.82%	0.58%	1.11%	1.34%	0.46%	0.0%	0.72%	0.17%	0.13%	0.99%	0.0%	0.73%	0.27%	1.04%	0.16%	0.46%	0.33%	0.41%	0.44%	0.57%	0.11%	0.36%	0.48%	0.28%	0.84%	0.51%					
25	"8. ""Народно-республиканская партия России"""	27	3	0	0	0	1	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	4	3	0	0	1	0	2	1	1	1	1	0	2	0	1	0	0	1					
		0.09%	0.39%	0.0%	0.0%	0.0%	0.10%	0.14%	0.0%	0.0%	0.21%	0.0%	0.14%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.49%	0.0%	0.0%	0.13%	0.0%	0.33%	0.07%	0.11%	0.13%	0.08%	0.0%	0.23%	0.0%	0.12%	0.0%	0.0%	0.51%					
26	"9. ""Российская экологическая партия ""Зеленые"""	67	6	3	1	1	1	0	1	2	1	2	4	5	0	3	3	3	2	3	0	1	0	0	2	3	1	2	0	0	2	0	3	1	5	0	0	1	2	2	0	1					
		0.23%	0.79%	0.55%	0.11%	0.17%	0.10%	0.0%	0.17%	0.24%	0.21%	0.38%	0.56%	0.70%	0.0%	0.27%	0.35%	0.35%	0.20%	0.26%	0.0%	0.28%	0.0%	0.0%	0.26%	0.49%	0.45%	0.24%	0.0%	0.0%	0.33%	0.0%	0.33%	0.13%	0.44%	0.0%	0.0%	0.18%	0.24%	0.18%	0.0%	0.51%					
27	"10. ""Аграрная партия России"""	2346	59	30	30	21	35	32	35	34	17	29	48	46	25	52	33	44	42	41	40	6	13	51	83	70	14	114	87	101	57	87	68	57	217	56	163	71	142	157	24	15					
		8.37%	7.83%	5.59%	3.46%	3.77%	3.66%	4.61%	5.97%	4.23%	3.62%	5.60%	6.75%	6.51%	5.55%	4.70%	3.90%	5.15%	4.26%	3.67%	6.20%	1.72%	9.48%	9.13%	11.11%	11.60%	6.36%	14.00%	12.04%	15.00%	9.62%	6.71%	7.62%	7.93%	19.44%	8.10%	19.08%	12.79%	17.23%	14.72%	10.08%	7.69%					
28	"11. ""Истинные патриоты России"""	62	0	1	0	0	2	0	0	0	3	0	1	2	0	0	1	1	1	1	1	2	0	0	0	2	0	0	1	0	4	2	29	0	3	0	0	2	0	1	2	0					
		0.22%	0.0%	0.18%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.63%	0.0%	0.14%	0.28%	0.0%	0.0%	0.11%	0.11%	0.10%	0.08%	0.15%	0.57%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.13%	0.0%	0.67%	0.15%	3.25%	0.0%	0.26%	0.0%	0.0%	0.36%	0.0%	0.09%	0.84%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	294	5	8	12	4	10	2	9	4	6	10	8	15	7	7	6	7	14	10	5	2	2	2	5	1	0	6	8	17	4	13	18	10	19	5	2	7	8	11	2	3					
		1.04%	0.66%	1.49%	1.38%	0.71%	1.04%	0.28%	1.53%	0.49%	1.27%	1.93%	1.12%	2.12%	1.55%	0.63%	0.70%	0.82%	1.42%	0.89%	0.77%	0.57%	1.45%	0.35%	0.66%	0.16%	0.0%	0.73%	1.10%	2.52%	0.67%	1.00%	2.01%	1.39%	1.70%	0.72%	0.23%	1.26%	0.97%	1.03%	0.84%	1.53%					
30	"13. ""Демократическая партия России"""	64	1	3	6	2	2	2	0	1	2	2	2	2	3	2	0	1	1	5	0	1	0	0	0	4	0	0	3	0	3	4	1	2	1	0	2	1	4	0	1	0					
		0.22%	0.13%	0.55%	0.69%	0.35%	0.20%	0.28%	0.0%	0.12%	0.42%	0.38%	0.28%	0.28%	0.66%	0.18%	0.0%	0.11%	0.10%	0.44%	0.0%	0.28%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.41%	0.0%	0.50%	0.30%	0.11%	0.27%	0.08%	0.0%	0.23%	0.18%	0.48%	0.0%	0.42%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	1	1	0	1	1	0	1	0	4	2	2	0	1	1	0	1	0	5	0	1	0	0	3	0	1	2	0	1	2	3	0	4	0	0	2	0	0	2	0	2					
		0.15%	0.13%	0.18%	0.0%	0.17%	0.10%	0.0%	0.17%	0.0%	0.85%	0.38%	0.28%	0.0%	0.22%	0.09%	0.0%	0.11%	0.0%	0.44%	0.0%	0.28%	0.0%	0.0%	0.40%	0.0%	0.45%	0.24%	0.0%	0.14%	0.33%	0.23%	0.0%	0.55%	0.0%	0.0%	0.23%	0.0%	0.0%	0.18%	0.0%	1.02%					
32	"15. ""Партия СЛОН"""	37	1	1	1	0	1	0	0	0	0	1	0	1	2	5	1	0	1	1	2	0	1	0	1	1	0	1	0	1	0	0	5	0	2	1	1	0	2	0	1	2					
		0.13%	0.13%	0.18%	0.11%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.14%	0.44%	0.45%	0.11%	0.0%	0.10%	0.08%	0.31%	0.0%	0.72%	0.0%	0.13%	0.16%	0.0%	0.12%	0.0%	0.14%	0.0%	0.0%	0.56%	0.0%	0.17%	0.14%	0.11%	0.0%	0.24%	0.0%	0.42%	1.02%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2624	45	46	101	67	86	72	54	82	52	57	87	84	47	145	75	83	126	110	66	28	5	51	40	38	8	72	39	57	72	93	109	90	98	19	89	47	87	86	8	3					
		9.36%	5.97%	8.58%	11.66%	12.02%	9.01%	10.38%	9.21%	10.21%	11.08%	11.02%	12.23%	11.89%	10.44%	13.12%	8.86%	9.73%	12.79%	9.86%	10.23%	8.06%	3.64%	9.13%	5.35%	6.30%	3.63%	8.84%	5.40%	8.46%	12.16%	7.18%	12.21%	12.53%	8.78%	2.74%	10.42%	8.46%	10.55%	8.06%	3.36%	1.53%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	78	2	0	0	1	4	1	4	1	1	2	4	0	3	1	3	2	1	0	0	1	0	0	3	3	1	3	3	0	4	1	4	3	5	1	3	4	1	5	3	0					
		0.27%	0.26%	0.0%	0.0%	0.17%	0.41%	0.14%	0.68%	0.12%	0.21%	0.38%	0.56%	0.0%	0.66%	0.09%	0.35%	0.23%	0.10%	0.0%	0.0%	0.28%	0.0%	0.0%	0.40%	0.49%	0.45%	0.36%	0.41%	0.0%	0.67%	0.07%	0.44%	0.41%	0.44%	0.14%	0.35%	0.72%	0.12%	0.46%	1.26%	0.0%					
35	"18. ""ЛДПР"""	4518	82	89	118	83	142	104	98	123	101	85	116	140	85	183	128	148	139	223	145	81	17	120	156	139	27	119	103	87	83	206	133	104	158	138	76	111	86	154	45	43					
		16.13%	10.88%	16.60%	13.62%	14.90%	14.88%	15.00%	16.72%	15.31%	21.53%	16.44%	16.31%	19.83%	18.88%	16.56%	15.13%	17.35%	14.11%	20.0%	22.48%	23.34%	12.40%	21.50%	20.88%	23.05%	12.27%	14.61%	14.26%	12.92%	14.02%	15.90%	14.91%	14.48%	14.15%	19.97%	8.89%	20.0%	10.43%	14.44%	18.90%	22.05%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	612	7	13	26	6	22	11	11	17	11	12	16	18	8	11	17	23	20	26	9	2	0	11	20	10	1	11	13	16	11	113	18	6	17	21	14	6	21	13	3	1					
		2.18%	0.92%	2.42%	3.00%	1.07%	2.30%	1.58%	1.87%	2.11%	2.34%	2.32%	2.25%	2.54%	1.77%	0.99%	2.00%	2.69%	2.03%	2.33%	1.39%	0.57%	0.0%	1.97%	2.67%	1.65%	0.45%	1.35%	1.80%	2.37%	1.85%	8.72%	2.01%	0.83%	1.52%	3.03%	1.63%	1.08%	2.54%	1.21%	1.26%	0.51%					
37	"20. ""Политическая партия ""Единая Россия"""	7373	191	188	245	181	251	200	165	258	134	135	222	160	110	363	249	256	263	326	153	113	78	127	160	120	67	140	158	190	183	395	224	135	289	189	168	79	131	229	95	53					
		26.32%	25.36%	35.07%	28.29%	32.49%	26.31%	28.86%	28.15%	32.12%	28.57%	26.11%	31.22%	22.66%	24.44%	32.85%	29.43%	30.01%	26.70%	29.23%	23.72%	32.56%	56.93%	22.75%	21.41%	19.90%	30.45%	17.19%	21.88%	28.23%	30.91%	30.50%	25.11%	18.80%	25.89%	27.35%	19.67%	14.23%	15.89%	21.48%	39.91%	27.17%					
38	"21. ""Российская Конституционно-демократическая партия"""	73	2	2	3	0	5	1	3	0	1	1	4	0	3	3	1	1	2	4	0	0	0	1	2	4	0	2	1	0	2	5	1	3	2	1	4	2	4	1	2	0					
		0.26%	0.26%	0.37%	0.34%	0.0%	0.52%	0.14%	0.51%	0.0%	0.21%	0.19%	0.56%	0.0%	0.66%	0.27%	0.11%	0.11%	0.20%	0.35%	0.0%	0.0%	0.0%	0.17%	0.26%	0.66%	0.0%	0.24%	0.13%	0.0%	0.33%	0.38%	0.11%	0.41%	0.17%	0.14%	0.46%	0.36%	0.48%	0.09%	0.84%	0.0%					
39	"22. ""Развитие предпринимательства"""	65	2	0	5	1	2	2	1	0	0	0	1	2	0	4	4	5	1	3	3	1	0	0	2	1	0	0	1	0	1	0	1	5	1	2	4	0	3	5	0	2					
		0.23%	0.26%	0.0%	0.57%	0.17%	0.20%	0.28%	0.17%	0.0%	0.0%	0.0%	0.14%	0.28%	0.0%	0.36%	0.47%	0.58%	0.10%	0.26%	0.46%	0.28%	0.0%	0.0%	0.26%	0.16%	0.0%	0.0%	0.13%	0.0%	0.16%	0.0%	0.11%	0.69%	0.08%	0.28%	0.46%	0.0%	0.36%	0.46%	0.0%	1.02%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5109	215	71	168	93	204	142	109	153	56	103	93	120	65	106	129	119	167	170	113	44	5	99	173	128	63	238	216	83	91	192	130	166	134	147	163	151	219	233	13	25					
		18.24%	28.55%	13.24%	19.39%	16.69%	21.38%	20.49%	18.60%	19.05%	11.94%	19.92%	13.08%	16.99%	14.44%	9.59%	15.24%	13.95%	16.95%	15.24%	17.51%	12.68%	3.64%	17.74%	23.15%	21.22%	28.63%	29.23%	29.91%	12.33%	15.37%	14.82%	14.57%	23.11%	12.00%	21.27%	19.08%	27.20%	26.57%	21.85%	5.46%	12.82%					
																																															
41	Против всех	1239	19	23	48	20	55	37	15	39	24	20	38	30	13	60	50	49	44	56	37	18	5	26	20	24	6	35	22	30	29	41	39	37	41	13	73	26	26	34	7	10					
		4.42%	2.52%	4.29%	5.54%	3.59%	5.76%	5.33%	2.55%	4.85%	5.11%	3.86%	5.34%	4.24%	2.88%	5.42%	5.91%	5.74%	4.46%	5.02%	5.73%	5.18%	3.64%	4.65%	2.67%	3.98%	2.72%	4.29%	3.04%	4.45%	4.89%	3.16%	4.37%	5.15%	3.67%	1.88%	8.54%	4.68%	3.15%	3.18%	2.94%	5.12%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
