Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Советская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171					
		1.31%	0.39%	0.00%	0.67%	2.50%	1.22%	1.36%	3.39%	1.67%	1.61%	3.68%	2.07%	1.95%	1.18%	1.02%	1.70%	1.12%	1.07%	1.52%	1.20%	0.00%	0.00%	0.32%	0.99%	0.41%	1.30%	1.13%	0.27%	2.37%	0.53%	1.80%	1.20%	1.25%	0.00%	1.51%	1.42%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9165	243	134	470	31	595	392	307	369	342	198	272	215	292	195	231	491	222	334	274	75	69	337	316	200	116	602	349	111	203	237	350	326	44	85	138					
		42.75%	47.09%	59.29%	44.89%	38.75%	48.37%	41.00%	39.97%	41.14%	42.33%	36.46%	40.30%	32.28%	43.00%	39.88%	39.35%	45.76%	39.50%	39.06%	41.14%	54.35%	69.70%	53.66%	38.92%	40.57%	37.66%	45.43%	47.81%	52.61%	36.12%	42.55%	42.12%	40.85%	60.27%	42.71%	39.32%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	83	3	0	5	1	5	3	3	3	6	3	10	4	1	0	0	2	1	3	2	1	0	4	3	4	2	2	3	0	0	2	3	2	0	1	1					
		0.39%	0.58%	0.00%	0.48%	1.25%	0.41%	0.31%	0.39%	0.33%	0.74%	0.55%	1.48%	0.60%	0.15%	0.00%	0.00%	0.19%	0.18%	0.35%	0.30%	0.72%	0.00%	0.64%	0.37%	0.81%	0.65%	0.15%	0.41%	0.00%	0.00%	0.36%	0.36%	0.25%	0.00%	0.50%	0.28%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
