13	Число избирателей, проголосовавших по открепительным удостоверениям	467	5	12	14	35	19	9	12	8	24	10	7	4	4	15	8	6	26	10	9	3	2	1	4	4	3	3	8	1	6	7	3	3	4	2	6	11	3	11	3	8	9	1	16	1	8	2	2	7	4	7	6	4	8	2	4	5	1	1	2	4	17	1	4	6	4	8									
14	Число неиспользованных открепительных удостоверений	75	0	0	0	1	0	0	0	2	0	0	0	0	0	8	3	0	4	0	4	2	1	1	0	0	0	0	0	0	1	0	0	0	2	0	7	0	3	0	8	4	5	0	0	7	0	1	0	0	1	0	0	0	0	6	2	0	0	2	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	12	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																													
19	Жириновский Владимир Вольфович	2617	20	87	111	89	69	116	108	62	163	6	67	36	5	58	14	19	142	108	112	55	21	13	14	24	30	14	38	16	7	31	24	27	5	29	19	69	7	45	25	30	31	29	13	13	29	8	24	55	22	33	20	44	27	36	9	12	37	14	2	31	43	9	4	22	32	83									
		9.06%	12.90%	7.67%	8.48%	5.99%	7.12%	10.40%	10.07%	6.74%	11.38%	5.08%	12.29%	8.47%	6.33%	10.70%	10.94%	8.37%	9.21%	6.97%	8.81%	10.83%	8.47%	11.50%	10.14%	4.83%	16.67%	14.58%	9.38%	10.19%	4.49%	8.64%	15.79%	17.09%	5.21%	6.46%	8.12%	10.99%	7.29%	7.84%	8.59%	7.18%	6.35%	8.43%	7.93%	19.40%	9.21%	8.79%	17.39%	11.53%	7.67%	8.13%	10.31%	9.54%	9.06%	11.08%	14.29%	16.90%	9.76%	8.92%	5.13%	17.71%	10.57%	15.25%	5.88%	9.78%	11.43%	8.86%									
20	Зюганов Геннадий Андреевич	5208	27	193	222	271	196	246	199	147	233	8	89	70	14	95	13	35	333	377	276	85	43	15	17	72	28	7	53	38	23	60	7	15	9	51	33	81	11	55	38	75	150	78	27	23	42	15	16	92	46	97	32	79	52	88	4	16	66	21	1	24	72	11	20	38	50	188									
		18.03%	17.42%	17.00%	16.96%	18.25%	20.23%	22.06%	18.56%	15.98%	16.27%	6.78%	16.33%	16.47%	17.72%	17.53%	10.16%	15.42%	21.60%	24.34%	21.72%	16.73%	17.34%	13.27%	12.32%	14.49%	15.56%	7.29%	13.09%	24.20%	14.74%	16.71%	4.61%	9.49%	9.38%	11.36%	14.10%	12.90%	11.46%	9.58%	13.06%	17.94%	30.74%	22.67%	16.46%	34.33%	13.33%	16.48%	11.59%	19.29%	16.03%	23.89%	16.49%	17.14%	17.45%	27.08%	6.35%	22.54%	17.41%	13.38%	2.56%	13.71%	17.69%	18.64%	29.41%	16.89%	17.86%	20.06%									
21	Миронов Сергей Михайлович	862	8	24	58	65	38	36	36	30	53	3	18	4	0	17	4	4	46	50	40	14	10	1	5	20	2	1	10	4	3	9	3	1	2	8	3	15	4	8	13	13	9	15	5	1	3	5	6	12	10	11	4	12	13	10	1	0	5	0	0	2	9	1	0	3	8	34									
		2.98%	5.16%	2.11%	4.43%	4.38%	3.92%	3.23%	3.36%	3.26%	3.70%	2.54%	3.30%	0.94%	0.00%	3.14%	3.13%	1.76%	2.98%	3.23%	3.15%	2.76%	4.03%	0.88%	3.62%	4.02%	1.11%	1.04%	2.47%	2.55%	1.92%	2.51%	1.97%	0.63%	2.08%	1.78%	1.28%	2.39%	4.17%	1.39%	4.47%	3.11%	1.84%	4.36%	3.05%	1.49%	0.95%	5.49%	4.35%	2.52%	3.48%	2.71%	2.06%	2.60%	4.36%	3.08%	1.59%	0.00%	1.32%	0.00%	0.00%	1.14%	2.21%	1.69%	0.00%	1.33%	2.86%	3.63%									
22	Прохоров Михаил Дмитриевич	1501	4	77	100	136	63	68	52	59	94	7	41	12	0	20	6	3	87	86	47	25	12	1	7	12	10	1	19	3	7	21	4	1	8	13	8	31	2	34	6	10	10	15	12	3	16	5	6	17	18	14	4	22	16	25	4	5	18	0	0	7	15	3	4	8	8	49									
		5.20%	2.58%	6.78%	7.64%	9.16%	6.50%	6.10%	4.85%	6.41%	6.56%	5.93%	7.52%	2.82%	0.00%	3.69%	4.69%	1.32%	5.64%	5.55%	3.70%	4.92%	4.84%	0.88%	5.07%	2.41%	5.56%	1.04%	4.69%	1.91%	4.49%	5.85%	2.63%	0.63%	8.33%	2.90%	3.42%	4.94%	2.08%	5.92%	2.06%	2.39%	2.05%	4.36%	7.32%	4.48%	5.08%	5.49%	4.35%	3.56%	6.27%	3.45%	2.06%	4.77%	5.37%	7.69%	6.35%	7.04%	4.75%	0.00%	0.00%	4.00%	3.69%	5.08%	5.88%	3.56%	2.86%	5.23%									
23	Путин Владимир Владимирович	18323	94	732	804	909	588	634	666	613	856	94	317	296	60	347	89	164	911	899	780	324	157	81	94	363	108	72	281	93	114	236	114	112	71	341	162	425	72	426	208	283	284	203	106	27	222	58	84	296	187	248	132	299	186	164	45	38	250	118	36	110	260	35	40	153	178	574									
		63.43%	60.65%	64.49%	61.42%	61.21%	60.68%	56.86%	62.13%	66.63%	59.78%	79.66%	58.17%	69.65%	75.95%	64.02%	69.53%	72.25%	59.08%	58.04%	61.37%	63.78%	63.31%	71.68%	68.12%	73.04%	60.00%	75.00%	69.38%	59.24%	73.08%	65.74%	75.00%	70.89%	73.96%	75.95%	69.23%	67.68%	75.00%	74.22%	71.48%	67.70%	58.20%	59.01%	64.63%	40.30%	70.48%	63.74%	60.87%	62.05%	65.16%	61.08%	68.04%	64.86%	62.42%	50.46%	71.43%	53.52%	65.96%	75.16%	92.31%	62.86%	63.88%	59.32%	58.82%	68.00%	63.57%	61.26%									
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
