13	Бабурин Сергей Николаевич	155	1	6	7	18	2	8	9	7	8	1	2	0	0	1	6	1	2	5	6	4	2	0	0	2	2	1	1	0	1	0	2	0	2	2	1	3	2	0	1	0	0	3	3	1	7	3	4	2	0	0	2	0	2	0	0	0	3	0	0	0	2	7									
		0.55%	0.85%	0.56%	0.55%	1.16%	0.23%	0.80%	0.72%	0.79%	0.63%	0.21%	0.36%	0.00%	0.00%	0.20%	2.23%	0.83%	1.32%	0.33%	0.43%	0.34%	0.42%	0.00%	0.00%	0.51%	1.36%	0.76%	0.32%	0.00%	0.77%	0.00%	0.32%	0.00%	0.36%	0.74%	0.25%	0.60%	0.67%	0.00%	0.34%	0.00%	0.00%	0.62%	1.18%	0.17%	2.53%	0.71%	1.51%	0.35%	0.00%	0.00%	0.44%	0.00%	0.49%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.59%	0.79%									
14	Грудинин Павел Николаевич	3856	5	177	180	229	122	133	178	137	206	44	88	10	28	61	32	9	13	345	315	211	41	26	1	51	39	7	27	6	6	0	58	4	66	31	31	61	33	14	30	7	10	41	16	52	18	35	38	90	57	29	52	5	52	17	2	9	54	4	12	29	85	87									
		13.67%	4.24%	16.48%	14.14%	14.79%	13.97%	13.37%	14.32%	15.41%	16.21%	9.17%	15.77%	9.35%	10.77%	12.10%	11.90%	7.50%	8.55%	22.61%	22.39%	17.70%	8.60%	15.29%	1.04%	13.11%	26.53%	5.30%	8.68%	4.55%	4.62%	0.00%	9.40%	4.35%	11.89%	11.40%	7.73%	12.25%	11.04%	9.79%	10.24%	7.53%	8.70%	8.45%	6.30%	9.04%	6.50%	8.24%	14.34%	15.68%	12.23%	10.07%	11.40%	6.02%	12.81%	11.56%	5.26%	5.06%	13.50%	6.67%	19.35%	11.89%	25.07%	9.86%									
15	Жириновский Владимир Вольфович	2998	11	96	131	146	73	110	123	87	159	37	61	9	28	68	29	13	27	172	124	115	46	23	14	43	19	11	37	19	19	11	59	7	64	25	61	52	44	26	25	9	11	48	18	70	24	49	32	67	38	33	83	9	69	12	1	26	36	2	6	22	17	92									
		10.63%	9.32%	8.94%	10.29%	9.43%	8.36%	11.06%	9.90%	9.79%	12.51%	7.71%	10.93%	8.41%	10.77%	13.49%	10.78%	10.83%	17.76%	11.27%	8.81%	9.65%	9.64%	13.53%	14.58%	11.05%	12.93%	8.33%	11.90%	14.39%	14.62%	13.25%	9.56%	7.61%	11.53%	9.19%	15.21%	10.44%	14.72%	18.18%	8.53%	9.68%	9.57%	9.90%	7.09%	12.17%	8.66%	11.53%	12.08%	11.67%	8.15%	11.46%	18.20%	10.84%	16.99%	8.16%	2.63%	14.61%	9.00%	3.33%	9.68%	9.02%	5.01%	10.43%									
16	Путин Владимир Владимирович	20187	96	754	892	1101	633	697	881	618	843	383	395	87	198	358	189	89	108	961	897	810	371	119	79	285	76	109	237	107	100	71	486	80	402	212	298	368	210	102	221	76	88	376	209	438	222	330	181	389	360	213	301	69	270	114	35	138	288	53	44	182	225	663									
		71.56%	81.36%	70.20%	70.07%	71.12%	72.51%	70.05%	70.88%	69.52%	66.33%	79.79%	70.79%	81.31%	76.15%	71.03%	70.26%	74.17%	71.05%	62.98%	63.75%	67.95%	77.78%	70.00%	82.29%	73.26%	51.70%	82.58%	76.21%	81.06%	76.92%	85.54%	78.77%	86.96%	72.43%	77.94%	74.31%	73.90%	70.23%	71.33%	75.43%	81.72%	76.52%	77.53%	82.28%	76.17%	80.14%	77.65%	68.30%	67.77%	77.25%	73.96%	66.01%	83.13%	66.50%	77.55%	92.11%	77.53%	72.00%	88.33%	70.97%	74.59%	66.37%	75.17%									
17	Собчак Ксения Анатольевна	211	1	7	10	14	10	6	19	9	12	3	3	0	1	3	1	1	2	8	12	6	5	0	0	0	0	0	3	0	1	0	3	0	4	0	2	1	2	1	5	0	1	6	2	1	4	1	1	8	2	6	8	0	4	1	0	1	5	0	0	2	2	1									
		0.75%	0.85%	0.65%	0.79%	0.90%	1.15%	0.60%	1.53%	1.01%	0.94%	0.63%	0.54%	0.00%	0.38%	0.60%	0.37%	0.83%	1.32%	0.52%	0.85%	0.50%	1.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.96%	0.00%	0.77%	0.00%	0.49%	0.00%	0.72%	0.00%	0.50%	0.20%	0.67%	0.70%	1.71%	0.00%	0.87%	1.24%	0.79%	0.17%	1.44%	0.24%	0.38%	1.39%	0.43%	2.08%	1.75%	0.00%	0.99%	0.68%	0.00%	0.56%	1.25%	0.00%	0.00%	0.82%	0.59%	0.11%									
18	Сурайкин Максим Александрович	193	1	6	14	1	3	10	12	6	9	3	2	0	1	5	6	0	0	6	11	3	4	0	0	4	3	3	4	0	1	1	2	1	2	0	3	3	2	0	4	1	2	3	2	6	0	2	2	4	2	2	7	0	3	0	0	1	5	0	0	1	4	10									
		0.68%	0.85%	0.56%	1.10%	0.06%	0.34%	1.01%	0.97%	0.67%	0.71%	0.63%	0.36%	0.00%	0.38%	0.99%	2.23%	0.00%	0.00%	0.39%	0.78%	0.25%	0.84%	0.00%	0.00%	1.03%	2.04%	2.27%	1.29%	0.00%	0.77%	1.20%	0.32%	1.09%	0.36%	0.00%	0.75%	0.60%	0.67%	0.00%	1.37%	1.08%	1.74%	0.62%	0.79%	1.04%	0.00%	0.47%	0.75%	0.70%	0.43%	0.69%	1.54%	0.00%	0.74%	0.00%	0.00%	0.56%	1.25%	0.00%	0.00%	0.41%	1.18%	1.13%									
19	Титов Борис Юрьевич	97	0	4	5	9	6	6	1	5	5	2	0	0	1	1	0	0	0	4	4	10	2	0	0	0	0	0	0	0	0	0	0	0	4	1	2	0	3	0	0	0	0	1	1	1	0	0	0	3	0	2	1	0	1	0	0	0	5	0	0	2	2	3									
		0.34%	0.00%	0.37%	0.39%	0.58%	0.69%	0.60%	0.08%	0.56%	0.39%	0.42%	0.00%	0.00%	0.38%	0.20%	0.00%	0.00%	0.00%	0.26%	0.28%	0.84%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.37%	0.50%	0.00%	1.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.39%	0.17%	0.00%	0.00%	0.00%	0.52%	0.00%	0.69%	0.22%	0.00%	0.25%	0.00%	0.00%	0.00%	1.25%	0.00%	0.00%	0.82%	0.59%	0.34%									
20	Явлинский Григорий Алексеевич	91	0	3	6	11	2	0	5	8	3	0	1	0	1	2	0	2	0	3	7	4	1	0	1	1	0	1	0	0	0	0	2	0	2	0	1	2	0	0	3	0	0	1	0	3	0	1	2	2	2	1	1	0	0	0	0	1	3	0	0	1	1	0									
		0.32%	0.00%	0.28%	0.47%	0.71%	0.23%	0.00%	0.40%	0.90%	0.24%	0.00%	0.18%	0.00%	0.38%	0.40%	0.00%	1.67%	0.00%	0.20%	0.50%	0.34%	0.21%	0.00%	1.04%	0.26%	0.00%	0.76%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.36%	0.00%	0.25%	0.40%	0.00%	0.00%	1.02%	0.00%	0.00%	0.21%	0.00%	0.52%	0.00%	0.24%	0.75%	0.35%	0.43%	0.35%	0.22%	0.00%	0.00%	0.00%	0.00%	0.56%	0.75%	0.00%	0.00%	0.41%	0.29%	0.00%									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
