Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Селенгинская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	192	22	8	4	13	7	2	11	5	9	5	2	10	2	0	1	0	18	2	1	18	0	6	1	1	12	3	10	1	1	3	1	0	0	4	2	6	1					
		1.06%	1.42%	0.99%	0.38%	1.49%	0.68%	0.26%	0.75%	0.97%	1.11%	0.80%	1.98%	0.86%	1.37%	0.00%	0.36%	0.00%	1.87%	2.11%	1.00%	1.83%	0.00%	1.72%	1.22%	1.08%	2.55%	4.62%	0.97%	0.62%	1.03%	0.55%	0.93%	0.00%	0.00%	0.86%	1.25%	1.90%	0.48%					
19	2.Всероссийская политическая партия «Гражданская Сила»	43	3	0	1	5	4	2	7	1	1	3	0	1	0	0	1	1	3	0	0	2	0	1	0	0	1	0	2	0	0	1	0	0	1	0	2	0	0					
		0.24%	0.19%	0.00%	0.10%	0.57%	0.39%	0.26%	0.48%	0.19%	0.12%	0.48%	0.00%	0.09%	0.00%	0.00%	0.36%	1.27%	0.31%	0.00%	0.00%	0.20%	0.00%	0.29%	0.00%	0.00%	0.21%	0.00%	0.19%	0.00%	0.00%	0.18%	0.00%	0.00%	0.32%	0.00%	1.25%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	19	1	1	1	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.11%	0.06%	0.12%	0.10%	0.00%	0.00%	0.00%	0.14%	0.19%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1529	208	69	111	93	110	62	126	26	86	24	2	103	13	3	8	4	65	6	9	75	8	30	8	1	23	2	159	4	4	15	8	1	15	25	6	7	10					
		8.46%	13.38%	8.55%	10.60%	10.63%	10.74%	8.07%	8.58%	5.04%	10.58%	3.82%	1.98%	8.89%	8.90%	4.62%	2.92%	5.06%	6.76%	6.32%	9.00%	7.64%	7.69%	8.62%	9.76%	1.08%	4.89%	3.08%	15.48%	2.47%	4.12%	2.77%	7.48%	1.82%	4.75%	5.36%	3.75%	2.22%	4.76%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	33	8	2	3	0	0	2	2	3	0	1	0	1	0	0	2	0	0	0	0	2	0	3	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0					
		0.18%	0.51%	0.25%	0.29%	0.00%	0.00%	0.26%	0.14%	0.58%	0.00%	0.16%	0.00%	0.09%	0.00%	0.00%	0.73%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	23	0	1	1	1	1	2	2	1	2	0	0	5	0	0	0	0	0	0	0	2	1	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0					
		0.13%	0.00%	0.12%	0.10%	0.11%	0.10%	0.26%	0.14%	0.19%	0.25%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.96%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	1.03%	0.00%	0.00%	1.82%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1114	121	48	65	81	90	57	110	40	63	78	6	43	4	0	22	2	48	3	5	48	11	5	1	1	12	2	75	3	0	7	1	0	3	36	20	2	1					
		6.16%	7.79%	5.95%	6.21%	9.26%	8.79%	7.42%	7.49%	7.75%	7.75%	12.42%	5.94%	3.71%	2.74%	0.00%	8.03%	2.53%	4.99%	3.16%	5.00%	4.89%	10.58%	1.44%	1.22%	1.08%	2.55%	3.08%	7.30%	1.85%	0.00%	1.29%	0.93%	0.00%	0.95%	7.73%	12.50%	0.63%	0.48%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1299	156	58	91	56	81	60	135	29	103	19	6	74	4	2	14	0	87	8	5	69	9	9	2	5	19	7	60	4	6	33	3	0	15	40	10	14	6					
		7.18%	10.04%	7.19%	8.69%	6.40%	7.91%	7.81%	9.19%	5.62%	12.67%	3.03%	5.94%	6.39%	2.74%	3.08%	5.11%	0.00%	9.04%	8.42%	5.00%	7.03%	8.65%	2.59%	2.44%	5.38%	4.04%	10.77%	5.84%	2.47%	6.19%	6.10%	2.80%	0.00%	4.75%	8.58%	6.25%	4.43%	2.86%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	136	10	4	9	4	4	0	14	2	3	5	0	6	2	1	0	0	5	1	1	4	1	0	1	0	3	3	6	0	0	3	1	0	2	7	0	32	2					
		0.75%	0.64%	0.50%	0.86%	0.46%	0.39%	0.00%	0.95%	0.39%	0.37%	0.80%	0.00%	0.52%	1.37%	1.54%	0.00%	0.00%	0.52%	1.05%	1.00%	0.41%	0.96%	0.00%	1.22%	0.00%	0.64%	4.62%	0.58%	0.00%	0.00%	0.55%	0.93%	0.00%	0.63%	1.50%	0.00%	10.13%	0.95%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13191	1005	608	740	589	708	567	1026	390	527	474	81	866	117	57	223	71	709	68	79	706	68	281	69	77	385	47	697	147	81	445	89	49	278	323	113	243	188					
		72.95%	64.67%	75.34%	70.68%	67.31%	69.14%	73.83%	69.84%	75.58%	64.82%	75.48%	80.20%	74.78%	80.14%	87.69%	81.39%	89.87%	73.70%	71.58%	79.00%	71.89%	65.38%	80.75%	84.15%	82.80%	81.91%	72.31%	67.87%	90.74%	83.51%	82.26%	83.18%	89.09%	87.97%	69.31%	70.63%	76.90%	89.52%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	70	9	3	5	4	6	1	9	3	0	5	0	4	0	0	0	0	3	1	0	8	0	2	0	0	2	0	0	0	0	0	0	0	0	2	3	0	0					
		0.39%	0.58%	0.37%	0.48%	0.46%	0.59%	0.13%	0.61%	0.58%	0.00%	0.80%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.31%	1.05%	0.00%	0.81%	0.00%	0.57%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	1.88%	0.00%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
