Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Селенгинская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577					
14	Число погашенных неиспользованных открепительных удостоверений	307	0	16	8	8	15	15	21	14	34	8	0	7	9	14	10	15	9	9	3	0	0	1	7	16	10	5	0	0	0	0	5	0	20	9	0	10	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1840	74	110	105	92	88	176	47	89	30	6	107	9	4	11	1	176	20	14	135	6	19	11	2	11	4	128	9	3	25	10	3	18	23	6	35	6	227					
		11.85%	10.44%	14.71%	14.44%	11.60%	11.81%	15.60%	11.44%	15.37%	5.11%	7.50%	13.05%	5.36%	5.33%	3.77%	1.02%	23.47%	19.80%	15.05%	17.65%	6.59%	7.63%	13.58%	1.49%	2.46%	6.67%	15.44%	5.26%	3.57%	5.99%	7.94%	5.45%	6.98%	3.31%	3.75%	8.08%	2.31%	17.32%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1235	49	83	78	100	76	113	34	68	150	15	36	8	5	18	7	50	15	4	45	1	4	1	0	3	3	69	2	0	1	4	2	13	14	12	4	2	146					
		7.95%	6.91%	11.10%	10.73%	12.61%	10.20%	10.02%	8.27%	11.74%	25.55%	18.75%	4.39%	4.76%	6.67%	6.16%	7.14%	6.67%	14.85%	4.30%	5.88%	1.10%	1.61%	1.23%	0.00%	0.67%	5.00%	8.32%	1.17%	0.00%	0.24%	3.17%	3.64%	5.04%	2.02%	7.50%	0.92%	0.77%	11.14%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	112	8	4	2	5	9	5	7	5	3	0	3	0	0	0	0	2	0	1	5	1	0	0	1	0	0	9	1	1	1	0	1	0	2	1	19	2	14					
		0.72%	1.13%	0.53%	0.28%	0.63%	1.21%	0.44%	1.70%	0.86%	0.51%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	1.08%	0.65%	1.10%	0.00%	0.00%	0.75%	0.00%	0.00%	1.09%	0.58%	1.19%	0.24%	0.00%	1.82%	0.00%	0.29%	0.63%	4.39%	0.77%	1.07%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2730	135	159	151	169	117	240	80	111	68	10	208	31	8	13	2	167	20	27	123	7	31	12	1	20	2	200	20	8	79	37	4	24	75	23	50	12	286					
		17.58%	19.04%	21.26%	20.77%	21.31%	15.70%	21.28%	19.46%	19.17%	11.58%	12.50%	25.37%	18.45%	10.67%	4.45%	2.04%	22.27%	19.80%	29.03%	16.08%	7.69%	12.45%	14.81%	0.75%	4.46%	3.33%	24.13%	11.70%	9.52%	18.94%	29.37%	7.27%	9.30%	10.81%	14.38%	11.55%	4.62%	21.82%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	123	6	12	4	7	6	13	4	5	5	4	4	1	0	2	0	4	0	0	3	0	2	0	1	0	0	9	1	0	1	0	0	3	3	0	1	0	22					
		0.79%	0.85%	1.60%	0.55%	0.88%	0.81%	1.15%	0.97%	0.86%	0.85%	5.00%	0.49%	0.60%	0.00%	0.68%	0.00%	0.53%	0.00%	0.00%	0.39%	0.00%	0.80%	0.00%	0.75%	0.00%	0.00%	1.09%	0.58%	0.00%	0.24%	0.00%	0.00%	1.16%	0.43%	0.00%	0.23%	0.00%	1.68%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9196	411	366	382	409	440	561	233	290	324	43	444	116	58	244	88	330	45	46	429	75	187	55	129	399	51	404	137	52	300	73	45	193	574	116	317	237	593					
		59.21%	57.97%	48.93%	52.54%	51.58%	59.06%	49.73%	56.69%	50.09%	55.20%	53.75%	54.15%	69.05%	77.33%	83.56%	89.80%	44.00%	44.55%	49.46%	56.08%	82.42%	75.10%	67.90%	96.27%	89.06%	85.00%	48.73%	80.12%	61.90%	71.94%	57.94%	81.82%	74.81%	82.71%	72.50%	73.21%	91.15%	45.23%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	48	2	4	1	2	3	4	0	2	3	0	2	0	0	2	0	0	1	0	4	0	0	0	0	0	0	2	0	0	3	1	0	1	0	1	2	1	7					
		0.31%	0.28%	0.53%	0.14%	0.25%	0.40%	0.35%	0.00%	0.35%	0.51%	0.00%	0.24%	0.00%	0.00%	0.68%	0.00%	0.00%	0.99%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.72%	0.79%	0.00%	0.39%	0.00%	0.63%	0.46%	0.38%	0.53%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
