Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Шегарская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	110	10	0	1	0	2	0	6	1	0	5	0	6	2	0	0	1	1	1	1	0	1	0	1	9	12	8	4	9	8	10	5	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	80	3	1	1	1	1	1	3	3	2	3	2	8	6	4	0	6	1	1	2	1	1	3	2	3	0	2	2	0	6	7	1	3					
14	Число погашенных неиспользованных открепительных удостоверений	345	5	10	4	5	8	15	14	19	10	5	5	14	8	10	5	9	4	9	4	20	9	5	19	11	18	12	16	21	12	10	15	14					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	813	19	5	19	12	21	6	32	19	6	35	10	37	74	14	2	19	3	9	0	18	6	3	29	58	62	44	24	55	57	40	35	40					
		9.17%	6.76%	2.89%	9.13%	4.49%	5.98%	4.76%	6.31%	5.57%	6.98%	10.51%	9.26%	10.34%	12.31%	5.24%	2.99%	8.60%	9.38%	6.29%	0.00%	7.47%	4.92%	5.36%	10.07%	13.84%	13.93%	9.87%	8.96%	10.68%	12.50%	8.02%	11.18%	14.23%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1140	34	14	53	3	40	20	48	34	7	29	9	48	64	35	12	22	2	20	3	31	14	5	41	50	53	71	50	75	66	82	53	52					
		12.86%	12.10%	8.09%	25.48%	1.12%	11.40%	15.87%	9.47%	9.97%	8.14%	8.71%	8.33%	13.41%	10.65%	13.11%	17.91%	9.95%	6.25%	13.99%	6.82%	12.86%	11.48%	8.93%	14.24%	11.93%	11.91%	15.92%	18.66%	14.56%	14.47%	16.43%	16.93%	18.51%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	71	1	2	1	4	2	0	4	4	1	5	1	5	6	1	0	4	0	1	1	3	1	0	1	3	3	3	0	4	3	3	1	3					
		0.80%	0.36%	1.16%	0.48%	1.50%	0.57%	0.00%	0.79%	1.17%	1.16%	1.50%	0.93%	1.40%	0.99%	0.37%	0.00%	1.81%	0.00%	0.70%	2.27%	1.24%	0.82%	0.00%	0.35%	0.72%	0.67%	0.67%	0.00%	0.78%	0.66%	0.60%	0.32%	1.07%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1728	36	12	32	2	18	14	103	62	22	58	40	62	87	57	14	96	11	46	18	56	15	20	74	87	73	82	81	113	124	95	66	52					
		19.50%	12.81%	6.94%	15.38%	0.75%	5.13%	11.11%	20.32%	18.18%	25.58%	17.42%	37.04%	17.32%	14.48%	21.35%	20.90%	43.44%	34.38%	32.17%	40.91%	23.24%	12.30%	35.71%	25.69%	20.76%	16.40%	18.39%	30.22%	21.94%	27.19%	19.04%	21.09%	18.51%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	123	2	1	1	1	1	0	2	0	1	4	1	9	5	1	1	1	0	0	1	3	1	0	10	9	11	11	4	12	7	13	3	7					
		1.39%	0.71%	0.58%	0.48%	0.37%	0.28%	0.00%	0.39%	0.00%	1.16%	1.20%	0.93%	2.51%	0.83%	0.37%	1.49%	0.45%	0.00%	0.00%	2.27%	1.24%	0.82%	0.00%	3.47%	2.15%	2.47%	2.47%	1.49%	2.33%	1.54%	2.61%	0.96%	2.49%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4818	189	138	99	232	264	85	291	221	48	196	44	190	348	159	37	76	16	65	21	122	79	28	130	199	239	230	104	249	192	254	149	124					
		54.36%	67.26%	79.77%	47.60%	86.89%	75.21%	67.46%	57.40%	64.81%	55.81%	58.86%	40.74%	53.07%	57.90%	59.55%	55.22%	34.39%	50.00%	45.45%	47.73%	50.62%	64.75%	50.00%	45.14%	47.49%	53.71%	51.57%	38.81%	48.35%	42.11%	50.90%	47.60%	44.13%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	41	0	1	1	2	1	0	2	0	1	1	1	1	6	0	0	1	0	1	0	4	1	0	0	2	0	2	2	2	3	5	1	0					
		0.46%	0.00%	0.58%	0.48%	0.75%	0.28%	0.00%	0.39%	0.00%	1.16%	0.30%	0.93%	0.28%	0.99%	0.00%	0.00%	0.45%	0.00%	0.70%	0.00%	1.66%	0.82%	0.00%	0.00%	0.48%	0.00%	0.45%	0.75%	0.39%	0.66%	1.00%	0.32%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
