Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Моркинская районная																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	2168	80	135	75	110	95	60	30	35	30	10	25	65	60	35	60	55	40	20	40	30	40	30	25	30	65	30	45	103	10	45	40	45	30	115	50	50	70	30	20	105	100					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	2161	80	135	75	110	95	53	30	35	30	10	25	65	60	35	60	55	40	20	40	30	40	30	25	30	65	30	45	103	10	45	40	45	30	115	50	50	70	30	20	105	100					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	539	57	50	33	30	16	12	7	9	15	9	4	10	6	14	13	15	4	3	18	7	16	4	3	6	15	7	7	11	9	8	6	4	4	41	11	13	8	12	2	7	13					
14	Число погашенных неиспользованных открепительных удостоверений	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	52	6	3	8	8	4	1	0	2	1	1	0	2	1	0	4	0	0	2	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	1	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1231	121	159	78	118	90	43	8	11	17	15	8	11	14	13	23	50	9	9	20	13	18	16	6	10	59	14	2	24	3	18	16	11	20	13	12	14	12	16	26	53	38					
		6.81%	9.96%	10.31%	10.51%	11.38%	9.44%	11.81%	3.81%	5.16%	5.84%	7.01%	4.19%	4.15%	4.33%	6.47%	7.57%	7.35%	3.53%	6.77%	6.37%	7.65%	4.63%	6.53%	3.03%	3.15%	8.30%	5.07%	0.89%	3.05%	3.66%	3.60%	4.51%	2.41%	6.04%	2.26%	4.92%	4.22%	1.90%	4.75%	11.26%	7.76%	6.83%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1450	124	131	90	121	117	28	18	20	31	11	19	14	22	27	25	25	20	22	16	22	33	13	20	20	60	11	13	41	1	25	15	33	21	18	33	8	32	43	10	54	43					
		8.02%	10.21%	8.50%	12.13%	11.67%	12.28%	7.69%	8.57%	9.39%	10.65%	5.14%	9.95%	5.28%	6.81%	13.43%	8.22%	3.68%	7.84%	16.54%	5.10%	12.94%	8.48%	5.31%	10.10%	6.31%	8.44%	3.99%	5.80%	5.21%	1.22%	5.00%	4.23%	7.24%	6.34%	3.14%	13.52%	2.41%	5.06%	12.76%	4.33%	7.91%	7.73%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	115	10	20	5	5	4	2	0	1	2	0	2	2	2	0	3	4	6	2	1	1	3	2	1	0	2	0	0	3	0	2	1	1	1	5	3	2	4	4	1	5	3					
		0.64%	0.82%	1.30%	0.67%	0.48%	0.42%	0.55%	0.00%	0.47%	0.69%	0.00%	1.05%	0.75%	0.62%	0.00%	0.99%	0.59%	2.35%	1.50%	0.32%	0.59%	0.77%	0.82%	0.51%	0.00%	0.28%	0.00%	0.00%	0.38%	0.00%	0.40%	0.28%	0.22%	0.30%	0.87%	1.23%	0.60%	0.63%	1.19%	0.43%	0.73%	0.54%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4420	372	467	214	365	295	67	27	41	63	50	35	39	40	32	40	114	55	41	90	29	98	67	48	102	202	52	27	101	12	88	106	109	43	185	57	33	123	95	45	201	150					
		24.45%	30.62%	30.29%	28.84%	35.20%	30.95%	18.41%	12.86%	19.25%	21.65%	23.36%	18.32%	14.72%	12.38%	15.92%	13.16%	16.76%	21.57%	30.83%	28.66%	17.06%	25.19%	27.35%	24.24%	32.18%	28.41%	18.84%	12.05%	12.83%	14.63%	17.60%	29.86%	23.90%	12.99%	32.23%	23.36%	9.94%	19.43%	28.19%	19.48%	29.43%	26.98%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	93	9	7	7	4	11	4	3	1	2	1	1	0	1	1	1	3	1	0	0	0	1	2	3	0	2	1	2	2	1	4	2	3	0	2	0	3	3	0	0	0	5					
		0.51%	0.74%	0.45%	0.94%	0.39%	1.15%	1.10%	1.43%	0.47%	0.69%	0.47%	0.52%	0.00%	0.31%	0.50%	0.33%	0.44%	0.39%	0.00%	0.00%	0.00%	0.26%	0.82%	1.52%	0.00%	0.28%	0.36%	0.89%	0.25%	1.22%	0.80%	0.56%	0.66%	0.00%	0.35%	0.00%	0.90%	0.47%	0.00%	0.00%	0.00%	0.90%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10479	562	736	344	412	420	213	151	138	168	129	124	197	232	123	209	476	158	59	183	100	231	142	117	178	373	195	178	601	64	352	211	297	243	321	138	263	455	176	146	360	304					
		57.97%	46.26%	47.73%	46.36%	39.73%	44.07%	58.52%	71.90%	64.79%	57.73%	60.28%	64.92%	74.34%	71.83%	61.19%	68.75%	70.00%	61.96%	44.36%	58.28%	58.82%	59.38%	57.96%	59.09%	56.15%	52.46%	70.65%	79.46%	76.37%	78.05%	70.40%	59.44%	65.13%	73.41%	55.92%	56.56%	79.22%	71.88%	52.23%	63.20%	52.71%	54.68%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	50	3	8	0	0	5	3	0	1	4	1	0	0	0	4	2	1	1	0	1	1	1	0	0	2	2	3	1	2	1	0	0	1	0	0	0	0	0	0	1	1	0					
		0.28%	0.25%	0.52%	0.00%	0.00%	0.52%	0.82%	0.00%	0.47%	1.37%	0.47%	0.00%	0.00%	0.00%	1.99%	0.66%	0.15%	0.39%	0.00%	0.32%	0.59%	0.26%	0.00%	0.00%	0.63%	0.28%	1.09%	0.45%	0.25%	1.22%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.15%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
