Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Моркинская районная																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443					
		2.00%	2.18%	1.08%	2.17%	1.77%	3.44%	3.08%	1.49%	2.99%	2.24%	0.00%	2.01%	2.12%	2.36%	3.64%	0.29%	0.98%	2.07%	1.17%	3.13%	0.99%	0.00%	2.43%	3.50%	4.08%	2.86%	1.21%	3.73%	1.58%	1.60%	0.28%	1.05%	1.47%	1.75%	5.94%	3.60%	2.78%	2.90%	2.35%	1.05%	2.05%	1.46%	1.52%	2.78%	0.52%	0.87%	2.43%					
19	2.Всероссийская политическая партия «Гражданская Сила»	36	3	7	3	4	0	1	1	2	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	2	1	0	0	0	0	4	0					
		0.17%	0.16%	0.69%	0.19%	0.24%	0.00%	0.24%	0.50%	0.75%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.29%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.21%	0.30%	0.00%	0.00%	0.59%	0.52%	0.68%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%					
20	3.Политическая партия «Демократическая партия России»	14	2	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0					
		0.07%	0.10%	0.00%	0.12%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.28%	0.00%	0.18%	0.00%	0.00%	0.30%	0.46%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1663	229	112	189	192	27	34	7	20	6	33	9	28	16	11	17	6	23	14	7	12	1	7	24	11	52	34	51	8	23	7	3	35	18	31	25	42	74	15	11	22	32	5	4	62	38	36					
		7.98%	11.88%	11.05%	11.70%	11.72%	10.31%	8.06%	3.48%	7.46%	1.50%	4.05%	3.61%	7.41%	5.41%	6.67%	5.01%	2.93%	4.76%	4.11%	2.73%	5.91%	2.04%	2.83%	9.34%	4.49%	14.86%	10.30%	6.14%	3.16%	4.08%	1.99%	3.16%	6.42%	4.51%	6.58%	7.51%	19.44%	15.32%	8.82%	2.89%	15.07%	6.67%	7.58%	3.70%	8.14%	5.48%	6.73%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	39	2	2	3	1	1	0	3	0	3	0	0	0	0	0	0	1	1	0	1	0	0	0	2	0	4	2	1	1	0	1	0	0	0	1	2	0	1	0	1	0	0	1	0	0	1	3					
		0.19%	0.10%	0.20%	0.19%	0.06%	0.38%	0.00%	1.49%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.21%	0.00%	0.39%	0.00%	0.00%	0.00%	0.78%	0.00%	1.14%	0.61%	0.12%	0.40%	0.00%	0.28%	0.00%	0.00%	0.00%	0.21%	0.60%	0.00%	0.21%	0.00%	0.26%	0.00%	0.00%	1.52%	0.00%	0.00%	0.14%	0.56%					
23	6.Политическая партия «Партия социальной справедливости»	29	2	0	4	3	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	3	0	1	1	1	1	1	0	2	1					
		0.14%	0.10%	0.00%	0.25%	0.18%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.40%	0.00%	0.34%	0.00%	0.00%	0.00%	0.21%	0.29%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.12%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.62%	0.00%	0.26%	0.68%	0.21%	1.52%	0.93%	0.00%	0.29%	0.19%					
24	7.Политическая партия «Либерально-демократическая партия России»	1035	110	62	107	119	13	33	14	12	18	35	11	14	13	9	8	5	15	18	5	4	2	11	10	10	16	9	44	5	29	9	1	30	11	17	23	4	23	14	7	7	23	2	5	50	32	16					
		4.97%	5.71%	6.11%	6.62%	7.26%	4.96%	7.82%	6.97%	4.48%	4.49%	4.29%	4.42%	3.70%	4.39%	5.45%	2.36%	2.44%	3.11%	5.28%	1.95%	1.97%	4.08%	4.45%	3.89%	4.08%	4.57%	2.73%	5.29%	1.98%	5.14%	2.56%	1.05%	5.50%	2.76%	3.61%	6.91%	1.85%	4.76%	8.24%	1.84%	4.79%	4.79%	3.03%	4.63%	6.56%	4.62%	2.99%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	597	98	48	86	86	13	10	1	8	6	36	4	1	7	1	6	5	1	0	2	4	1	3	10	4	4	3	15	2	1	4	1	1	7	4	14	4	12	4	1	3	11	6	0	27	27	5					
		2.86%	5.09%	4.73%	5.32%	5.25%	4.96%	2.37%	0.50%	2.99%	1.50%	4.42%	1.61%	0.26%	2.36%	0.61%	1.77%	2.44%	0.21%	0.00%	0.78%	1.97%	2.04%	1.21%	3.89%	1.63%	1.14%	0.91%	1.81%	0.79%	0.18%	1.14%	1.05%	0.18%	1.75%	0.85%	4.20%	1.85%	2.48%	2.35%	0.26%	2.05%	2.29%	9.09%	0.00%	3.54%	3.90%	0.93%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	103	5	3	8	10	0	3	0	0	0	4	1	7	3	1	1	3	3	2	3	0	0	0	1	1	2	0	3	2	1	3	0	1	3	0	4	3	1	1	3	0	3	0	1	5	2	6					
		0.49%	0.26%	0.30%	0.50%	0.61%	0.00%	0.71%	0.00%	0.00%	0.00%	0.49%	0.40%	1.85%	1.01%	0.61%	0.29%	1.46%	0.62%	0.59%	1.17%	0.00%	0.00%	0.00%	0.39%	0.41%	0.57%	0.00%	0.36%	0.79%	0.18%	0.85%	0.00%	0.18%	0.75%	0.00%	1.20%	1.39%	0.21%	0.59%	0.79%	0.00%	0.63%	0.00%	0.93%	0.66%	0.29%	1.12%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16736	1413	756	1167	1184	197	323	172	216	356	705	213	317	242	135	301	180	422	296	228	178	45	220	198	209	259	278	682	227	495	322	89	465	351	388	248	155	347	128	343	108	403	47	93	609	577	449					
		80.31%	73.33%	74.56%	72.22%	72.28%	75.19%	76.54%	85.57%	80.60%	88.78%	86.50%	85.54%	83.86%	81.76%	81.82%	88.79%	87.80%	87.37%	86.80%	89.06%	87.68%	91.84%	89.07%	77.04%	85.31%	74.00%	84.24%	82.07%	89.72%	87.77%	91.48%	93.68%	85.32%	87.97%	82.38%	74.47%	71.76%	71.84%	75.29%	90.03%	73.97%	83.96%	71.21%	86.11%	79.92%	83.26%	83.93%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	50	11	6	4	5	0	1	0	1	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	2	1	2	1	0	0	0	0	1	1	1	0	1	1	0	3	0	2	0	1					
		0.24%	0.57%	0.59%	0.25%	0.31%	0.00%	0.24%	0.00%	0.37%	0.00%	0.00%	0.00%	0.53%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.24%	0.40%	0.35%	0.28%	0.00%	0.00%	0.00%	0.00%	0.30%	0.46%	0.21%	0.00%	0.26%	0.68%	0.00%	4.55%	0.00%	0.26%	0.00%	0.19%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
