Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Бессоновская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	450	5	14	22	18	11	16	15	18	10	5	19	6	12	12	15	10	15	8	8	14	17	6	8	9	12	6	3	5	20	12	9	12	5	28	27	9	9					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	106	1	5	2	2	1	4	5	3	0	0	6	0	5	0	0	2	3	3	3	2	9	1	0	3	2	3	0	0	10	1	2	6	1	11	8	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	74	0	2	1	0	3	2	0	1	0	0	2	6	1	1	1	3	4	0	0	1	2	0	1	1	3	6	0	0	8	2	3	2	3	3	4	2	6					
14	Число погашенных открепительных удостоверений	344	4	9	20	16	10	12	10	15	10	5	13	6	7	12	15	8	12	5	5	12	8	5	8	6	10	3	3	5	10	11	7	6	4	17	19	9	7					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	239	7	5	9	9	9	4	1	4	3	0	30	10	5	9	5	9	12	10	8	6	7	0	12	3	5	2	1	1	5	6	4	7	7	8	9	5	2					
		1.49%	3.05%	1.03%	1.52%	1.62%	1.8%	0.78%	0.22%	0.76%	0.98%	0.0%	4.14%	3.66%	1.45%	2.13%	1.39%	2.71%	3.28%	2.50%	2.17%	1.66%	0.74%	0.0%	4.24%	0.81%	1.26%	0.85%	0.64%	0.41%	0.69%	0.96%	1.43%	1.61%	3.46%	0.78%	1.26%	1.60%	0.56%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	132	1	11	2	11	4	7	6	6	0	0	1	1	5	2	4	6	5	5	4	0	0	0	1	2	4	1	1	1	5	6	1	3	1	11	9	2	3					
		0.82%	0.43%	2.27%	0.33%	1.98%	0.8%	1.37%	1.32%	1.14%	0.0%	0.0%	0.13%	0.36%	1.45%	0.47%	1.11%	1.81%	1.36%	1.25%	1.08%	0.0%	0.0%	0.0%	0.35%	0.54%	1.01%	0.42%	0.64%	0.41%	0.69%	0.96%	0.35%	0.69%	0.49%	1.08%	1.26%	0.64%	0.84%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	595	5	21	22	49	20	18	17	58	9	4	14	14	11	25	7	11	12	10	15	13	7	16	5	6	19	17	0	2	25	9	8	21	8	37	39	7	14					
		3.72%	2.18%	4.33%	3.72%	8.84%	4.0%	3.53%	3.76%	11.08%	2.94%	2.35%	1.93%	5.12%	3.20%	5.93%	1.94%	3.32%	3.28%	2.50%	4.07%	3.61%	0.74%	3.68%	1.76%	1.62%	4.82%	7.26%	0.0%	0.82%	3.46%	1.44%	2.87%	4.84%	3.96%	3.63%	5.48%	2.25%	3.96%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	288	3	14	11	29	9	16	6	12	3	2	12	3	9	14	10	11	5	5	7	6	8	0	1	3	4	6	0	2	13	14	5	4	3	15	15	2	6					
		1.80%	1.31%	2.89%	1.86%	5.23%	1.8%	3.14%	1.32%	2.29%	0.98%	1.17%	1.65%	1.09%	2.62%	3.32%	2.78%	3.32%	1.36%	1.25%	1.90%	1.66%	0.84%	0.0%	0.35%	0.81%	1.01%	2.56%	0.0%	0.82%	1.80%	2.25%	1.79%	0.92%	1.48%	1.47%	2.10%	0.64%	1.69%					
22	"5. ""За Русь Святую"""	89	7	3	2	2	1	2	0	4	0	0	1	4	1	3	2	2	6	2	3	2	6	0	2	0	3	1	3	1	4	3	0	3	0	10	2	1	3					
		0.55%	3.05%	0.61%	0.33%	0.36%	0.2%	0.39%	0.0%	0.76%	0.0%	0.0%	0.13%	1.46%	0.29%	0.71%	0.55%	0.60%	1.64%	0.50%	0.81%	0.55%	0.63%	0.0%	0.70%	0.0%	0.76%	0.42%	1.92%	0.41%	0.55%	0.48%	0.0%	0.69%	0.0%	0.98%	0.28%	0.32%	0.84%					
23	"6. ""Объединенная Российская партия ""Русь"""	39	0	1	1	1	2	2	0	2	0	2	3	1	1	3	0	1	0	2	0	0	0	0	0	1	1	0	0	1	0	2	1	3	0	2	2	0	4					
		0.24%	0.0%	0.20%	0.16%	0.18%	0.4%	0.39%	0.0%	0.38%	0.0%	1.17%	0.41%	0.36%	0.29%	0.71%	0.0%	0.30%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.25%	0.0%	0.0%	0.41%	0.0%	0.32%	0.35%	0.69%	0.0%	0.19%	0.28%	0.0%	1.13%					
24	"7. ""Новый курс - Автомобильная Россия"""	95	4	5	5	4	1	4	3	8	4	0	2	1	1	3	0	3	1	4	6	3	0	0	3	2	2	1	0	0	2	5	2	2	3	4	6	0	1					
		0.59%	1.74%	1.03%	0.84%	0.72%	0.2%	0.78%	0.66%	1.52%	1.30%	0.0%	0.27%	0.36%	0.29%	0.71%	0.0%	0.90%	0.27%	1.00%	1.63%	0.83%	0.0%	0.0%	1.06%	0.54%	0.50%	0.42%	0.0%	0.0%	0.27%	0.80%	0.71%	0.46%	1.48%	0.39%	0.84%	0.0%	0.28%					
25	"8. ""Народно-республиканская партия России"""	30	0	1	3	0	1	3	2	2	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	5	1	1	2	1	1	0	1	0					
		0.18%	0.0%	0.20%	0.50%	0.0%	0.2%	0.58%	0.44%	0.38%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.30%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.69%	0.16%	0.35%	0.46%	0.49%	0.09%	0.0%	0.32%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	29	0	0	2	0	0	1	0	0	0	0	0	2	0	3	2	2	0	0	0	1	2	0	0	0	2	0	0	0	0	3	0	2	0	2	3	1	1					
		0.18%	0.0%	0.0%	0.33%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.71%	0.55%	0.60%	0.0%	0.0%	0.0%	0.27%	0.21%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.46%	0.0%	0.19%	0.42%	0.32%	0.28%					
27	"10. ""Аграрная партия России"""	555	21	3	19	9	17	19	19	14	13	1	85	24	13	10	17	7	7	33	12	6	9	8	20	20	18	10	6	0	16	10	5	19	6	21	17	7	14					
		3.47%	9.17%	0.61%	3.21%	1.62%	3.4%	3.73%	4.20%	2.67%	4.24%	0.58%	11.74%	8.79%	3.79%	2.37%	4.73%	2.11%	1.91%	8.27%	3.26%	1.66%	0.95%	1.84%	7.06%	5.42%	4.56%	4.27%	3.84%	0.0%	2.21%	1.61%	1.79%	4.38%	2.97%	2.06%	2.39%	2.25%	3.96%					
28	"11. ""Истинные патриоты России"""	26	2	1	1	0	1	1	2	0	0	0	2	2	1	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	2	1	0	1	2	1	1					
		0.16%	0.87%	0.20%	0.16%	0.0%	0.2%	0.19%	0.44%	0.0%	0.0%	0.0%	0.27%	0.73%	0.29%	0.0%	0.27%	0.0%	0.0%	0.0%	0.27%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.71%	0.23%	0.0%	0.09%	0.28%	0.32%	0.28%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	114	4	1	5	2	1	4	1	5	2	1	6	0	3	8	6	2	4	2	2	1	0	0	5	2	4	4	0	1	0	9	0	3	1	10	10	2	3					
		0.71%	1.74%	0.20%	0.84%	0.36%	0.2%	0.78%	0.22%	0.95%	0.65%	0.58%	0.82%	0.0%	0.87%	1.90%	1.67%	0.60%	1.09%	0.50%	0.54%	0.27%	0.0%	0.0%	1.76%	0.54%	1.01%	1.70%	0.0%	0.41%	0.0%	1.44%	0.0%	0.69%	0.49%	0.98%	1.40%	0.64%	0.84%					
30	"13. ""Демократическая партия России"""	32	1	1	2	0	2	1	1	4	1	0	1	0	1	1	1	1	3	0	0	1	0	0	0	0	0	1	0	0	0	1	0	2	0	2	3	0	1					
		0.20%	0.43%	0.20%	0.33%	0.0%	0.4%	0.19%	0.22%	0.76%	0.32%	0.0%	0.13%	0.0%	0.29%	0.23%	0.27%	0.30%	0.82%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.16%	0.0%	0.46%	0.0%	0.19%	0.42%	0.0%	0.28%					
31	"14. ""Великая Россия - Евразийский Союз"""	31	0	0	4	0	2	2	1	0	2	0	0	2	2	2	0	0	4	1	0	0	0	0	0	0	2	0	2	0	0	0	0	1	2	0	0	1	1					
		0.19%	0.0%	0.0%	0.67%	0.0%	0.4%	0.39%	0.22%	0.0%	0.65%	0.0%	0.0%	0.73%	0.58%	0.47%	0.0%	0.0%	1.09%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	1.28%	0.0%	0.0%	0.0%	0.0%	0.23%	0.99%	0.0%	0.0%	0.32%	0.28%					
32	"15. ""Партия СЛОН"""	23	1	0	0	2	0	0	1	1	1	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	5	4	0	1					
		0.14%	0.43%	0.0%	0.0%	0.36%	0.0%	0.0%	0.22%	0.19%	0.32%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.56%	0.0%	0.28%					
33	"16. ""Родина"" (народно-патриотический союз)"""	766	3	28	18	23	29	45	21	15	42	10	31	14	22	38	38	20	21	16	15	9	16	11	12	14	16	7	3	1	41	28	6	24	11	58	42	7	11					
		4.79%	1.31%	5.78%	3.04%	4.15%	5.8%	8.84%	4.64%	2.86%	13.72%	5.88%	4.28%	5.12%	6.41%	9.02%	10.58%	6.04%	5.75%	4.01%	4.07%	2.5%	1.69%	2.53%	4.24%	3.79%	4.06%	2.99%	1.92%	0.41%	5.67%	4.50%	2.15%	5.54%	5.44%	5.69%	5.90%	2.25%	3.11%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	67	0	1	6	3	2	0	1	2	0	1	3	2	0	2	1	2	0	5	1	0	3	0	0	3	1	2	0	0	1	3	2	1	1	6	8	0	4					
		0.41%	0.0%	0.20%	1.01%	0.54%	0.4%	0.0%	0.22%	0.38%	0.0%	0.58%	0.41%	0.73%	0.0%	0.47%	0.27%	0.60%	0.0%	1.25%	0.27%	0.0%	0.31%	0.0%	0.0%	0.81%	0.25%	0.85%	0.0%	0.0%	0.13%	0.48%	0.71%	0.23%	0.49%	0.58%	1.12%	0.0%	1.13%					
35	"18. ""ЛДПР"""	1908	31	89	76	75	37	46	107	60	39	17	69	19	45	43	34	44	28	62	36	36	59	49	33	39	53	11	4	7	81	80	43	79	22	144	114	47	50					
		11.94%	13.53%	18.38%	12.85%	13.53%	7.4%	9.03%	23.67%	11.47%	12.74%	10.0%	9.53%	6.95%	13.11%	10.21%	9.47%	13.29%	7.67%	15.53%	9.78%	10.0%	6.25%	11.29%	11.66%	10.56%	13.45%	4.70%	2.56%	2.88%	11.21%	12.88%	15.46%	18.24%	10.89%	14.14%	16.03%	15.11%	14.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	257	3	7	25	7	16	14	6	5	16	1	11	3	11	11	5	6	10	4	7	2	2	0	2	9	6	1	2	4	11	2	5	4	3	19	10	3	4					
		1.60%	1.31%	1.44%	4.23%	1.26%	3.2%	2.75%	1.32%	0.95%	5.22%	0.58%	1.51%	1.09%	3.20%	2.61%	1.39%	1.81%	2.73%	1.00%	1.90%	0.55%	0.21%	0.0%	0.70%	2.43%	1.52%	0.42%	1.28%	1.64%	1.52%	0.32%	1.79%	0.92%	1.48%	1.86%	1.40%	0.96%	1.13%					
37	"20. ""Политическая партия ""Единая Россия"""	7382	94	203	239	228	249	200	193	224	97	112	349	101	157	168	177	141	168	145	183	191	601	263	137	204	179	130	90	215	334	351	131	153	54	312	253	198	158					
		46.23%	41.04%	41.94%	40.43%	41.15%	49.8%	39.29%	42.69%	42.82%	31.69%	65.88%	48.20%	36.99%	45.77%	39.90%	49.30%	42.59%	46.02%	36.34%	49.72%	53.05%	63.66%	60.59%	48.40%	55.28%	45.43%	55.55%	57.69%	88.47%	46.26%	56.52%	47.12%	35.33%	26.73%	30.64%	35.58%	63.66%	44.75%					
38	"21. ""Российская Конституционно-демократическая партия"""	49	1	1	1	2	4	0	0	4	0	1	2	1	1	0	1	4	3	1	1	3	0	0	3	2	0	0	0	1	1	1	1	1	0	2	3	0	3					
		0.30%	0.43%	0.20%	0.16%	0.36%	0.8%	0.0%	0.0%	0.76%	0.0%	0.58%	0.27%	0.36%	0.29%	0.0%	0.27%	1.20%	0.82%	0.25%	0.27%	0.83%	0.0%	0.0%	1.06%	0.54%	0.0%	0.0%	0.0%	0.41%	0.13%	0.16%	0.35%	0.23%	0.0%	0.19%	0.42%	0.0%	0.84%					
39	"22. ""Развитие предпринимательства"""	31	0	0	4	0	0	6	0	1	0	2	4	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	3	0	2	2	3	0	0	0					
		0.19%	0.0%	0.0%	0.67%	0.0%	0.0%	1.17%	0.0%	0.19%	0.0%	1.17%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.46%	0.99%	0.29%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2128	22	61	93	62	62	86	44	74	57	12	53	40	36	46	37	28	38	66	46	59	77	31	34	41	50	14	34	2	139	61	47	76	54	273	118	18	37					
		13.32%	9.60%	12.60%	15.73%	11.19%	12.4%	16.89%	9.73%	14.14%	18.62%	7.05%	7.32%	14.65%	10.49%	10.92%	10.30%	8.45%	10.41%	16.54%	12.5%	16.38%	8.15%	7.14%	12.01%	11.11%	12.69%	5.98%	21.79%	0.82%	19.25%	9.82%	16.90%	17.55%	26.73%	26.81%	16.59%	5.78%	10.48%					
																																												
41	Против всех	547	11	20	32	22	15	15	10	6	10	4	22	12	4	19	9	17	9	11	16	13	28	28	13	10	9	9	1	1	30	16	4	15	4	59	21	7	15					
		3.42%	4.80%	4.13%	5.41%	3.97%	3.0%	2.94%	2.21%	1.14%	3.26%	2.35%	3.03%	4.39%	1.16%	4.51%	2.50%	5.13%	2.46%	2.75%	4.34%	3.61%	2.96%	6.45%	4.59%	2.71%	2.28%	3.84%	0.64%	0.41%	4.15%	2.57%	1.43%	3.46%	1.98%	5.79%	2.95%	2.25%	4.24%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
