Выборы Президента Российской Федерации																																									
																																									
Наименование Избирательной комиссии:    Уярская																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №2045	УИК №2046	УИК №2047	УИК №2048	УИК №2049	УИК №2050	УИК №2051	УИК №2052	УИК №2053	УИК №2054	УИК №2055	УИК №2056	УИК №2057	УИК №2058	УИК №2059	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №2072	УИК №2073	УИК №2074	УИК №2075	УИК №2076	УИК №2077	УИК №2078					
19	. Малышкин Олег Александрович	242	12	4	3	6	11	8	9	16	9	5	11	12	3	14	15	1	3	3	1	15	8	3	12	1	1	7	0	7	4	2	13	7	5	11					
		2.58%	2.35%	0.77%	0.73%	1.25%	2.00%	1.75%	1.70%	3.24%	4.64%	1.84%	3.33%	2.98%	2.78%	3.03%	4.57%	1.47%	2.86%	3.95%	1.05%	3.77%	9.64%	1.78%	3.45%	1.92%	0.89%	3.66%	0.00%	2.07%	4.44%	1.59%	2.73%	3.43%	5.95%	5.19%					
20	. Миронов Сергей Михайлович	73	4	2	5	2	1	3	2	2	2	1	2	3	1	8	3	1	2	0	2	2	1	2	1	1	3	5	3	1	1	0	4	0	1	2					
		0.78%	0.78%	0.38%	1.21%	0.42%	0.18%	0.66%	0.38%	0.40%	1.03%	0.37%	0.61%	0.74%	0.93%	1.73%	0.91%	1.47%	1.90%	0.00%	2.11%	0.50%	1.20%	1.18%	0.29%	1.92%	2.68%	2.62%	2.59%	0.30%	1.11%	0.00%	0.84%	0.00%	1.19%	0.94%					
21	. Путин Владимир Владимирович	5651	252	288	253	293	331	303	332	324	115	148	182	234	61	300	183	31	68	57	55	243	46	118	202	17	56	73	83	182	63	90	341	161	54	112					
		60.13%	49.41%	55.17%	61.26%	61.04%	60.07%	66.16%	62.64%	65.59%	59.28%	54.41%	55.15%	58.06%	56.48%	64.94%	55.79%	45.59%	64.76%	75.00%	57.89%	61.06%	55.42%	69.82%	58.05%	32.69%	50.00%	38.22%	71.55%	53.85%	70.00%	71.43%	71.64%	78.92%	64.29%	52.83%					
22	. Хакамада Ирина Муцуовна	193	10	15	10	9	13	6	14	14	4	3	11	6	3	14	9	0	2	1	2	4	2	3	6	1	2	0	4	7	0	2	8	4	1	3					
		2.05%	1.96%	2.87%	2.42%	1.88%	2.36%	1.31%	2.64%	2.83%	2.06%	1.10%	3.33%	1.49%	2.78%	3.03%	2.74%	0.00%	1.90%	1.32%	2.11%	1.01%	2.41%	1.78%	1.72%	1.92%	1.79%	0.00%	3.45%	2.07%	0.00%	1.59%	1.68%	1.96%	1.19%	1.42%					
23	. Харитонов Николай Михайлович	1498	92	103	60	68	77	62	60	40	33	52	45	77	15	55	67	12	11	8	18	90	19	27	55	14	34	75	19	65	12	20	47	8	14	44					
		15.94%	18.04%	19.73%	14.53%	14.17%	13.97%	13.54%	11.32%	8.10%	17.01%	19.12%	13.64%	19.11%	13.89%	11.90%	20.43%	17.65%	10.48%	10.53%	18.95%	22.61%	22.89%	15.98%	15.80%	26.92%	30.36%	39.27%	16.38%	19.23%	13.33%	15.87%	9.87%	3.92%	16.67%	20.75%					
																																									
24	Против всех	211	12	17	8	18	12	12	17	10	3	3	11	4	8	6	4	4	5	0	2	5	0	3	6	0	4	7	0	4	1	2	14	2	1	6					
		2.25%	2.35%	3.26%	1.94%	3.75%	2.18%	2.62%	3.21%	2.02%	1.55%	1.10%	3.33%	0.99%	7.41%	1.30%	1.22%	5.88%	4.76%	0.00%	2.11%	1.26%	0.00%	1.78%	1.72%	0.00%	3.57%	3.66%	0.00%	1.18%	1.11%	1.59%	2.94%	0.98%	1.19%	2.83%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
