Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Калининская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1245	40	78	49	158	63	75	41	111	75	101	80	4	19	8	2	3	0	4	12	4	5	23	0	14	12	10	21	77	6	36	33	6	30	20	1	0	2	9	3	10					
		5.63%	7.91%	12.81%	6.67%	10.77%	9.05%	9.54%	3.21%	7.78%	11.90%	5.94%	10.27%	3.28%	3.99%	2.60%	1.83%	0.83%	0.00%	1.18%	3.67%	2.21%	0.85%	9.96%	0.00%	6.54%	2.63%	3.98%	10.19%	11.70%	1.19%	8.49%	18.13%	1.41%	2.61%	4.73%	0.16%	0.00%	0.32%	1.39%	1.09%	2.79%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1105	55	101	63	113	57	70	37	113	46	60	8	2	28	16	2	6	1	10	18	4	17	18	2	14	0	6	12	46	22	16	26	12	10	15	6	9	3	36	17	8					
		4.99%	10.87%	16.58%	8.57%	7.70%	8.19%	8.91%	2.90%	7.92%	7.30%	3.53%	1.03%	1.64%	5.88%	5.19%	1.83%	1.65%	0.47%	2.94%	5.50%	2.21%	2.90%	7.79%	0.63%	6.54%	0.00%	2.39%	5.83%	6.99%	4.35%	3.77%	14.29%	2.81%	0.87%	3.55%	0.98%	1.75%	0.48%	5.56%	6.16%	2.23%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	98	3	3	3	12	6	8	2	5	3	4	1	0	0	1	0	4	0	0	0	3	3	1	0	4	0	0	0	3	2	3	4	4	6	0	1	3	0	5	1	0					
		0.44%	0.59%	0.49%	0.41%	0.82%	0.86%	1.02%	0.16%	0.35%	0.48%	0.24%	0.13%	0.00%	0.00%	0.32%	0.00%	1.10%	0.00%	0.00%	0.00%	1.66%	0.51%	0.43%	0.00%	1.87%	0.00%	0.00%	0.00%	0.46%	0.40%	0.71%	2.20%	0.94%	0.52%	0.00%	0.16%	0.58%	0.00%	0.77%	0.36%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2022	70	93	66	176	105	114	58	174	109	144	98	6	45	9	5	22	18	20	17	5	28	48	27	39	9	6	54	81	16	28	29	13	56	7	45	31	115	10	15	11					
		9.14%	13.83%	15.27%	8.98%	11.99%	15.09%	14.50%	4.55%	12.19%	17.30%	8.47%	12.58%	4.92%	9.45%	2.92%	4.59%	6.06%	8.53%	5.88%	5.20%	2.76%	4.77%	20.78%	8.54%	18.22%	1.97%	2.39%	26.21%	12.31%	3.16%	6.60%	15.93%	3.04%	4.87%	1.65%	7.32%	6.04%	18.23%	1.54%	5.43%	3.07%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	146	1	5	5	15	8	11	13	9	6	24	1	0	3	0	2	3	0	0	2	1	4	1	1	0	0	0	0	3	4	0	2	3	5	0	0	4	0	4	1	5					
		0.66%	0.20%	0.82%	0.68%	1.02%	1.15%	1.40%	1.02%	0.63%	0.95%	1.41%	0.13%	0.00%	0.63%	0.00%	1.83%	0.83%	0.00%	0.00%	0.61%	0.55%	0.68%	0.43%	0.32%	0.00%	0.00%	0.00%	0.00%	0.46%	0.79%	0.00%	1.10%	0.70%	0.44%	0.00%	0.00%	0.78%	0.00%	0.62%	0.36%	1.40%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	17057	326	318	536	975	441	498	966	994	372	1364	590	110	368	269	98	311	192	304	276	163	523	140	285	143	436	229	117	402	448	339	86	385	1035	381	560	465	508	577	209	318					
		77.11%	64.43%	52.22%	72.93%	66.46%	63.36%	63.36%	75.71%	69.66%	59.05%	80.24%	75.74%	90.16%	77.31%	87.34%	89.91%	85.67%	90.99%	89.41%	84.40%	90.06%	89.10%	60.61%	90.19%	66.82%	95.40%	91.24%	56.80%	61.09%	88.54%	79.95%	47.25%	90.16%	90.08%	90.07%	91.06%	90.64%	80.51%	89.04%	75.72%	88.83%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	43	3	1	3	2	1	1	1	3	1	1	1	0	1	1	0	1	0	0	1	1	4	0	1	0	0	0	1	4	0	2	1	1	1	0	1	1	0	1	0	2					
		0.19%	0.59%	0.16%	0.41%	0.14%	0.14%	0.13%	0.08%	0.21%	0.16%	0.06%	0.13%	0.00%	0.21%	0.32%	0.00%	0.28%	0.00%	0.00%	0.31%	0.55%	0.68%	0.00%	0.32%	0.00%	0.00%	0.00%	0.49%	0.61%	0.00%	0.47%	0.55%	0.23%	0.09%	0.00%	0.16%	0.19%	0.00%	0.15%	0.00%	0.56%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
