Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Донецкая																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №2606	УИК №2607	УИК №2608	УИК №2609					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	997	40	40	40	40	40	39	39	40	40	40	40	40	40	40	39	40	40	40	40	40	40	40	40	40	40					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	215	1	9	7	17	23	4	2	1	6	11	13	19	10	9	5	3	3	13	6	4	7	14	19	7	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	148	25	3	4	13	6	10	5	6	1	11	3	9	4	3	6	2	6	4	0	3	3	7	7	6	1					
14	Число погашенных открепительных удостоверений	782	39	31	33	23	17	35	37	39	34	29	27	21	30	31	34	37	37	27	34	36	33	26	21	33	38					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	"1. ""ЕДИНЕНИЕ"""	286	12	6	8	20	20	13	4	7	12	9	11	8	18	6	8	10	14	4	22	10	9	14	18	12	11					
		1.33%	1.52%	0.92%	0.95%	1.62%	1.53%	1.88%	0.68%	0.83%	1.04%	0.74%	1.46%	0.83%	2.18%	0.76%	1.31%	1.17%	2.43%	0.74%	2.02%	1.27%	1.50%	1.16%	1.97%	1.10%	1.69%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	210	5	3	4	38	15	2	1	16	14	11	8	14	7	2	3	5	6	6	8	3	2	13	10	6	8					
		0.97%	0.63%	0.46%	0.47%	3.09%	1.15%	0.28%	0.17%	1.91%	1.22%	0.91%	1.06%	1.46%	0.85%	0.25%	0.49%	0.58%	1.04%	1.12%	0.73%	0.38%	0.33%	1.08%	1.09%	0.55%	1.23%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	969	43	30	33	45	51	27	21	38	32	66	45	47	43	34	18	39	44	18	51	62	25	41	35	45	36					
		4.51%	5.45%	4.60%	3.94%	3.66%	3.92%	3.90%	3.60%	4.55%	2.79%	5.46%	5.99%	4.90%	5.23%	4.33%	2.96%	4.57%	7.63%	3.36%	4.70%	7.89%	4.18%	3.42%	3.84%	4.14%	5.53%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	325	6	7	8	20	21	4	8	9	23	18	19	23	16	15	9	12	3	5	15	10	13	25	10	21	5					
		1.51%	0.76%	1.07%	0.95%	1.62%	1.61%	0.57%	1.37%	1.07%	2.00%	1.49%	2.52%	2.40%	1.94%	1.91%	1.48%	1.40%	0.52%	0.93%	1.38%	1.27%	2.17%	2.08%	1.09%	1.93%	0.76%					
22	"5. ""За Русь Святую"""	102	0	7	4	4	8	4	2	1	2	8	6	6	2	3	4	3	2	1	5	5	6	4	4	5	6					
		0.47%	0.0%	1.07%	0.47%	0.32%	0.61%	0.57%	0.34%	0.11%	0.17%	0.66%	0.79%	0.62%	0.24%	0.38%	0.65%	0.35%	0.34%	0.18%	0.46%	0.63%	1.00%	0.33%	0.43%	0.46%	0.92%					
23	"6. ""Объединенная Российская партия ""Русь"""	68	1	2	1	8	5	2	3	4	1	2	6	5	1	1	2	5	3	3	3	1	1	0	2	5	1					
		0.31%	0.12%	0.30%	0.11%	0.65%	0.38%	0.28%	0.51%	0.47%	0.08%	0.16%	0.79%	0.52%	0.12%	0.12%	0.32%	0.58%	0.52%	0.56%	0.27%	0.12%	0.16%	0.0%	0.21%	0.46%	0.15%					
24	"7. ""Новый курс - Автомобильная Россия"""	151	5	8	8	6	7	5	5	8	10	9	1	8	5	7	5	2	5	3	7	3	3	18	6	2	5					
		0.70%	0.63%	1.22%	0.95%	0.48%	0.53%	0.72%	0.85%	0.95%	0.87%	0.74%	0.13%	0.83%	0.60%	0.89%	0.82%	0.23%	0.86%	0.56%	0.64%	0.38%	0.50%	1.50%	0.65%	0.18%	0.76%					
25	"8. ""Народно-республиканская партия России"""	23	2	1	0	0	1	0	1	0	1	0	3	2	2	0	0	0	0	4	2	1	2	1	0	0	0					
		0.10%	0.25%	0.15%	0.0%	0.0%	0.07%	0.0%	0.17%	0.0%	0.08%	0.0%	0.39%	0.20%	0.24%	0.0%	0.0%	0.0%	0.0%	0.74%	0.18%	0.12%	0.33%	0.08%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	47	0	1	1	5	5	2	0	2	4	2	1	2	0	2	3	1	0	3	2	0	0	6	3	1	1					
		0.21%	0.0%	0.15%	0.11%	0.40%	0.38%	0.28%	0.0%	0.23%	0.34%	0.16%	0.13%	0.20%	0.0%	0.25%	0.49%	0.11%	0.0%	0.56%	0.18%	0.0%	0.0%	0.50%	0.32%	0.09%	0.15%					
27	"10. ""Аграрная партия России"""	295	16	18	16	10	9	10	10	12	18	25	12	7	13	15	12	16	7	8	9	13	6	13	11	6	3					
		1.37%	2.03%	2.76%	1.91%	0.81%	0.69%	1.44%	1.71%	1.43%	1.57%	2.07%	1.59%	0.73%	1.58%	1.91%	1.97%	1.87%	1.21%	1.49%	0.83%	1.65%	1.00%	1.08%	1.20%	0.55%	0.46%					
28	"11. ""Истинные патриоты России"""	25	1	0	2	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	1	12	0					
		0.11%	0.12%	0.0%	0.23%	0.16%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.16%	0.10%	1.10%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	204	6	10	10	3	15	8	5	7	19	10	7	8	9	11	2	5	2	6	10	6	2	14	13	11	5					
		0.95%	0.76%	1.53%	1.19%	0.24%	1.15%	1.15%	0.85%	0.83%	1.65%	0.82%	0.93%	0.83%	1.09%	1.40%	0.32%	0.58%	0.34%	1.12%	0.92%	0.76%	0.33%	1.16%	1.42%	1.01%	0.76%					
30	"13. ""Демократическая партия России"""	45	4	2	0	1	2	0	4	4	5	1	2	0	1	0	1	0	3	1	0	2	2	3	4	2	1					
		0.20%	0.50%	0.30%	0.0%	0.08%	0.15%	0.0%	0.68%	0.47%	0.43%	0.08%	0.26%	0.0%	0.12%	0.0%	0.16%	0.0%	0.52%	0.18%	0.0%	0.25%	0.33%	0.25%	0.43%	0.18%	0.15%					
31	"14. ""Великая Россия - Евразийский Союз"""	45	5	1	1	4	1	0	0	3	2	2	0	1	3	2	1	6	0	0	3	3	2	0	1	2	2					
		0.20%	0.63%	0.15%	0.11%	0.32%	0.07%	0.0%	0.0%	0.35%	0.17%	0.16%	0.0%	0.10%	0.36%	0.25%	0.16%	0.70%	0.0%	0.0%	0.27%	0.38%	0.33%	0.0%	0.10%	0.18%	0.30%					
32	"15. ""Партия СЛОН"""	31	2	1	1	1	4	0	0	2	2	1	0	1	1	0	4	0	0	0	1	1	2	2	2	2	1					
		0.14%	0.25%	0.15%	0.11%	0.08%	0.30%	0.0%	0.0%	0.23%	0.17%	0.08%	0.0%	0.10%	0.12%	0.0%	0.65%	0.0%	0.0%	0.0%	0.09%	0.12%	0.33%	0.16%	0.21%	0.18%	0.15%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1636	72	37	51	79	112	40	59	71	82	84	72	78	68	84	39	60	37	56	72	60	33	104	68	72	46					
		7.62%	9.13%	5.67%	6.10%	6.42%	8.61%	5.78%	10.13%	8.51%	7.15%	6.95%	9.58%	8.14%	8.27%	10.71%	6.42%	7.04%	6.42%	10.46%	6.64%	7.64%	5.52%	8.68%	7.46%	6.62%	7.07%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	45	2	2	2	2	2	2	2	0	0	4	1	3	2	3	1	1	2	1	3	3	1	3	0	2	1					
		0.20%	0.25%	0.30%	0.23%	0.16%	0.15%	0.28%	0.34%	0.0%	0.0%	0.33%	0.13%	0.31%	0.24%	0.38%	0.16%	0.11%	0.34%	0.18%	0.27%	0.38%	0.16%	0.25%	0.0%	0.18%	0.15%					
35	"18. ""ЛДПР"""	3529	180	133	169	229	235	129	93	134	191	187	95	155	96	89	99	128	95	81	161	116	125	162	170	184	93					
		16.44%	22.84%	20.39%	20.21%	18.63%	18.07%	18.66%	15.97%	16.06%	16.66%	15.49%	12.64%	16.17%	11.67%	11.35%	16.30%	15.02%	16.49%	15.14%	14.85%	14.77%	20.93%	13.52%	18.66%	16.94%	14.30%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	464	17	10	15	20	28	13	11	26	13	31	16	23	23	25	10	14	12	14	25	23	6	25	26	18	20					
		2.16%	2.15%	1.53%	1.79%	1.62%	2.15%	1.88%	1.89%	3.11%	1.13%	2.56%	2.13%	2.40%	2.79%	3.18%	1.64%	1.64%	2.08%	2.61%	2.30%	2.92%	1.00%	2.08%	2.85%	1.65%	3.07%					
37	"20. ""Политическая партия ""Единая Россия"""	8868	297	287	338	507	502	305	235	355	499	485	295	380	349	304	263	362	238	225	450	321	255	471	362	496	287					
		41.32%	37.69%	44.01%	40.43%	41.25%	38.61%	44.13%	40.37%	42.56%	43.54%	40.18%	39.28%	39.66%	42.45%	38.77%	43.32%	42.48%	41.31%	42.05%	41.51%	40.89%	42.71%	39.31%	39.73%	45.67%	44.15%					
38	"21. ""Российская Конституционно-демократическая партия"""	50	1	0	7	0	6	2	0	2	0	0	2	0	3	4	1	1	4	1	4	4	0	0	3	4	1					
		0.23%	0.12%	0.0%	0.83%	0.0%	0.46%	0.28%	0.0%	0.23%	0.0%	0.0%	0.26%	0.0%	0.36%	0.51%	0.16%	0.11%	0.69%	0.18%	0.36%	0.50%	0.0%	0.0%	0.32%	0.36%	0.15%					
39	"22. ""Развитие предпринимательства"""	50	0	1	2	2	4	1	2	1	2	3	3	1	4	2	3	1	1	1	3	3	0	4	2	4	0					
		0.23%	0.0%	0.15%	0.23%	0.16%	0.30%	0.14%	0.34%	0.11%	0.17%	0.24%	0.39%	0.10%	0.48%	0.25%	0.49%	0.11%	0.17%	0.18%	0.27%	0.38%	0.0%	0.33%	0.21%	0.36%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3028	84	53	104	164	165	95	102	99	172	197	120	142	119	140	99	138	71	78	152	112	70	215	125	130	82					
		14.10%	10.65%	8.12%	12.44%	13.34%	12.69%	13.74%	17.52%	11.87%	15.00%	16.32%	15.97%	14.82%	14.47%	17.85%	16.30%	16.19%	12.32%	14.57%	14.02%	14.26%	11.72%	17.94%	13.72%	11.97%	12.61%					
																																
41	Против всех	771	19	25	38	50	69	24	12	25	39	44	18	42	26	27	15	36	20	12	51	15	21	52	25	37	29					
		3.59%	2.41%	3.83%	4.54%	4.06%	5.30%	3.47%	2.06%	2.99%	3.40%	3.64%	2.39%	4.38%	3.16%	3.44%	2.47%	4.22%	3.47%	2.24%	4.70%	1.91%	3.51%	4.34%	2.74%	3.40%	4.46%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
