Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Менделеевская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974	УИК №1975	УИК №1976					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	303	30	10	10	15	10	22	10	10	10	16	10	10	5	10	10	5	10	5	5	8	5	5	5	5	5	5	5	10	5	5	12	5	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	176	20	9	9	14	7	18	10	3	5	15	9	5	0	2	2	3	1	2	0	7	5	0	0	0	0	1	0	8	4	0	12	0	3	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	283	7	5	6	6	16	5	8	4	6	9	10	11	3	3	1	3	6	6	2	3	4	3	3	7	6	10	10	6	12	2	6	3	7	84					
14	Число погашенных открепительных удостоверений	127	10	1	1	1	3	4	0	7	5	1	1	5	5	8	8	2	9	3	5	1	0	5	5	5	5	4	5	2	1	5	0	5	2	3					
15	Число открепительных удостоверений выданных ТИК	4	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	"1. ""ЕДИНЕНИЕ"""	155	9	7	22	15	2	0	1	2	15	18	7	8	0	0	1	3	5	11	4	0	0	0	0	0	0	0	6	6	0	0	0	0	0	13					
		0.87%	1.34%	0.52%	1.80%	2.47%	0.30%	0.0%	0.14%	0.25%	1.53%	1.45%	0.67%	0.91%	0.0%	0.0%	0.56%	1.28%	1.41%	3.95%	3.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.38%	1.36%	0.0%	0.0%	0.0%	0.0%	0.0%	2.58%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	64	6	9	10	6	3	0	1	0	4	8	2	3	0	0	1	3	4	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0					
		0.36%	0.89%	0.67%	0.82%	0.98%	0.46%	0.0%	0.14%	0.0%	0.40%	0.64%	0.19%	0.34%	0.0%	0.0%	0.56%	1.28%	1.12%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	147	10	7	19	13	5	0	4	0	14	12	12	6	0	0	6	4	10	4	1	0	0	0	0	2	0	0	4	4	0	0	0	0	0	10					
		0.82%	1.49%	0.52%	1.55%	2.14%	0.77%	0.0%	0.56%	0.0%	1.43%	0.97%	1.16%	0.68%	0.0%	0.0%	3.38%	1.70%	2.82%	1.43%	0.81%	0.0%	0.0%	0.0%	0.0%	1.53%	0.0%	0.0%	1.58%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	1.98%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	162	10	6	23	3	8	5	4	8	19	18	12	9	0	0	3	9	0	1	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	14					
		0.91%	1.49%	0.45%	1.88%	0.49%	1.23%	0.52%	0.56%	1.0%	1.94%	1.45%	1.16%	1.02%	0.0%	0.0%	1.69%	3.84%	0.0%	0.35%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	2.04%	0.0%	0.0%	0.0%	0.0%	0.0%	2.78%					
22	"5. ""За Русь Святую"""	42	4	2	6	1	0	0	0	0	6	4	1	1	0	0	0	8	0	0	1	0	0	0	0	0	0	1	0	4	0	0	0	0	0	3					
		0.23%	0.59%	0.15%	0.49%	0.16%	0.0%	0.0%	0.0%	0.0%	0.61%	0.32%	0.09%	0.11%	0.0%	0.0%	0.0%	3.41%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	6	2	4	2	0	0	1	2	2	3	0	2	0	0	0	2	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0					
		0.16%	0.89%	0.15%	0.32%	0.32%	0.0%	0.0%	0.14%	0.25%	0.20%	0.24%	0.0%	0.22%	0.0%	0.0%	0.0%	0.85%	0.28%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	54	3	9	1	1	0	0	1	0	5	8	3	6	0	0	0	0	1	3	0	0	0	0	1	0	0	0	1	7	0	0	0	0	0	4					
		0.30%	0.44%	0.67%	0.08%	0.16%	0.0%	0.0%	0.14%	0.0%	0.51%	0.64%	0.29%	0.68%	0.0%	0.0%	0.0%	0.0%	0.28%	1.07%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.39%	1.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.79%					
25	"8. ""Народно-республиканская партия России"""	29	4	2	2	1	1	0	0	5	2	4	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0					
		0.16%	0.59%	0.15%	0.16%	0.16%	0.15%	0.0%	0.0%	0.62%	0.20%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.79%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	0	2	3	1	0	0	0	0	4	5	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0					
		0.11%	0.0%	0.15%	0.24%	0.16%	0.0%	0.0%	0.0%	0.0%	0.40%	0.40%	0.0%	0.22%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	101	2	8	11	7	4	0	1	0	10	13	4	5	0	0	0	2	2	3	0	0	3	0	0	0	1	10	1	12	0	2	0	0	0	0					
		0.56%	0.29%	0.60%	0.90%	1.15%	0.61%	0.0%	0.14%	0.0%	1.02%	1.05%	0.38%	0.57%	0.0%	0.0%	0.0%	0.85%	0.56%	1.07%	0.0%	0.0%	1.21%	0.0%	0.0%	0.0%	0.34%	2.43%	0.39%	2.72%	0.0%	1.00%	0.0%	0.0%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	16	0	3	1	3	0	3	0	0	1	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.0%	0.22%	0.08%	0.49%	0.0%	0.31%	0.0%	0.0%	0.10%	0.16%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	86	8	10	2	4	2	0	1	0	9	15	6	1	0	0	1	3	2	7	0	0	0	0	0	0	2	1	0	8	0	0	0	0	0	4					
		0.48%	1.19%	0.75%	0.16%	0.65%	0.30%	0.0%	0.14%	0.0%	0.91%	1.21%	0.58%	0.11%	0.0%	0.0%	0.56%	1.28%	0.56%	2.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.24%	0.0%	1.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.79%					
30	"13. ""Демократическая партия России"""	14	0	0	3	1	0	0	0	0	2	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.24%	0.16%	0.0%	0.0%	0.0%	0.0%	0.20%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	27	1	4	2	2	0	0	1	0	2	3	3	3	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0					
		0.15%	0.14%	0.30%	0.16%	0.32%	0.0%	0.0%	0.14%	0.0%	0.20%	0.24%	0.29%	0.34%	0.0%	0.0%	0.0%	0.42%	0.56%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	16	0	2	0	1	1	0	0	0	0	4	1	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0					
		0.09%	0.0%	0.15%	0.0%	0.16%	0.15%	0.0%	0.0%	0.0%	0.0%	0.32%	0.09%	0.22%	0.0%	0.0%	0.56%	0.42%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	246	17	11	7	14	15	11	2	7	25	29	24	23	0	0	7	7	7	1	1	0	0	3	0	0	1	0	0	13	0	0	0	0	1	20					
		1.38%	2.53%	0.82%	0.57%	2.30%	2.31%	1.14%	0.28%	0.87%	2.55%	2.35%	2.33%	2.62%	0.0%	0.0%	3.95%	2.99%	1.97%	0.35%	0.81%	0.0%	0.0%	0.63%	0.0%	0.0%	0.34%	0.0%	0.0%	2.95%	0.0%	0.0%	0.0%	0.0%	0.20%	3.97%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	52	0	5	4	2	5	0	1	2	5	9	2	3	0	0	0	5	0	4	1	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0					
		0.29%	0.0%	0.37%	0.32%	0.32%	0.77%	0.0%	0.14%	0.25%	0.51%	0.72%	0.19%	0.34%	0.0%	0.0%	0.0%	2.13%	0.0%	1.43%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.45%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	654	37	18	84	65	33	5	14	0	85	65	32	37	1	4	14	16	31	14	1	0	0	0	0	2	2	2	8	47	0	1	0	3	1	32					
		3.69%	5.51%	1.35%	6.89%	10.70%	5.09%	0.52%	1.98%	0.0%	8.68%	5.26%	3.10%	4.21%	0.64%	2.70%	7.90%	6.83%	8.75%	5.03%	0.81%	0.0%	0.0%	0.0%	0.0%	1.53%	0.68%	0.48%	3.17%	10.68%	0.0%	0.50%	0.0%	1.94%	0.20%	6.36%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	873	53	81	138	68	43	61	15	20	92	37	82	47	5	4	11	30	9	6	2	7	5	0	0	0	1	2	1	18	5	0	8	0	3	19					
		4.92%	7.89%	6.09%	11.33%	11.20%	6.63%	6.35%	2.12%	2.5%	9.39%	2.99%	7.96%	5.35%	3.22%	2.70%	6.21%	12.82%	2.54%	2.15%	1.63%	2.14%	2.02%	0.0%	0.0%	0.0%	0.34%	0.48%	0.39%	4.09%	0.85%	0.0%	2.01%	0.0%	0.60%	3.77%					
37	"20. ""Политическая партия ""Единая Россия"""	12796	411	931	741	275	481	772	628	588	388	762	739	526	142	133	95	93	224	182	102	320	233	467	288	124	279	380	203	229	569	194	349	148	488	312					
		72.19%	61.25%	70.10%	60.83%	45.30%	74.22%	80.41%	88.82%	73.5%	39.63%	61.75%	71.74%	59.97%	91.61%	89.86%	53.67%	39.74%	63.27%	65.46%	83.60%	97.85%	94.33%	98.94%	98.96%	95.38%	95.22%	92.45%	80.55%	52.04%	97.76%	97.48%	87.68%	96.10%	98.18%	62.02%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	0	3	1	2	0	0	0	0	0	2	2	1	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0					
		0.14%	0.0%	0.22%	0.08%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.19%	0.11%	0.0%	0.0%	1.12%	1.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.59%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	33	0	6	4	3	1	0	1	0	7	3	1	1	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.18%	0.0%	0.45%	0.32%	0.49%	0.15%	0.0%	0.14%	0.0%	0.71%	0.24%	0.09%	0.11%	0.0%	0.0%	0.56%	0.42%	0.0%	0.71%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1058	30	132	71	48	36	86	9	39	162	118	80	40	4	1	17	13	35	19	1	0	1	0	2	2	3	13	11	18	6	0	7	3	2	49					
		5.96%	4.47%	9.93%	5.82%	7.90%	5.55%	8.95%	1.27%	4.87%	16.54%	9.56%	7.76%	4.56%	2.58%	0.67%	9.60%	5.55%	9.88%	6.83%	0.81%	0.0%	0.40%	0.0%	0.68%	1.53%	1.02%	3.16%	4.36%	4.09%	1.03%	0.0%	1.75%	1.94%	0.40%	9.74%					
																																									
41	Против всех	535	49	19	40	52	5	17	22	19	75	40	12	73	3	2	12	14	14	5	1	0	3	0	0	0	2	0	7	24	1	0	6	0	0	18					
		3.01%	7.30%	1.43%	3.28%	8.56%	0.77%	1.77%	3.11%	2.37%	7.66%	3.24%	1.16%	8.32%	1.93%	1.35%	6.77%	5.98%	3.95%	1.79%	0.81%	0.0%	1.21%	0.0%	0.0%	0.0%	0.68%	0.0%	2.77%	5.45%	0.17%	0.0%	1.50%	0.0%	0.0%	3.57%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
