Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Усть-Вымская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	25	0	1	0	0	2	1	2	1	1	0	0	9	0	0	2	0	0	0	2	0	0	3	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	447	10	6	5	5	18	29	36	21	18	4	6	98	4	5	24	10	1	2	10	14	9	1	17	29	35	13	16	1					
		2.49%	1.92%	1.64%	1.12%	3.38%	1.91%	2.07%	1.99%	2.03%	5.06%	3.64%	1.65%	4.58%	3.54%	2.39%	4.30%	2.35%	1.01%	2.17%	4.42%	7.00%	6.77%	0.86%	1.62%	2.40%	2.06%	1.30%	1.81%	0.32%					
19	2.Всероссийская политическая партия «Гражданская Сила»	101	0	2	0	1	4	8	13	6	3	0	1	20	1	0	1	0	0	0	1	2	0	0	6	6	11	6	9	0					
		0.56%	0.00%	0.55%	0.00%	0.68%	0.42%	0.57%	0.72%	0.58%	0.84%	0.00%	0.27%	0.93%	0.88%	0.00%	0.18%	0.00%	0.00%	0.00%	0.44%	1.00%	0.00%	0.00%	0.57%	0.50%	0.65%	0.60%	1.02%	0.00%					
20	3.Политическая партия «Демократическая партия России»	20	1	0	1	1	1	2	2	1	1	0	0	3	0	0	0	0	0	0	0	1	1	0	1	3	1	0	0	0					
		0.11%	0.19%	0.00%	0.22%	0.68%	0.11%	0.14%	0.11%	0.10%	0.28%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.75%	0.00%	0.10%	0.25%	0.06%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1610	38	20	42	14	87	140	151	108	32	6	25	202	17	19	68	26	12	9	29	40	16	6	51	118	167	86	67	14					
		8.97%	7.31%	5.48%	9.42%	9.46%	9.23%	10.01%	8.38%	10.47%	8.99%	5.45%	6.87%	9.44%	15.04%	9.09%	12.19%	6.10%	12.12%	9.78%	12.83%	20.00%	12.03%	5.17%	4.86%	9.78%	9.84%	8.60%	7.60%	4.49%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	163	3	2	0	1	6	9	23	9	3	0	2	25	2	1	5	3	0	1	0	1	0	0	11	8	31	4	11	2					
		0.91%	0.58%	0.55%	0.00%	0.68%	0.64%	0.64%	1.28%	0.87%	0.84%	0.00%	0.55%	1.17%	1.77%	0.48%	0.90%	0.70%	0.00%	1.09%	0.00%	0.50%	0.00%	0.00%	1.05%	0.66%	1.83%	0.40%	1.25%	0.64%					
23	6.Политическая партия «Партия социальной справедливости»	30	0	1	0	0	3	2	2	1	1	0	1	4	0	1	0	0	0	0	0	0	0	1	2	2	2	6	1	0					
		0.17%	0.00%	0.27%	0.00%	0.00%	0.32%	0.14%	0.11%	0.10%	0.28%	0.00%	0.27%	0.19%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%	0.19%	0.17%	0.12%	0.60%	0.11%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2119	69	45	14	17	54	172	211	179	36	10	46	387	12	39	65	26	7	2	13	26	18	18	140	117	194	113	79	10					
		11.81%	13.27%	12.33%	3.14%	11.49%	5.73%	12.29%	11.71%	17.34%	10.11%	9.09%	12.64%	18.08%	10.62%	18.66%	11.65%	6.10%	7.07%	2.17%	5.75%	13.00%	13.53%	15.52%	13.33%	9.69%	11.43%	11.30%	8.96%	3.21%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1311	82	19	5	18	67	165	228	127	13	7	21	181	9	14	46	36	6	1	4	12	7	4	23	17	105	61	17	16					
		7.31%	15.77%	5.21%	1.12%	12.16%	7.10%	11.79%	12.65%	12.31%	3.65%	6.36%	5.77%	8.46%	7.96%	6.70%	8.24%	8.45%	6.06%	1.09%	1.77%	6.00%	5.26%	3.45%	2.19%	1.41%	6.18%	6.10%	1.93%	5.13%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	129	1	1	0	5	10	7	8	5	5	0	1	16	3	3	6	3	1	0	2	0	2	1	17	9	8	5	9	1					
		0.72%	0.19%	0.27%	0.00%	3.38%	1.06%	0.50%	0.44%	0.48%	1.40%	0.00%	0.27%	0.75%	2.65%	1.44%	1.08%	0.70%	1.01%	0.00%	0.88%	0.00%	1.50%	0.86%	1.62%	0.75%	0.47%	0.50%	1.02%	0.32%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11774	314	264	376	85	680	846	1110	553	243	83	255	1169	62	124	334	311	70	76	165	100	79	84	773	882	1119	691	661	265					
		65.61%	60.38%	72.33%	84.30%	57.43%	72.11%	60.47%	61.60%	53.59%	68.26%	75.45%	70.05%	54.63%	54.87%	59.33%	59.86%	73.00%	70.71%	82.61%	73.01%	50.00%	59.40%	72.41%	73.62%	73.07%	65.90%	69.10%	74.94%	84.94%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	125	1	2	1	0	7	11	7	8	1	0	3	16	2	1	5	6	1	0	0	1	0	0	9	11	18	6	6	2					
		0.70%	0.19%	0.55%	0.22%	0.00%	0.74%	0.79%	0.39%	0.78%	0.28%	0.00%	0.82%	0.75%	1.77%	0.48%	0.90%	1.41%	1.01%	0.00%	0.00%	0.50%	0.00%	0.00%	0.86%	0.91%	1.06%	0.60%	0.68%	0.64%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
