Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Кушвинская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №2079	УИК №2080	УИК №2081	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №2089	УИК №2090	УИК №2091	УИК №2092	УИК №2093	УИК №2094	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №2099	УИК №2100	УИК №2101	УИК №2102	УИК №2103					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	425	17	26	3	23	23	18	15	16	0	22	11	21	13	21	8	10	33	12	6	24	14	18	21	14	36					
		1.72%	1.50%	2.18%	0.81%	1.80%	1.89%	1.50%	1.30%	1.35%	0.00%	1.92%	1.06%	1.74%	2.07%	1.91%	2.07%	2.43%	2.61%	1.17%	1.00%	2.01%	1.09%	1.55%	1.70%	1.31%	3.16%					
19	2.Всероссийская политическая партия «Гражданская Сила»	539	23	34	8	21	18	22	32	18	0	22	19	33	16	17	5	8	46	20	0	38	28	33	30	25	23					
		2.18%	2.03%	2.85%	2.17%	1.65%	1.48%	1.83%	2.77%	1.52%	0.00%	1.92%	1.82%	2.73%	2.55%	1.55%	1.29%	1.94%	3.65%	1.95%	0.00%	3.18%	2.17%	2.85%	2.43%	2.34%	2.02%					
20	3.Политическая партия «Демократическая партия России»	37	3	3	0	2	0	2	2	1	0	0	4	2	2	1	0	1	2	1	1	1	2	2	2	1	2					
		0.15%	0.26%	0.25%	0.00%	0.16%	0.00%	0.17%	0.17%	0.08%	0.00%	0.00%	0.38%	0.17%	0.32%	0.09%	0.00%	0.24%	0.16%	0.10%	0.17%	0.08%	0.16%	0.17%	0.16%	0.09%	0.18%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1519	68	79	13	81	74	71	63	61	4	121	64	69	31	52	15	24	78	47	18	59	99	94	89	62	83					
		6.16%	6.00%	6.63%	3.52%	6.35%	6.09%	5.91%	5.45%	5.15%	6.25%	10.58%	6.14%	5.71%	4.94%	4.74%	3.88%	5.83%	6.18%	4.59%	3.01%	4.94%	7.69%	8.11%	7.21%	5.81%	7.28%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	242	7	13	1	11	15	16	16	8	0	5	9	14	2	10	2	12	11	7	3	15	8	21	13	15	8					
		0.98%	0.62%	1.09%	0.27%	0.86%	1.23%	1.33%	1.38%	0.68%	0.00%	0.44%	0.86%	1.16%	0.32%	0.91%	0.52%	2.91%	0.87%	0.68%	0.50%	1.26%	0.62%	1.81%	1.05%	1.41%	0.70%					
23	6.Политическая партия «Партия социальной справедливости»	59	4	3	2	0	4	1	1	3	0	4	1	3	2	2	1	0	5	4	3	2	3	2	3	5	1					
		0.24%	0.35%	0.25%	0.54%	0.00%	0.33%	0.08%	0.09%	0.25%	0.00%	0.35%	0.10%	0.25%	0.32%	0.18%	0.26%	0.00%	0.40%	0.39%	0.50%	0.17%	0.23%	0.17%	0.24%	0.47%	0.09%					
24	7.Политическая партия «Либерально-демократическая партия России»	2871	141	111	39	150	144	122	166	129	3	112	115	142	81	156	51	55	167	153	46	154	152	94	147	121	120					
		11.64%	12.44%	9.32%	10.57%	11.76%	11.84%	10.16%	14.36%	10.90%	4.69%	9.79%	11.04%	11.75%	12.90%	14.22%	13.18%	13.35%	13.23%	14.93%	7.69%	12.90%	11.80%	8.11%	11.90%	11.34%	10.53%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1856	70	105	18	109	86	128	89	123	5	99	68	90	30	59	40	24	98	45	31	102	90	80	85	80	102					
		7.52%	6.18%	8.82%	4.88%	8.55%	7.07%	10.66%	7.70%	10.39%	7.81%	8.65%	6.53%	7.45%	4.78%	5.38%	10.34%	5.83%	7.77%	4.39%	5.18%	8.54%	6.99%	6.90%	6.88%	7.50%	8.95%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	168	14	11	0	10	11	7	6	7	1	8	3	8	1	9	2	4	8	9	6	7	12	7	3	9	5					
		0.68%	1.24%	0.92%	0.00%	0.78%	0.90%	0.58%	0.52%	0.59%	1.56%	0.70%	0.29%	0.66%	0.16%	0.82%	0.52%	0.97%	0.63%	0.88%	1.00%	0.59%	0.93%	0.60%	0.24%	0.84%	0.44%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16404	772	775	269	824	818	777	742	788	48	736	726	794	437	753	257	263	777	710	478	771	853	787	805	710	734					
		66.48%	68.14%	65.07%	72.90%	64.63%	67.27%	64.70%	64.19%	66.55%	75.00%	64.34%	69.67%	65.73%	69.59%	68.64%	66.41%	63.83%	61.57%	69.27%	79.93%	64.57%	66.23%	67.90%	65.18%	66.54%	64.39%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	205	4	14	5	14	10	14	13	12	0	5	8	12	3	9	1	6	16	5	0	9	7	7	16	6	9					
		0.83%	0.35%	1.18%	1.36%	1.10%	0.82%	1.17%	1.12%	1.01%	0.00%	0.44%	0.77%	0.99%	0.48%	0.82%	0.26%	1.46%	1.27%	0.49%	0.00%	0.75%	0.54%	0.60%	1.30%	0.56%	0.79%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
