Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Терновская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №3701	УИК №3702	УИК №3703	УИК №3704	УИК №3705	УИК №3706	УИК №3707	УИК №3708	УИК №3709	УИК №3710	УИК №3711	УИК №3712	УИК №3713	УИК №3714	УИК №3715	УИК №3716	УИК №3717	УИК №3718	УИК №3719	УИК №3720	УИК №3721	УИК №3722	УИК №3723	УИК №3724	УИК №3725	УИК №3726	УИК №3727	УИК №3728	УИК №3729	УИК №3730					
		0.13%	0.79%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.37%	0.40%	0.09%	0.13%	0.0%	0.0%	1.06%					
27	"10. ""Аграрная партия России"""	497	14	10	28	7	66	28	9	15	3	1	36	39	36	3	9	23	12	14	1	19	7	16	6	12	16	30	23	10	1	3					
		4.73%	3.70%	2.53%	10.29%	7.36%	10.49%	3.81%	7.31%	5.90%	1.59%	0.90%	7.21%	7.64%	5.83%	1.87%	1.71%	6.68%	5.38%	4.82%	0.86%	4.03%	3.80%	3.50%	2.88%	5.50%	6.47%	2.78%	3.20%	3.23%	1.66%	3.19%					
28	"11. ""Истинные патриоты России"""	14	0	0	0	0	0	2	0	2	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	3	0	0	0	1	1	0					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.78%	0.0%	0.0%	0.0%	0.39%	0.0%	0.62%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.37%	0.0%	0.0%	0.0%	0.32%	1.66%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	103	4	4	2	2	3	2	0	1	1	0	7	6	7	1	4	6	4	2	3	6	4	5	2	1	3	13	6	1	1	2					
		0.98%	1.05%	1.01%	0.73%	2.10%	0.47%	0.27%	0.0%	0.39%	0.53%	0.0%	1.40%	1.17%	1.13%	0.62%	0.76%	1.74%	1.79%	0.68%	2.60%	1.27%	2.17%	1.09%	0.96%	0.45%	1.21%	1.20%	0.83%	0.32%	1.66%	2.12%					
30	"13. ""Демократическая партия России"""	25	0	1	0	1	3	1	0	0	0	0	2	0	3	0	1	2	0	0	0	1	1	1	0	2	0	5	1	0	0	0					
		0.23%	0.0%	0.25%	0.0%	1.05%	0.47%	0.13%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.48%	0.0%	0.19%	0.58%	0.0%	0.0%	0.0%	0.21%	0.54%	0.21%	0.0%	0.91%	0.0%	0.46%	0.13%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	0	2	2	1	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	1	1	2	2	0	0	0	0	0	0	0					
		0.17%	0.0%	0.50%	0.73%	1.05%	0.31%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.54%	0.43%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	19	1	1	2	0	1	1	0	0	0	0	3	0	1	0	0	1	2	0	1	2	0	0	0	0	1	0	0	1	1	0					
		0.18%	0.26%	0.25%	0.73%	0.0%	0.15%	0.13%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.16%	0.0%	0.0%	0.29%	0.89%	0.0%	0.86%	0.42%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.32%	1.66%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3417	147	112	48	20	261	196	34	73	47	58	171	157	241	93	122	92	86	160	52	148	47	96	54	49	88	365	253	103	16	28					
		32.53%	38.88%	28.35%	17.64%	21.05%	41.49%	26.73%	27.64%	28.74%	25.0%	52.72%	34.26%	30.78%	39.05%	58.12%	23.19%	26.74%	38.56%	55.17%	45.21%	31.42%	25.54%	21.05%	25.96%	22.47%	35.62%	33.85%	35.28%	33.33%	26.66%	29.78%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	1	2	0	1	1	1	0	1	0	0	3	2	4	1	0	0	5	0	1	1	0	1	1	1	2	1	1	0	0	1					
		0.30%	0.26%	0.50%	0.0%	1.05%	0.15%	0.13%	0.0%	0.39%	0.0%	0.0%	0.60%	0.39%	0.64%	0.62%	0.0%	0.0%	2.24%	0.0%	0.86%	0.21%	0.0%	0.21%	0.48%	0.45%	0.80%	0.09%	0.13%	0.0%	0.0%	1.06%					
35	"18. ""ЛДПР"""	1010	35	50	64	14	45	82	20	45	19	10	65	58	47	15	49	24	23	20	12	34	17	23	9	23	23	86	68	18	6	6					
		9.61%	9.25%	12.65%	23.52%	14.73%	7.15%	11.18%	16.26%	17.71%	10.10%	9.09%	13.02%	11.37%	7.61%	9.37%	9.31%	6.97%	10.31%	6.89%	10.43%	7.21%	9.23%	5.04%	4.32%	10.55%	9.31%	7.97%	9.48%	5.82%	10.0%	6.38%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	139	5	11	5	0	6	6	0	1	1	1	5	7	13	3	8	1	1	3	1	17	4	6	1	0	3	13	7	7	0	3					
		1.32%	1.32%	2.78%	1.83%	0.0%	0.95%	0.81%	0.0%	0.39%	0.53%	0.90%	1.00%	1.37%	2.10%	1.87%	1.52%	0.29%	0.44%	1.03%	0.86%	3.60%	2.17%	1.31%	0.48%	0.0%	1.21%	1.20%	0.97%	2.26%	0.0%	3.19%					
37	"20. ""Политическая партия ""Единая Россия"""	2866	98	100	53	23	95	238	27	70	71	22	83	123	142	17	178	105	29	52	23	141	65	216	98	85	67	312	190	101	25	17					
		27.28%	25.92%	25.31%	19.48%	24.21%	15.10%	32.46%	21.95%	27.55%	37.76%	20.0%	16.63%	24.11%	23.01%	10.62%	33.84%	30.52%	13.00%	17.93%	19.99%	29.93%	35.32%	47.36%	47.11%	38.99%	27.12%	28.94%	26.49%	32.68%	41.66%	18.08%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	3	1	1	1	5	1	0	0	1	0	0	0	0	2	3	1	2	1	0	0	0	2	1	1	1	0	1	0	0	0					
		0.26%	0.79%	0.25%	0.36%	1.05%	0.79%	0.13%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	1.25%	0.57%	0.29%	0.89%	0.34%	0.0%	0.0%	0.0%	0.43%	0.48%	0.45%	0.40%	0.0%	0.13%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	17	1	1	1	0	0	4	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	3	0	0	0	2	0	1	0	0					
		0.16%	0.26%	0.25%	0.36%	0.0%	0.0%	0.54%	0.81%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.18%	0.0%	0.32%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1153	43	48	31	9	73	92	17	9	23	11	64	53	44	10	95	35	37	5	12	42	11	35	13	11	5	151	108	34	6	26					
		10.97%	11.37%	12.15%	11.39%	9.47%	11.60%	12.55%	13.82%	3.54%	12.23%	10.0%	12.82%	10.39%	7.13%	6.25%	18.06%	10.17%	16.59%	1.72%	10.43%	8.91%	5.97%	7.67%	6.25%	5.04%	2.02%	14.00%	15.06%	11.00%	10.0%	27.65%					
																																					
41	Против всех	198	5	2	9	1	10	12	3	10	6	0	3	12	6	2	6	4	9	7	1	13	6	12	2	5	8	25	10	7	1	1					
		1.88%	1.32%	0.50%	3.30%	1.05%	1.58%	1.63%	2.43%	3.93%	3.19%	0.0%	0.60%	2.35%	0.97%	1.25%	1.14%	1.16%	4.03%	2.41%	0.86%	2.76%	3.26%	2.63%	0.96%	2.29%	3.23%	2.31%	1.39%	2.26%	1.66%	1.06%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
