Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
"Наименование Избирательной комиссии:    Хабаровск, Краснофлотская"																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183					
		0.25%	0.0%	0.33%	0.35%	0.18%	0.26%	0.10%	0.33%	0.72%	0.17%	0.0%	0.33%	0.41%	0.41%	0.10%	0.27%	0.15%	0.22%	0.31%	0.75%	0.0%	0.36%	0.17%	0.13%	0.25%	0.10%	0.33%	0.33%	0.08%	0.43%					
24	"7. ""Новый курс - Автомобильная Россия"""	422	4	8	17	15	9	7	18	9	11	17	14	29	7	12	19	24	17	24	8	16	6	17	12	20	18	11	16	18	19					
		1.55%	1.82%	0.89%	1.49%	1.42%	0.80%	0.76%	2.03%	1.30%	0.94%	1.59%	1.57%	2.38%	1.44%	1.27%	1.76%	1.91%	1.90%	2.50%	2.00%	1.61%	0.73%	1.45%	1.61%	1.72%	1.89%	1.21%	1.78%	1.60%	1.64%					
25	"8. ""Народно-республиканская партия России"""	13	0	0	1	0	1	1	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0	1	0	1	0	0	1	0	2					
		0.04%	0.0%	0.0%	0.08%	0.0%	0.08%	0.10%	0.0%	0.0%	0.0%	0.09%	0.11%	0.0%	0.0%	0.0%	0.09%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.08%	0.0%	0.0%	0.11%	0.0%	0.17%					
26	"9. ""Российская экологическая партия ""Зеленые"""	178	1	16	13	13	7	6	6	3	11	5	0	5	2	7	9	6	7	11	2	2	4	2	2	9	1	7	6	10	5					
		0.65%	0.45%	1.79%	1.14%	1.23%	0.62%	0.65%	0.67%	0.43%	0.94%	0.47%	0.0%	0.41%	0.41%	0.74%	0.83%	0.47%	0.78%	1.14%	0.50%	0.20%	0.49%	0.17%	0.26%	0.77%	0.10%	0.77%	0.67%	0.89%	0.43%					
27	"10. ""Аграрная партия России"""	405	10	5	11	14	16	9	8	13	18	10	14	13	7	8	10	21	10	11	11	20	8	12	21	13	15	18	25	27	27					
		1.49%	4.56%	0.56%	0.96%	1.32%	1.43%	0.98%	0.90%	1.88%	1.55%	0.94%	1.57%	1.06%	1.44%	0.84%	0.92%	1.67%	1.11%	1.14%	2.75%	2.02%	0.98%	1.02%	2.81%	1.12%	1.58%	1.98%	2.79%	2.40%	2.33%					
28	"11. ""Истинные патриоты России"""	69	0	0	0	2	1	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	57	0	0	1					
		0.25%	0.0%	0.0%	0.0%	0.18%	0.08%	0.10%	0.0%	0.0%	0.17%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.25%	0.0%	6.27%	0.0%	0.0%	0.08%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	156	2	2	6	8	4	6	1	6	7	4	2	5	3	4	5	5	10	7	6	4	9	4	10	14	3	5	2	6	6					
		0.57%	0.91%	0.22%	0.52%	0.75%	0.35%	0.65%	0.11%	0.87%	0.60%	0.37%	0.22%	0.41%	0.61%	0.42%	0.46%	0.39%	1.11%	0.72%	1.50%	0.40%	1.10%	0.34%	1.34%	1.21%	0.31%	0.55%	0.22%	0.53%	0.51%					
30	"13. ""Демократическая партия России"""	59	0	2	2	3	0	4	5	1	2	0	2	5	1	0	1	4	2	4	0	1	1	3	1	0	4	4	1	4	2					
		0.21%	0.0%	0.22%	0.17%	0.28%	0.0%	0.43%	0.56%	0.14%	0.17%	0.0%	0.22%	0.41%	0.20%	0.0%	0.09%	0.31%	0.22%	0.41%	0.0%	0.10%	0.12%	0.25%	0.13%	0.0%	0.42%	0.44%	0.11%	0.35%	0.17%					
31	"14. ""Великая Россия - Евразийский Союз"""	43	1	2	0	1	5	1	2	0	2	2	2	1	0	4	1	3	0	0	2	1	1	0	2	1	4	1	1	0	3					
		0.15%	0.45%	0.22%	0.0%	0.09%	0.44%	0.10%	0.22%	0.0%	0.17%	0.18%	0.22%	0.08%	0.0%	0.42%	0.09%	0.23%	0.0%	0.0%	0.50%	0.10%	0.12%	0.0%	0.26%	0.08%	0.42%	0.11%	0.11%	0.0%	0.25%					
32	"15. ""Партия СЛОН"""	159	0	13	8	13	6	8	3	2	7	1	4	7	0	9	14	15	5	12	0	4	2	1	5	5	4	5	1	1	4					
		0.58%	0.0%	1.45%	0.70%	1.23%	0.53%	0.87%	0.33%	0.29%	0.60%	0.09%	0.44%	0.57%	0.0%	0.95%	1.29%	1.19%	0.55%	1.25%	0.0%	0.40%	0.24%	0.08%	0.67%	0.43%	0.42%	0.55%	0.11%	0.08%	0.34%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2025	13	26	77	68	90	59	64	67	105	115	59	111	30	84	104	106	71	81	23	62	53	112	38	78	72	25	68	94	70					
		7.45%	5.93%	2.91%	6.76%	6.43%	8.08%	6.46%	7.22%	9.73%	9.06%	10.81%	6.62%	9.12%	6.17%	8.90%	9.64%	8.46%	7.94%	8.44%	5.76%	6.27%	6.51%	9.57%	5.10%	6.74%	7.58%	2.75%	7.60%	8.37%	6.06%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	43	3	4	0	2	1	4	1	0	0	0	4	0	1	0	1	1	0	3	1	1	3	0	2	1	1	5	2	0	2					
		0.15%	1.36%	0.44%	0.0%	0.18%	0.08%	0.43%	0.11%	0.0%	0.0%	0.0%	0.44%	0.0%	0.20%	0.0%	0.09%	0.07%	0.0%	0.31%	0.25%	0.10%	0.36%	0.0%	0.26%	0.08%	0.10%	0.55%	0.22%	0.0%	0.17%					
35	"18. ""ЛДПР"""	4499	32	154	176	128	155	113	139	107	164	177	175	190	88	166	156	231	137	185	34	164	118	192	147	185	205	168	198	208	207					
		16.57%	14.61%	17.28%	15.46%	12.12%	13.92%	12.39%	15.68%	15.55%	14.16%	16.65%	19.64%	15.61%	18.10%	17.60%	14.47%	18.45%	15.32%	19.29%	8.52%	16.59%	14.51%	16.41%	19.73%	15.98%	21.60%	18.48%	22.14%	18.52%	17.93%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	475	2	14	21	10	22	20	14	12	14	17	16	15	15	17	22	25	15	12	13	18	25	16	10	9	17	26	12	26	20					
		1.74%	0.91%	1.57%	1.84%	0.94%	1.97%	2.19%	1.58%	1.74%	1.20%	1.59%	1.79%	1.23%	3.08%	1.80%	2.04%	1.99%	1.67%	1.25%	3.25%	1.82%	3.07%	1.36%	1.34%	0.77%	1.79%	2.86%	1.34%	2.31%	1.73%					
37	"20. ""Политическая партия ""Единая Россия"""	9664	79	404	436	397	445	320	372	241	445	354	320	409	159	333	351	426	284	235	108	408	309	444	261	435	324	311	308	372	374					
		35.60%	36.07%	45.34%	38.31%	37.59%	39.98%	35.08%	41.98%	35.02%	38.42%	33.30%	35.91%	33.60%	32.71%	35.31%	32.56%	34.02%	31.76%	24.50%	27.06%	41.29%	38.00%	37.94%	35.03%	37.59%	34.14%	34.21%	34.45%	33.12%	32.40%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	0	0	0	0	1	0	2	0	0	1	1	1	1	2	0	1	2	1	2	1	1	1	1	1	1	2	0	0	3					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.22%	0.0%	0.0%	0.09%	0.11%	0.08%	0.20%	0.21%	0.0%	0.07%	0.22%	0.10%	0.50%	0.10%	0.12%	0.08%	0.13%	0.08%	0.10%	0.22%	0.0%	0.0%	0.25%					
39	"22. ""Развитие предпринимательства"""	86	1	5	3	9	3	1	5	3	5	3	5	4	0	2	4	4	0	3	0	2	1	1	3	5	2	4	5	3	0					
		0.31%	0.45%	0.56%	0.26%	0.85%	0.26%	0.10%	0.56%	0.43%	0.43%	0.28%	0.56%	0.32%	0.0%	0.21%	0.37%	0.31%	0.0%	0.31%	0.0%	0.20%	0.12%	0.08%	0.40%	0.43%	0.21%	0.44%	0.55%	0.26%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2550	16	20	99	63	124	106	73	63	108	102	62	135	60	90	98	102	115	100	64	88	81	127	79	126	90	42	83	109	125					
		9.39%	7.30%	2.24%	8.69%	5.96%	11.14%	11.62%	8.23%	9.15%	9.32%	9.59%	6.95%	11.09%	12.34%	9.54%	9.09%	8.14%	12.86%	10.42%	16.04%	8.90%	9.96%	10.85%	10.60%	10.89%	9.48%	4.62%	9.28%	9.70%	10.83%					
																																				
41	Против всех	1734	17	104	73	105	59	54	42	40	59	74	48	86	38	52	58	56	60	63	39	48	55	60	35	79	51	77	46	70	86					
		6.38%	7.76%	11.67%	6.41%	9.94%	5.30%	5.92%	4.74%	5.81%	5.09%	6.96%	5.38%	7.06%	7.81%	5.51%	5.38%	4.47%	6.71%	6.56%	9.77%	4.85%	6.76%	5.12%	4.69%	6.82%	5.37%	8.47%	5.14%	6.23%	7.45%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
