Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Касторенского района																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529					
24	7.Политическая партия «Либерально-демократическая партия России»	1040	58	92	62	21	55	41	84	6	14	49	10	20	7	29	34	16	13	11	20	25	16	17	21	11	0	63	10	26	22	13	1	83	22	9	18	29	10	2					
		8.93%	10.23%	9.00%	11.90%	5.33%	7.86%	7.07%	9.34%	3.75%	6.80%	13.07%	6.54%	12.20%	9.33%	10.10%	10.40%	11.59%	6.67%	6.21%	10.31%	7.12%	4.51%	4.79%	8.11%	7.05%	0.00%	21.80%	7.35%	8.00%	13.58%	9.56%	1.32%	13.79%	8.91%	7.20%	8.00%	7.14%	8.20%	2.27%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1060	84	187	72	25	64	73	115	11	10	20	16	16	16	8	10	23	4	8	13	11	17	17	18	14	5	25	5	19	11	17	6	37	19	4	28	21	4	7					
		9.11%	14.81%	18.30%	13.82%	6.35%	9.14%	12.59%	12.79%	6.88%	4.85%	5.33%	10.46%	9.76%	21.33%	2.79%	3.06%	16.67%	2.05%	4.52%	6.70%	3.13%	4.79%	4.79%	6.95%	8.97%	5.49%	8.65%	3.68%	5.85%	6.79%	12.50%	7.89%	6.15%	7.69%	3.20%	12.44%	5.17%	3.28%	7.95%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	89	11	19	1	1	6	2	8	0	3	4	1	2	0	0	3	1	2	0	3	3	2	1	1	1	0	2	1	5	0	1	1	3	1	0	0	0	0	0					
		0.76%	1.94%	1.86%	0.19%	0.25%	0.86%	0.34%	0.89%	0.00%	1.46%	1.07%	0.65%	1.22%	0.00%	0.00%	0.92%	0.72%	1.03%	0.00%	1.55%	0.85%	0.56%	0.28%	0.39%	0.64%	0.00%	0.69%	0.74%	1.54%	0.00%	0.74%	1.32%	0.50%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7712	345	560	305	294	457	376	563	137	150	206	90	95	39	201	253	77	137	149	129	267	278	287	162	94	80	171	92	231	109	91	57	399	163	97	142	293	88	48					
		66.25%	60.85%	54.79%	58.54%	74.62%	65.29%	64.83%	62.63%	85.63%	72.82%	54.93%	58.82%	57.93%	52.00%	70.03%	77.37%	55.80%	70.26%	84.18%	66.49%	76.07%	78.31%	80.85%	62.55%	60.26%	87.91%	59.17%	67.65%	71.08%	67.28%	66.91%	75.00%	66.28%	65.99%	77.60%	63.11%	72.17%	72.13%	54.55%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	43	3	9	2	2	3	0	6	0	0	3	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	1	0	1	0	0	0	1	2	2	1	0					
		0.37%	0.53%	0.88%	0.38%	0.51%	0.43%	0.00%	0.67%	0.00%	0.00%	0.80%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	1.38%	0.00%	0.31%	0.00%	0.74%	0.00%	0.00%	0.00%	0.80%	0.89%	0.49%	0.82%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
