Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Бирилюсская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944					
		0.32%	0.46%	0.29%	0.0%	1.19%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	1.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	11	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	1	0	0					
		0.22%	0.23%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.66%	0.0%	0.0%	0.0%	0.0%	1.94%	0.56%	0.0%	0.0%	0.90%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	1	1	1	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	1	0					
		0.22%	0.11%	0.14%	0.78%	0.59%	1.40%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	2.43%	0.0%	0.0%	1.69%	0.0%					
27	"10. ""Аграрная партия России"""	174	29	30	8	3	0	0	6	4	4	2	7	1	16	3	2	0	3	15	1	3	9	12	0	2	8	3	3					
		3.53%	3.36%	4.41%	6.25%	1.79%	0.0%	0.0%	11.11%	3.07%	4.87%	5.12%	2.27%	3.33%	1.75%	3.06%	5.55%	0.0%	1.91%	7.17%	2.77%	2.0%	8.73%	6.77%	0.0%	4.34%	7.27%	5.08%	6.38%					
28	"11. ""Истинные патриоты России"""	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	1.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	42	4	6	2	2	0	3	1	0	2	1	2	0	8	2	0	0	0	5	0	2	1	0	0	0	1	0	0					
		0.85%	0.46%	0.88%	1.56%	1.19%	0.0%	2.20%	1.85%	0.0%	2.43%	2.56%	0.64%	0.0%	0.87%	2.04%	0.0%	0.0%	0.0%	2.39%	0.0%	1.33%	0.97%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	9	0	2	1	0	1	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0					
		0.18%	0.0%	0.29%	0.78%	0.0%	1.40%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	2.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.69%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	10	0	4	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0					
		0.20%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.10%	0.0%	0.0%	0.0%	0.63%	0.95%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	7	2	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.14%	0.23%	0.0%	0.0%	1.19%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.17%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	725	193	120	12	19	7	15	1	23	9	2	40	9	162	4	6	6	22	24	3	9	6	1	1	6	12	9	4					
		14.71%	22.41%	17.64%	9.37%	11.37%	9.85%	11.02%	1.85%	17.69%	10.97%	5.12%	12.98%	30.0%	17.76%	4.08%	16.66%	10.0%	14.01%	11.48%	8.33%	6.0%	5.82%	0.56%	2.43%	13.04%	10.90%	15.25%	8.51%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	18	1	0	0	1	0	1	0	0	1	0	1	0	6	1	0	1	0	1	0	1	0	0	0	0	1	0	2					
		0.36%	0.11%	0.0%	0.0%	0.59%	0.0%	0.73%	0.0%	0.0%	1.21%	0.0%	0.32%	0.0%	0.65%	1.02%	0.0%	1.66%	0.0%	0.47%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	4.25%					
35	"18. ""ЛДПР"""	693	101	87	23	12	8	16	4	16	24	10	62	2	127	14	1	19	39	32	12	19	14	20	4	4	19	0	4					
		14.06%	11.73%	12.79%	17.96%	7.18%	11.26%	11.76%	7.40%	12.30%	29.26%	25.64%	20.12%	6.66%	13.92%	14.28%	2.77%	31.66%	24.84%	15.31%	33.33%	12.66%	13.59%	11.29%	9.75%	8.69%	17.27%	0.0%	8.51%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	98	12	13	1	4	0	2	0	3	0	0	10	0	28	3	3	2	2	2	0	5	3	2	0	1	1	1	0					
		1.98%	1.39%	1.91%	0.78%	2.39%	0.0%	1.47%	0.0%	2.30%	0.0%	0.0%	3.24%	0.0%	3.07%	3.06%	8.33%	3.33%	1.27%	0.95%	0.0%	3.33%	2.91%	1.12%	0.0%	2.17%	0.90%	1.69%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	1764	313	240	43	42	22	52	18	52	11	12	118	17	349	37	10	13	42	90	15	63	39	98	12	10	35	6	5					
		35.80%	36.35%	35.29%	33.59%	25.14%	30.98%	38.23%	33.33%	40.0%	13.41%	30.76%	38.31%	56.66%	38.26%	37.75%	27.77%	21.66%	26.75%	43.06%	41.66%	42.0%	37.86%	55.36%	29.26%	21.73%	31.81%	10.16%	10.63%					
38	"21. ""Российская Конституционно-демократическая партия"""	6	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.12%	0.0%	0.29%	0.0%	1.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	10	2	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1					
		0.20%	0.23%	0.14%	0.78%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.66%	0.0%	0.0%	2.43%	0.0%	0.0%	0.0%	2.12%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	692	95	69	15	46	27	20	12	7	15	7	33	1	91	18	6	8	25	11	2	24	22	29	17	15	19	34	24					
		14.04%	11.03%	10.14%	11.71%	27.54%	38.02%	14.70%	22.22%	5.38%	18.29%	17.94%	10.71%	3.33%	9.97%	18.36%	16.66%	13.33%	15.92%	5.26%	5.55%	16.0%	21.35%	16.38%	41.46%	32.60%	17.27%	57.62%	51.06%					
																																		
41	Против всех	179	20	26	4	7	3	6	10	4	10	0	11	0	33	4	1	3	3	8	2	8	0	6	4	0	1	4	1					
		3.63%	2.32%	3.82%	3.12%	4.19%	4.22%	4.41%	18.51%	3.07%	12.19%	0.0%	3.57%	0.0%	3.61%	4.08%	2.77%	5.0%	1.91%	3.82%	5.55%	5.33%	0.0%	3.38%	9.75%	0.0%	0.90%	6.77%	2.12%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
