7	Число избирательных бюллетеней в переносных ящиках для голосования	3950	43	6	52	38	44	77	38	53	75	64	37	36	12	14	36	21	22	45	44	19	20	4	3	233	35	32	3	10	1	163	27	20	17	54	15	9	16	30	16	21	20	47	78	64	42	25	12	8	7	7	20	13	25	15	10	16	53	15	21	10	23	46	39	39	41	47	37	23	24	17	13	42	27	192	29	54	154	91	39	40	92	49	27	81	44	34	33	41	28	9	51	101	11	72	56	26	84	46	16	19									
8	Число бюллетеней в стационарных ящиках для голосования	90068	1127	410	1577	1653	1593	1168	1123	1288	1238	1278	499	679	658	354	124	1225	762	1088	677	508	1238	1974	1532	1140	1330	1304	1213	738	374	70	312	802	798	778	750	1065	1105	1207	605	564	956	245	1243	1139	121	85	219	692	564	323	563	1656	858	869	837	1280	473	1496	1347	672	1055	795	856	968	1401	1477	1490	1717	304	1018	391	343	1327	1247	623	151	670	314	482	347	649	888	871	1192	228	1284	1047	802	1535	888	632	598	888	358	756	934	1882	959	1844	1291									
9	Число недействительных избирательных бюллетеней	1705	13	7	26	28	31	21	30	21	22	26	13	10	11	5	2	15	8	27	11	15	22	41	18	15	39	30	27	11	5	3	5	22	16	17	23	16	26	19	11	8	28	1	31	25	0	2	1	13	9	2	8	34	16	28	17	11	12	27	22	13	22	28	19	27	21	32	23	40	0	11	1	8	11	16	17	8	20	6	19	5	19	20	17	14	2	37	16	22	50	15	10	4	16	5	8	12	18	6	36	28									
10	Число действительных избирательных бюллетеней	92313	1157	409	1603	1663	1606	1224	1131	1320	1291	1316	523	705	659	363	158	1231	776	1106	710	512	1236	1937	1517	1358	1326	1306	1189	737	370	230	334	800	799	815	742	1058	1095	1218	610	577	948	291	1290	1178	163	108	230	687	562	328	575	1635	867	856	830	1285	514	1484	1346	669	1056	813	876	980	1421	1492	1504	1700	328	1024	403	377	1343	1423	635	197	804	399	502	382	722	917	881	1259	270	1281	1064	821	1513	882	673	695	883	425	804	948	1948	999	1824	1282									
11	Число полученных открепительных  удостоверений	2111	25	20	18	35	50	25	25	35	25	25	15	15	15	15	5	25	11	16	15	20	43	30	30	38	50	45	25	40	15	0	5	20	20	21	15	20	18	20	15	10	25	15	21	30	5	5	5	20	20	15	15	67	20	25	20	25	15	22	20	15	20	20	20	20	27	20	20	22	15	15	15	25	30	18	15	0	33	45	20	17	35	22	18	20	15	28	19	20	15	15	15	25	40	10	28	35	4	10	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2108	25	20	18	35	50	25	25	35	25	25	15	15	15	14	5	25	11	16	14	20	43	30	30	38	50	45	25	40	15	0	5	20	20	21	15	20	18	20	15	10	25	15	21	30	5	5	5	20	20	15	15	67	20	25	20	25	15	22	20	15	20	20	20	20	27	20	20	22	15	15	15	25	30	18	15	0	33	45	20	17	35	22	18	20	15	28	19	20	15	15	15	25	40	10	27	35	4	10	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	3239	24	14	41	116	38	35	21	27	30	21	12	31	21	19	12	29	34	26	22	31	17	16	20	14	23	24	24	13	23	10	34	35	23	17	11	40	150	23	25	48	19	21	74	28	7	3	5	9	18	27	9	18	21	9	105	18	28	40	29	27	11	34	25	44	42	54	35	72	20	163	9	26	43	122	25	2	30	18	19	15	25	45	55	70	31	41	56	53	83	33	26	32	21	77	6	8	0	23	36	0									
14	Число неиспользованных открепительных удостоверений	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	586	17	2	22	9	14	7	7	15	13	9	4	1	4	1	2	18	8	5	2	1	9	13	5	4	10	10	228	7	2	0	1	0	2	4	1	3	7	3	2	3	7	0	3	0	1	0	0	0	0	0	1	7	0	0	0	0	0	7	5	1	1	2	0	0	1	0	0	6	2	0	0	5	9	4	1	0	6	8	4	4	7	1	0	1	1	4	2	0	0	0	0	4	2	0	1	0	0	0	3	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																																															
19	Жириновский Владимир Вольфович	7277	90	32	113	120	153	83	90	111	95	107	57	65	55	24	14	92	52	80	60	36	97	250	148	132	109	93	86	87	41	21	17	68	76	59	55	61	83	72	24	32	53	6	80	79	17	2	17	46	48	17	42	144	114	84	83	114	49	128	85	52	102	52	81	59	106	122	104	111	27	65	60	41	128	122	36	26	81	35	26	40	67	60	56	118	12	99	95	54	100	68	40	61	74	22	74	141	113	81	66	52									
		7.74%	7.69%	7.69%	6.94%	7.10%	9.35%	6.67%	7.75%	8.28%	7.24%	7.97%	10.63%	9.09%	8.21%	6.52%	8.75%	7.38%	6.63%	7.06%	8.32%	6.83%	7.71%	12.64%	9.64%	9.61%	7.99%	6.96%	7.07%	11.63%	10.93%	9.01%	5.01%	8.27%	9.33%	7.09%	7.19%	5.68%	7.40%	5.82%	3.86%	5.47%	5.43%	2.05%	6.06%	6.57%	10.43%	1.82%	7.36%	6.57%	8.41%	5.15%	7.20%	8.63%	12.91%	9.50%	9.80%	8.80%	9.32%	8.47%	6.21%	7.62%	9.46%	6.18%	9.05%	5.86%	7.35%	8.01%	6.81%	6.38%	8.23%	6.28%	14.85%	10.65%	9.45%	8.48%	5.52%	12.68%	9.83%	8.64%	4.99%	10.34%	9.04%	6.40%	6.24%	9.27%	4.41%	7.51%	8.80%	6.41%	6.40%	7.58%	5.86%	8.73%	8.23%	5.12%	9.11%	14.69%	5.75%	8.06%	3.55%	3.97%									
20	Зюганов Геннадий Андреевич	17242	269	92	338	369	311	287	250	321	269	232	80	127	128	82	19	286	150	261	142	99	251	246	125	276	278	311	166	130	51	36	71	165	151	163	132	180	198	247	124	132	230	65	314	231	40	30	39	168	144	58	116	293	124	155	144	316	105	260	270	136	233	168	165	178	335	316	365	353	80	181	58	69	258	271	137	28	131	78	95	108	140	156	173	180	49	280	190	172	382	180	104	129	171	75	168	124	59	54	42	24									
		18.34%	22.99%	22.12%	20.75%	21.82%	18.99%	23.05%	21.53%	23.94%	20.49%	17.29%	14.93%	17.76%	19.10%	22.28%	11.88%	22.95%	19.13%	23.04%	19.69%	18.79%	19.95%	12.44%	8.14%	20.10%	20.37%	23.28%	13.65%	17.38%	13.60%	15.45%	20.94%	20.07%	18.53%	19.59%	17.25%	16.76%	17.66%	19.97%	19.97%	22.56%	23.57%	22.26%	23.77%	19.20%	24.54%	27.27%	16.88%	24.00%	25.22%	17.58%	19.90%	17.56%	14.04%	17.53%	17.00%	24.38%	19.96%	17.21%	19.74%	19.94%	21.61%	19.98%	18.44%	17.68%	23.23%	20.73%	23.90%	20.29%	24.39%	17.49%	14.36%	17.92%	19.05%	18.83%	21.01%	13.66%	15.90%	19.26%	18.23%	27.91%	18.89%	16.65%	19.27%	14.14%	18.01%	21.24%	17.59%	20.40%	24.44%	20.07%	15.23%	18.45%	19.02%	17.44%	20.69%	12.92%	3.00%	5.37%	2.26%	1.83%									
21	Миронов Сергей Михайлович	3545	43	27	57	70	68	51	42	59	50	59	14	27	24	20	1	64	36	60	38	20	51	61	29	41	56	74	46	20	11	8	15	51	38	55	48	45	58	60	21	23	51	6	55	45	6	3	8	29	32	9	15	62	31	35	33	52	16	79	67	26	48	38	41	54	61	63	64	71	12	30	17	19	54	41	17	6	28	16	8	11	26	43	35	30	5	51	35	29	49	35	26	20	26	22	25	21	17	17	22	11									
		3.77%	3.68%	6.49%	3.50%	4.14%	4.15%	4.10%	3.62%	4.40%	3.81%	4.40%	2.61%	3.78%	3.58%	5.43%	0.63%	5.14%	4.59%	5.30%	5.27%	3.80%	4.05%	3.08%	1.89%	2.99%	4.10%	5.54%	3.78%	2.67%	2.93%	3.43%	4.42%	6.20%	4.66%	6.61%	6.27%	4.19%	5.17%	4.85%	3.38%	3.93%	5.23%	2.05%	4.16%	3.74%	3.68%	2.73%	3.46%	4.14%	5.60%	2.73%	2.57%	3.71%	3.51%	3.96%	3.90%	4.01%	3.04%	5.23%	4.90%	3.81%	4.45%	4.52%	4.58%	5.36%	4.23%	4.13%	4.19%	4.08%	3.66%	2.90%	4.21%	4.94%	3.99%	2.85%	2.61%	2.93%	3.40%	3.95%	1.54%	2.84%	3.51%	4.59%	3.90%	2.36%	1.84%	3.87%	3.24%	3.44%	3.13%	3.90%	3.81%	2.86%	2.89%	5.12%	3.08%	2.19%	0.86%	1.69%	1.18%	0.84%									
22	Прохоров Михаил Дмитриевич	9782	154	47	171	160	177	117	135	121	123	129	62	77	56	45	7	162	97	108	78	70	158	168	106	129	145	150	88	107	61	19	51	92	102	86	73	270	142	166	99	86	151	48	105	98	9	9	15	71	61	54	68	205	117	84	114	175	65	122	112	40	135	108	93	144	226	181	210	301	57	122	54	27	128	89	33	10	40	18	35	15	37	100	112	136	29	113	85	105	156	103	99	40	121	36	40	87	76	75	52	37									
		10.40%	13.16%	11.30%	10.50%	9.46%	10.81%	9.40%	11.63%	9.02%	9.37%	9.61%	11.57%	10.77%	8.36%	12.23%	4.38%	13.00%	12.37%	9.53%	10.82%	13.28%	12.56%	8.49%	6.91%	9.40%	10.62%	11.23%	7.24%	14.30%	16.27%	8.15%	15.04%	11.19%	12.52%	10.34%	9.54%	25.14%	12.67%	13.42%	15.94%	14.70%	15.47%	16.44%	7.95%	8.15%	5.52%	8.18%	6.49%	10.14%	10.68%	16.36%	11.66%	12.28%	13.25%	9.50%	13.46%	13.50%	12.36%	8.07%	8.19%	5.87%	12.52%	12.84%	10.39%	14.30%	15.67%	11.88%	13.75%	17.30%	17.38%	11.79%	13.37%	7.01%	9.45%	6.18%	5.06%	4.88%	4.85%	4.44%	6.72%	3.88%	4.99%	10.67%	12.47%	10.68%	10.66%	8.57%	7.87%	12.46%	9.98%	11.48%	14.49%	5.72%	13.46%	8.37%	4.93%	9.06%	3.87%	7.46%	2.80%	2.82%									
23	Путин Владимир Владимирович	54467	601	211	924	944	897	686	614	708	754	789	310	409	396	192	117	627	441	597	392	287	679	1212	1109	780	738	678	803	393	206	146	180	424	432	452	434	502	614	673	342	304	463	166	736	725	91	64	151	373	277	190	334	931	481	498	456	628	279	895	812	415	538	447	496	545	693	810	761	864	152	626	214	221	775	900	412	127	524	252	338	208	452	558	505	795	175	738	659	461	826	496	404	445	491	270	497	575	1683	772	1642	1158									
		57.93%	51.37%	50.72%	56.72%	55.82%	54.80%	55.10%	52.89%	52.80%	57.43%	58.79%	57.84%	57.20%	59.10%	52.17%	73.13%	50.32%	56.25%	52.69%	54.37%	54.46%	53.97%	61.27%	72.25%	56.81%	54.07%	50.75%	66.04%	52.54%	54.93%	62.66%	53.10%	51.58%	53.01%	54.33%	56.73%	46.74%	54.77%	54.41%	55.07%	51.97%	47.44%	56.85%	55.72%	60.27%	55.83%	58.18%	65.37%	53.29%	48.51%	57.58%	57.29%	55.78%	54.47%	56.33%	53.84%	48.46%	53.04%	59.23%	59.36%	60.85%	49.91%	53.15%	55.42%	54.12%	48.06%	53.15%	49.84%	49.66%	46.34%	60.48%	52.97%	57.40%	57.24%	62.54%	63.19%	61.95%	63.59%	62.22%	64.88%	53.75%	60.99%	59.55%	56.24%	62.45%	64.34%	55.99%	61.02%	54.69%	52.85%	55.30%	59.15%	63.66%	54.62%	62.79%	61.21%	59.90%	85.61%	76.82%	88.28%	88.40%									
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
