9	Число недействительных избирательных бюллетеней	273	0	25	19	27	11	5	13	14	20	9	20	14	9	1	7	13	0	11	9	11	14	11	10									
10	Число действительных избирательных бюллетеней	27746	1058	1402	1229	1483	1266	1200	960	1083	1468	1572	1536	817	1626	1083	1093	956	1502	1158	1284	1050	1192	797	931									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	167	3	8	11	4	7	5	4	9	15	5	6	5	6	8	6	8	5	12	6	16	6	7	5									
		0.60%	0.28%	0.56%	0.88%	0.26%	0.55%	0.41%	0.41%	0.82%	1.01%	0.32%	0.39%	0.60%	0.37%	0.74%	0.55%	0.83%	0.33%	1.03%	0.46%	1.51%	0.50%	0.87%	0.53%									
14	Грудинин Павел Николаевич	2586	102	133	141	127	52	175	87	71	181	218	175	108	77	19	72	22	107	155	126	89	137	105	107									
		9.23%	9.64%	9.32%	11.30%	8.41%	4.07%	14.52%	8.94%	6.47%	12.16%	13.79%	11.25%	12.99%	4.71%	1.75%	6.55%	2.27%	7.12%	13.26%	9.74%	8.39%	11.36%	12.99%	11.37%									
15	Жириновский Владимир Вольфович	1629	43	60	78	153	125	45	74	56	73	76	62	37	125	63	89	51	41	62	72	109	51	41	43									
		5.81%	4.06%	4.20%	6.25%	10.13%	9.79%	3.73%	7.61%	5.10%	4.91%	4.81%	3.98%	4.45%	7.65%	5.81%	8.09%	5.26%	2.73%	5.30%	5.57%	10.27%	4.23%	5.07%	4.57%									
16	Путин Владимир Владимирович	21991	875	1119	925	1119	1012	918	754	896	1123	1180	1205	633	1335	959	869	845	1301	872	1008	782	941	600	720									
		78.49%	82.70%	78.42%	74.12%	74.11%	79.25%	76.18%	77.49%	81.68%	75.47%	74.64%	77.44%	76.17%	81.65%	88.47%	79.00%	87.20%	86.62%	74.59%	77.96%	73.70%	78.03%	74.26%	76.51%									
17	Собчак Ксения Анатольевна	520	16	27	32	34	29	20	17	18	24	33	35	13	20	11	20	11	14	25	33	24	23	15	26									
		1.86%	1.51%	1.89%	2.56%	2.25%	2.27%	1.66%	1.75%	1.64%	1.61%	2.09%	2.25%	1.56%	1.22%	1.01%	1.82%	1.14%	0.93%	2.14%	2.55%	2.26%	1.91%	1.86%	2.76%									
18	Сурайкин Максим Александрович	164	6	6	8	6	4	8	3	4	13	10	13	0	13	2	5	4	7	6	10	8	13	4	11									
		0.59%	0.57%	0.42%	0.64%	0.40%	0.31%	0.66%	0.31%	0.36%	0.87%	0.63%	0.84%	0.00%	0.80%	0.18%	0.45%	0.41%	0.47%	0.51%	0.77%	0.75%	1.08%	0.50%	1.17%									
19	Титов Борис Юрьевич	275	11	17	13	19	10	12	9	9	19	26	15	13	22	8	13	6	9	11	9	4	9	6	5									
		0.98%	1.04%	1.19%	1.04%	1.26%	0.78%	0.99%	0.92%	0.82%	1.28%	1.64%	0.96%	1.56%	1.35%	0.74%	1.18%	0.62%	0.60%	0.94%	0.70%	0.38%	0.75%	0.74%	0.53%									
20	Явлинский Григорий Алексеевич	414	2	32	21	21	27	17	12	20	20	24	25	8	28	13	19	9	18	15	20	18	12	19	14									
		1.48%	0.19%	2.24%	1.68%	1.39%	2.11%	1.41%	1.23%	1.82%	1.34%	1.52%	1.61%	0.96%	1.71%	1.20%	1.73%	0.93%	1.20%	1.28%	1.55%	1.70%	0.99%	2.35%	1.49%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
