Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    Ревдинская																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																				
18	. Глазьев Сергей Юрьевич	1032	13	30	52	40	19	40	48	81	56	37	54	58	74	50	42	41	43	47	51	25	31	28	22	9	17	8	2	7	7					
		3.60%	2.97%	2.91%	4.19%	4.90%	3.57%	3.96%	2.90%	4.59%	4.04%	4.23%	3.63%	4.16%	4.53%	4.07%	3.86%	3.09%	3.63%	4.15%	3.65%	2.21%	3.22%	3.16%	2.39%	3.38%	1.78%	2.55%	0.93%	4.02%	2.93%					
19	. Малышкин Олег Александрович	1125	28	58	37	21	17	43	53	72	48	24	55	50	56	50	53	59	40	35	58	42	47	46	46	11	34	22	13	5	2					
		3.92%	6.41%	5.63%	2.98%	2.57%	3.20%	4.26%	3.20%	4.08%	3.47%	2.74%	3.70%	3.58%	3.43%	4.07%	4.88%	4.44%	3.38%	3.09%	4.15%	3.72%	4.89%	5.19%	4.99%	4.14%	3.56%	7.01%	6.05%	2.87%	0.84%					
20	. Миронов Сергей Михайлович	238	4	9	13	9	2	6	12	19	13	3	12	6	13	5	10	12	7	13	10	8	11	12	4	3	10	7	2	0	3					
		0.83%	0.92%	0.87%	1.05%	1.10%	0.38%	0.59%	0.73%	1.08%	0.94%	0.34%	0.81%	0.43%	0.80%	0.41%	0.92%	0.90%	0.59%	1.15%	0.72%	0.71%	1.14%	1.35%	0.43%	1.13%	1.05%	2.23%	0.93%	0.00%	1.26%					
21	. Путин Владимир Владимирович	21565	320	768	954	581	403	776	1262	1314	1016	658	1117	1084	1208	904	787	993	902	847	1044	870	702	671	713	189	756	229	174	137	186					
		75.18%	73.23%	74.56%	76.81%	71.11%	75.75%	76.91%	76.25%	74.49%	73.36%	75.20%	75.07%	77.71%	74.02%	73.62%	72.40%	74.77%	76.12%	74.76%	74.73%	76.99%	72.97%	75.73%	77.33%	71.05%	79.08%	72.93%	80.93%	78.74%	77.82%					
22	. Хакамада Ирина Муцуовна	1184	17	31	52	50	29	38	79	79	56	40	81	60	66	46	56	45	51	42	51	51	47	21	44	8	20	6	3	8	7					
		4.13%	3.89%	3.01%	4.19%	6.12%	5.45%	3.77%	4.77%	4.48%	4.04%	4.57%	5.44%	4.30%	4.04%	3.75%	5.15%	3.39%	4.30%	3.71%	3.65%	4.51%	4.89%	2.37%	4.77%	3.01%	2.09%	1.91%	1.40%	4.60%	2.93%					
23	. Харитонов Николай Михайлович	2373	43	85	84	88	42	67	144	127	140	85	117	85	150	116	101	110	94	112	116	83	94	72	49	40	68	17	14	11	19					
		8.27%	9.84%	8.25%	6.76%	10.77%	7.89%	6.64%	8.70%	7.20%	10.11%	9.71%	7.86%	6.09%	9.19%	9.45%	9.29%	8.28%	7.93%	9.89%	8.30%	7.35%	9.77%	8.13%	5.31%	15.04%	7.11%	5.41%	6.51%	6.32%	7.95%					
																																				
24	Против всех	757	11	25	27	22	16	29	33	47	42	19	34	42	38	43	23	40	34	28	44	44	18	27	21	6	21	9	2	1	11					
		2.64%	2.52%	2.43%	2.17%	2.69%	3.01%	2.87%	1.99%	2.66%	3.03%	2.17%	2.28%	3.01%	2.33%	3.50%	2.12%	3.01%	2.87%	2.47%	3.15%	3.89%	1.87%	3.05%	2.28%	2.26%	2.20%	2.87%	0.93%	0.57%	4.60%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
