Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Муромская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943					
		1.46%	3.17%	0.96%	1.38%	0.99%	0.00%	1.45%	1.83%	0.79%	1.27%	0.42%	2.03%	0.71%	1.71%	0.98%	1.41%	0.00%	0.75%	1.32%	2.07%	1.15%	0.41%	0.88%	1.61%	0.97%	2.08%	1.62%	3.26%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3830	61	90	101	77	79	240	97	125	67	98	161	111	48	247	338	152	86	83	297	182	163	157	72	105	126	90	377					
		48.70%	48.41%	43.27%	46.54%	37.93%	63.71%	43.40%	44.50%	32.89%	42.68%	41.53%	36.34%	39.22%	41.03%	60.24%	52.90%	57.79%	64.66%	54.97%	47.29%	41.94%	67.63%	69.47%	58.06%	50.97%	65.63%	48.65%	49.15%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	33	2	0	0	1	2	2	0	2	0	0	3	2	2	0	2	0	1	1	4	2	0	1	0	2	1	1	2					
		0.42%	1.59%	0.00%	0.00%	0.49%	1.61%	0.36%	0.00%	0.53%	0.00%	0.00%	0.68%	0.71%	1.71%	0.00%	0.31%	0.00%	0.75%	0.66%	0.64%	0.46%	0.00%	0.44%	0.00%	0.97%	0.52%	0.54%	0.26%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
