Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Горнозаводская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2107	167	111	141	113	161	127	137	20	19	95	126	63	30	145	122	164	73	50	68	77	58	40					
		18.22%	18.27%	14.47%	16.73%	17.20%	17.07%	15.49%	16.71%	22.47%	15.45%	18.06%	17.05%	18.26%	20.41%	18.71%	27.42%	23.33%	14.01%	19.08%	18.99%	30.68%	21.17%	16.60%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	91	8	7	6	4	9	8	5	0	1	5	10	5	0	4	1	5	1	2	4	3	2	1					
		0.79%	0.88%	0.91%	0.71%	0.61%	0.95%	0.98%	0.61%	0.00%	0.81%	0.95%	1.35%	1.45%	0.00%	0.52%	0.22%	0.71%	0.19%	0.76%	1.12%	1.20%	0.73%	0.41%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1734	133	132	119	97	171	165	108	3	7	85	147	32	12	89	68	121	70	40	39	40	30	26					
		14.99%	14.55%	17.21%	14.12%	14.76%	18.13%	20.12%	13.17%	3.37%	5.69%	16.16%	19.89%	9.28%	8.16%	11.48%	15.28%	17.21%	13.44%	15.27%	10.89%	15.94%	10.95%	10.79%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	224	23	15	23	19	22	24	21	0	0	6	9	2	0	9	7	18	11	5	6	1	3	0					
		1.94%	2.52%	1.96%	2.73%	2.89%	2.33%	2.93%	2.56%	0.00%	0.00%	1.14%	1.22%	0.58%	0.00%	1.16%	1.57%	2.56%	2.11%	1.91%	1.68%	0.40%	1.09%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5035	387	340	343	300	371	355	376	48	81	190	275	156	82	397	171	257	242	130	171	73	138	152					
		43.54%	42.34%	44.33%	40.69%	45.66%	39.34%	43.29%	45.85%	53.93%	65.85%	36.12%	37.21%	45.22%	55.78%	51.23%	38.43%	36.56%	46.45%	49.62%	47.77%	29.08%	50.36%	63.07%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	67	10	6	6	5	7	3	10	0	0	5	4	1	0	1	1	2	0	0	2	3	0	1					
		0.58%	1.09%	0.78%	0.71%	0.76%	0.74%	0.37%	1.22%	0.00%	0.00%	0.95%	0.54%	0.29%	0.00%	0.13%	0.22%	0.28%	0.00%	0.00%	0.56%	1.20%	0.00%	0.41%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
