Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																												
Дата голосования: 02.12.2007																																																												
																																																												
Наименование Избирательной комиссии:    Зубово-Полянская																																																												
																																																												
Сводная таблица результатов выборов																																																												
																																																												
		Сумма	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																												
18	1.Политическая партия «Аграрная партия России»	16	0	0	1	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	0	3	1	0	0	0	0					
		0.05%	0.00%	0.00%	0.08%	0.00%	0.21%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.13%	0.00%	0.33%	0.10%	0.00%	0.00%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.01%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.01%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	212	9	8	7	2	8	0	3	4	5	5	2	0	0	1	0	2	1	4	0	1	2	2	3	4	2	0	11	2	4	0	2	3	0	6	21	0	4	1	2	1	8	1	3	12	5	6	23	6	4	4	0	2	6					
		0.64%	0.62%	0.44%	0.53%	0.16%	0.85%	0.00%	1.03%	0.83%	0.76%	1.28%	0.45%	0.00%	0.00%	0.78%	0.00%	0.37%	0.23%	0.70%	0.00%	0.34%	1.06%	0.48%	0.33%	0.90%	0.60%	0.00%	1.39%	0.43%	0.56%	0.00%	0.38%	0.61%	0.00%	0.75%	1.49%	0.00%	0.43%	0.22%	0.41%	0.90%	1.10%	1.09%	0.70%	1.20%	0.43%	0.39%	2.30%	0.66%	0.42%	0.45%	0.00%	0.42%	0.96%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0					
		0.03%	0.00%	0.16%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	72	2	7	1	0	0	0	0	0	2	1	0	0	0	0	1	2	0	0	0	0	0	0	2	3	2	1	2	0	3	0	0	2	0	2	6	1	2	2	0	0	1	0	1	3	1	3	0	5	2	1	6	2	3					
		0.22%	0.14%	0.38%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.26%	0.00%	0.00%	0.00%	0.00%	0.65%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.67%	0.60%	0.20%	0.25%	0.00%	0.42%	0.00%	0.00%	0.41%	0.00%	0.25%	0.43%	0.59%	0.21%	0.43%	0.00%	0.00%	0.14%	0.00%	0.23%	0.30%	0.09%	0.19%	0.00%	0.55%	0.21%	0.11%	1.51%	0.42%	0.48%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	23	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	1	1	0	0	2	0	2	1	0	0	1	1					
		0.07%	0.00%	0.00%	0.08%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.21%	0.00%	0.21%	0.00%	0.00%	1.09%	0.23%	0.00%	0.00%	0.13%	0.00%	0.22%	0.10%	0.00%	0.00%	0.21%	0.16%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1					
		0.03%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.14%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.16%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	32844	1434	1803	1307	1222	923	254	289	476	646	386	445	293	276	126	153	535	441	569	443	289	186	413	896	438	332	485	780	461	710	314	529	487	119	789	1376	168	926	457	483	110	720	90	423	985	1155	1538	976	894	942	877	392	466	617					
		98.92%	99.24%	99.01%	98.79%	99.84%	98.61%	10.00%	98.97%	99.17%	98.63%	98.47%	99.55%	10.00%	10.00%	98.44%	99.35%	98.53%	99.32%	99.30%	99.77%	99.66%	98.94%	99.52%	98.90%	98.43%	98.81%	99.39%	98.36%	99.57%	99.02%	10.00%	99.62%	98.78%	10.00%	98.99%	97.66%	98.82%	99.14%	99.35%	99.38%	99.10%	98.63%	97.83%	98.60%	98.50%	98.89%	99.03%	97.70%	98.13%	98.74%	99.43%	98.49%	98.94%	98.25%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0					
		0.02%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.11%	0.10%	0.00%	0.00%	0.00%	0.00%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
