Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
Наименование Избирательной комиссии:    Муслюмовская																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №2027	УИК №2028	УИК №2029	УИК №2030	УИК №2031	УИК №2032	УИК №2033	УИК №2034	УИК №2035	УИК №2036	УИК №2037	УИК №2038	УИК №2039	УИК №2040	УИК №2041	УИК №2042	УИК №2043	УИК №2044	УИК №2045	УИК №2046	УИК №2047	УИК №2048	УИК №2049	УИК №2050	УИК №2051	УИК №2052	УИК №2053	УИК №2054	УИК №2055	УИК №2056	УИК №2057	УИК №2058	УИК №2059	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070					
14	Число погашенных открепительных удостоверений	241	6	5	11	8	9	5	5	5	7	3	2	2	4	4	11	3	4	5	9	9	2	2	4	7	5	4	5	8	5	2	2	5	4	6	7	3	8	6	8	9	4	8	2	8					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	"1. ""ЕДИНЕНИЕ"""	31	5	0	0	0	2	0	0	0	0	6	0	0	2	0	0	0	0	0	0	7	0	0	0	0	4	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0					
		0.19%	0.59%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	2.01%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.61%	0.0%	0.0%	0.0%	0.0%	1.92%	0.0%	0.45%	0.0%	0.43%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	27	3	2	6	2	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	0	0	1	0	0	0	1	0	2	0	1	0	1	0	0	0	0	0	0					
		0.16%	0.35%	0.69%	0.63%	0.22%	0.11%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.40%	0.0%	0.64%	0.0%	0.69%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	21	5	0	4	1	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0					
		0.13%	0.59%	0.0%	0.42%	0.11%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.48%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.35%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	21	3	2	2	4	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0					
		0.13%	0.35%	0.69%	0.21%	0.45%	0.11%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.06%	0.0%					
22	"5. ""За Русь Святую"""	5	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	5	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	11	0	0	1	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0					
		0.06%	0.0%	0.0%	0.10%	0.22%	0.0%	0.0%	0.35%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.30%	0.43%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.01%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	71	1	3	4	3	2	5	0	0	3	0	0	0	4	0	3	0	0	2	0	0	0	0	0	2	0	0	2	1	0	7	2	2	0	3	0	2	2	8	0	5	2	3	0	0					
		0.44%	0.11%	1.04%	0.42%	0.33%	0.22%	0.45%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	1.02%	0.0%	0.58%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.91%	0.30%	0.0%	7.0%	2.08%	0.81%	0.0%	0.96%	0.0%	1.39%	0.29%	2.66%	0.0%	0.91%	0.65%	0.72%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	35	10	2	0	4	5	0	1	2	3	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0					
		0.21%	1.18%	0.69%	0.0%	0.45%	0.57%	0.0%	0.35%	0.87%	0.61%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.24%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	61	11	1	8	1	5	7	2	2	3	0	0	0	0	0	3	0	0	2	0	3	0	0	0	0	1	0	0	1	0	0	0	1	0	2	0	0	2	0	0	0	2	0	1	3					
		0.38%	1.30%	0.34%	0.85%	0.11%	0.57%	0.64%	0.71%	0.87%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.82%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.40%	0.0%	0.64%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.65%	0.0%	0.35%	0.82%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	12	0	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0					
		0.07%	0.0%	0.0%	0.10%	0.22%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	105	15	0	2	2	6	12	0	0	3	5	0	1	2	0	4	3	2	0	0	6	0	0	0	0	1	0	3	1	0	0	0	1	6	0	0	0	3	5	0	8	3	7	0	4					
		0.65%	1.78%	0.0%	0.21%	0.22%	0.68%	1.09%	0.0%	0.0%	0.61%	1.67%	0.0%	1.33%	0.51%	0.0%	0.77%	2.02%	0.49%	0.0%	0.0%	1.38%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	1.37%	0.30%	0.0%	0.0%	0.0%	0.40%	2.63%	0.0%	0.0%	0.0%	0.44%	1.66%	0.0%	1.47%	0.97%	1.69%	0.0%	1.09%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	76	8	3	2	6	2	4	0	0	2	6	0	0	6	0	10	0	4	0	0	1	1	0	1	1	1	0	0	1	1	0	0	1	0	2	0	0	3	0	0	2	3	0	2	3					
		0.47%	0.95%	1.04%	0.21%	0.67%	0.22%	0.36%	0.0%	0.0%	0.41%	2.01%	0.0%	0.0%	1.53%	0.0%	1.94%	0.0%	0.98%	0.0%	0.0%	0.23%	1.11%	0.0%	0.36%	0.31%	0.48%	0.0%	0.0%	0.30%	0.43%	0.0%	0.0%	0.40%	0.0%	0.64%	0.0%	0.0%	0.44%	0.0%	0.0%	0.36%	0.97%	0.0%	0.70%	0.82%					
37	"20. ""Политическая партия ""Единая Россия"""	14901	683	253	887	838	793	1027	256	221	463	256	96	71	364	156	474	142	369	220	417	390	89	121	271	308	182	192	198	314	224	91	89	227	210	294	526	136	618	276	350	522	278	393	264	352					
		93.03%	81.21%	88.46%	94.36%	94.90%	91.04%	94.04%	92.08%	96.50%	95.07%	85.90%	97.95%	94.66%	92.85%	99.36%	92.03%	95.94%	90.44%	90.53%	94.34%	89.86%	98.88%	100.0%	98.90%	98.40%	87.5%	100.0%	90.82%	96.31%	97.39%	91.0%	92.70%	92.27%	92.10%	94.83%	96.51%	95.10%	90.88%	92.0%	94.85%	95.95%	90.55%	95.15%	93.61%	96.43%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	2	2	0	3	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.10%	0.0%	0.0%	0.10%	0.0%	0.0%	0.27%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.82%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.43%	2.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	7	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2					
		0.08%	0.83%	0.0%	0.21%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.54%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	283	43	11	13	10	35	23	2	0	3	10	0	1	6	0	12	2	5	11	1	14	0	0	1	1	1	0	9	1	1	0	3	3	11	5	0	4	16	6	0	7	2	6	4	0					
		1.76%	5.11%	3.84%	1.38%	1.13%	4.01%	2.10%	0.71%	0.0%	0.61%	3.35%	0.0%	1.33%	1.53%	0.0%	2.33%	1.35%	1.22%	4.52%	0.22%	3.22%	0.0%	0.0%	0.36%	0.31%	0.48%	0.0%	4.12%	0.30%	0.43%	0.0%	3.12%	1.21%	4.82%	1.61%	0.0%	2.79%	2.35%	2.0%	0.0%	1.28%	0.65%	1.45%	1.41%	0.0%					
																																																			
41	Против всех	161	37	7	2	1	8	7	4	0	5	3	0	0	2	1	0	0	5	3	3	0	0	0	1	0	6	0	5	2	1	0	0	2	0	2	19	0	15	3	8	0	0	1	7	1					
		1.00%	4.39%	2.44%	0.21%	0.11%	0.91%	0.64%	1.43%	0.0%	1.02%	1.00%	0.0%	0.0%	0.51%	0.63%	0.0%	0.0%	1.22%	1.23%	0.67%	0.0%	0.0%	0.0%	0.36%	0.0%	2.88%	0.0%	2.29%	0.61%	0.43%	0.0%	0.0%	0.81%	0.0%	0.64%	3.48%	0.0%	2.20%	1.0%	2.16%	0.0%	0.0%	0.24%	2.48%	0.27%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
