7	Число избирательных бюллетеней в переносных ящиках для голосования	6007	187	89	69	100	222	27	69	69	67	47	40	138	245	233	85	126	104	36	56	79	177	113	191	207	74	141	144	56	230	27	69	126	47	118	225	232	256	14	191	239	48	41	168	96	37	56	52	25	39	108	158	120	94					
8	Число бюллетеней в стационарных ящиках для голосования	62371	977	810	1183	1291	1395	131	1261	1634	1448	800	662	644	1555	1749	1360	1479	617	657	921	1325	289	1659	951	1234	1283	1338	1383	732	1770	1191	1456	646	1342	762	1789	1016	1474	1256	1334	537	1508	1166	1650	1759	1115	1429	1580	1372	535	1265	1597	1668	386					
9	Число недействительных избирательных бюллетеней	438	5	8	2	11	11	0	8	18	0	1	14	0	2	11	11	14	5	1	15	11	2	18	17	8	5	6	9	3	6	9	9	1	0	8	5	4	3	1	6	7	11	12	6	11	17	4	19	11	6	14	10	33	9					
10	Число действительных избирательных бюллетеней	67940	1159	891	1250	1380	1606	158	1322	1685	1515	846	688	782	1798	1971	1434	1591	716	692	962	1393	464	1754	1125	1433	1352	1473	1518	785	1994	1209	1516	771	1389	872	2009	1244	1727	1269	1519	769	1545	1195	1812	1844	1135	1481	1613	1386	568	1359	1745	1755	471					
11	Число полученных открепительных  удостоверений	2185	40	40	40	40	40	0	40	40	40	40	40	40	40	50	40	40	40	40	40	40	5	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	90	40	60	40	90	40	40	40	70	40	40	40	40	60	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1488	19	12	18	28	28	0	26	20	33	24	18	30	34	46	33	27	8	26	20	36	3	28	18	35	17	28	35	15	20	31	33	11	30	12	24	17	36	40	90	31	46	40	88	32	38	29	50	19	6	30	27	43	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1138	8	17	22	12	32	66	100	19	5	30	9	15	25	26	27	23	14	13	22	12	0	22	13	10	7	45	16	10	11	21	11	24	4	12	5	18	6	16	2	21	8	19	5	30	13	20	8	19	1	9	20	11	204					
14	Число неиспользованных открепительных удостоверений	697	21	28	22	12	12	0	14	20	7	16	22	10	6	4	7	13	32	14	20	4	2	12	22	5	23	12	5	25	20	9	7	29	10	28	16	23	4	0	0	9	14	0	2	8	2	11	20	21	34	10	13	17	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	74	2	1	2	1	0	0	0	1	0	2	1	0	1	3	6	0	1	0	1	2	0	1	2	0	2	3	4	1	2	2	0	2	3	3	2	2	5	3	0	0	0	1	3	0	0	1	1	2	0	2	1	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																												
18	Богданов Андрей Владимирович	708	13	13	2	15	16	2	16	22	17	8	9	13	11	19	16	21	6	18	16	15	1	14	19	10	10	11	12	6	24	12	19	8	11	6	13	8	18	13	8	6	16	22	7	11	17	24	19	25	6	16	22	22	4					
		1.04%	1.12%	1.45%	0.16%	1.08%	0.99%	1.27%	1.20%	1.29%	1.12%	0.94%	1.28%	1.66%	0.61%	0.96%	1.11%	1.31%	0.83%	2.60%	1.64%	1.07%	0.21%	0.79%	1.66%	0.69%	0.74%	0.74%	0.79%	0.76%	1.20%	0.99%	1.25%	1.04%	0.79%	0.68%	0.65%	0.64%	1.04%	1.02%	0.52%	0.77%	1.03%	1.82%	0.39%	0.59%	1.48%	1.62%	1.16%	1.79%	1.05%	1.17%	1.25%	1.23%	0.83%					
19	Жириновский Владимир Вольфович	3730	33	100	49	52	100	7	130	79	65	52	53	43	73	93	85	92	49	62	45	57	2	54	98	98	123	61	86	34	91	51	84	72	75	63	118	61	109	80	44	57	26	95	104	43	86	64	130	72	58	55	86	95	36					
		5.45%	2.84%	11.12%	3.91%	3.74%	6.18%	4.43%	9.77%	4.64%	4.29%	6.14%	7.55%	5.50%	4.06%	4.69%	5.88%	5.73%	6.80%	8.95%	4.61%	4.06%	0.43%	3.05%	8.58%	6.80%	9.06%	4.12%	5.63%	4.31%	4.55%	4.19%	5.51%	9.33%	5.40%	7.16%	5.86%	4.89%	6.30%	6.30%	2.89%	7.35%	1.67%	7.87%	5.72%	2.32%	7.47%	4.31%	7.97%	5.15%	10.10%	4.01%	4.90%	5.31%	7.50%					
20	Зюганов Геннадий Андреевич	9473	141	102	147	217	260	14	184	195	196	135	131	117	239	172	203	181	95	111	152	155	19	212	188	189	41	219	218	120	190	167	176	123	204	178	245	190	257	218	206	149	56	294	203	171	284	286	296	316	130	118	310	280	73					
		13.85%	12.11%	11.35%	11.74%	15.60%	16.08%	8.86%	13.83%	11.45%	12.94%	15.94%	18.66%	14.96%	13.28%	8.68%	14.05%	11.28%	13.18%	16.02%	15.56%	11.04%	4.08%	11.96%	16.46%	13.12%	3.02%	14.81%	14.28%	15.23%	9.50%	13.71%	11.54%	15.93%	14.69%	20.23%	12.16%	15.22%	14.86%	17.17%	13.51%	19.20%	3.60%	24.36%	11.17%	9.22%	24.65%	19.26%	18.14%	22.62%	22.65%	8.59%	17.66%	15.66%	15.21%					
21	Медведев Дмитрий Анатольевич	54029	972	676	1052	1096	1230	135	992	1389	1237	651	495	609	1475	1687	1130	1297	566	501	749	1166	442	1474	820	1136	1178	1182	1202	625	1689	979	1237	568	1099	625	1633	985	1343	958	1261	557	1447	784	1498	1619	748	1107	1168	973	374	1170	1327	1358	358					
		79.02%	83.51%	75.19%	84.03%	78.79%	76.07%	85.44%	74.59%	81.56%	81.65%	76.86%	70.51%	77.88%	81.94%	85.12%	78.20%	80.81%	78.50%	72.29%	76.66%	83.05%	94.85%	83.18%	71.80%	78.83%	86.81%	79.92%	78.72%	79.31%	84.45%	80.38%	81.11%	73.58%	79.12%	71.02%	81.08%	78.93%	77.63%	75.43%	82.69%	71.78%	92.99%	64.95%	82.40%	87.28%	64.93%	74.55%	71.57%	69.65%	65.16%	85.21%	75.61%	75.95%	74.58%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
