Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Яльчикская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772					
		5.50%	4.67%	5.17%	8.56%	7.5%	10.44%	6.52%	5.55%	7.20%	5.98%	11.19%	7.20%	5.37%	6.27%	6.66%	3.00%	6.36%	4.15%	5.07%	3.87%	3.01%	4.34%	2.06%	3.35%	3.07%	6.74%	4.82%	4.71%	4.31%	4.95%	2.19%	5.48%	3.47%	5.38%	8.94%	0.48%	8.52%	2.20%	2.32%	2.90%	2.56%	9.70%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	203	12	18	10	4	4	5	1	18	1	4	3	5	1	1	4	0	4	2	6	4	12	10	4	4	7	5	0	5	1	3	7	1	9	9	4	1	2	3	1	0	8					
		1.54%	3.73%	1.75%	3.05%	1.66%	1.99%	0.98%	0.39%	1.96%	0.85%	1.01%	0.65%	1.16%	0.44%	0.66%	1.20%	0.0%	1.18%	0.50%	1.55%	1.50%	2.60%	3.44%	1.49%	1.23%	2.14%	0.77%	0.0%	2.15%	0.82%	1.64%	2.13%	0.69%	2.01%	2.43%	1.92%	0.77%	0.88%	1.74%	0.58%	0.0%	2.58%					
37	"20. ""Политическая партия ""Единая Россия"""	6969	154	457	152	108	115	319	181	451	76	202	234	185	149	97	230	80	219	211	115	80	215	168	142	172	123	400	125	158	68	110	159	116	220	188	104	62	169	89	106	105	155					
		53.00%	47.97%	44.58%	46.48%	45.0%	57.21%	63.04%	71.82%	49.23%	64.95%	51.39%	51.09%	43.22%	66.81%	64.66%	69.06%	50.95%	64.98%	53.55%	29.71%	30.18%	46.73%	57.93%	52.98%	52.92%	37.73%	62.20%	58.96%	68.10%	56.19%	60.43%	48.47%	80.55%	49.32%	50.94%	50.0%	48.06%	74.44%	51.74%	61.62%	67.30%	50.16%					
38	"21. ""Российская Конституционно-демократическая партия"""	58	1	2	2	1	0	4	0	3	0	0	2	4	1	0	5	2	1	0	8	2	2	1	3	1	0	2	0	1	0	0	1	0	1	2	3	0	0	0	1	1	1					
		0.44%	0.31%	0.19%	0.61%	0.41%	0.0%	0.79%	0.0%	0.32%	0.0%	0.0%	0.43%	0.93%	0.44%	0.0%	1.50%	1.27%	0.29%	0.0%	2.06%	0.75%	0.43%	0.34%	1.11%	0.30%	0.0%	0.31%	0.0%	0.43%	0.0%	0.0%	0.30%	0.0%	0.22%	0.54%	1.44%	0.0%	0.0%	0.0%	0.58%	0.64%	0.32%					
39	"22. ""Развитие предпринимательства"""	31	0	4	0	2	2	4	1	1	0	1	1	2	0	0	0	0	0	1	0	0	2	0	0	0	0	1	1	0	0	1	1	0	2	0	1	0	0	2	0	1	0					
		0.23%	0.0%	0.39%	0.0%	0.83%	0.99%	0.79%	0.39%	0.10%	0.0%	0.25%	0.21%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.15%	0.47%	0.0%	0.0%	0.54%	0.30%	0.0%	0.44%	0.0%	0.48%	0.0%	0.0%	1.16%	0.0%	0.64%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2113	49	235	49	38	20	42	9	127	18	42	112	97	32	24	50	13	49	83	135	120	95	36	46	42	49	79	24	15	18	18	53	9	56	48	47	22	11	32	16	16	37					
		16.06%	15.26%	22.92%	14.98%	15.83%	9.95%	8.30%	3.57%	13.86%	15.38%	10.68%	24.45%	22.66%	14.34%	16.0%	15.01%	8.28%	14.54%	21.06%	34.88%	45.28%	20.65%	12.41%	17.16%	12.92%	15.03%	12.28%	11.32%	6.46%	14.87%	9.89%	16.15%	6.25%	12.55%	13.00%	22.59%	17.05%	4.84%	18.60%	9.30%	10.25%	11.97%					
																																																
41	Против всех	158	3	14	10	7	0	7	2	19	0	3	4	3	0	3	1	3	3	3	11	4	10	2	3	3	3	9	1	0	1	1	1	1	4	3	2	2	2	3	2	2	3					
		1.20%	0.93%	1.36%	3.05%	2.91%	0.0%	1.38%	0.79%	2.07%	0.0%	0.76%	0.87%	0.70%	0.0%	2.0%	0.30%	1.91%	0.89%	0.76%	2.84%	1.50%	2.17%	0.68%	1.11%	0.92%	0.92%	1.39%	0.47%	0.0%	0.82%	0.54%	0.30%	0.69%	0.89%	0.81%	0.96%	1.55%	0.88%	1.74%	1.16%	1.28%	0.97%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
