Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																											
Дата голосования: 07.12.2003 0:00:00																																																											
																																																											
Наименование Избирательной комиссии:    Медвежьегорская																																																											
																																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																											
																																																											
		Сумма	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	295	10	10	10	10	10	7	13	10	5	0	4	9	5	2	5	5	5	10	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	7	5	10	5	5	5	5	5	1	3	3	12	0	4	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	145	3	9	9	7	1	5	13	7	3	0	4	7	2	0	0	0	0	10	1	3	0	1	3	0	0	3	0	0	0	4	0	1	1	0	3	1	0	7	0	7	0	4	4	0	0	1	1	2	12	0	4	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	93	6	6	3	4	2	1	5	3	4	1	1	2	3	0	1	0	2	7	2	1	2	2	2	0	1	4	1	2	0	1	0	1	0	0	2	1	2	0	0	3	2	3	2	3	0	1	0	0	1	2	1	0					
14	Число погашенных открепительных удостоверений	150	7	1	1	3	9	2	0	3	2	0	0	2	3	2	5	5	5	0	4	2	5	4	2	5	5	2	5	5	5	1	5	4	4	5	0	4	5	0	5	3	5	1	1	5	5	0	2	1	0	0	0	0					
15	Число открепительных удостоверений выданных ТИК	5	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
18	"1. ""ЕДИНЕНИЕ"""	152	12	4	1	4	4	2	12	5	0	2	8	11	0	0	4	0	0	9	2	1	1	1	0	0	1	9	0	3	5	4	2	0	1	1	3	2	2	4	1	3	0	1	13	0	0	1	0	1	11	1	0	0					
		0.97%	1.01%	0.52%	0.13%	0.68%	1.33%	0.32%	0.92%	0.77%	0.0%	1.12%	0.79%	1.16%	0.0%	0.0%	4.49%	0.0%	0.0%	0.77%	0.55%	1.75%	1.85%	0.70%	0.0%	0.0%	0.47%	2.72%	0.0%	4.05%	2.36%	3.63%	3.77%	0.0%	0.99%	1.92%	0.62%	1.68%	3.17%	1.84%	0.53%	0.65%	0.0%	0.92%	2.44%	0.0%	0.0%	0.76%	0.0%	4.76%	1.88%	1.25%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	282	31	23	22	3	17	8	29	18	8	2	16	14	2	2	1	1	0	16	1	0	0	3	1	0	1	7	2	2	0	4	2	0	1	0	5	0	3	2	0	14	1	1	2	0	0	0	0	1	9	1	0	6					
		1.81%	2.62%	3.03%	3.06%	0.51%	5.68%	1.31%	2.24%	2.78%	2.91%	1.12%	1.59%	1.48%	1.34%	2.66%	1.12%	2.43%	0.0%	1.36%	0.27%	0.0%	0.0%	2.12%	1.21%	0.0%	0.47%	2.12%	4.44%	2.70%	0.0%	3.63%	3.77%	0.0%	0.99%	0.0%	1.04%	0.0%	4.76%	0.92%	0.0%	3.06%	0.98%	0.92%	0.37%	0.0%	0.0%	0.0%	0.0%	4.76%	1.53%	1.25%	0.0%	13.95%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	444	33	14	9	25	3	28	53	20	4	9	42	14	2	2	3	2	4	26	8	1	0	6	2	0	4	2	3	2	1	1	5	0	4	1	15	11	1	8	9	12	0	0	22	4	1	0	1	0	12	1	13	1					
		2.85%	2.78%	1.84%	1.25%	4.25%	1.00%	4.59%	4.09%	3.09%	1.45%	5.08%	4.17%	1.48%	1.34%	2.66%	3.37%	4.87%	26.66%	2.22%	2.21%	1.75%	0.0%	4.25%	2.43%	0.0%	1.91%	0.60%	6.66%	2.70%	0.47%	0.90%	9.43%	0.0%	3.96%	1.92%	3.12%	9.24%	1.58%	3.68%	4.78%	2.62%	0.0%	0.0%	4.13%	7.69%	1.35%	0.0%	2.12%	0.0%	2.05%	1.25%	4.23%	2.32%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	948	109	83	67	60	18	55	112	58	12	8	76	70	6	5	3	3	0	68	6	0	4	5	1	0	0	13	0	1	0	3	0	0	4	1	25	2	3	2	2	13	1	1	22	0	2	0	1	0	15	2	5	1					
		6.09%	9.21%	10.93%	9.34%	10.22%	6.02%	9.03%	8.65%	8.96%	4.37%	4.51%	7.55%	7.42%	4.02%	6.66%	3.37%	7.31%	0.0%	5.82%	1.66%	0.0%	7.40%	3.54%	1.21%	0.0%	0.0%	3.93%	0.0%	1.35%	0.0%	2.72%	0.0%	0.0%	3.96%	1.92%	5.20%	1.68%	4.76%	0.92%	1.06%	2.84%	0.98%	0.92%	4.13%	0.0%	2.70%	0.0%	2.12%	0.0%	2.56%	2.5%	1.62%	2.32%					
22	"5. ""За Русь Святую"""	61	5	4	0	2	1	2	3	1	2	7	5	1	0	0	0	0	0	3	1	0	0	0	3	0	2	0	1	1	1	2	0	0	0	0	1	1	0	4	0	0	3	1	1	0	0	0	0	0	1	0	2	0					
		0.39%	0.42%	0.52%	0.0%	0.34%	0.33%	0.32%	0.23%	0.15%	0.72%	3.95%	0.49%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.27%	0.0%	0.0%	0.0%	3.65%	0.0%	0.95%	0.0%	2.22%	1.35%	0.47%	1.81%	0.0%	0.0%	0.0%	0.0%	0.20%	0.84%	0.0%	1.84%	0.0%	0.0%	2.94%	0.92%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.65%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	1	1	0	0	2	0	4	0	0	1	2	3	1	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0					
		0.16%	0.08%	0.13%	0.0%	0.0%	0.66%	0.0%	0.30%	0.0%	0.0%	0.56%	0.19%	0.31%	0.67%	0.0%	1.12%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.21%	0.98%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.32%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	96	14	5	5	4	1	5	9	2	1	1	7	10	2	3	0	0	1	7	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	1	0	1	1	0	6	0	0	1	0	0	1	0	1	0					
		0.61%	1.18%	0.65%	0.69%	0.68%	0.33%	0.82%	0.69%	0.30%	0.36%	0.56%	0.69%	1.06%	1.34%	4.0%	0.0%	0.0%	6.66%	0.59%	0.0%	0.0%	1.85%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	1.92%	0.62%	0.0%	0.0%	0.46%	0.0%	0.21%	0.98%	0.0%	1.12%	0.0%	0.0%	0.76%	0.0%	0.0%	0.17%	0.0%	0.32%	0.0%					
25	"8. ""Народно-республиканская партия России"""	22	1	1	0	2	0	1	1	0	0	0	3	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	2	0					
		0.14%	0.08%	0.13%	0.0%	0.34%	0.0%	0.16%	0.07%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.46%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.65%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	33	3	1	4	2	1	2	3	4	1	3	2	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0					
		0.21%	0.25%	0.13%	0.55%	0.34%	0.33%	0.32%	0.23%	0.61%	0.36%	1.69%	0.19%	0.21%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	2.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	367	17	9	17	9	4	8	27	11	4	2	14	10	6	0	2	0	3	15	9	2	0	4	1	0	5	4	1	1	1	3	0	0	1	0	9	0	4	3	4	33	7	7	39	1	3	15	2	0	36	5	6	3					
		2.35%	1.43%	1.18%	2.37%	1.53%	1.33%	1.31%	2.08%	1.70%	1.45%	1.12%	1.39%	1.06%	4.02%	0.0%	2.24%	0.0%	20.0%	1.28%	2.49%	3.50%	0.0%	2.83%	1.21%	0.0%	2.39%	1.21%	2.22%	1.35%	0.47%	2.72%	0.0%	0.0%	0.99%	0.0%	1.87%	0.0%	6.34%	1.38%	2.12%	7.22%	6.86%	6.48%	7.33%	1.92%	4.05%	11.45%	4.25%	0.0%	6.15%	6.25%	1.95%	6.97%					
28	"11. ""Истинные патриоты России"""	7	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.07%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.92%	0.0%	0.84%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	130	6	3	10	4	2	8	14	6	2	0	10	4	1	0	2	0	0	17	0	0	1	0	0	0	0	1	0	2	1	1	0	0	0	1	10	1	0	2	0	5	0	1	4	2	0	0	0	0	5	0	3	1					
		0.83%	0.50%	0.39%	1.39%	0.68%	0.66%	1.31%	1.08%	0.92%	0.72%	0.0%	0.99%	0.42%	0.67%	0.0%	2.24%	0.0%	0.0%	1.45%	0.0%	0.0%	1.85%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	2.70%	0.47%	0.90%	0.0%	0.0%	0.0%	1.92%	2.08%	0.84%	0.0%	0.92%	0.0%	1.09%	0.0%	0.92%	0.75%	3.84%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.97%	2.32%					
30	"13. ""Демократическая партия России"""	32	1	3	1	1	2	0	0	3	1	0	1	0	0	1	0	0	0	2	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	2	0	0	2	0	1	1	0	2	2	0	0	0	0	0	1	0	0					
		0.20%	0.08%	0.39%	0.13%	0.17%	0.66%	0.0%	0.0%	0.46%	0.36%	0.0%	0.09%	0.0%	0.0%	1.33%	0.0%	0.0%	0.0%	0.17%	0.27%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.92%	0.0%	0.21%	0.98%	0.0%	0.37%	3.84%	0.0%	0.0%	0.0%	0.0%	0.0%	1.25%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	1	2	0	1	1	1	1	2	3	0	6	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0					
		0.18%	0.08%	0.26%	0.0%	0.17%	0.33%	0.16%	0.07%	0.30%	1.09%	0.0%	0.59%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	4.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	1.25%	0.32%	0.0%					
32	"15. ""Партия СЛОН"""	15	2	1	2	0	0	0	2	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0					
		0.09%	0.16%	0.13%	0.27%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.56%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	1.85%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	888	67	75	58	42	24	42	95	29	20	1	73	41	19	1	4	1	1	53	15	5	0	6	9	0	11	10	1	2	6	7	3	0	6	1	11	4	1	7	24	24	2	3	17	1	3	2	1	0	39	5	15	1					
		5.70%	5.66%	9.88%	8.08%	7.15%	8.02%	6.89%	7.34%	4.48%	7.29%	0.56%	7.25%	4.34%	12.75%	1.33%	4.49%	2.43%	6.66%	4.53%	4.15%	8.77%	0.0%	4.25%	10.97%	0.0%	5.26%	3.03%	2.22%	2.70%	2.84%	6.36%	5.66%	0.0%	5.94%	1.92%	2.29%	3.36%	1.58%	3.22%	12.76%	5.25%	1.96%	2.77%	3.19%	1.92%	4.05%	1.52%	2.12%	0.0%	6.66%	6.25%	4.88%	2.32%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	3	1	3	0	1	0	3	0	1	6	3	1	1	0	0	0	0	2	1	0	0	1	0	0	1	1	1	0	2	0	1	0	0	0	2	3	0	0	2	1	0	1	3	0	0	0	0	0	1	1	2	0					
		0.31%	0.25%	0.13%	0.41%	0.0%	0.33%	0.0%	0.23%	0.0%	0.36%	3.38%	0.29%	0.10%	0.67%	0.0%	0.0%	0.0%	0.0%	0.17%	0.27%	0.0%	0.0%	0.70%	0.0%	0.0%	0.47%	0.30%	2.22%	0.0%	0.94%	0.0%	1.88%	0.0%	0.0%	0.0%	0.41%	2.52%	0.0%	0.0%	1.06%	0.21%	0.0%	0.92%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	1.25%	0.65%	0.0%					
35	"18. ""ЛДПР"""	2208	198	104	96	108	43	100	186	99	40	11	152	188	14	11	13	4	0	175	31	9	6	24	10	1	31	38	8	12	18	10	6	2	29	3	67	12	5	25	27	35	18	30	77	9	5	5	8	2	62	4	35	2					
		14.18%	16.73%	13.70%	13.38%	18.39%	14.38%	16.42%	14.37%	15.30%	14.59%	6.21%	15.10%	19.93%	9.39%	14.66%	14.60%	9.75%	0.0%	14.98%	8.58%	15.78%	11.11%	17.02%	12.19%	3.84%	14.83%	11.51%	17.77%	16.21%	8.53%	9.09%	11.32%	9.09%	28.71%	5.76%	13.95%	10.08%	7.93%	11.52%	14.36%	7.65%	17.64%	27.77%	14.47%	17.30%	6.75%	3.81%	17.02%	9.52%	10.59%	5.0%	11.40%	4.65%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	412	33	29	19	20	11	23	38	13	4	7	35	33	4	2	0	1	0	29	11	1	0	3	1	0	3	6	2	2	5	3	1	2	1	2	2	2	1	3	9	3	3	2	15	0	0	3	0	1	10	5	9	0					
		2.64%	2.78%	3.82%	2.64%	3.40%	3.67%	3.77%	2.93%	2.00%	1.45%	3.95%	3.47%	3.49%	2.68%	2.66%	0.0%	2.43%	0.0%	2.48%	3.04%	1.75%	0.0%	2.12%	1.21%	0.0%	1.43%	1.81%	4.44%	2.70%	2.36%	2.72%	1.88%	9.09%	0.99%	3.84%	0.41%	1.68%	1.58%	1.38%	4.78%	0.65%	2.94%	1.85%	2.81%	0.0%	0.0%	2.29%	0.0%	4.76%	1.70%	6.25%	2.93%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	6743	458	266	241	204	114	213	480	277	117	51	379	409	67	32	43	20	5	536	195	26	35	65	33	21	124	193	21	34	133	57	21	17	36	22	248	66	37	136	76	201	38	34	230	28	52	85	27	8	289	45	175	23					
		43.31%	38.71%	35.04%	33.61%	34.75%	38.12%	34.97%	37.09%	42.81%	42.70%	28.81%	37.67%	43.37%	44.96%	42.66%	48.31%	48.78%	33.33%	45.89%	54.01%	45.61%	64.81%	46.09%	40.24%	80.76%	59.33%	58.48%	46.66%	45.94%	63.03%	51.81%	39.62%	77.27%	35.64%	42.30%	51.66%	55.46%	58.73%	62.67%	40.42%	43.98%	37.25%	31.48%	43.23%	53.84%	70.27%	64.88%	57.44%	38.09%	49.40%	56.25%	57.00%	53.48%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	5	0	2	0	0	3	2	0	0	3	6	3	0	0	0	0	0	2	0	1	0	0	0	2	2	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.22%	0.42%	0.0%	0.27%	0.0%	0.0%	0.49%	0.15%	0.0%	0.0%	1.69%	0.59%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	1.75%	0.0%	0.0%	0.0%	7.69%	0.95%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	33	5	3	1	1	1	2	2	0	1	1	4	0	1	1	0	0	0	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0					
		0.21%	0.42%	0.39%	0.13%	0.17%	0.33%	0.32%	0.15%	0.0%	0.36%	0.56%	0.39%	0.0%	0.67%	1.33%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.70%	1.21%	0.0%	0.0%	0.0%	0.0%	1.35%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	2.12%	0.0%	0.17%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1623	115	87	101	60	31	66	131	66	35	6	102	73	10	11	4	8	0	136	57	7	1	7	12	1	18	26	0	6	35	5	7	0	6	15	51	11	5	13	22	72	20	20	56	2	6	11	3	6	48	4	27	1					
		10.42%	9.72%	11.46%	14.08%	10.22%	10.36%	10.83%	10.12%	10.20%	12.77%	3.38%	10.13%	7.74%	6.71%	14.66%	4.49%	19.51%	0.0%	11.64%	15.78%	12.28%	1.85%	4.96%	14.63%	3.84%	8.61%	7.87%	0.0%	8.10%	16.58%	4.54%	13.20%	0.0%	5.94%	28.84%	10.62%	9.24%	7.93%	5.99%	11.70%	15.75%	19.60%	18.51%	10.52%	3.84%	8.10%	8.39%	6.38%	28.57%	8.20%	5.0%	8.79%	2.32%					
																																																											
41	Против всех	692	54	36	45	29	14	33	77	27	11	3	55	47	11	2	7	0	0	55	13	2	4	9	6	1	5	11	1	2	2	6	4	0	3	1	16	1	1	3	6	23	0	6	12	1	1	7	3	2	21	4	5	4					
		4.44%	4.56%	4.74%	6.27%	4.94%	4.68%	5.41%	5.95%	4.17%	4.01%	1.69%	5.46%	4.98%	7.38%	2.66%	7.86%	0.0%	0.0%	4.70%	3.60%	3.50%	7.40%	6.38%	7.31%	3.84%	2.39%	3.33%	2.22%	2.70%	0.94%	5.45%	7.54%	0.0%	2.97%	1.92%	3.33%	0.84%	1.58%	1.38%	3.19%	5.03%	0.0%	5.55%	2.25%	1.92%	1.35%	5.34%	6.38%	9.52%	3.58%	5.0%	1.62%	9.30%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
