Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Мокшанская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	69	1	6	0	2	2	1	4	1	7	1	1	1	1	3	0	0	6	0	4	0	1	0	2	0	3	5	0	0	0	1	0	0	1	2	5	1	1	2	4					
14	Число погашенных открепительных удостоверений	219	4	3	6	6	3	1	2	1	19	3	6	2	1	8	1	6	9	4	5	2	3	2	2	2	8	12	7	1	1	3	3	3	16	12	11	7	10	17	7					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	"1. ""ЕДИНЕНИЕ"""	164	0	5	4	8	4	2	0	2	9	3	4	1	11	3	7	2	11	0	2	0	2	0	0	0	11	18	5	0	0	2	1	1	11	3	4	8	5	10	5					
		1.09%	0.0%	1.21%	1.22%	2.39%	1.76%	2.59%	0.0%	2.27%	0.73%	1.26%	1.08%	0.75%	3.67%	0.82%	3.86%	0.56%	1.34%	0.0%	0.64%	0.0%	1.05%	0.0%	0.0%	0.0%	2.14%	2.86%	0.98%	0.0%	0.0%	0.67%	0.44%	0.64%	1.43%	0.52%	0.66%	0.94%	0.67%	1.15%	0.66%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	80	0	2	6	3	1	0	0	0	8	3	0	1	1	0	0	4	16	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	2	4	4	7	2	6	5					
		0.53%	0.0%	0.48%	1.84%	0.89%	0.44%	0.0%	0.0%	0.0%	0.65%	1.26%	0.0%	0.75%	0.33%	0.0%	0.0%	1.12%	1.96%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.70%	0.66%	0.82%	0.27%	0.69%	0.66%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	602	4	9	3	6	5	1	0	0	52	9	13	1	14	9	5	6	36	2	18	0	2	0	52	0	12	13	6	2	2	4	1	3	30	38	67	49	25	50	53					
		4.02%	1.6%	2.18%	0.92%	1.79%	2.20%	1.29%	0.0%	0.0%	4.25%	3.79%	3.51%	0.75%	4.68%	2.47%	2.76%	1.69%	4.41%	0.98%	5.82%	0.0%	1.05%	0.0%	15.29%	0.0%	2.33%	2.07%	1.18%	0.93%	2.40%	1.34%	0.44%	1.93%	3.92%	6.70%	11.18%	5.79%	3.38%	5.76%	7.02%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	171	1	7	0	1	0	0	3	0	12	5	3	0	2	3	1	3	16	1	0	0	0	0	1	0	5	10	1	3	0	2	1	3	11	14	10	20	9	12	11					
		1.14%	0.4%	1.69%	0.0%	0.29%	0.0%	0.0%	1.79%	0.0%	0.98%	2.10%	0.81%	0.0%	0.66%	0.82%	0.55%	0.84%	1.96%	0.49%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.97%	1.59%	0.19%	1.39%	0.0%	0.67%	0.44%	1.93%	1.43%	2.46%	1.66%	2.36%	1.21%	1.38%	1.45%					
22	"5. ""За Русь Святую"""	64	1	2	3	2	0	0	1	2	7	1	1	1	3	4	0	0	4	1	0	3	0	0	2	2	1	3	2	0	0	1	1	0	1	3	3	3	4	0	2					
		0.42%	0.4%	0.48%	0.92%	0.59%	0.0%	0.0%	0.59%	2.27%	0.57%	0.42%	0.27%	0.75%	1.00%	1.10%	0.0%	0.0%	0.49%	0.49%	0.0%	3.33%	0.0%	0.0%	0.58%	1.53%	0.19%	0.47%	0.39%	0.0%	0.0%	0.33%	0.44%	0.0%	0.13%	0.52%	0.50%	0.35%	0.54%	0.0%	0.26%					
23	"6. ""Объединенная Российская партия ""Русь"""	21	0	0	0	0	0	0	0	0	2	3	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	1	2	0	3					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	1.26%	0.27%	0.75%	0.33%	0.27%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.35%	0.16%	0.11%	0.27%	0.0%	0.39%					
24	"7. ""Новый курс - Автомобильная Россия"""	80	0	4	0	0	3	0	0	0	4	0	1	0	1	5	1	0	2	0	1	0	0	0	5	2	3	2	1	0	0	2	0	1	2	6	3	10	9	8	4					
		0.53%	0.0%	0.97%	0.0%	0.0%	1.32%	0.0%	0.0%	0.0%	0.32%	0.0%	0.27%	0.0%	0.33%	1.37%	0.55%	0.0%	0.24%	0.0%	0.32%	0.0%	0.0%	0.0%	1.47%	1.53%	0.58%	0.31%	0.19%	0.0%	0.0%	0.67%	0.0%	0.64%	0.26%	1.05%	0.50%	1.18%	1.21%	0.92%	0.53%					
25	"8. ""Народно-республиканская партия России"""	28	0	0	0	1	1	0	1	0	1	2	1	0	1	1	1	3	2	0	2	0	0	0	1	0	0	1	1	0	0	1	0	0	0	2	1	1	2	0	1					
		0.18%	0.0%	0.0%	0.0%	0.29%	0.44%	0.0%	0.59%	0.0%	0.08%	0.84%	0.27%	0.0%	0.33%	0.27%	0.55%	0.84%	0.24%	0.0%	0.64%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.15%	0.19%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.35%	0.16%	0.11%	0.27%	0.0%	0.13%					
26	"9. ""Российская экологическая партия ""Зеленые"""	15	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	1	1	1	3	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.35%	0.16%	0.11%	0.13%	0.34%	0.0%					
27	"10. ""Аграрная партия России"""	490	2	11	12	8	4	2	4	2	46	6	21	2	15	24	7	13	35	3	20	3	2	0	10	6	33	20	23	3	0	38	4	5	14	13	10	12	23	18	16					
		3.27%	0.8%	2.66%	3.68%	2.39%	1.76%	2.59%	2.39%	2.27%	3.76%	2.53%	5.67%	1.51%	5.01%	6.61%	3.86%	3.67%	4.29%	1.47%	6.47%	3.33%	1.05%	0.0%	2.94%	4.61%	6.43%	3.18%	4.54%	1.39%	0.0%	12.75%	1.78%	3.22%	1.83%	2.29%	1.66%	1.42%	3.11%	2.07%	2.12%					
28	"11. ""Истинные патриоты России"""	18	0	0	0	2	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	3	0	1					
		0.12%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.08%	0.42%	0.0%	0.0%	0.33%	0.0%	1.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.15%	0.19%	0.0%	0.0%	0.33%	0.44%	0.64%	0.0%	0.0%	0.0%	0.11%	0.40%	0.0%	0.13%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	106	1	4	0	1	0	0	0	0	13	1	4	1	1	1	0	2	10	3	1	1	1	0	1	2	8	8	5	0	0	1	3	1	6	2	2	6	2	10	4					
		0.70%	0.4%	0.97%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	1.06%	0.42%	1.08%	0.75%	0.33%	0.27%	0.0%	0.56%	1.22%	1.47%	0.32%	1.11%	0.52%	0.0%	0.29%	1.53%	1.55%	1.27%	0.98%	0.0%	0.0%	0.33%	1.33%	0.64%	0.78%	0.35%	0.33%	0.71%	0.27%	1.15%	0.53%					
30	"13. ""Демократическая партия России"""	26	0	1	0	1	0	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	2	2	1	7	1	0	1					
		0.17%	0.0%	0.24%	0.0%	0.29%	0.0%	0.0%	1.19%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.44%	0.64%	0.26%	0.35%	0.16%	0.82%	0.13%	0.0%	0.13%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	0	0	1	1	0	0	0	0	2	0	0	0	1	1	0	0	2	0	2	1	0	0	1	0	1	1	0	0	0	3	0	0	1	0	0	3	1	2	0					
		0.16%	0.0%	0.0%	0.30%	0.29%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.33%	0.27%	0.0%	0.0%	0.24%	0.0%	0.64%	1.11%	0.0%	0.0%	0.29%	0.0%	0.19%	0.15%	0.0%	0.0%	0.0%	1.00%	0.0%	0.0%	0.13%	0.0%	0.0%	0.35%	0.13%	0.23%	0.0%					
32	"15. ""Партия СЛОН"""	12	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	1					
		0.08%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.42%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.11%	0.40%	0.0%	0.13%					
33	"16. ""Родина"" (народно-патриотический союз)"""	525	6	9	11	6	4	2	14	2	54	7	11	4	3	10	8	3	42	6	5	5	7	0	4	1	11	19	12	4	1	7	2	11	24	31	23	52	24	40	40					
		3.50%	2.4%	2.18%	3.37%	1.79%	1.76%	2.59%	8.38%	2.27%	4.41%	2.95%	2.97%	3.03%	1.00%	2.75%	4.41%	0.84%	5.15%	2.95%	1.61%	5.55%	3.70%	0.0%	1.17%	0.76%	2.14%	3.02%	2.37%	1.86%	1.20%	2.34%	0.89%	7.09%	3.13%	5.46%	3.83%	6.15%	3.25%	4.60%	5.30%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	0	0	1	0	1	0	0	0	0	3	2	1	1	3	0	0	4	2	0	0	1	0	0	1	4	3	1	0	0	1	0	1	1	1	0	3	5	2	2					
		0.29%	0.0%	0.0%	0.30%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	1.26%	0.54%	0.75%	0.33%	0.82%	0.0%	0.0%	0.49%	0.98%	0.0%	0.0%	0.52%	0.0%	0.0%	0.76%	0.77%	0.47%	0.19%	0.0%	0.0%	0.33%	0.0%	0.64%	0.13%	0.17%	0.0%	0.35%	0.67%	0.23%	0.26%					
35	"18. ""ЛДПР"""	1722	7	37	47	40	20	12	12	3	186	17	55	9	20	56	19	16	105	42	22	1	18	6	35	11	45	46	41	11	7	32	8	12	117	95	74	106	104	120	108					
		11.50%	2.8%	8.98%	14.41%	11.97%	8.81%	15.58%	7.18%	3.40%	15.20%	7.17%	14.86%	6.81%	6.68%	15.42%	10.49%	4.51%	12.88%	20.68%	7.11%	1.11%	9.52%	6.89%	10.29%	8.46%	8.77%	7.32%	8.10%	5.11%	8.43%	10.73%	3.57%	7.74%	15.29%	16.75%	12.35%	12.54%	14.09%	13.82%	14.32%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	283	2	2	2	8	5	3	1	1	17	4	7	4	7	6	6	1	15	8	0	3	3	1	1	0	8	9	11	1	2	3	5	1	13	17	16	28	24	13	25					
		1.89%	0.8%	0.48%	0.61%	2.39%	2.20%	3.89%	0.59%	1.13%	1.39%	1.68%	1.89%	3.03%	2.34%	1.65%	3.31%	0.28%	1.84%	3.94%	0.0%	3.33%	1.58%	1.14%	0.29%	0.0%	1.55%	1.43%	2.17%	0.46%	2.40%	1.00%	2.23%	0.64%	1.69%	2.99%	2.67%	3.31%	3.25%	1.49%	3.31%					
37	"20. ""Политическая партия ""Единая Россия"""	7434	168	262	179	128	141	50	81	64	613	126	160	78	164	129	84	256	292	109	199	62	91	74	184	88	257	329	284	160	61	138	173	78	355	213	248	326	364	378	288					
		49.68%	67.2%	63.59%	54.90%	38.32%	62.11%	64.93%	48.50%	72.72%	50.12%	53.16%	43.24%	59.09%	54.84%	35.53%	46.40%	72.31%	35.82%	53.69%	64.40%	68.88%	48.14%	85.05%	54.11%	67.69%	50.09%	52.38%	56.12%	74.41%	73.49%	46.30%	77.23%	50.32%	46.40%	37.56%	41.40%	38.57%	49.32%	43.54%	38.19%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	2	1	3	0	0	0	1	1	2	0	1	1	2	1	1	0	2	0	1	0	3	0	0	0	0	9	0	0	0	2	0	0	6	0	0	1	4	0	2					
		0.30%	0.8%	0.24%	0.92%	0.0%	0.0%	0.0%	0.59%	1.13%	0.16%	0.0%	0.27%	0.75%	0.66%	0.27%	0.55%	0.0%	0.24%	0.0%	0.32%	0.0%	1.58%	0.0%	0.0%	0.0%	0.0%	1.43%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.78%	0.0%	0.0%	0.11%	0.54%	0.0%	0.26%					
39	"22. ""Развитие предпринимательства"""	39	0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	2	3	0	0	0	1	0	0	0	3	5	1	0	0	0	1	1	0	3	5	4	1	1	2					
		0.26%	0.0%	0.24%	0.0%	0.29%	0.0%	1.29%	0.0%	0.0%	0.0%	0.42%	0.27%	0.0%	0.0%	0.27%	0.0%	0.56%	0.36%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.58%	0.79%	0.19%	0.0%	0.0%	0.0%	0.44%	0.64%	0.0%	0.52%	0.83%	0.47%	0.13%	0.11%	0.26%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2232	47	40	39	73	23	3	23	6	159	24	65	15	38	92	28	40	161	19	25	8	44	4	29	11	92	109	93	26	9	38	14	25	108	92	92	160	69	157	132					
		14.91%	18.8%	9.70%	11.96%	21.85%	10.13%	3.89%	13.77%	6.81%	13.00%	10.12%	17.56%	11.36%	12.70%	25.34%	15.46%	11.29%	19.75%	9.35%	8.09%	8.88%	23.28%	4.59%	8.52%	8.46%	17.93%	17.35%	18.37%	12.09%	10.84%	12.75%	6.24%	16.12%	14.11%	16.22%	15.35%	18.93%	9.34%	18.08%	17.50%					
																																														
41	Против всех	470	5	11	15	26	12	1	11	1	23	7	10	6	7	3	5	3	20	7	8	3	2	0	7	5	9	15	7	4	1	10	8	4	45	14	25	25	38	28	39					
		3.14%	2.0%	2.66%	4.60%	7.78%	5.28%	1.29%	6.58%	1.13%	1.88%	2.95%	2.70%	4.54%	2.34%	0.82%	2.76%	0.84%	2.45%	3.44%	2.58%	3.33%	1.05%	0.0%	2.05%	3.84%	1.75%	2.38%	1.38%	1.86%	1.20%	3.35%	3.57%	2.58%	5.88%	2.46%	4.17%	2.95%	5.14%	3.22%	5.17%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
