Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Ольховская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332					
		0.14%	0.00%	0.12%	0.00%	0.86%	0.33%	0.00%	0.30%	0.19%	0.30%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.40%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1311	164	171	110	12	81	13	47	44	65	58	18	32	45	39	23	64	83	37	107	84	14					
		14.79%	18.39%	21.27%	13.10%	10.34%	13.24%	14.13%	14.03%	8.27%	19.82%	15.51%	17.48%	10.60%	11.72%	11.34%	5.49%	15.20%	16.67%	12.33%	21.75%	16.94%	7.73%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	19	1	1	5	0	1	0	0	1	0	2	0	1	1	0	1	1	1	0	0	1	2					
		0.21%	0.11%	0.12%	0.60%	0.00%	0.16%	0.00%	0.00%	0.19%	0.00%	0.53%	0.00%	0.33%	0.26%	0.00%	0.24%	0.24%	0.20%	0.00%	0.00%	0.20%	1.10%					
23	6.Политическая партия «Партия социальной справедливости»	10	3	0	0	0	0	0	1	0	0	1	0	0	2	1	0	0	0	0	0	2	0					
		0.11%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.27%	0.00%	0.00%	0.52%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	747	89	65	95	6	43	5	21	49	24	32	7	20	30	30	41	28	45	19	38	47	13					
		8.43%	9.98%	8.08%	11.31%	5.17%	7.03%	5.43%	6.27%	9.21%	7.32%	8.56%	6.80%	6.62%	7.81%	8.72%	9.79%	6.65%	9.04%	6.33%	7.72%	9.48%	7.18%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	508	78	31	48	1	35	1	14	29	23	31	8	15	24	22	22	29	11	9	39	31	7					
		5.73%	8.74%	3.86%	5.71%	0.86%	5.72%	1.09%	4.18%	5.45%	7.01%	8.29%	7.77%	4.97%	6.25%	6.40%	5.25%	6.89%	2.21%	3.00%	7.93%	6.25%	3.87%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	40	4	2	2	1	3	0	2	2	1	2	0	0	2	1	0	2	3	1	2	10	0					
		0.45%	0.45%	0.25%	0.24%	0.86%	0.49%	0.00%	0.60%	0.38%	0.30%	0.53%	0.00%	0.00%	0.52%	0.29%	0.00%	0.48%	0.60%	0.33%	0.41%	2.02%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5071	436	448	483	82	289	60	210	294	193	170	58	198	254	219	279	246	280	212	255	284	121					
		57.20%	48.88%	55.72%	57.50%	70.69%	47.22%	65.22%	62.69%	55.26%	58.84%	45.45%	56.31%	65.56%	66.15%	63.66%	66.59%	58.43%	56.22%	70.67%	51.83%	57.26%	66.85%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	47	3	7	6	0	0	0	1	0	2	1	1	6	1	3	2	1	3	1	5	3	1					
		0.53%	0.34%	0.87%	0.71%	0.00%	0.00%	0.00%	0.30%	0.00%	0.61%	0.27%	0.97%	1.99%	0.26%	0.87%	0.48%	0.24%	0.60%	0.33%	1.02%	0.60%	0.55%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
