Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Ольховская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121					
14	Число погашенных неиспользованных открепительных удостоверений	13	0	2	1	0	1	1	0	0	1	1	0	2	0	2	0	0	0	0	0	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1899	231	210	169	9	110	13	56	114	58	48	13	46	137	105	99	107	85	74	117	72	26					
		24.55%	27.93%	29.09%	25.00%	8.65%	20.64%	16.67%	18.01%	24.20%	19.02%	16.38%	14.94%	16.55%	37.64%	30.17%	26.47%	31.66%	20.14%	28.91%	26.17%	19.15%	20.63%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	953	120	81	101	26	85	9	41	70	37	42	12	26	51	37	50	32	37	17	12	43	24					
		12.32%	14.51%	11.22%	14.94%	25.00%	15.95%	11.54%	13.18%	14.86%	12.13%	14.33%	13.79%	9.35%	14.01%	10.63%	13.37%	9.47%	8.77%	6.64%	2.68%	11.44%	19.05%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	51	5	3	2	0	4	1	2	3	1	0	0	1	2	1	3	3	4	1	8	6	1					
		0.66%	0.60%	0.42%	0.30%	0.00%	0.75%	1.28%	0.64%	0.64%	0.33%	0.00%	0.00%	0.36%	0.55%	0.29%	0.80%	0.89%	0.95%	0.39%	1.79%	1.60%	0.79%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1799	185	168	137	15	132	22	69	88	92	127	34	62	54	63	52	55	144	64	115	97	24					
		23.25%	22.37%	23.27%	20.27%	14.42%	24.77%	28.21%	22.19%	18.68%	30.16%	43.34%	39.08%	22.30%	14.84%	18.10%	13.90%	16.27%	34.12%	25.00%	25.73%	25.80%	19.05%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	67	6	2	14	0	2	0	5	3	3	1	2	3	1	3	5	2	3	0	9	1	2					
		0.87%	0.73%	0.28%	2.07%	0.00%	0.38%	0.00%	1.61%	0.64%	0.98%	0.34%	2.30%	1.08%	0.27%	0.86%	1.34%	0.59%	0.71%	0.00%	2.01%	0.27%	1.59%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2811	256	243	241	51	191	30	136	187	101	67	25	135	112	133	159	134	144	92	180	148	46					
		36.34%	30.96%	33.66%	35.65%	49.04%	35.83%	38.46%	43.73%	39.70%	33.11%	22.87%	28.74%	48.56%	30.77%	38.22%	42.51%	39.64%	34.12%	35.94%	40.27%	39.36%	36.51%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	18	3	3	2	0	0	1	0	1	2	0	0	2	0	3	0	0	0	0	1	0	0					
		0.23%	0.36%	0.42%	0.30%	0.00%	0.00%	1.28%	0.00%	0.21%	0.66%	0.00%	0.00%	0.72%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
