Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Вышневолоцкая городская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231					
"Число голосов избирателей, поданных за каждый список"																																											
18	. Глазьев Сергей Юрьевич	881	13	22	35	36	13	54	27	25	23	52	48	29	23	35	7	12	16	15	12	23	36	13	28	23	16	34	21	17	42	44	34	40	11	2	0	0					
		3.90%	2.06%	2.47%	3.26%	4.53%	2.63%	4.43%	6.35%	4.02%	2.86%	4.19%	4.44%	3.36%	3.67%	6.38%	3.02%	3.59%	5.61%	4.36%	3.22%	4.67%	4.91%	4.80%	2.90%	3.10%	3.64%	5.30%	4.23%	3.09%	3.99%	4.88%	4.57%	3.77%	2.42%	2.30%	0.00%	0.00%					
19	. Малышкин Олег Александрович	484	14	20	27	13	13	21	12	12	16	20	20	27	4	7	6	5	5	9	8	22	14	9	9	18	7	11	14	15	24	20	22	25	12	3	0	0					
		2.14%	2.22%	2.24%	2.52%	1.64%	2.63%	1.72%	2.82%	1.93%	1.99%	1.61%	1.85%	3.13%	0.64%	1.28%	2.59%	1.50%	1.75%	2.62%	2.14%	4.46%	1.91%	3.32%	0.93%	2.43%	1.59%	1.71%	2.82%	2.73%	2.28%	2.22%	2.96%	2.35%	2.64%	3.45%	0.00%	0.00%					
20	. Миронов Сергей Михайлович	184	6	6	6	6	5	10	2	5	5	13	4	12	7	4	2	3	3	4	1	5	4	0	9	4	2	6	5	7	4	5	6	8	14	0	1	0					
		0.82%	0.95%	0.67%	0.56%	0.75%	1.01%	0.82%	0.47%	0.80%	0.62%	1.05%	0.37%	1.39%	1.12%	0.73%	0.86%	0.90%	1.05%	1.16%	0.27%	1.01%	0.55%	0.00%	0.93%	0.54%	0.46%	0.93%	1.01%	1.27%	0.38%	0.55%	0.81%	0.75%	3.08%	0.00%	5.26%	0.00%					
21	. Путин Владимир Владимирович	15675	470	617	789	543	382	850	281	454	590	793	753	588	459	343	149	226	201	240	257	340	509	191	684	536	313	445	340	370	729	603	484	756	294	63	12	21					
		69.44%	74.37%	69.25%	73.60%	68.30%	77.33%	69.67%	66.12%	72.99%	73.47%	63.85%	69.59%	68.13%	73.32%	62.48%	64.22%	67.66%	70.53%	69.77%	68.90%	68.97%	69.44%	70.48%	70.88%	72.33%	71.30%	69.31%	68.41%	67.27%	69.23%	66.85%	65.05%	71.19%	64.62%	72.41%	63.16%	60.00%					
22	. Хакамада Ирина Муцуовна	787	13	26	27	15	15	50	14	21	26	61	49	25	12	24	13	21	8	16	7	17	26	14	33	25	14	21	19	26	40	26	31	45	5	1	0	1					
		3.49%	2.06%	2.92%	2.52%	1.89%	3.04%	4.10%	3.29%	3.38%	3.24%	4.91%	4.53%	2.90%	1.92%	4.37%	5.60%	6.29%	2.81%	4.65%	1.88%	3.45%	3.55%	5.17%	3.42%	3.37%	3.19%	3.27%	3.82%	4.73%	3.80%	2.88%	4.17%	4.24%	1.10%	1.15%	0.00%	2.86%					
23	. Харитонов Николай Михайлович	3575	101	153	141	148	53	168	75	89	103	247	156	141	86	107	44	45	42	51	73	61	115	32	158	105	65	102	78	99	165	174	128	136	106	13	4	11					
		15.84%	15.98%	17.17%	13.15%	18.62%	10.73%	13.77%	17.65%	14.31%	12.83%	19.89%	14.42%	16.34%	13.74%	19.49%	18.97%	13.47%	14.74%	14.83%	19.57%	12.37%	15.69%	11.81%	16.37%	14.17%	14.81%	15.89%	15.69%	18.00%	15.67%	19.29%	17.20%	12.81%	23.30%	14.94%	21.05%	31.43%					
																																											
24	Против всех	845	14	39	40	25	12	63	12	15	38	50	45	37	32	27	9	18	9	5	14	21	24	8	39	24	18	19	18	13	38	27	31	45	8	4	2	2					
		3.74%	2.22%	4.38%	3.73%	3.14%	2.43%	5.16%	2.82%	2.41%	4.73%	4.03%	4.16%	4.29%	5.11%	4.92%	3.88%	5.39%	3.16%	1.45%	3.75%	4.26%	3.27%	2.95%	4.04%	3.24%	4.10%	2.96%	3.62%	2.36%	3.61%	2.99%	4.17%	4.24%	1.76%	4.60%	10.53%	5.71%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
