Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Ордынская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898					
19	2.Всероссийская политическая партия «Гражданская Сила»	99	13	11	4	6	9	1	8	5	1	2	0	2	1	0	0	1	1	4	0	1	0	6	0	4	0	2	1	1	2	0	1	2	4	1	3	2	0	0					
		0.50%	0.86%	0.73%	0.46%	0.58%	0.84%	0.18%	0.64%	0.79%	0.50%	0.34%	0.00%	1.23%	0.28%	0.00%	0.00%	0.85%	0.11%	0.53%	0.00%	1.67%	0.00%	0.61%	0.00%	0.66%	0.00%	0.46%	0.34%	0.13%	0.52%	0.00%	0.26%	0.93%	1.12%	0.60%	0.55%	0.84%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	26	2	2	0	1	1	0	1	1	0	1	1	0	0	0	1	0	2	3	0	0	1	0	1	3	0	1	0	2	0	0	1	1	0	0	0	0	0	0					
		0.13%	0.13%	0.13%	0.00%	0.10%	0.09%	0.00%	0.08%	0.16%	0.00%	0.17%	0.20%	0.00%	0.00%	0.00%	0.31%	0.00%	0.23%	0.40%	0.00%	0.00%	2.70%	0.00%	1.08%	0.50%	0.00%	0.23%	0.00%	0.25%	0.00%	0.00%	0.26%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2140	224	195	108	107	116	58	66	55	10	36	49	11	39	4	40	7	90	59	85	3	1	160	1	85	25	64	33	68	46	33	40	56	50	14	41	21	27	13					
		10.83%	14.78%	12.97%	12.41%	10.40%	10.79%	10.41%	5.26%	8.65%	4.98%	6.17%	9.59%	6.75%	10.86%	4.12%	12.27%	5.93%	10.29%	7.88%	12.57%	5.00%	2.70%	16.36%	1.08%	14.03%	6.25%	14.61%	11.15%	8.54%	12.04%	14.22%	10.42%	25.93%	13.97%	8.33%	7.45%	8.86%	7.24%	20.63%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	74	7	5	4	2	5	3	5	3	0	2	2	0	0	0	2	0	17	3	0	1	0	1	0	3	3	0	0	1	2	0	1	1	1	0	0	0	0	0					
		0.37%	0.46%	0.33%	0.46%	0.19%	0.47%	0.54%	0.40%	0.47%	0.00%	0.34%	0.39%	0.00%	0.00%	0.00%	0.61%	0.00%	1.94%	0.40%	0.00%	1.67%	0.00%	0.10%	0.00%	0.50%	0.75%	0.00%	0.00%	0.13%	0.52%	0.00%	0.26%	0.46%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	27	0	0	1	4	2	0	1	2	0	1	0	0	1	0	0	0	1	0	2	0	0	0	0	3	0	2	1	2	3	0	0	0	0	0	0	0	1	0					
		0.14%	0.00%	0.00%	0.11%	0.39%	0.19%	0.00%	0.08%	0.31%	0.00%	0.17%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.11%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.46%	0.34%	0.25%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1857	143	158	68	93	131	60	115	55	19	38	27	17	52	7	23	11	77	66	68	13	4	64	7	73	58	42	32	69	25	33	43	5	29	11	63	27	29	2					
		9.39%	9.43%	10.51%	7.82%	9.04%	12.19%	10.77%	9.16%	8.65%	9.45%	6.52%	5.28%	10.43%	14.48%	7.22%	7.06%	9.32%	8.80%	8.81%	10.06%	21.67%	10.81%	6.54%	7.53%	12.05%	14.50%	9.59%	10.81%	8.67%	6.54%	14.22%	11.20%	2.31%	8.10%	6.55%	11.45%	11.39%	7.77%	3.17%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1169	110	74	60	70	64	51	57	30	14	58	26	9	22	4	15	5	90	39	21	0	0	64	2	40	36	31	22	29	21	6	20	5	13	6	18	8	28	1					
		5.91%	7.26%	4.92%	6.90%	6.80%	5.95%	9.16%	4.54%	4.72%	6.97%	9.95%	5.09%	5.52%	6.13%	4.12%	4.60%	4.24%	10.29%	5.21%	3.11%	0.00%	0.00%	6.54%	2.15%	6.60%	9.00%	7.08%	7.43%	3.64%	5.50%	2.59%	5.21%	2.31%	3.63%	3.57%	3.27%	3.38%	7.51%	1.59%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	120	9	7	6	7	6	1	8	2	1	6	2	0	1	1	3	1	4	7	4	0	0	9	1	6	3	1	3	2	2	3	2	0	2	1	1	2	4	2					
		0.61%	0.59%	0.47%	0.69%	0.68%	0.56%	0.18%	0.64%	0.31%	0.50%	1.03%	0.39%	0.00%	0.28%	1.03%	0.92%	0.85%	0.46%	0.93%	0.59%	0.00%	0.00%	0.92%	1.08%	0.99%	0.75%	0.23%	1.01%	0.25%	0.52%	1.29%	0.52%	0.00%	0.56%	0.60%	0.18%	0.84%	1.07%	3.17%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13267	923	984	564	687	690	351	930	466	148	424	397	124	221	78	224	91	559	519	469	42	27	619	76	333	245	269	189	585	267	144	237	139	235	131	408	167	265	40					
		67.12%	60.88%	65.47%	64.83%	66.76%	64.19%	63.02%	74.10%	73.27%	73.63%	72.73%	77.69%	76.07%	61.56%	80.41%	68.71%	77.12%	63.89%	69.29%	69.38%	70.00%	72.97%	63.29%	81.72%	54.95%	61.25%	61.42%	63.85%	73.49%	69.90%	62.07%	61.72%	64.35%	65.64%	77.98%	74.18%	70.46%	71.05%	63.49%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	122	14	16	4	10	3	8	7	1	2	2	0	0	1	0	1	0	4	5	1	0	1	3	0	5	5	3	2	2	4	2	3	1	4	1	2	2	1	2					
		0.62%	0.92%	1.06%	0.46%	0.97%	0.28%	1.44%	0.56%	0.16%	0.99%	0.34%	0.00%	0.00%	0.28%	0.00%	0.31%	0.00%	0.46%	0.67%	0.15%	0.00%	2.70%	0.31%	0.00%	0.83%	1.25%	0.68%	0.68%	0.25%	1.05%	0.86%	0.78%	0.46%	1.12%	0.60%	0.36%	0.84%	0.27%	3.17%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
