Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Краснотуранская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507					
		1.42%	0.0%	0.0%	0.86%	1.85%	0.75%	0.0%	2.08%	0.84%	0.0%	0.0%	1.12%	1.64%	0.79%	3.62%	1.70%	0.0%	0.60%	0.46%	0.27%	0.0%	0.0%	1.68%	2.45%	0.0%	0.87%	0.67%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	132	0	0	4	11	7	0	0	5	0	3	6	15	8	10	7	1	8	12	4	2	6	2	9	2	6	3	1					
		1.90%	0.0%	0.0%	3.44%	1.85%	1.75%	0.0%	0.0%	4.20%	0.0%	3.12%	1.69%	2.24%	1.59%	1.03%	1.49%	3.33%	4.81%	5.63%	1.11%	2.85%	3.42%	1.68%	2.20%	2.73%	1.74%	2.02%	0.92%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	96	1	0	1	3	2	0	1	0	0	0	10	14	18	27	2	0	2	4	2	0	1	0	4	0	2	1	1					
		1.38%	1.29%	0.0%	0.86%	0.50%	0.50%	0.0%	1.04%	0.0%	0.0%	0.0%	2.81%	2.09%	3.59%	2.79%	0.42%	0.0%	1.20%	1.87%	0.55%	0.0%	0.57%	0.0%	0.98%	0.0%	0.58%	0.67%	0.92%					
22	"5. ""За Русь Святую"""	28	0	0	0	3	0	0	0	0	0	0	2	7	3	5	1	0	0	2	3	0	0	0	1	0	1	0	0					
		0.40%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	1.04%	0.59%	0.51%	0.21%	0.0%	0.0%	0.93%	0.83%	0.0%	0.0%	0.0%	0.24%	0.0%	0.29%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	0	0	0	0	1	0	1	0	0	0	0	1	0	3	0	0	0	5	1	0	0	0	1	2	0	0	0					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.31%	0.0%	0.0%	0.0%	2.34%	0.27%	0.0%	0.0%	0.0%	0.24%	2.73%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	32	0	1	0	1	0	0	2	0	1	0	1	1	4	5	4	0	0	0	0	1	2	1	4	0	2	2	0					
		0.46%	0.0%	1.85%	0.0%	0.16%	0.0%	0.0%	2.08%	0.0%	1.53%	0.0%	0.28%	0.14%	0.79%	0.51%	0.85%	0.0%	0.0%	0.0%	0.0%	1.42%	1.14%	0.84%	0.98%	0.0%	0.58%	1.35%	0.0%					
25	"8. ""Народно-республиканская партия России"""	11	0	0	0	2	0	0	1	0	0	0	0	0	1	3	0	1	1	0	0	0	0	0	0	1	0	1	0					
		0.15%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.31%	0.0%	3.33%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.36%	0.0%	0.67%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	0	0	0	1	0	0	1	0	0	0	0	1	1	5	0	0	0	0	0	0	1	0	0	0	2	0	0					
		0.17%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	0.14%	0.19%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	583	10	6	13	79	44	8	3	12	7	5	24	23	34	45	30	2	17	25	28	2	24	27	48	16	24	10	17					
		8.39%	12.98%	11.11%	11.20%	13.34%	11.02%	5.0%	3.12%	10.08%	10.76%	5.20%	6.76%	3.44%	6.78%	4.66%	6.39%	6.66%	10.24%	11.73%	7.77%	2.85%	13.71%	22.68%	11.76%	21.91%	6.99%	6.75%	15.74%					
28	"11. ""Истинные патриоты России"""	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.05%	1.29%	3.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	42	0	0	0	4	2	0	0	0	0	0	6	3	1	6	1	0	3	1	4	1	0	2	6	1	0	1	0					
		0.60%	0.0%	0.0%	0.0%	0.67%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	1.69%	0.44%	0.19%	0.62%	0.21%	0.0%	1.80%	0.46%	1.11%	1.42%	0.0%	1.68%	1.47%	1.36%	0.0%	0.67%	0.0%					
30	"13. ""Демократическая партия России"""	14	0	0	0	0	0	0	1	0	0	0	5	0	0	2	2	0	1	0	0	0	0	0	2	0	0	0	1					
		0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	1.40%	0.0%	0.0%	0.20%	0.42%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.92%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	1	0	0	1	0	0	0	1	0	1	3	0	5	0	0	0	2	1	0	0	0	0	1	1	0	0					
		0.24%	0.0%	1.85%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	1.53%	0.0%	0.28%	0.44%	0.0%	0.51%	0.0%	0.0%	0.0%	0.93%	0.27%	0.0%	0.0%	0.0%	0.0%	1.36%	0.29%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	16	0	0	0	0	0	0	0	0	1	0	2	1	1	5	0	0	0	0	3	1	2	0	0	0	0	0	0					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.53%	0.0%	0.56%	0.14%	0.19%	0.51%	0.0%	0.0%	0.0%	0.0%	0.83%	1.42%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	816	5	7	11	66	36	4	10	8	13	3	52	123	79	174	37	0	11	16	25	2	27	7	45	2	36	8	9					
		11.74%	6.49%	12.96%	9.48%	11.14%	9.02%	2.5%	10.41%	6.72%	20.0%	3.12%	14.64%	18.41%	15.76%	18.03%	7.88%	0.0%	6.62%	7.51%	6.94%	2.85%	15.42%	5.88%	11.02%	2.73%	10.49%	5.40%	8.33%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	0	0	0	1	1	1	0	1	0	0	5	1	0	3	2	1	2	1	0	1	2	1	1	1	0	2	0					
		0.38%	0.0%	0.0%	0.0%	0.16%	0.25%	0.62%	0.0%	0.84%	0.0%	0.0%	1.40%	0.14%	0.0%	0.31%	0.42%	3.33%	1.20%	0.46%	0.0%	1.42%	1.14%	0.84%	0.24%	1.36%	0.0%	1.35%	0.0%					
35	"18. ""ЛДПР"""	772	15	5	8	73	45	5	23	13	6	9	31	71	43	80	65	2	19	29	69	6	16	15	34	5	34	29	22					
		11.11%	19.48%	9.25%	6.89%	12.33%	11.27%	3.12%	23.95%	10.92%	9.23%	9.37%	8.73%	10.62%	8.58%	8.29%	13.85%	6.66%	11.44%	13.61%	19.16%	8.57%	9.14%	12.60%	8.33%	6.84%	9.91%	19.59%	20.37%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	118	0	0	1	8	11	2	0	6	1	3	4	11	4	11	18	0	2	5	5	0	1	6	10	2	2	5	0					
		1.69%	0.0%	0.0%	0.86%	1.35%	2.75%	1.25%	0.0%	5.04%	1.53%	3.12%	1.12%	1.64%	0.79%	1.13%	3.83%	0.0%	1.20%	2.34%	1.38%	0.0%	0.57%	5.04%	2.45%	2.73%	0.58%	3.37%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2065	25	25	51	122	129	19	28	41	11	34	97	230	156	262	188	12	79	52	97	25	40	24	123	11	130	38	16					
		29.73%	32.46%	46.29%	43.96%	20.60%	32.33%	11.87%	29.16%	34.45%	16.92%	35.41%	27.32%	34.43%	31.13%	27.15%	40.08%	40.0%	47.59%	24.41%	26.94%	35.71%	22.85%	20.16%	30.14%	15.06%	37.90%	25.67%	14.81%					
38	"21. ""Российская Конституционно-демократическая партия"""	9	0	0	0	0	1	2	0	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.25%	1.25%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.39%	0.10%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	0	0	0	1	1	0	0	0	0	0	2	2	1	1	0	0	0	0	2	1	3	0	0	0	0	0	0					
		0.20%	0.0%	0.0%	0.0%	0.16%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.29%	0.19%	0.10%	0.0%	0.0%	0.0%	0.0%	0.55%	1.42%	1.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1660	17	5	19	187	95	110	16	29	21	22	78	118	119	223	87	10	15	46	87	24	43	29	85	22	81	35	37					
		23.90%	22.07%	9.25%	16.37%	31.58%	23.80%	68.75%	16.66%	24.36%	32.30%	22.91%	21.97%	17.66%	23.75%	23.10%	18.55%	33.33%	9.03%	21.59%	24.16%	34.28%	24.57%	24.36%	20.83%	30.13%	23.61%	23.64%	34.25%					
																																		
41	Против всех	212	1	1	3	11	9	7	4	1	1	17	9	23	18	36	11	0	2	1	12	3	6	0	17	4	6	6	3					
		3.05%	1.29%	1.85%	2.58%	1.85%	2.25%	4.37%	4.16%	0.84%	1.53%	17.70%	2.53%	3.44%	3.59%	3.73%	2.34%	0.0%	1.20%	0.46%	3.33%	4.28%	3.42%	0.0%	4.16%	5.47%	1.74%	4.05%	2.77%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
