Выборы Президента Российской Федерации																																																
																																																
Наименование Избирательной комиссии:    Яльчикская																																																
																																																
Итоги голосования 																																																
																																																
		Сумма	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	. Глазьев Сергей Юрьевич	165	5	17	8	3	2	1	0	18	0	10	5	4	0	2	2	2	6	2	5	1	4	1	6	5	5	5	3	4	6	2	6	2	7	6	3	0	1	0	1	2	3					
		1.13%	1.44%	1.53%	2.19%	1.15%	0.97%	0.19%	0.00%	1.87%	0.00%	2.07%	1.03%	0.82%	0.00%	1.32%	0.55%	1.10%	1.63%	0.47%	0.98%	0.32%	0.78%	0.29%	1.78%	1.44%	1.27%	0.76%	1.47%	1.68%	4.51%	0.99%	1.78%	1.20%	1.54%	1.35%	1.29%	0.00%	0.41%	0.00%	0.50%	1.18%	0.80%					
19	. Малышкин Олег Александрович	237	7	17	4	1	11	8	6	10	4	22	9	4	4	0	4	5	5	6	0	0	5	2	2	4	10	14	10	1	2	2	10	3	11	9	4	4	5	0	1	6	5					
		1.62%	2.01%	1.53%	1.09%	0.38%	5.31%	1.48%	2.19%	1.04%	2.84%	4.55%	1.86%	0.82%	1.67%	0.00%	1.10%	2.76%	1.36%	1.42%	0.00%	0.00%	0.98%	0.58%	0.59%	1.15%	2.54%	2.12%	4.90%	0.42%	1.50%	0.99%	2.97%	1.80%	2.41%	2.02%	1.72%	2.70%	2.07%	0.00%	0.50%	3.53%	1.34%					
20	. Миронов Сергей Михайлович	74	1	6	5	1	1	0	1	4	0	7	3	2	2	1	1	1	2	3	1	1	1	0	2	5	0	0	3	2	1	1	1	1	7	4	1	1	0	0	1	0	0					
		0.51%	0.29%	0.54%	1.37%	0.38%	0.48%	0.00%	0.36%	0.42%	0.00%	1.45%	0.62%	0.41%	0.84%	0.66%	0.28%	0.55%	0.54%	0.71%	0.20%	0.32%	0.20%	0.00%	0.59%	1.44%	0.00%	0.00%	1.47%	0.84%	0.75%	0.50%	0.30%	0.60%	1.54%	0.90%	0.43%	0.68%	0.00%	0.00%	0.50%	0.00%	0.00%					
21	. Путин Владимир Владимирович	9842	226	700	236	191	141	419	228	632	99	282	251	258	166	101	247	111	257	279	373	203	303	227	226	219	286	493	127	178	80	139	238	122	306	295	148	96	213	161	169	115	301					
		67.48%	64.94%	62.84%	64.48%	72.90%	68.12%	77.74%	83.21%	65.70%	70.21%	58.39%	51.75%	52.87%	69.46%	66.45%	68.23%	61.33%	69.65%	65.96%	73.43%	65.70%	59.18%	65.42%	66.86%	62.93%	72.59%	74.58%	62.25%	74.79%	60.15%	68.81%	70.62%	73.05%	67.11%	66.29%	63.79%	64.86%	88.02%	71.88%	84.08%	67.65%	80.48%					
22	. Хакамада Ирина Муцуовна	99	4	10	4	3	2	5	1	7	0	3	3	5	0	2	3	0	2	2	3	1	3	0	3	5	3	5	0	0	1	4	3	0	4	0	2	0	2	2	0	0	2					
		0.68%	1.15%	0.90%	1.09%	1.15%	0.97%	0.93%	0.36%	0.73%	0.00%	0.62%	0.62%	1.02%	0.00%	1.32%	0.83%	0.00%	0.54%	0.47%	0.59%	0.32%	0.59%	0.00%	0.89%	1.44%	0.76%	0.76%	0.00%	0.00%	0.75%	1.98%	0.89%	0.00%	0.88%	0.00%	0.86%	0.00%	0.83%	0.89%	0.00%	0.00%	0.53%					
23	. Харитонов Николай Михайлович	3711	87	341	104	57	46	90	36	271	36	141	189	202	65	39	96	50	96	119	33	98	186	79	97	108	73	112	60	48	43	51	67	37	115	126	63	43	18	57	27	45	60					
		25.44%	25.00%	30.61%	28.42%	21.76%	22.22%	16.70%	13.14%	28.17%	25.53%	29.19%	38.97%	41.39%	27.20%	25.66%	26.52%	27.62%	26.02%	28.13%	6.50%	31.72%	36.33%	22.77%	28.70%	31.03%	18.53%	16.94%	29.41%	20.17%	32.33%	25.25%	19.88%	22.16%	25.22%	28.31%	27.16%	29.05%	7.44%	25.45%	13.43%	26.47%	16.04%					
																																																
24	Против всех	80	6	8	2	1	0	5	1	5	1	2	4	4	2	3	5	1	1	3	4	1	3	1	0	1	2	2	1	0	0	0	2	0	1	1	2	1	0	3	1	0	0					
		0.55%	1.72%	0.72%	0.55%	0.38%	0.00%	0.93%	0.36%	0.52%	0.71%	0.41%	0.82%	0.82%	0.84%	1.97%	1.38%	0.55%	0.27%	0.71%	0.79%	0.32%	0.59%	0.29%	0.00%	0.29%	0.51%	0.30%	0.49%	0.00%	0.00%	0.00%	0.59%	0.00%	0.22%	0.22%	0.86%	0.68%	0.00%	1.34%	0.50%	0.00%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
