Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Нагайбакская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	365	20	7	24	4	10	2	30	2	4	13	5	2	2	2	15	8	2	4	8	30	7	2	12	11	7	4	15	2	2	40	40	2	2	2	3	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	360	20	7	24	4	10	2	30	2	4	13	5	2	2	2	15	8	2	4	8	30	7	2	12	11	7	4	15	2	2	40	35	2	2	2	3	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	139	3	3	4	4	2	3	2	1	3	2	3	4	2	2	9	8	2	1	2	5	7	0	4	3	3	3	3	2	2	6	23	2	2	3	6	5					
14	Число погашенных неиспользованных открепительных удостоверений	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	45	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	1	0	0	0	0	0	0	18	16	0	0	0	0	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2173	137	12	40	30	6	18	91	24	29	52	17	36	8	18	73	21	26	23	15	165	38	23	171	24	33	14	79	44	28	267	301	22	20	22	23	223					
		18.83%	21.54%	10.91%	11.36%	19.74%	4.84%	15.65%	13.77%	15.29%	19.08%	10.04%	8.99%	21.05%	13.11%	21.18%	17.63%	19.09%	13.90%	18.40%	7.39%	16.63%	15.20%	13.53%	19.88%	17.27%	18.75%	11.38%	19.08%	29.53%	17.07%	26.75%	27.17%	23.40%	11.56%	14.67%	17.04%	24.11%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1125	76	14	41	14	5	24	67	19	4	43	7	22	8	12	42	14	26	22	3	86	10	17	79	17	20	5	35	16	19	98	97	4	24	19	8	108					
		9.75%	11.95%	12.73%	11.65%	9.21%	4.03%	20.87%	10.14%	12.10%	2.63%	8.30%	3.70%	12.87%	13.11%	14.12%	10.14%	12.73%	13.90%	17.60%	1.48%	8.67%	4.00%	10.00%	9.19%	12.23%	11.36%	4.07%	8.45%	10.74%	11.59%	9.82%	8.75%	4.26%	13.87%	12.67%	5.93%	11.68%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	62	2	1	2	0	0	0	5	0	0	1	0	0	0	0	2	2	2	1	0	2	0	2	5	0	1	0	3	2	1	5	8	1	0	1	3	10					
		0.54%	0.31%	0.91%	0.57%	0.00%	0.00%	0.00%	0.76%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.48%	1.82%	1.07%	0.80%	0.00%	0.20%	0.00%	1.18%	0.58%	0.00%	0.57%	0.00%	0.72%	1.34%	0.61%	0.50%	0.72%	1.06%	0.00%	0.67%	2.22%	1.08%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1498	137	20	45	11	5	3	60	7	17	53	16	16	0	5	64	17	20	4	11	75	17	20	162	8	11	18	48	16	15	170	151	7	20	10	8	231					
		12.98%	21.54%	18.18%	12.78%	7.24%	4.03%	2.61%	9.08%	4.46%	11.18%	10.23%	8.47%	9.36%	0.00%	5.88%	15.46%	15.45%	10.70%	3.20%	5.42%	7.56%	6.80%	11.76%	18.84%	5.76%	6.25%	14.63%	11.59%	10.74%	9.15%	17.03%	13.63%	7.45%	11.56%	6.67%	5.93%	24.97%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	120	11	1	1	2	3	0	12	1	1	8	4	3	0	3	4	0	1	0	1	7	1	0	4	0	1	1	4	2	1	13	13	0	1	1	1	14					
		1.04%	1.73%	0.91%	0.28%	1.32%	2.42%	0.00%	1.82%	0.64%	0.66%	1.54%	2.12%	1.75%	0.00%	3.53%	0.97%	0.00%	0.53%	0.00%	0.49%	0.71%	0.40%	0.00%	0.47%	0.00%	0.57%	0.81%	0.97%	1.34%	0.61%	1.30%	1.17%	0.00%	0.58%	0.67%	0.74%	1.51%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6400	263	61	218	90	104	68	420	106	99	354	143	93	45	47	222	53	110	74	171	647	182	106	424	84	108	84	242	69	94	426	514	60	104	96	91	328					
		55.45%	41.35%	55.45%	61.93%	59.21%	83.87%	59.13%	63.54%	67.52%	65.13%	68.34%	75.66%	54.39%	73.77%	55.29%	53.62%	48.18%	58.82%	59.20%	84.24%	65.22%	72.80%	62.35%	49.30%	60.43%	61.36%	68.29%	58.45%	46.31%	57.32%	42.69%	46.39%	63.83%	60.12%	64.00%	67.41%	35.46%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	34	2	0	0	1	1	0	0	0	0	1	2	0	0	0	0	1	0	1	0	3	1	2	3	1	0	0	0	0	1	4	3	0	1	1	0	5					
		0.29%	0.31%	0.00%	0.00%	0.66%	0.81%	0.00%	0.00%	0.00%	0.00%	0.19%	1.06%	0.00%	0.00%	0.00%	0.00%	0.91%	0.00%	0.80%	0.00%	0.30%	0.40%	1.18%	0.35%	0.72%	0.00%	0.00%	0.00%	0.00%	0.61%	0.40%	0.27%	0.00%	0.58%	0.67%	0.00%	0.54%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
