Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Таловская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №3601	УИК №3602	УИК №3603	УИК №3604	УИК №3605	УИК №3606	УИК №3607	УИК №3608	УИК №3609	УИК №3610	УИК №3611	УИК №3612	УИК №3613	УИК №3614	УИК №3615	УИК №3616	УИК №3617	УИК №3618	УИК №3619	УИК №3620	УИК №3621	УИК №3622	УИК №3623	УИК №3624	УИК №3625	УИК №3626	УИК №3627	УИК №3628	УИК №3629	УИК №3630	УИК №3631	УИК №3632	УИК №3633	УИК №3634	УИК №3635	УИК №3636	УИК №3637	УИК №3638	УИК №3639	УИК №3640					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	166	15	17	12	9	6	1	6	1	9	10	3	2	3	1	4	0	3	2	1	4	2	6	2	4	0	11	2	4	1	1	5	5	5	0	0	0	6	3	0	0					
		0.79%	1.27%	1.50%	1.56%	0.80%	0.54%	0.5%	2.06%	0.20%	1.19%	0.90%	1.06%	0.48%	0.73%	0.25%	0.56%	0.0%	0.64%	0.34%	0.20%	1.03%	0.30%	1.57%	0.56%	1.89%	0.0%	3.08%	1.14%	2.20%	0.25%	0.19%	1.31%	0.72%	0.72%	0.0%	0.0%	0.0%	1.04%	1.41%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	356	25	12	12	25	20	3	5	12	8	23	6	6	17	5	9	21	10	10	8	3	9	8	10	11	2	2	2	3	11	10	3	6	4	16	1	2	10	4	2	0					
		1.70%	2.12%	1.06%	1.56%	2.23%	1.82%	1.5%	1.71%	2.43%	1.05%	2.08%	2.13%	1.44%	4.15%	1.25%	1.27%	2.77%	2.15%	1.73%	1.62%	0.77%	1.36%	2.09%	2.84%	5.21%	0.39%	0.56%	1.14%	1.65%	2.75%	1.96%	0.79%	0.86%	0.58%	4.81%	0.74%	0.54%	1.73%	1.88%	0.66%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	193	8	10	12	16	15	1	4	2	12	25	4	2	2	5	5	5	2	9	0	3	10	0	1	1	0	1	0	4	2	9	1	4	3	3	0	3	2	2	0	5					
		0.92%	0.68%	0.88%	1.56%	1.42%	1.37%	0.5%	1.37%	0.40%	1.58%	2.26%	1.42%	0.48%	0.48%	1.25%	0.70%	0.66%	0.43%	1.55%	0.0%	0.77%	1.51%	0.0%	0.28%	0.47%	0.0%	0.28%	0.0%	2.20%	0.50%	1.76%	0.26%	0.57%	0.43%	0.90%	0.0%	0.82%	0.34%	0.94%	0.0%	1.26%					
22	"5. ""За Русь Святую"""	87	6	1	1	2	6	0	1	1	2	7	0	1	2	5	5	5	2	4	1	0	2	2	0	0	3	1	1	3	0	1	1	10	1	0	1	0	4	3	0	2					
		0.41%	0.51%	0.08%	0.13%	0.17%	0.54%	0.0%	0.34%	0.20%	0.26%	0.63%	0.0%	0.24%	0.48%	1.25%	0.70%	0.66%	0.43%	0.69%	0.20%	0.0%	0.30%	0.52%	0.0%	0.0%	0.58%	0.28%	0.57%	1.65%	0.0%	0.19%	0.26%	1.44%	0.14%	0.0%	0.74%	0.0%	0.69%	1.41%	0.0%	0.50%					
23	"6. ""Объединенная Российская партия ""Русь"""	38	5	1	0	2	1	0	0	0	0	6	2	2	3	0	1	1	1	0	0	0	0	1	0	0	2	3	0	1	3	0	1	1	1	0	0	0	0	0	0	0					
		0.18%	0.42%	0.08%	0.0%	0.17%	0.09%	0.0%	0.0%	0.0%	0.0%	0.54%	0.71%	0.48%	0.73%	0.0%	0.14%	0.13%	0.21%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.39%	0.84%	0.0%	0.55%	0.75%	0.0%	0.26%	0.14%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	61	5	6	1	8	2	0	1	2	1	2	1	0	0	0	0	4	0	1	4	0	1	0	0	2	1	1	0	2	1	0	3	5	3	0	0	3	1	0	0	0					
		0.29%	0.42%	0.53%	0.13%	0.71%	0.18%	0.0%	0.34%	0.40%	0.13%	0.18%	0.35%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.17%	0.81%	0.0%	0.15%	0.0%	0.0%	0.94%	0.19%	0.28%	0.0%	1.10%	0.25%	0.0%	0.79%	0.72%	0.43%	0.0%	0.0%	0.82%	0.17%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	23	0	1	0	1	2	0	0	0	2	0	0	0	1	0	0	1	1	1	0	1	1	0	1	1	0	1	0	1	0	0	0	1	2	2	1	1	0	0	0	0					
		0.11%	0.0%	0.08%	0.0%	0.08%	0.18%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.13%	0.21%	0.17%	0.0%	0.25%	0.15%	0.0%	0.28%	0.47%	0.0%	0.28%	0.0%	0.55%	0.0%	0.0%	0.0%	0.14%	0.29%	0.60%	0.74%	0.27%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	36	1	0	4	1	3	0	1	0	0	6	0	0	0	2	0	1	0	0	0	1	3	1	0	1	0	0	0	1	1	1	1	1	2	0	0	0	0	1	0	3					
		0.17%	0.08%	0.0%	0.52%	0.08%	0.27%	0.0%	0.34%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.50%	0.0%	0.13%	0.0%	0.0%	0.0%	0.25%	0.45%	0.26%	0.0%	0.47%	0.0%	0.0%	0.0%	0.55%	0.25%	0.19%	0.26%	0.14%	0.29%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.75%					
27	"10. ""Аграрная партия России"""	956	22	20	23	17	24	7	9	36	28	62	8	26	14	30	39	45	15	38	27	23	62	15	8	19	62	33	11	6	10	20	17	30	8	12	5	27	61	15	10	12					
		4.58%	1.87%	1.76%	2.99%	1.51%	2.19%	3.5%	3.09%	7.30%	3.70%	5.62%	2.84%	6.28%	3.42%	7.51%	5.51%	5.94%	3.23%	6.57%	5.49%	5.92%	9.39%	3.92%	2.27%	9.00%	12.10%	9.26%	6.32%	3.31%	2.50%	3.92%	4.48%	4.32%	1.16%	3.61%	3.70%	7.41%	10.59%	7.07%	3.31%	3.03%					
28	"11. ""Истинные патриоты России"""	15	1	1	0	1	0	0	0	0	0	1	3	0	0	2	0	1	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.08%	0.08%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	1.06%	0.0%	0.0%	0.50%	0.0%	0.13%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	173	18	10	17	22	18	2	3	5	1	6	1	1	4	2	3	3	3	6	2	7	3	2	1	0	0	5	2	1	2	5	1	7	2	2	1	1	0	2	2	0					
		0.83%	1.53%	0.88%	2.21%	1.96%	1.64%	1.0%	1.03%	1.01%	0.13%	0.54%	0.35%	0.24%	0.97%	0.50%	0.42%	0.39%	0.64%	1.03%	0.40%	1.80%	0.45%	0.52%	0.28%	0.0%	0.0%	1.40%	1.14%	0.55%	0.50%	0.98%	0.26%	1.00%	0.29%	0.60%	0.74%	0.27%	0.0%	0.94%	0.66%	0.0%					
30	"13. ""Демократическая партия России"""	31	0	5	1	1	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	4	1	2	0	1	2	1	4	3	0	0	0	1	0	1	0					
		0.14%	0.0%	0.44%	0.13%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.24%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.28%	1.14%	0.0%	0.25%	0.39%	0.26%	0.57%	0.43%	0.0%	0.0%	0.0%	0.17%	0.0%	0.33%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	36	3	3	0	2	1	0	1	0	0	4	2	1	1	0	2	1	0	0	2	1	0	0	0	1	3	1	1	2	0	0	2	1	0	0	0	0	0	1	0	0					
		0.17%	0.25%	0.26%	0.0%	0.17%	0.09%	0.0%	0.34%	0.0%	0.0%	0.36%	0.71%	0.24%	0.24%	0.0%	0.28%	0.13%	0.0%	0.0%	0.40%	0.25%	0.0%	0.0%	0.0%	0.47%	0.58%	0.28%	0.57%	1.10%	0.0%	0.0%	0.52%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	33	0	1	0	3	1	0	1	4	4	1	2	0	1	0	0	0	1	1	0	2	0	1	2	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	2	0					
		0.15%	0.0%	0.08%	0.0%	0.26%	0.09%	0.0%	0.34%	0.81%	0.52%	0.09%	0.71%	0.0%	0.24%	0.0%	0.0%	0.0%	0.21%	0.17%	0.0%	0.51%	0.0%	0.26%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.57%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5421	282	337	202	333	299	84	82	170	233	269	55	155	91	100	118	129	104	132	119	82	142	103	100	54	108	115	67	37	124	122	132	179	210	64	37	58	227	44	62	60					
		26.02%	24.0%	29.77%	26.26%	29.70%	27.35%	42.0%	28.17%	34.48%	30.86%	24.38%	19.57%	37.43%	22.24%	25.06%	16.69%	17.04%	22.41%	22.83%	24.23%	21.13%	21.51%	26.96%	28.49%	25.59%	21.09%	32.30%	38.50%	20.44%	31.07%	23.92%	34.82%	25.79%	30.61%	19.27%	27.40%	15.93%	39.40%	20.75%	20.52%	15.15%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	55	1	3	1	3	2	0	1	4	1	1	1	1	2	4	4	0	0	2	2	0	1	3	0	0	2	2	1	0	2	2	1	1	2	2	0	0	2	1	0	0					
		0.26%	0.08%	0.26%	0.13%	0.26%	0.18%	0.0%	0.34%	0.81%	0.13%	0.09%	0.35%	0.24%	0.48%	1.00%	0.56%	0.0%	0.0%	0.34%	0.40%	0.0%	0.15%	0.78%	0.0%	0.0%	0.39%	0.56%	0.57%	0.0%	0.50%	0.39%	0.26%	0.14%	0.29%	0.60%	0.0%	0.0%	0.34%	0.47%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2872	191	186	103	158	151	49	28	42	83	116	48	46	64	28	117	74	75	89	66	65	91	75	39	33	72	48	21	22	80	87	36	84	94	54	27	58	69	22	21	60					
		13.78%	16.25%	16.43%	13.39%	14.09%	13.81%	24.5%	9.62%	8.51%	10.99%	10.51%	17.08%	11.11%	15.64%	7.01%	16.54%	9.77%	16.16%	15.39%	13.44%	16.75%	13.78%	19.63%	11.11%	15.63%	14.06%	13.48%	12.06%	12.15%	20.05%	17.05%	9.49%	12.10%	13.70%	16.26%	20.0%	15.93%	11.97%	10.37%	6.95%	15.15%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	271	18	9	15	18	11	2	2	14	4	15	5	2	2	6	12	5	4	13	11	6	5	2	4	0	13	3	0	5	4	10	3	14	6	2	0	5	11	7	1	2					
		1.30%	1.53%	0.79%	1.95%	1.60%	1.00%	1.0%	0.68%	2.83%	0.52%	1.35%	1.77%	0.48%	0.48%	1.50%	1.69%	0.66%	0.86%	2.24%	2.24%	1.54%	0.75%	0.52%	1.13%	0.0%	2.53%	0.84%	0.0%	2.76%	1.00%	1.96%	0.79%	2.01%	0.87%	0.60%	0.0%	1.37%	1.90%	3.30%	0.33%	0.50%					
37	"20. ""Политическая партия ""Единая Россия"""	5440	255	260	139	232	223	20	108	89	141	199	100	115	165	97	266	337	105	150	125	129	175	96	85	47	121	64	42	58	103	103	99	188	194	145	36	135	70	67	175	182					
		26.11%	21.70%	22.96%	18.07%	20.69%	20.40%	10.0%	37.11%	18.05%	18.67%	18.04%	35.58%	27.77%	40.34%	24.31%	37.62%	44.51%	22.62%	25.95%	25.45%	33.24%	26.51%	25.13%	24.21%	22.27%	23.63%	17.97%	24.13%	32.04%	25.81%	20.19%	26.12%	27.08%	28.27%	43.67%	26.66%	37.08%	12.15%	31.60%	57.94%	45.95%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	2	0	1	2	0	0	1	3	0	1	3	0	1	1	1	1	3	0	1	2	2	0	1	1	3	1	0	1	1	0	0	2	0	0	0	0	1	0	0	2					
		0.18%	0.17%	0.0%	0.13%	0.17%	0.0%	0.0%	0.34%	0.60%	0.0%	0.09%	1.06%	0.0%	0.24%	0.25%	0.14%	0.13%	0.64%	0.0%	0.20%	0.51%	0.30%	0.0%	0.28%	0.47%	0.58%	0.28%	0.0%	0.55%	0.25%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.50%					
39	"22. ""Развитие предпринимательства"""	44	4	2	1	4	8	0	0	0	0	2	0	0	1	0	0	2	0	2	3	2	1	0	0	0	0	0	0	2	0	0	0	3	3	0	0	0	0	1	0	3					
		0.21%	0.34%	0.17%	0.13%	0.35%	0.73%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.24%	0.0%	0.0%	0.26%	0.0%	0.34%	0.61%	0.51%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.10%	0.0%	0.0%	0.0%	0.43%	0.43%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.75%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3441	259	200	190	187	252	15	25	68	201	291	23	38	19	99	89	87	100	97	92	38	125	39	61	26	94	43	13	20	40	105	41	99	98	18	23	44	98	22	22	40					
		16.51%	22.04%	17.66%	24.70%	16.68%	23.05%	7.5%	8.59%	13.79%	26.62%	26.38%	8.18%	9.17%	4.64%	24.81%	12.58%	11.49%	21.55%	16.78%	18.73%	9.79%	18.93%	10.20%	17.37%	12.32%	18.35%	12.07%	7.47%	11.04%	10.02%	20.58%	10.81%	14.26%	14.28%	5.42%	17.03%	12.08%	17.01%	10.37%	7.28%	10.10%					
																																															
41	Против всех	544	34	29	20	42	30	13	4	21	17	28	2	6	4	6	19	13	12	8	15	9	16	13	26	3	15	3	3	3	4	19	6	32	15	2	1	12	11	11	4	13					
		2.61%	2.89%	2.56%	2.60%	3.74%	2.74%	6.5%	1.37%	4.25%	2.25%	2.53%	0.71%	1.44%	0.97%	1.50%	2.68%	1.71%	2.58%	1.38%	3.05%	2.31%	2.42%	3.40%	7.40%	1.42%	2.92%	0.84%	1.72%	1.65%	1.00%	3.72%	1.58%	4.61%	2.18%	0.60%	0.74%	3.29%	1.90%	5.18%	1.32%	3.28%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
