Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Черниговская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	892	74	36	55	60	80	38	1	50	15	5	15	20	30	55	10	20	15	5	5	36	50	37	15	25	30	75	13	13	6	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	478	23	9	28	44	50	13	1	19	15	5	15	5	11	55	5	20	15	3	5	7	39	10	1	13	5	45	6	6	2	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	221	14	5	12	12	28	4	3	8	6	1	3	2	2	15	2	6	2	2	1	4	12	8	4	6	15	14	7	4	15	4					
14	Число погашенных неиспользованных открепительных удостоверений	414	51	27	27	16	30	25	0	31	0	0	0	15	19	0	5	0	0	2	0	29	11	27	14	12	25	30	7	7	4	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	2	0	2	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	467	22	19	40	23	31	21	0	23	3	4	28	4	18	44	5	8	18	2	3	12	17	37	4	20	25	15	14	2	3	2					
		2.59%	1.73%	1.94%	3.56%	2.23%	2.58%	2.33%	0.00%	2.47%	1.05%	5.48%	9.27%	1.67%	4.35%	4.22%	2.76%	2.56%	4.48%	1.41%	2.70%	2.89%	1.43%	2.71%	1.27%	2.99%	2.90%	1.21%	4.18%	1.24%	0.98%	1.20%					
19	2.Всероссийская политическая партия «Гражданская Сила»	115	11	5	18	6	14	10	0	3	0	0	0	1	2	1	3	2	3	0	0	2	6	7	1	8	3	4	1	1	3	0					
		0.64%	0.86%	0.51%	1.60%	0.58%	1.16%	1.11%	0.00%	0.32%	0.00%	0.00%	0.00%	0.42%	0.48%	0.10%	1.66%	0.64%	0.75%	0.00%	0.00%	0.48%	0.50%	0.51%	0.32%	1.20%	0.35%	0.32%	0.30%	0.62%	0.98%	0.00%					
20	3.Политическая партия «Демократическая партия России»	27	1	1	0	1	1	1	1	2	0	0	0	0	3	3	0	1	1	1	0	1	1	1	0	1	1	4	0	0	1	0					
		0.15%	0.08%	0.10%	0.00%	0.10%	0.08%	0.11%	1.35%	0.21%	0.00%	0.00%	0.00%	0.00%	0.72%	0.29%	0.00%	0.32%	0.25%	0.70%	0.00%	0.24%	0.08%	0.07%	0.00%	0.15%	0.12%	0.32%	0.00%	0.00%	0.33%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1613	49	95	138	123	131	92	6	81	14	6	20	19	33	145	9	32	67	4	5	30	108	148	36	53	36	70	28	6	17	12					
		8.94%	3.85%	9.68%	12.29%	11.91%	10.90%	10.21%	8.11%	8.68%	4.88%	8.22%	6.62%	7.92%	7.97%	13.92%	4.97%	10.22%	16.67%	2.82%	4.50%	7.23%	9.07%	10.85%	11.39%	7.95%	4.18%	5.65%	8.36%	3.73%	5.57%	7.23%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	83	8	4	5	8	5	11	0	0	0	0	0	1	2	2	0	0	0	0	0	0	13	10	1	5	2	3	1	0	0	2					
		0.46%	0.63%	0.41%	0.45%	0.77%	0.42%	1.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.48%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.09%	0.73%	0.32%	0.75%	0.23%	0.24%	0.30%	0.00%	0.00%	1.20%					
23	6.Политическая партия «Партия социальной справедливости»	34	3	0	1	0	7	0	0	0	0	0	0	0	3	1	1	1	0	0	0	2	4	5	0	0	0	3	2	0	1	0					
		0.19%	0.24%	0.00%	0.09%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.10%	0.55%	0.32%	0.00%	0.00%	0.00%	0.48%	0.34%	0.37%	0.00%	0.00%	0.00%	0.24%	0.60%	0.00%	0.33%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2700	293	177	180	158	192	123	8	135	45	15	26	36	36	152	31	30	36	30	10	57	152	231	57	101	98	168	33	42	32	16					
		14.96%	23.02%	18.04%	16.03%	15.30%	15.97%	13.65%	10.81%	14.47%	15.68%	20.55%	8.61%	15.00%	8.70%	14.59%	17.13%	9.58%	8.96%	21.13%	9.01%	13.73%	12.76%	16.94%	18.04%	15.14%	11.38%	13.57%	9.85%	26.09%	10.49%	9.64%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1287	96	69	103	91	116	62	2	39	20	3	12	5	8	68	11	18	16	5	12	45	91	130	19	80	43	70	23	9	6	15					
		7.13%	7.54%	7.03%	9.17%	8.81%	9.65%	6.88%	2.70%	4.18%	6.97%	4.11%	3.97%	2.08%	1.93%	6.53%	6.08%	5.75%	3.98%	3.52%	10.81%	10.84%	7.64%	9.53%	6.01%	11.99%	4.99%	5.65%	6.87%	5.59%	1.97%	9.04%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	164	10	9	11	5	9	9	1	10	7	0	1	0	1	6	0	4	6	1	1	1	23	9	4	5	9	10	5	1	4	2					
		0.91%	0.79%	0.92%	0.98%	0.48%	0.75%	0.99%	1.35%	1.07%	2.44%	0.00%	0.33%	0.00%	0.24%	0.58%	0.00%	1.28%	1.49%	0.70%	0.90%	0.24%	1.93%	0.66%	1.27%	0.75%	1.05%	0.81%	1.49%	0.62%	1.31%	1.20%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11189	732	590	603	596	666	559	56	624	195	43	213	168	305	586	116	211	250	96	76	253	756	754	190	374	638	872	225	96	231	115					
		62.00%	57.50%	60.14%	53.70%	57.70%	55.41%	62.04%	75.68%	66.88%	67.94%	58.90%	70.53%	70.00%	73.67%	56.24%	64.09%	67.41%	62.19%	67.61%	68.47%	60.96%	63.48%	55.28%	60.13%	56.07%	74.10%	70.44%	67.16%	59.63%	75.74%	69.28%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	136	3	3	11	10	20	7	0	1	0	2	0	0	0	9	1	3	1	1	3	6	7	20	2	10	5	7	0	2	2	0					
		0.75%	0.24%	0.31%	0.98%	0.97%	1.66%	0.78%	0.00%	0.11%	0.00%	2.74%	0.00%	0.00%	0.00%	0.86%	0.55%	0.96%	0.25%	0.70%	2.70%	1.45%	0.59%	1.47%	0.63%	1.50%	0.58%	0.57%	0.00%	1.24%	0.66%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
