Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Темниковская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	384	15	31	17	21	30	11	11	4	5	4	16	13	22	7	9	21	5	11	3	25	8	6	5	10	8	13	6	8	39					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	215	5	23	14	14	19	1	3	0	0	0	8	2	6	0	0	21	0	1	0	21	3	1	5	10	1	13	6	2	36					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	65	6	8	6	6	10	1	3	0	0	1	1	1	1	1	1	4	1	1	2	4	2	1	1	1	1	0	0	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	169	10	8	3	7	11	10	8	4	5	4	8	11	16	7	9	0	5	10	3	4	5	5	0	0	7	0	0	6	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	15	0	1	2	1	3	0	2	0	0	0	0	1	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	65	5	18	4	16	6	3	2	0	0	0	0	0	2	0	1	0	0	1	1	2	1	0	0	0	1	0	0	0	2					
		0.48%	0.51%	1.20%	0.43%	2.05%	0.41%	0.77%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.32%	0.00%	0.00%	0.27%	0.69%	0.28%	0.32%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.37%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	84	4	29	3	13	9	2	1	1	0	1	2	2	1	0	0	1	1	1	1	3	1	0	2	1	1	1	0	1	2					
		0.62%	0.41%	1.93%	0.32%	1.66%	0.62%	0.51%	0.25%	0.61%	0.00%	0.70%	0.33%	0.44%	0.13%	0.00%	0.00%	0.30%	0.49%	0.27%	0.69%	0.42%	0.32%	0.00%	0.95%	1.02%	0.32%	0.28%	0.00%	0.32%	0.37%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	6	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0					
		0.04%	0.20%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	375	65	72	49	22	113	2	4	3	1	1	2	8	11	0	1	2	2	0	2	3	1	2	0	1	3	1	0	1	3					
		2.76%	6.61%	4.80%	5.21%	2.82%	7.79%	0.51%	1.00%	1.83%	0.57%	0.70%	0.33%	1.74%	1.43%	0.00%	0.32%	0.60%	0.98%	0.00%	1.38%	0.42%	0.32%	0.91%	0.00%	1.02%	0.96%	0.28%	0.00%	0.32%	0.55%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	6	1	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.10%	0.00%	0.21%	0.13%	0.07%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	13028	902	1380	882	719	1321	383	391	160	174	140	600	447	755	260	315	331	202	368	141	698	308	217	208	96	307	350	124	310	539					
		95.90%	91.76%	92.06%	93.83%	92.06%	91.10%	98.21%	97.99%	97.56%	99.43%	98.59%	99.34%	97.39%	97.92%	100.00%	99.37%	99.10%	98.54%	99.46%	97.24%	98.17%	99.04%	99.09%	99.05%	97.96%	98.08%	99.43%	99.20%	99.36%	98.72%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.03%	0.20%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
