10	Число действительных избирательных бюллетеней	68206	734	636	1058	532	652	681	1053	821	1029	917	995	1341	1281	841	1043	599	857	1435	1619	1277	734	1609	747	852	778	626	650	740	727	925	779	763	591	1200	880	587	758	580	932	1160	1218	1089	701	673	887	653	771	1057	1402	1058	1058	1423	898	1356	1216	1243	793	1340	1021	1411	1580	1677	841	709	825	803	989	212	786	117	575	912	692	201					
11	Число полученных открепительных  удостоверений	2300	30	30	115	30	20	50	30	30	30	30	30	30	39	35	34	30	45	30	34	20	30	30	20	30	30	30	30	20	30	30	35	30	20	40	30	30	30	30	30	30	53	40	30	30	30	20	30	30	50	35	30	30	29	30	30	30	30	30	30	30	30	46	30	30	30	30	30	0	0	0	30	30	30	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1676	26	18	113	15	10	48	17	25	19	12	14	30	35	31	34	10	40	15	33	17	13	28	11	19	11	15	7	12	19	27	29	18	14	40	24	16	13	7	6	30	53	34	25	13	17	16	16	27	44	35	22	25	26	28	29	22	19	24	30	29	24	45	26	14	26	17	29	0	0	0	11	13	14	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2153	32	21	94	22	20	32	50	15	8	20	17	19	21	16	11	16	16	19	13	16	13	31	11	18	9	23	16	15	19	22	14	8	25	22	30	12	15	12	20	15	15	19	17	8	20	10	6	14	133	27	19	27	8	31	39	11	6	16	45	17	25	26	14	24	14	10	9	30	638	13	6	12	11	5					
14	Число неиспользованных открепительных удостоверений	624	4	12	2	15	10	2	13	5	11	18	16	0	4	4	0	20	5	15	1	3	17	2	9	11	19	15	23	8	11	3	6	12	6	0	6	14	17	23	24	0	0	6	5	17	13	4	14	3	6	0	8	5	3	2	1	8	11	6	0	1	6	1	4	16	4	13	1	0	0	0	19	17	16	28					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	122	0	0	0	0	2	2	2	1	1	2	1	3	2	2	2	3	0	5	2	0	1	3	1	2	2	1	5	1	2	0	2	0	1	2	2	2	3	3	1	1	2	2	0	1	1	0	1	0	3	2	1	5	1	2	5	4	0	4	0	0	6	3	2	0	4	3	2	0	0	0	2	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																																	
18	Богданов Андрей Владимирович	1338	11	13	33	14	15	21	16	15	14	9	26	43	31	17	15	7	15	20	36	24	9	19	15	11	13	5	11	13	8	21	20	9	21	26	17	6	15	9	21	18	11	17	14	11	30	8	16	24	33	18	21	34	22	20	21	40	20	23	28	24	35	33	22	19	13	17	31	3	14	2	7	12	13	0					
		1.93%	1.47%	2.01%	3.06%	2.62%	2.27%	2.99%	1.50%	1.80%	1.34%	0.97%	2.59%	3.15%	2.39%	2.00%	1.41%	1.15%	1.73%	1.38%	2.18%	1.85%	1.21%	1.16%	1.99%	1.26%	1.66%	0.79%	1.66%	1.72%	1.09%	2.24%	2.53%	1.15%	3.49%	2.13%	1.90%	1.00%	1.95%	1.54%	2.23%	1.53%	0.88%	1.54%	1.99%	1.61%	3.32%	1.20%	2.05%	2.22%	2.30%	1.68%	1.95%	2.35%	2.41%	1.46%	1.70%	3.16%	2.48%	1.70%	2.57%	1.68%	2.18%	1.94%	2.57%	2.64%	1.54%	2.09%	3.09%	1.41%	1.75%	1.69%	1.20%	1.28%	1.84%	0.00%					
19	Жириновский Владимир Вольфович	10008	96	76	114	61	92	68	135	107	124	129	129	212	169	134	159	115	110	228	256	183	136	269	115	137	133	92	148	125	131	130	114	86	64	176	137	77	125	87	125	171	183	178	110	119	96	110	103	154	185	162	154	199	109	190	150	140	125	229	164	187	192	220	109	98	113	126	146	26	244	19	99	150	97	47					
		14.43%	12.80%	11.76%	10.57%	11.40%	13.90%	9.69%	12.62%	12.85%	11.83%	13.90%	12.87%	15.53%	13.04%	15.76%	14.99%	18.88%	12.66%	15.72%	15.52%	14.13%	18.26%	16.36%	15.23%	15.71%	16.94%	14.51%	22.39%	16.49%	17.87%	13.84%	14.39%	11.03%	10.63%	14.39%	15.32%	12.85%	16.21%	14.90%	13.30%	14.57%	14.70%	16.11%	15.60%	17.40%	10.62%	16.57%	13.17%	14.26%	12.92%	15.13%	14.33%	13.77%	11.93%	13.83%	12.18%	11.07%	15.53%	16.89%	15.05%	13.08%	11.99%	12.91%	12.72%	13.61%	13.39%	15.50%	14.54%	12.21%	30.50%	16.10%	16.98%	16.06%	13.72%	23.15%					
20	Зюганов Геннадий Андреевич	14782	153	155	191	129	132	163	287	216	226	222	228	317	294	157	218	114	151	320	250	317	158	278	143	202	191	137	143	158	153	244	134	207	176	254	184	125	174	124	179	297	233	265	161	147	232	164	163	231	276	177	236	284	225	309	284	297	158	233	260	304	361	333	158	179	186	187	228	51	31	27	125	207	147	22					
		21.32%	20.40%	23.99%	17.70%	24.11%	19.94%	23.22%	26.82%	25.93%	21.56%	23.92%	22.75%	23.22%	22.69%	18.47%	20.55%	18.72%	17.38%	22.07%	15.16%	24.48%	21.21%	16.91%	18.94%	23.17%	24.33%	21.61%	21.63%	20.84%	20.87%	25.99%	16.92%	26.54%	29.24%	20.77%	20.58%	20.87%	22.57%	21.23%	19.04%	25.30%	18.71%	23.98%	22.84%	21.49%	25.66%	24.70%	20.84%	21.39%	19.27%	16.53%	21.95%	19.65%	24.62%	22.49%	23.05%	23.48%	19.63%	17.18%	23.85%	21.26%	22.53%	19.54%	18.44%	24.86%	22.04%	23.00%	22.71%	23.94%	3.88%	22.88%	21.44%	22.16%	20.79%	10.84%					
21	Медведев Дмитрий Анатольевич	42078	474	392	720	328	413	429	615	483	665	557	612	769	787	533	651	363	581	867	1077	753	431	1043	474	502	441	392	348	444	435	530	511	461	330	744	542	379	444	360	607	674	791	629	416	396	529	371	489	648	908	701	647	906	542	837	761	766	490	855	569	896	992	1091	552	413	513	473	584	132	497	69	344	543	435	132					
		60.68%	63.20%	60.68%	66.73%	61.31%	62.39%	61.11%	57.48%	57.98%	63.45%	60.02%	61.08%	56.34%	60.73%	62.71%	61.36%	59.61%	66.86%	59.79%	65.31%	58.15%	57.85%	63.44%	62.78%	57.57%	56.18%	61.83%	52.65%	58.58%	59.35%	56.44%	64.52%	59.10%	54.82%	60.83%	60.63%	63.27%	57.59%	61.64%	64.57%	57.41%	63.53%	56.92%	59.01%	57.89%	58.52%	55.87%	62.53%	60.00%	63.41%	65.45%	60.19%	62.70%	59.30%	60.92%	61.77%	60.55%	60.87%	63.05%	52.20%	62.66%	61.92%	64.03%	64.41%	57.36%	60.78%	58.18%	58.17%	61.97%	62.13%	58.47%	59.01%	58.14%	61.53%	65.02%					
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
