Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Лешуконская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.35%	0.00%	0.00%	0.00%	2.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	465	3	10	5	53	2	8	5	28	10	2	3	26	14	0	3	1	2	4	8	3	2	79	97	62	0	1	3	13	18					
		10.03%	8.11%	11.11%	5.75%	15.82%	5.26%	12.70%	11.36%	9.33%	8.85%	6.90%	2.13%	9.32%	18.92%	0.00%	5.56%	1.35%	4.00%	14.29%	6.61%	7.69%	3.51%	12.10%	12.22%	9.19%	0.00%	2.00%	2.50%	9.49%	18.56%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	8	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0					
		0.17%	0.00%	1.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	0	1	1	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	2	3	1	0	0	0	0	0					
		0.28%	0.00%	1.11%	1.15%	0.30%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.31%	0.38%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	420	4	8	8	24	10	6	6	18	7	1	15	32	5	5	3	7	1	3	11	1	6	55	88	47	3	6	11	20	9					
		9.06%	10.81%	8.89%	9.20%	7.16%	26.32%	9.52%	13.64%	6.00%	6.19%	3.45%	10.64%	11.47%	6.76%	19.23%	5.56%	9.46%	2.00%	10.71%	9.09%	2.56%	10.53%	8.42%	11.08%	6.96%	10.34%	12.00%	9.17%	14.60%	9.28%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	451	3	8	3	35	1	14	3	44	6	0	9	29	6	0	4	4	6	1	13	2	0	57	98	65	2	5	11	13	9					
		9.73%	8.11%	8.89%	3.45%	10.45%	2.63%	22.22%	6.82%	14.67%	5.31%	0.00%	6.38%	10.39%	8.11%	0.00%	7.41%	5.41%	12.00%	3.57%	10.74%	5.13%	0.00%	8.73%	12.34%	9.63%	6.90%	10.00%	9.17%	9.49%	9.28%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	25	1	0	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	7	3	4	1	0	1	1	1					
		0.54%	2.70%	0.00%	0.00%	0.60%	0.00%	1.59%	0.00%	0.33%	0.88%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	1.07%	0.38%	0.59%	3.45%	0.00%	0.83%	0.73%	1.03%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3008	23	55	69	198	25	31	25	184	81	24	107	180	46	20	42	60	38	20	74	32	38	425	467	449	22	37	93	87	56					
		64.91%	62.16%	61.11%	79.31%	59.10%	65.79%	49.21%	56.82%	61.33%	71.68%	82.76%	75.89%	64.52%	62.16%	76.92%	77.78%	81.08%	76.00%	71.43%	61.16%	82.05%	66.67%	65.08%	58.82%	66.52%	75.86%	74.00%	77.50%	63.50%	57.73%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	15	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	4	0	0	0	1	0					
		0.32%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	2.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.88%	0.59%	0.00%	0.00%	0.00%	0.73%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
