Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Лобненская городская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1401	31	30	54	60	45	60	65	45	45	35	45	60	40	45	30	50	40	50	50	65	55	55	54	45	46	55	50	30	55	11					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1171	28	30	44	41	42	37	52	42	36	29	45	50	28	28	30	38	31	38	32	45	51	43	52	45	43	54	46	27	54	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1270	50	25	59	35	31	47	62	37	21	26	37	52	23	25	45	26	29	26	30	88	40	56	28	48	68	83	44	23	60	46					
14	Число погашенных неиспользованных открепительных удостоверений	230	3	0	10	19	3	23	13	3	9	6	0	10	12	17	0	12	9	12	18	20	4	12	2	0	3	1	4	3	1	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	107	1	2	8	8	5	6	11	1	4	2	8	2	1	4	4	4	3	2	2	2	2	2	4	0	6	3	6	1	3	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	1112	20	24	37	71	46	46	46	24	26	35	22	52	37	49	21	47	34	40	35	49	44	42	28	20	31	33	39	17	88	9					
		3.33%	3.11%	3.45%	2.64%	4.84%	4.32%	2.99%	2.85%	2.86%	2.16%	3.43%	2.09%	3.70%	3.71%	4.45%	2.71%	4.12%	3.08%	3.51%	3.38%	2.91%	3.36%	3.20%	2.64%	2.05%	2.41%	3.32%	3.24%	2.41%	6.44%	3.93%					
19	2.Всероссийская политическая партия «Гражданская Сила»	599	12	9	23	34	24	32	41	10	22	11	24	28	21	26	6	27	10	11	10	38	16	27	15	24	27	15	26	9	15	6					
		1.80%	1.87%	1.29%	1.64%	2.32%	2.26%	2.08%	2.54%	1.19%	1.83%	1.08%	2.28%	1.99%	2.11%	2.36%	0.78%	2.36%	0.90%	0.97%	0.97%	2.26%	1.22%	2.06%	1.41%	2.46%	2.10%	1.51%	2.16%	1.28%	1.10%	2.62%					
20	3.Политическая партия «Демократическая партия России»	45	1	1	1	0	3	1	6	1	2	3	4	2	1	3	1	1	0	3	0	1	3	0	1	0	1	3	0	0	1	1					
		0.13%	0.16%	0.14%	0.07%	0.00%	0.28%	0.06%	0.37%	0.12%	0.17%	0.29%	0.38%	0.14%	0.10%	0.27%	0.13%	0.09%	0.00%	0.26%	0.00%	0.06%	0.23%	0.00%	0.09%	0.00%	0.08%	0.30%	0.00%	0.00%	0.07%	0.44%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3819	86	77	157	188	143	201	181	98	146	96	105	138	124	123	70	120	142	124	99	177	168	116	145	85	136	106	127	65	247	29					
		11.45%	13.37%	11.06%	11.21%	12.82%	13.44%	13.06%	11.21%	11.69%	12.13%	9.41%	9.96%	9.83%	12.44%	11.16%	9.04%	10.51%	12.85%	10.89%	9.57%	10.52%	12.84%	8.84%	13.67%	8.73%	10.58%	10.67%	10.56%	9.22%	18.08%	12.66%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	495	19	7	25	26	7	18	29	13	15	6	17	24	11	15	18	16	24	24	15	35	10	24	9	5	16	9	16	9	24	9					
		1.48%	2.95%	1.01%	1.78%	1.77%	0.66%	1.17%	1.80%	1.55%	1.25%	0.59%	1.61%	1.71%	1.10%	1.36%	2.33%	1.40%	2.17%	2.11%	1.45%	2.08%	0.76%	1.83%	0.85%	0.51%	1.24%	0.91%	1.33%	1.28%	1.76%	3.93%					
23	6.Политическая партия «Партия социальной справедливости»	115	0	3	4	7	4	2	3	2	3	3	4	5	4	3	1	4	7	2	1	16	8	3	3	4	5	1	4	1	7	1					
		0.34%	0.00%	0.43%	0.29%	0.48%	0.38%	0.13%	0.19%	0.24%	0.25%	0.29%	0.38%	0.36%	0.40%	0.27%	0.13%	0.35%	0.63%	0.18%	0.10%	0.95%	0.61%	0.23%	0.28%	0.41%	0.39%	0.10%	0.33%	0.14%	0.51%	0.44%					
24	7.Политическая партия «Либерально-демократическая партия России»	2426	46	58	115	96	67	98	115	67	78	82	85	98	75	79	56	73	80	81	80	115	87	96	76	75	121	90	97	59	67	14					
		7.27%	7.15%	8.33%	8.21%	6.55%	6.30%	6.37%	7.12%	7.99%	6.48%	8.04%	8.06%	6.98%	7.52%	7.17%	7.24%	6.39%	7.24%	7.11%	7.74%	6.83%	6.65%	7.32%	7.16%	7.70%	9.41%	9.06%	8.06%	8.37%	4.90%	6.11%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2911	50	70	145	146	92	153	139	73	82	84	83	102	99	97	81	114	96	114	103	130	123	122	90	68	88	77	115	35	115	25					
		8.73%	7.78%	10.06%	10.35%	9.96%	8.65%	9.94%	8.61%	8.71%	6.81%	8.24%	7.87%	7.26%	9.93%	8.80%	10.47%	9.98%	8.69%	10.01%	9.96%	7.72%	9.40%	9.30%	8.48%	6.98%	6.84%	7.75%	9.56%	4.96%	8.42%	10.92%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	433	9	7	13	25	16	22	26	10	18	16	13	24	13	16	11	17	11	13	15	21	9	13	13	8	15	6	22	4	19	8					
		1.30%	1.40%	1.01%	0.93%	1.71%	1.50%	1.43%	1.61%	1.19%	1.50%	1.57%	1.23%	1.71%	1.30%	1.45%	1.42%	1.49%	0.99%	1.14%	1.45%	1.25%	0.69%	0.99%	1.23%	0.82%	1.17%	0.60%	1.83%	0.57%	1.39%	3.49%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20020	368	416	839	786	616	878	957	510	762	640	648	862	572	640	469	667	671	675	634	1029	795	828	649	648	798	627	711	484	720	121					
		60.02%	57.23%	59.77%	59.89%	53.62%	57.89%	57.05%	59.26%	60.86%	63.29%	62.75%	61.48%	61.40%	57.37%	58.08%	60.59%	58.41%	60.72%	59.26%	61.32%	61.14%	60.78%	63.11%	61.17%	66.53%	62.05%	63.14%	59.10%	68.65%	52.71%	52.84%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	921	20	16	27	57	23	58	58	19	33	33	35	43	29	31	32	40	22	38	25	41	29	30	19	19	28	19	33	11	48	5					
		2.76%	3.11%	2.30%	1.93%	3.89%	2.16%	3.77%	3.59%	2.27%	2.74%	3.24%	3.32%	3.06%	2.91%	2.81%	4.13%	3.50%	1.99%	3.34%	2.42%	2.44%	2.22%	2.29%	1.79%	1.95%	2.18%	1.91%	2.74%	1.56%	3.51%	2.18%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
