Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Лобненская городская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246					
		16.78%	17.59%	16.36%	16.75%	16.74%	18.36%	19.57%	16.19%	17.30%	13.31%	14.49%	15.55%	16.05%	16.62%	15.43%	19.23%	19.19%	17.94%	17.76%	21.71%	17.62%	20.58%	17.44%	15.69%	15.75%	16.19%	17.83%	14.54%	11.57%	15.01%	16.60%	13.94%	18.54%	20.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4568	115	92	103	161	166	83	109	195	143	150	175	146	171	151	117	128	119	113	148	121	135	129	165	151	161	117	167	214	143	194	148	116	22					
		15.02%	15.21%	15.51%	16.43%	15.06%	13.20%	16.24%	15.48%	14.86%	14.10%	19.76%	15.20%	14.93%	17.54%	16.41%	10.71%	15.17%	13.18%	16.05%	14.41%	14.12%	14.39%	15.00%	15.79%	13.59%	14.73%	13.64%	15.77%	18.61%	16.51%	18.10%	17.79%	9.03%	11.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	469	16	14	14	10	17	8	11	20	20	14	14	10	19	12	23	9	11	11	14	11	12	16	20	23	15	14	8	28	11	13	9	17	5					
		1.54%	2.12%	2.36%	2.23%	0.94%	1.35%	1.57%	1.56%	1.52%	1.97%	1.84%	1.22%	1.02%	1.95%	1.30%	2.11%	1.07%	1.22%	1.56%	1.36%	1.28%	1.28%	1.86%	1.91%	2.07%	1.37%	1.63%	0.76%	2.43%	1.27%	1.21%	1.08%	1.32%	2.50%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7083	184	143	137	246	314	123	175	331	296	151	269	221	213	195	250	186	213	157	222	217	196	205	247	286	262	186	218	249	182	261	171	331	46					
		23.28%	24.34%	24.11%	21.85%	23.01%	24.96%	24.07%	24.86%	25.23%	29.19%	19.89%	23.37%	22.60%	21.85%	21.20%	22.89%	22.04%	23.59%	22.30%	21.62%	25.32%	20.90%	23.84%	23.64%	25.74%	23.97%	21.68%	20.59%	21.65%	21.02%	24.35%	20.55%	25.78%	23.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2293	77	45	28	84	120	46	52	95	122	44	90	70	87	63	120	52	64	63	96	54	60	61	63	71	71	40	68	78	44	86	53	105	21					
		7.54%	10.19%	7.59%	4.47%	7.86%	9.54%	9.00%	7.39%	7.24%	12.03%	5.80%	7.82%	7.16%	8.92%	6.85%	10.99%	6.16%	7.09%	8.95%	9.35%	6.30%	6.40%	7.09%	6.03%	6.39%	6.50%	4.66%	6.42%	6.78%	5.08%	8.02%	6.37%	8.18%	10.50%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9296	201	162	203	321	343	119	203	397	248	253	359	315	285	314	315	259	288	198	291	246	273	253	327	359	354	299	388	384	291	293	300	400	55					
		30.56%	26.59%	27.32%	32.38%	30.03%	27.27%	23.29%	28.84%	30.26%	24.46%	33.33%	31.19%	32.21%	29.23%	34.13%	28.85%	30.69%	31.89%	28.13%	28.33%	28.70%	29.10%	29.42%	31.29%	32.31%	32.39%	34.85%	36.64%	33.39%	33.60%	27.33%	36.06%	31.15%	27.50%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	383	14	5	5	15	23	8	10	24	17	12	19	18	14	5	18	9	7	10	13	13	7	10	15	10	6	8	15	13	6	12	6	14	2					
		1.26%	1.85%	0.84%	0.80%	1.40%	1.83%	1.57%	1.42%	1.83%	1.68%	1.58%	1.65%	1.84%	1.44%	0.54%	1.65%	1.07%	0.78%	1.42%	1.27%	1.52%	0.75%	1.16%	1.44%	0.90%	0.55%	0.93%	1.42%	1.13%	0.69%	1.12%	0.72%	1.09%	1.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
