Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																						
Дата голосования: 07.12.2003 0:00:00																						
																						
Наименование Избирательной комиссии:    Дудинская																						
																						
Сводная таблица итогов голосования  по федеральному округу																						
																						
		Сумма	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17					
		4.85%	7.54%	5.87%	3.97%	4.87%	4.93%	3.49%	4.46%	3.09%	4.41%	9.63%	11.04%	5.41%	5.06%	3.72%	10.57%					
																						
41	Против всех	614	9	90	78	77	72	33	85	44	70	7	9	10	15	14	1					
		6.23%	5.66%	6.69%	5.74%	5.28%	5.30%	6.79%	8.07%	6.48%	7.35%	8.43%	5.52%	4.92%	6.32%	6.51%	0.96%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
