7	Число избирательных бюллетеней в переносных ящиках для голосования	2454	67	33	12	53	59	45	41	15	27	33	38	13	44	66	38	22	78	102	38	85	82	40	62	25	20	14	47	57	22	46	28	14	38	19	23	22	82	117	98	141	15	62	151	151	77	92	0									
8	Число бюллетеней в стационарных ящиках для голосования	18202	411	151	63	173	502	200	259	122	150	158	590	173	220	574	181	174	275	429	266	337	1109	152	158	220	85	129	292	262	132	510	188	321	189	140	137	173	483	248	272	361	118	175	1122	1721	1878	1926	293									
9	Число недействительных избирательных бюллетеней	302	5	3	0	3	10	2	7	0	6	5	20	0	2	8	6	2	6	6	6	7	16	3	1	3	0	0	7	6	4	11	3	8	1	3	2	3	13	4	5	5	5	0	15	26	27	17	10									
10	Число действительных избирательных бюллетеней	20354	473	181	75	223	551	243	293	137	171	186	608	186	262	632	213	194	347	525	298	415	1175	189	219	242	105	143	332	313	150	545	213	327	226	156	158	192	552	361	365	497	128	237	1258	1846	1928	2001	283									
11	Число полученных открепительных  удостоверений	2116	60	25	12	17	41	14	80	32	50	58	60	20	20	50	27	40	6	41	45	45	124	55	30	23	5	15	55	57	15	65	35	55	35	20	26	26	53	40	50	55	31	30	150	117	103	103	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2110	60	25	12	17	40	14	80	32	50	58	60	19	20	50	27	40	6	41	43	45	124	55	30	23	5	15	55	57	15	65	35	55	35	20	26	26	53	40	50	55	31	30	150	115	103	103	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	869	21	4	7	10	29	10	20	10	17	14	28	12	8	20	6	11	10	17	9	10	39	21	10	6	5	6	26	22	3	31	5	9	6	7	10	7	16	4	12	15	11	22	23	49	48	141	42									
14	Число неиспользованных открепительных удостоверений	6	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	83	1	0	0	0	0	0	1	0	0	0	1	0	0	3	0	3	0	0	1	3	5	0	3	0	0	2	21	4	3	0	0	0	2	2	0	2	0	0	2	1	0	1	2	7	9	4	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																										
19	Жириновский Владимир Вольфович	1433	37	5	0	12	40	20	22	10	6	6	31	13	13	45	13	14	40	26	22	21	94	11	9	52	7	7	13	26	5	29	13	15	18	7	11	11	37	17	22	47	9	13	62	140	163	154	45									
		6.94%	7.74%	2.72%	0.00%	5.31%	7.13%	8.16%	7.33%	7.30%	3.39%	3.14%	4.94%	6.99%	4.92%	7.03%	5.94%	7.14%	11.33%	4.90%	7.24%	4.98%	7.89%	5.73%	4.09%	21.22%	6.67%	4.90%	3.83%	8.15%	3.25%	5.22%	6.02%	4.48%	7.93%	4.40%	6.88%	5.64%	6.55%	4.66%	5.95%	9.36%	6.77%	5.49%	4.87%	7.48%	8.34%	7.63%	15.36%									
20	Зюганов Геннадий Андреевич	3741	99	35	19	65	106	48	50	28	32	32	93	39	54	90	37	28	63	79	64	77	255	13	34	38	28	20	34	65	35	115	47	73	47	18	25	44	97	60	50	103	26	29	244	313	403	377	10									
		18.11%	20.71%	19.02%	25.33%	28.76%	18.89%	19.59%	16.67%	20.44%	18.08%	16.75%	14.81%	20.97%	20.45%	14.06%	16.89%	14.29%	17.85%	14.88%	21.05%	18.25%	21.41%	6.77%	15.45%	15.51%	26.67%	13.99%	10.03%	20.38%	22.73%	20.68%	21.76%	21.79%	20.70%	11.32%	15.63%	22.56%	17.17%	16.44%	13.51%	20.52%	19.55%	12.24%	19.17%	16.72%	20.61%	18.68%	3.41%									
21	Миронов Сергей Михайлович	701	19	7	3	7	16	1	10	6	10	8	11	4	9	14	11	9	32	14	20	13	42	3	7	9	6	6	11	10	9	26	4	5	6	8	5	5	9	6	9	25	7	2	39	73	78	61	6									
		3.39%	3.97%	3.80%	4.00%	3.10%	2.85%	0.41%	3.33%	4.38%	5.65%	4.19%	1.75%	2.15%	3.41%	2.19%	5.02%	4.59%	9.07%	2.64%	6.58%	3.08%	3.53%	1.56%	3.18%	3.67%	5.71%	4.20%	3.24%	3.13%	5.84%	4.68%	1.85%	1.49%	2.64%	5.03%	3.13%	2.56%	1.59%	1.64%	2.43%	4.98%	5.26%	0.84%	3.06%	3.90%	3.99%	3.02%	2.05%									
22	Прохоров Михаил Дмитриевич	781	19	7	0	7	14	9	11	3	11	4	23	9	13	29	3	10	4	14	7	4	48	2	4	2	2	3	9	19	5	24	8	7	4	8	3	2	13	6	4	21	4	5	38	117	118	98	6									
		3.78%	3.97%	3.80%	0.00%	3.10%	2.50%	3.67%	3.67%	2.19%	6.21%	2.09%	3.66%	4.84%	4.92%	4.53%	1.37%	5.10%	1.13%	2.64%	2.30%	0.95%	4.03%	1.04%	1.82%	0.82%	1.90%	2.10%	2.65%	5.96%	3.25%	4.32%	3.70%	2.09%	1.76%	5.03%	1.88%	1.03%	2.30%	1.64%	1.08%	4.18%	3.01%	2.11%	2.99%	6.25%	6.04%	4.86%	2.05%									
23	Путин Владимир Владимирович	13698	299	127	53	132	375	165	200	90	112	136	450	121	173	454	149	133	208	392	185	300	736	160	165	141	62	107	265	193	96	351	141	227	151	115	114	130	396	272	280	301	82	188	875	1203	1166	1311	216									
		66.31%	62.55%	69.02%	70.67%	58.41%	66.84%	67.35%	66.67%	65.69%	63.28%	71.20%	71.66%	65.05%	65.53%	70.94%	68.04%	67.86%	58.92%	73.82%	60.86%	71.09%	61.80%	83.33%	75.00%	57.55%	59.05%	74.83%	78.17%	60.50%	62.34%	63.13%	65.28%	67.76%	66.52%	72.33%	71.25%	66.67%	70.09%	74.52%	75.68%	59.96%	61.65%	79.32%	68.74%	64.26%	59.64%	64.97%	73.72%									
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
