Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Сухобузимская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №1889	УИК №1890	УИК №1891	УИК №1892	УИК №1893	УИК №1894	УИК №1895	УИК №1896	УИК №1897	УИК №1898	УИК №1899	УИК №1900	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922					
33	"16. ""Родина"" (народно-патриотический союз)"""	1264	121	20	28	4	34	32	20	52	0	12	14	80	22	33	157	3	26	13	9	21	47	14	2	7	141	52	138	9	1	17	115	3	11	6					
		14.12%	14.18%	11.23%	12.66%	2.79%	14.65%	9.81%	9.90%	12.44%	0.0%	9.09%	10.21%	16.87%	27.84%	20.12%	17.80%	4.10%	11.01%	16.04%	6.38%	12.96%	9.73%	8.91%	3.27%	7.95%	18.03%	14.73%	21.00%	18.75%	1.42%	15.74%	19.03%	3.33%	16.17%	6.81%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	3	0	1	0	0	0	0	3	1	1	1	0	0	1	1	0	1	0	1	1	0	2	0	1	0	2	2	0	1	0	3	0	2	0					
		0.31%	0.35%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.71%	0.62%	0.75%	0.72%	0.0%	0.0%	0.60%	0.11%	0.0%	0.42%	0.0%	0.70%	0.61%	0.0%	1.27%	0.0%	1.13%	0.0%	0.56%	0.30%	0.0%	1.42%	0.0%	0.49%	0.0%	2.94%	0.0%					
35	"18. ""ЛДПР"""	1335	99	35	31	30	48	46	37	64	19	20	7	80	12	14	139	11	42	13	32	26	45	20	18	16	80	52	81	14	11	27	116	22	4	24					
		14.91%	11.60%	19.66%	14.02%	20.97%	20.68%	14.11%	18.31%	15.31%	11.94%	15.15%	5.10%	16.87%	15.18%	8.53%	15.75%	15.06%	17.79%	16.04%	22.69%	16.04%	9.31%	12.73%	29.50%	18.18%	10.23%	14.73%	12.32%	29.16%	15.71%	25.0%	19.20%	24.44%	5.88%	27.27%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	137	15	2	2	4	2	5	1	2	1	2	1	10	0	4	13	1	4	2	3	3	11	0	0	2	16	4	8	2	0	1	13	1	2	0					
		1.53%	1.75%	1.12%	0.90%	2.79%	0.86%	1.53%	0.49%	0.47%	0.62%	1.51%	0.72%	2.10%	0.0%	2.43%	1.47%	1.36%	1.69%	2.46%	2.12%	1.85%	2.27%	0.0%	0.0%	2.27%	2.04%	1.13%	1.21%	4.16%	0.0%	0.92%	2.15%	1.11%	2.94%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3094	353	49	94	61	75	85	73	171	79	53	62	156	18	58	260	22	68	22	62	58	252	74	10	35	237	100	207	11	40	31	134	35	24	25					
		34.56%	41.38%	27.52%	42.53%	42.65%	32.32%	26.07%	36.13%	40.90%	49.68%	40.15%	45.25%	32.91%	22.78%	35.36%	29.47%	30.13%	28.81%	27.16%	43.97%	35.80%	52.17%	47.13%	16.39%	39.77%	30.30%	28.32%	31.50%	22.91%	57.14%	28.70%	22.18%	38.88%	35.29%	28.40%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	1	1	3	0	0	0	0	2	0	1	0	1	2	1	3	1	0	0	1	0	2	1	0	1	0	2	1	0	0	0	0	0	0	1					
		0.27%	0.11%	0.56%	1.35%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.75%	0.0%	0.21%	2.53%	0.60%	0.34%	1.36%	0.0%	0.0%	0.70%	0.0%	0.41%	0.63%	0.0%	1.13%	0.0%	0.56%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.13%					
39	"22. ""Развитие предпринимательства"""	10	1	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0					
		0.11%	0.11%	0.0%	0.0%	0.0%	0.0%	0.30%	0.49%	0.0%	0.0%	0.0%	0.72%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.33%	0.0%	1.47%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1072	83	18	11	3	16	37	33	38	10	9	11	71	14	16	136	24	51	18	7	19	28	16	8	10	136	34	72	2	4	21	90	8	11	7					
		11.97%	9.73%	10.11%	4.97%	2.09%	6.89%	11.34%	16.33%	9.09%	6.28%	6.81%	8.02%	14.97%	17.72%	9.75%	15.41%	32.87%	21.61%	22.22%	4.96%	11.72%	5.79%	10.19%	13.11%	11.36%	17.39%	9.63%	10.95%	4.16%	5.71%	19.44%	14.90%	8.88%	16.17%	7.95%					
																																									
41	Против всех	334	43	9	14	2	8	8	11	5	3	4	1	15	6	9	14	0	8	3	4	6	14	6	3	2	39	11	32	2	0	2	33	7	9	1					
		3.73%	5.04%	5.05%	6.33%	1.39%	3.44%	2.45%	5.44%	1.19%	1.88%	3.03%	0.72%	3.16%	7.59%	5.48%	1.58%	0.0%	3.38%	3.70%	2.83%	3.70%	2.89%	3.82%	4.91%	2.27%	4.98%	3.11%	4.87%	4.16%	0.0%	1.85%	5.46%	7.77%	13.23%	1.13%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
