Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Красноярская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256					
		0.28%	0.0%	0.0%	0.0%	0.38%	0.21%	0.58%	0.0%	0.0%	0.13%	0.0%	0.24%	0.63%	1.94%	0.18%	0.0%	0.28%	0.0%	0.70%	0.0%	0.29%	0.32%	0.0%	0.75%	0.37%	0.14%	0.18%	0.46%	0.26%	0.43%	0.43%	0.0%	0.28%	0.22%	0.52%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	101	0	0	1	3	1	5	0	3	3	2	3	0	0	2	2	4	1	4	5	0	3	4	10	3	10	4	4	2	1	1	1	9	4	2	2	2					
		0.66%	0.0%	0.0%	0.38%	1.15%	0.21%	0.49%	0.0%	0.62%	0.40%	0.43%	0.72%	0.0%	0.0%	0.36%	2.5%	0.57%	0.99%	0.94%	1.60%	0.0%	0.32%	0.80%	1.25%	0.56%	1.43%	0.75%	0.93%	0.53%	0.21%	0.43%	0.20%	2.56%	0.91%	1.05%	1.55%	0.91%					
25	"8. ""Народно-республиканская партия России"""	26	1	0	1	0	2	1	1	1	2	2	0	1	0	0	0	3	1	1	0	0	2	2	0	1	1	0	0	0	0	1	0	1	0	1	0	0					
		0.17%	0.75%	0.0%	0.38%	0.0%	0.42%	0.09%	0.27%	0.20%	0.27%	0.43%	0.0%	0.63%	0.0%	0.0%	0.0%	0.43%	0.99%	0.23%	0.0%	0.0%	0.21%	0.40%	0.0%	0.18%	0.14%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.28%	0.0%	0.52%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	35	0	0	0	3	0	3	1	0	1	0	1	0	0	3	0	1	1	2	0	2	2	2	2	3	2	0	1	0	0	0	1	1	1	0	2	0					
		0.23%	0.0%	0.0%	0.0%	1.15%	0.0%	0.29%	0.27%	0.0%	0.13%	0.0%	0.24%	0.0%	0.0%	0.54%	0.0%	0.14%	0.99%	0.47%	0.0%	0.29%	0.21%	0.40%	0.25%	0.56%	0.28%	0.0%	0.23%	0.0%	0.0%	0.0%	0.20%	0.28%	0.22%	0.0%	1.55%	0.0%					
27	"10. ""Аграрная партия России"""	660	5	1	9	11	66	19	3	15	72	13	13	4	3	25	2	75	3	32	12	13	23	9	32	14	11	7	14	12	76	12	22	12	10	2	6	2					
		4.35%	3.78%	0.53%	3.44%	4.24%	14.16%	1.86%	0.83%	3.13%	9.80%	2.81%	3.16%	2.54%	2.91%	4.50%	2.5%	10.86%	2.97%	7.54%	3.85%	1.90%	2.51%	1.81%	4.01%	2.63%	1.57%	1.32%	3.25%	3.21%	16.37%	5.21%	4.54%	3.41%	2.29%	1.05%	4.65%	0.91%					
28	"11. ""Истинные патриоты России"""	61	0	0	0	3	0	10	0	0	2	1	2	0	1	6	1	3	0	0	1	1	3	0	2	3	0	1	2	10	1	2	3	1	2	0	0	0					
		0.40%	0.0%	0.0%	0.0%	1.15%	0.0%	0.98%	0.0%	0.0%	0.27%	0.21%	0.48%	0.0%	0.97%	1.08%	1.25%	0.43%	0.0%	0.0%	0.32%	0.14%	0.32%	0.0%	0.25%	0.56%	0.0%	0.18%	0.46%	2.68%	0.21%	0.86%	0.61%	0.28%	0.45%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	257	3	2	7	3	6	23	6	7	14	11	3	6	2	12	2	12	1	16	7	20	15	7	9	8	9	4	6	9	4	3	8	5	5	1	1	0					
		1.69%	2.27%	1.07%	2.68%	1.15%	1.28%	2.25%	1.66%	1.46%	1.90%	2.38%	0.72%	3.82%	1.94%	2.16%	2.5%	1.73%	0.99%	3.77%	2.25%	2.92%	1.64%	1.41%	1.12%	1.50%	1.28%	0.75%	1.39%	2.41%	0.86%	1.30%	1.65%	1.42%	1.14%	0.52%	0.77%	0.0%					
30	"13. ""Демократическая партия России"""	49	0	0	2	2	3	1	0	3	2	3	1	0	0	1	0	5	0	2	2	4	1	1	1	0	3	3	2	0	0	0	3	1	2	0	0	1					
		0.32%	0.0%	0.0%	0.76%	0.77%	0.64%	0.09%	0.0%	0.62%	0.27%	0.64%	0.24%	0.0%	0.0%	0.18%	0.0%	0.72%	0.0%	0.47%	0.64%	0.58%	0.10%	0.20%	0.12%	0.0%	0.42%	0.56%	0.46%	0.0%	0.0%	0.0%	0.61%	0.28%	0.45%	0.0%	0.0%	0.45%					
31	"14. ""Великая Россия - Евразийский Союз"""	290	2	0	16	6	7	11	2	3	4	3	7	0	1	11	0	1	0	13	16	17	12	3	2	5	11	12	7	5	32	25	8	19	5	17	6	1					
		1.91%	1.51%	0.0%	6.13%	2.31%	1.50%	1.07%	0.55%	0.62%	0.54%	0.64%	1.70%	0.0%	0.97%	1.98%	0.0%	0.14%	0.0%	3.06%	5.14%	2.48%	1.31%	0.60%	0.25%	0.93%	1.57%	2.26%	1.62%	1.34%	6.89%	10.86%	1.65%	5.41%	1.14%	8.99%	4.65%	0.45%					
32	"15. ""Партия СЛОН"""	32	0	1	0	2	0	1	1	1	0	1	1	0	0	0	0	5	0	1	1	1	1	1	1	1	1	2	1	0	3	1	2	0	1	1	0	0					
		0.21%	0.0%	0.53%	0.0%	0.77%	0.0%	0.09%	0.27%	0.20%	0.0%	0.21%	0.24%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.23%	0.32%	0.14%	0.10%	0.20%	0.12%	0.18%	0.14%	0.37%	0.23%	0.0%	0.64%	0.43%	0.41%	0.0%	0.22%	0.52%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1049	2	5	6	7	28	126	29	22	16	28	19	5	2	31	2	30	6	18	28	49	72	41	70	37	65	65	56	30	22	3	33	28	28	11	6	23					
		6.92%	1.51%	2.68%	2.29%	2.70%	6.00%	12.35%	8.03%	4.60%	2.17%	6.06%	4.62%	3.18%	1.94%	5.58%	2.5%	4.34%	5.94%	4.24%	9.00%	7.17%	7.87%	8.26%	8.78%	6.95%	9.31%	12.26%	13.02%	8.04%	4.74%	1.30%	6.81%	7.97%	6.42%	5.82%	4.65%	10.55%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	75	1	1	1	8	4	7	0	1	1	0	0	1	1	1	1	2	0	0	4	6	0	2	4	4	1	0	0	0	2	9	9	0	0	1	1	2					
		0.49%	0.75%	0.53%	0.38%	3.08%	0.85%	0.68%	0.0%	0.20%	0.13%	0.0%	0.0%	0.63%	0.97%	0.18%	1.25%	0.28%	0.0%	0.0%	1.28%	0.87%	0.0%	0.40%	0.50%	0.75%	0.14%	0.0%	0.0%	0.0%	0.43%	3.91%	1.85%	0.0%	0.0%	0.52%	0.77%	0.91%					
35	"18. ""ЛДПР"""	1130	4	4	4	7	26	142	17	24	7	54	36	13	10	14	4	39	5	18	7	27	88	59	118	66	76	51	36	35	19	5	12	19	52	9	4	19					
		7.46%	3.03%	2.15%	1.53%	2.70%	5.57%	13.92%	4.70%	5.02%	0.95%	11.68%	8.75%	8.28%	9.70%	2.52%	5.0%	5.65%	4.95%	4.24%	2.25%	3.95%	9.62%	11.89%	14.80%	12.40%	10.88%	9.62%	8.37%	9.38%	4.09%	2.17%	2.47%	5.41%	11.92%	4.76%	3.10%	8.71%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	189	0	1	2	0	7	9	7	8	12	4	5	1	1	9	0	5	0	10	4	12	14	9	14	8	12	6	3	2	3	2	5	1	7	4	0	2					
		1.24%	0.0%	0.53%	0.76%	0.0%	1.50%	0.88%	1.93%	1.67%	1.63%	0.86%	1.21%	0.63%	0.97%	1.62%	0.0%	0.72%	0.0%	2.35%	1.28%	1.75%	1.53%	1.81%	1.75%	1.50%	1.71%	1.13%	0.69%	0.53%	0.64%	0.86%	1.03%	0.28%	1.60%	2.11%	0.0%	0.91%					
37	"20. ""Политическая партия ""Единая Россия"""	5672	65	108	111	92	140	319	145	179	299	172	180	59	49	263	32	268	55	150	101	230	369	198	283	191	272	202	150	126	161	80	130	124	187	54	38	90					
		37.45%	49.24%	58.06%	42.52%	35.52%	30.04%	31.27%	40.16%	37.44%	40.73%	37.22%	43.79%	37.57%	47.57%	47.38%	40.0%	38.84%	54.45%	35.37%	32.47%	33.67%	40.37%	39.91%	35.50%	35.90%	38.96%	38.11%	34.88%	33.78%	34.69%	34.78%	26.85%	35.32%	42.88%	28.57%	29.45%	41.28%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	1	5	0	0	2	1	1	1	7	2	0	0	0	1	0	1	0	1	0	1	1	0	0	1	2	1	2	0	0	1	1	2	2	0	0	1					
		0.25%	0.75%	2.68%	0.0%	0.0%	0.42%	0.09%	0.27%	0.20%	0.95%	0.43%	0.0%	0.0%	0.0%	0.18%	0.0%	0.14%	0.0%	0.23%	0.0%	0.14%	0.10%	0.0%	0.0%	0.18%	0.28%	0.18%	0.46%	0.0%	0.0%	0.43%	0.20%	0.56%	0.45%	0.0%	0.0%	0.45%					
39	"22. ""Развитие предпринимательства"""	45	0	0	0	1	2	1	2	3	4	2	1	0	1	0	1	6	0	1	1	4	1	4	4	0	0	0	2	1	0	0	0	0	0	0	2	1					
		0.29%	0.0%	0.0%	0.0%	0.38%	0.42%	0.09%	0.55%	0.62%	0.54%	0.43%	0.24%	0.0%	0.97%	0.0%	1.25%	0.86%	0.0%	0.23%	0.32%	0.58%	0.10%	0.80%	0.50%	0.0%	0.0%	0.0%	0.46%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.55%	0.45%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3064	25	38	46	51	93	174	83	136	170	108	65	44	16	105	19	116	11	87	55	197	162	103	145	115	139	95	81	91	76	38	150	60	54	50	32	34					
		20.23%	18.93%	20.43%	17.62%	19.69%	19.95%	17.05%	22.99%	28.45%	23.16%	23.37%	15.81%	28.02%	15.53%	18.91%	23.75%	16.81%	10.89%	20.51%	17.68%	28.84%	17.72%	20.76%	18.19%	21.61%	19.91%	17.92%	18.83%	24.39%	16.37%	16.52%	30.99%	17.09%	12.38%	26.45%	24.80%	15.59%					
																																											
41	Против всех	592	10	1	5	9	21	53	12	18	20	16	13	7	8	14	2	24	2	17	14	22	48	15	36	17	24	23	25	16	12	0	12	24	32	7	8	5					
		3.90%	7.57%	0.53%	1.91%	3.47%	4.50%	5.19%	3.32%	3.76%	2.72%	3.46%	3.16%	4.45%	7.76%	2.52%	2.5%	3.47%	1.98%	4.00%	4.50%	3.22%	5.25%	3.02%	4.51%	3.19%	3.43%	4.33%	5.81%	4.28%	2.58%	0.0%	2.47%	6.83%	7.33%	3.70%	6.20%	2.29%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
