Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Ейская городская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1499					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	332	11	8	8	9	10	11	12	13	23	18	6	14	3	5	10	2	9	7	14	9	4	3	13	11	9	11	19	1	4	5	3	7	9	13	0	10	8					
14	Число погашенных открепительных удостоверений	430	3	2	6	6	17	8	17	12	15	10	6	12	6	23	16	7	14	10	17	15	6	6	17	14	8	22	13	16	25	15	1	18	20	5	19	3	0					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	329	7	6	6	8	9	9	2	10	6	4	0	16	6	13	9	11	8	0	17	7	10	7	4	19	7	15	8	5	10	12	4	15	14	22	15	2	6					
		0.81%	0.72%	0.59%	0.44%	0.58%	0.84%	0.83%	0.18%	0.74%	0.76%	0.49%	0.0%	1.41%	0.96%	1.04%	0.95%	1.22%	0.71%	0.0%	1.28%	0.82%	1.27%	0.62%	0.36%	1.07%	0.48%	0.99%	0.54%	0.56%	0.68%	0.86%	1.52%	1.07%	1.02%	1.53%	1.08%	0.32%	2.15%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	827	23	17	25	27	13	15	14	26	17	12	28	44	7	16	4	19	21	17	22	32	18	26	22	34	39	39	46	5	20	14	2	27	39	50	25	18	4					
		2.04%	2.39%	1.68%	1.85%	1.96%	1.22%	1.39%	1.26%	1.94%	2.17%	1.47%	3.26%	3.89%	1.12%	1.28%	0.42%	2.12%	1.88%	1.75%	1.66%	3.78%	2.29%	2.32%	2.03%	1.91%	2.67%	2.58%	3.11%	0.56%	1.37%	1.01%	0.76%	1.94%	2.86%	3.49%	1.80%	2.94%	1.43%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	740	16	15	10	22	22	12	23	19	11	14	24	20	17	18	11	14	28	27	34	16	13	25	21	30	22	38	28	28	30	29	4	17	30	17	16	9	10					
		1.82%	1.66%	1.49%	0.74%	1.6%	2.07%	1.11%	2.08%	1.42%	1.40%	1.71%	2.80%	1.77%	2.72%	1.44%	1.17%	1.56%	2.51%	2.78%	2.57%	1.89%	1.65%	2.23%	1.93%	1.69%	1.51%	2.51%	1.89%	3.17%	2.06%	2.10%	1.52%	1.22%	2.20%	1.18%	1.15%	1.47%	3.59%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1259	25	39	50	26	41	25	36	34	21	32	36	35	12	35	43	28	40	24	58	33	17	41	45	66	24	39	67	29	42	23	1	47	43	31	32	28	11					
		3.11%	2.60%	3.87%	3.70%	1.89%	3.87%	2.33%	3.25%	2.54%	2.68%	3.92%	4.20%	3.10%	1.92%	2.8%	4.57%	3.12%	3.59%	2.47%	4.39%	3.90%	2.16%	3.66%	4.15%	3.71%	1.64%	2.58%	4.53%	3.29%	2.88%	1.66%	0.38%	3.38%	3.15%	2.16%	2.30%	4.57%	3.95%					
22	"5. ""За Русь Святую"""	217	8	4	2	6	8	7	6	8	4	3	4	4	0	9	5	4	5	11	6	6	7	5	5	11	8	9	9	5	9	9	3	8	4	6	5	4	0					
		0.53%	0.83%	0.39%	0.14%	0.43%	0.75%	0.65%	0.54%	0.59%	0.51%	0.36%	0.46%	0.35%	0.0%	0.72%	0.53%	0.44%	0.44%	1.13%	0.45%	0.71%	0.89%	0.44%	0.46%	0.61%	0.54%	0.59%	0.60%	0.56%	0.61%	0.65%	1.14%	0.57%	0.29%	0.41%	0.36%	0.65%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	85	4	3	2	1	1	1	3	0	1	1	2	1	4	3	0	2	3	2	5	5	2	3	0	2	0	5	2	1	2	5	1	3	3	7	5	0	0					
		0.21%	0.41%	0.29%	0.14%	0.07%	0.09%	0.09%	0.27%	0.0%	0.12%	0.12%	0.23%	0.08%	0.64%	0.24%	0.0%	0.22%	0.26%	0.20%	0.37%	0.59%	0.25%	0.26%	0.0%	0.11%	0.0%	0.33%	0.13%	0.11%	0.13%	0.36%	0.38%	0.21%	0.22%	0.48%	0.36%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	318	3	6	8	6	7	6	11	8	9	3	3	9	12	7	12	3	4	9	11	6	4	10	8	14	6	8	10	14	17	5	0	9	8	25	23	10	4					
		0.78%	0.31%	0.59%	0.59%	0.43%	0.66%	0.55%	0.99%	0.59%	1.15%	0.36%	0.35%	0.79%	1.92%	0.56%	1.27%	0.33%	0.35%	0.92%	0.83%	0.71%	0.51%	0.89%	0.73%	0.78%	0.41%	0.53%	0.67%	1.58%	1.16%	0.36%	0.0%	0.64%	0.58%	1.74%	1.65%	1.63%	1.43%					
25	"8. ""Народно-республиканская партия России"""	40	0	3	0	1	2	1	2	3	1	1	0	2	3	0	1	2	0	0	1	1	0	0	2	2	0	0	0	0	1	1	1	0	2	5	2	0	0					
		0.09%	0.0%	0.29%	0.0%	0.07%	0.18%	0.09%	0.18%	0.22%	0.12%	0.12%	0.0%	0.17%	0.48%	0.0%	0.10%	0.22%	0.0%	0.0%	0.07%	0.11%	0.0%	0.0%	0.18%	0.11%	0.0%	0.0%	0.0%	0.0%	0.06%	0.07%	0.38%	0.0%	0.14%	0.34%	0.14%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	135	1	3	3	2	2	5	3	4	2	5	3	2	3	4	2	4	0	0	3	1	2	2	2	1	6	8	6	2	2	6	1	7	2	12	20	1	3					
		0.33%	0.10%	0.29%	0.22%	0.14%	0.18%	0.46%	0.27%	0.29%	0.25%	0.61%	0.35%	0.17%	0.48%	0.32%	0.21%	0.44%	0.0%	0.0%	0.22%	0.11%	0.25%	0.17%	0.18%	0.05%	0.41%	0.53%	0.40%	0.22%	0.13%	0.43%	0.38%	0.50%	0.14%	0.83%	1.44%	0.16%	1.07%					
27	"10. ""Аграрная партия России"""	788	11	17	18	24	24	39	21	39	11	10	24	16	11	23	21	12	23	22	23	25	9	26	29	40	25	27	27	24	34	34	9	17	20	21	26	4	2					
		1.94%	1.14%	1.68%	1.33%	1.74%	2.26%	3.63%	1.90%	2.91%	1.40%	1.22%	2.80%	1.41%	1.76%	1.84%	2.23%	1.33%	2.06%	2.27%	1.74%	2.95%	1.14%	2.32%	2.67%	2.25%	1.71%	1.78%	1.82%	2.72%	2.33%	2.46%	3.43%	1.22%	1.46%	1.46%	1.87%	0.65%	0.71%					
28	"11. ""Истинные патриоты России"""	40	1	3	2	2	0	0	1	0	0	0	0	0	0	2	2	1	2	0	0	2	0	0	2	2	1	1	0	1	0	2	0	2	1	2	5	2	1					
		0.09%	0.10%	0.29%	0.14%	0.14%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.21%	0.11%	0.17%	0.0%	0.0%	0.23%	0.0%	0.0%	0.18%	0.11%	0.06%	0.06%	0.0%	0.11%	0.0%	0.14%	0.0%	0.14%	0.07%	0.13%	0.36%	0.32%	0.35%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	477	15	14	15	19	12	3	24	14	8	4	14	16	9	25	8	14	13	8	20	10	15	15	10	11	16	18	18	6	11	13	7	13	9	20	18	10	2					
		1.17%	1.56%	1.39%	1.11%	1.38%	1.13%	0.27%	2.17%	1.04%	1.02%	0.49%	1.63%	1.41%	1.44%	2.0%	0.85%	1.56%	1.16%	0.82%	1.51%	1.18%	1.91%	1.33%	0.92%	0.61%	1.09%	1.19%	1.21%	0.68%	0.75%	0.94%	2.67%	0.93%	0.66%	1.39%	1.29%	1.63%	0.71%					
30	"13. ""Демократическая партия России"""	69	0	1	4	2	2	0	2	4	2	1	3	1	0	1	3	3	1	2	3	1	1	4	1	0	2	3	2	1	3	2	0	4	0	6	3	1	0					
		0.17%	0.0%	0.09%	0.29%	0.14%	0.18%	0.0%	0.18%	0.29%	0.25%	0.12%	0.35%	0.08%	0.0%	0.08%	0.31%	0.33%	0.08%	0.20%	0.22%	0.11%	0.12%	0.35%	0.09%	0.0%	0.13%	0.19%	0.13%	0.11%	0.20%	0.14%	0.0%	0.28%	0.0%	0.41%	0.21%	0.16%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	48	0	1	2	1	1	0	0	1	1	1	4	1	0	0	3	4	1	0	2	1	0	2	0	0	0	2	0	2	0	1	0	1	2	7	5	0	2					
		0.11%	0.0%	0.09%	0.14%	0.07%	0.09%	0.0%	0.0%	0.07%	0.12%	0.12%	0.46%	0.08%	0.0%	0.0%	0.31%	0.44%	0.08%	0.0%	0.15%	0.11%	0.0%	0.17%	0.0%	0.0%	0.0%	0.13%	0.0%	0.22%	0.0%	0.07%	0.0%	0.07%	0.14%	0.48%	0.36%	0.0%	0.71%					
32	"15. ""Партия СЛОН"""	44	0	0	1	1	1	1	0	0	1	0	0	0	0	0	2	0	0	1	0	3	1	0	1	1	1	1	1	0	1	4	0	1	0	10	10	1	0					
		0.10%	0.0%	0.0%	0.07%	0.07%	0.09%	0.09%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.10%	0.0%	0.35%	0.12%	0.0%	0.09%	0.05%	0.06%	0.06%	0.06%	0.0%	0.06%	0.28%	0.0%	0.07%	0.0%	0.69%	0.72%	0.16%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6234	234	226	277	269	176	183	184	241	134	150	139	150	74	202	117	141	197	144	174	114	109	190	175	288	227	217	259	122	182	120	34	177	164	164	153	94	33					
		15.41%	24.37%	22.46%	20.54%	19.56%	16.61%	17.07%	16.65%	18.03%	17.13%	18.40%	16.21%	13.28%	11.85%	16.16%	12.46%	15.73%	17.69%	14.86%	13.17%	13.49%	13.90%	16.96%	16.15%	16.22%	15.59%	14.38%	17.51%	13.84%	12.51%	8.69%	12.97%	12.74%	12.03%	11.45%	11.02%	15.35%	11.87%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	74	2	1	1	1	3	0	1	2	1	0	3	1	0	2	1	2	3	1	6	2	2	1	0	2	0	5	2	1	1	3	0	1	2	9	12	0	0					
		0.18%	0.20%	0.09%	0.07%	0.07%	0.28%	0.0%	0.09%	0.14%	0.12%	0.0%	0.35%	0.08%	0.0%	0.16%	0.10%	0.22%	0.26%	0.10%	0.45%	0.23%	0.25%	0.08%	0.0%	0.11%	0.0%	0.33%	0.13%	0.11%	0.06%	0.21%	0.0%	0.07%	0.14%	0.62%	0.86%	0.0%	0.0%					
35	"18. ""ЛДПР"""	4658	82	86	174	138	114	125	117	134	83	97	82	95	76	135	108	87	103	108	166	85	83	113	107	165	140	181	182	112	171	145	40	174	174	273	286	72	45					
		11.51%	8.54%	8.54%	12.90%	10.03%	10.76%	11.66%	10.58%	10.02%	10.61%	11.90%	9.56%	8.41%	12.17%	10.8%	11.50%	9.70%	9.25%	11.14%	12.56%	10.05%	10.58%	10.08%	9.87%	9.29%	9.61%	11.99%	12.30%	12.71%	11.76%	10.50%	15.26%	12.52%	12.76%	19.06%	20.60%	11.76%	16.18%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	463	13	6	11	14	16	11	16	17	12	11	6	9	6	14	10	8	11	7	18	9	9	17	17	18	9	25	21	18	13	21	3	17	16	5	15	11	3					
		1.14%	1.35%	0.59%	0.81%	1.01%	1.51%	1.02%	1.44%	1.27%	1.53%	1.34%	0.70%	0.79%	0.96%	1.12%	1.06%	0.89%	0.98%	0.72%	1.36%	1.06%	1.14%	1.51%	1.56%	1.01%	0.61%	1.65%	1.41%	2.04%	0.89%	1.52%	1.14%	1.22%	1.17%	0.34%	1.08%	1.79%	1.07%					
37	"20. ""Политическая партия ""Единая Россия"""	14228	320	314	466	488	376	396	348	457	279	268	278	411	260	460	343	340	397	320	438	312	298	353	379	547	457	558	492	319	563	664	111	500	500	434	456	239	87					
		35.17%	33.33%	31.21%	34.56%	35.49%	35.50%	36.94%	31.49%	34.20%	35.67%	32.88%	32.43%	36.40%	41.66%	36.8%	36.52%	37.94%	35.66%	33.02%	33.15%	36.92%	38.01%	31.51%	34.99%	30.81%	31.38%	36.97%	33.26%	36.20%	38.72%	48.11%	42.36%	35.99%	36.68%	30.30%	32.85%	39.05%	31.29%					
38	"21. ""Российская Конституционно-демократическая партия"""	54	0	0	2	3	0	1	1	2	0	0	0	2	1	1	1	1	0	0	1	0	2	3	0	3	3	1	1	2	0	8	1	0	0	10	4	0	0					
		0.13%	0.0%	0.0%	0.14%	0.21%	0.0%	0.09%	0.09%	0.14%	0.0%	0.0%	0.0%	0.17%	0.16%	0.08%	0.10%	0.11%	0.0%	0.0%	0.07%	0.0%	0.25%	0.26%	0.0%	0.16%	0.20%	0.06%	0.06%	0.22%	0.0%	0.57%	0.38%	0.0%	0.0%	0.69%	0.28%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	120	0	1	6	3	4	1	4	4	1	4	3	5	1	5	1	4	2	0	5	1	5	5	3	4	8	11	4	1	4	1	0	2	0	9	5	1	2					
		0.29%	0.0%	0.09%	0.44%	0.21%	0.37%	0.09%	0.36%	0.29%	0.12%	0.49%	0.35%	0.44%	0.16%	0.4%	0.10%	0.44%	0.17%	0.0%	0.37%	0.11%	0.63%	0.44%	0.27%	0.22%	0.54%	0.72%	0.27%	0.11%	0.27%	0.07%	0.0%	0.14%	0.0%	0.62%	0.36%	0.16%	0.71%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	6928	168	187	180	243	165	187	225	235	141	154	156	205	84	232	185	151	190	208	242	131	127	210	202	390	379	229	214	157	268	207	24	276	255	107	97	81	36					
		17.12%	17.5%	18.58%	13.35%	17.67%	15.58%	17.44%	20.36%	17.58%	18.03%	18.89%	18.20%	18.15%	13.46%	18.56%	19.70%	16.85%	17.07%	21.46%	18.31%	15.50%	16.19%	18.74%	18.65%	21.97%	26.03%	15.17%	14.46%	17.82%	18.43%	15.0%	9.16%	19.87%	18.70%	7.47%	6.98%	13.23%	12.94%					
																																												
41	Против всех	1925	21	29	72	54	44	38	51	62	28	29	42	67	32	30	38	34	48	47	53	36	43	60	40	115	67	61	71	22	55	40	12	67	70	172	132	20	23					
		4.75%	2.18%	2.88%	5.34%	3.92%	4.15%	3.54%	4.61%	4.64%	3.58%	3.55%	4.90%	5.93%	5.12%	2.4%	4.04%	3.79%	4.31%	4.85%	4.01%	4.26%	5.48%	5.35%	3.69%	6.47%	4.60%	4.04%	4.80%	2.49%	3.78%	2.89%	4.58%	4.82%	5.13%	12.01%	9.51%	3.26%	8.27%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
