Выборы Президента Российской Федерации																													
																													
Наименование Избирательной комиссии:    район Бирюлево Западное																													
																													
Итоги голосования 																													
																													
		Сумма	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623					
		5.07%	7.77%	4.55%	4.74%	3.67%	5.47%	5.18%	5.17%	6.74%	7.77%	4.78%	4.64%	4.81%	4.44%	4.80%	5.01%	2.90%	4.35%	4.18%	6.01%	4.38%	4.73%	5.73%					
19	. Малышкин Олег Александрович	387	30	13	16	21	26	11	18	10	9	21	15	22	17	26	12	21	23	21	15	20	6	14					
		1.34%	1.85%	0.91%	0.82%	1.54%	1.80%	0.71%	1.39%	0.81%	0.88%	1.30%	1.20%	1.63%	1.48%	1.89%	1.07%	1.60%	1.49%	1.72%	1.50%	1.82%	0.69%	1.23%					
20	. Миронов Сергей Михайлович	189	16	4	4	4	44	5	5	6	9	6	11	8	7	3	4	13	14	9	2	5	4	6					
		0.65%	0.99%	0.28%	0.20%	0.29%	3.05%	0.32%	0.39%	0.49%	0.88%	0.37%	0.88%	0.59%	0.61%	0.22%	0.36%	0.99%	0.91%	0.74%	0.20%	0.46%	0.46%	0.53%					
21	. Путин Владимир Владимирович	21485	1159	1045	1566	999	1000	1154	1010	906	708	1222	904	959	834	1041	865	1020	1185	897	731	797	665	818					
		74.28%	71.50%	73.08%	79.86%	73.40%	69.25%	74.79%	77.99%	73.60%	69.62%	75.85%	72.26%	71.04%	72.58%	75.71%	77.44%	77.74%	77.00%	73.46%	73.25%	72.65%	76.79%	72.13%					
22	. Хакамада Ирина Муцуовна	1456	96	80	64	72	77	73	47	65	64	94	84	58	67	64	45	60	48	62	68	54	43	71					
		5.03%	5.92%	5.59%	3.26%	5.29%	5.33%	4.73%	3.63%	5.28%	6.29%	5.83%	6.71%	4.30%	5.83%	4.65%	4.03%	4.57%	3.12%	5.08%	6.81%	4.92%	4.97%	6.26%					
23	. Харитонов Николай Михайлович	2050	105	127	110	82	126	121	75	85	91	84	92	137	97	94	70	54	113	90	63	98	41	95					
		7.09%	6.48%	8.88%	5.61%	6.02%	8.73%	7.84%	5.79%	6.90%	8.95%	5.21%	7.35%	10.15%	8.44%	6.84%	6.27%	4.12%	7.34%	7.37%	6.31%	8.93%	4.73%	8.38%					
																													
24	Против всех	1570	79	88	85	68	79	90	63	65	57	96	70	91	58	69	55	88	73	75	50	64	50	57					
		5.43%	4.87%	6.15%	4.33%	5.00%	5.47%	5.83%	4.86%	5.28%	5.60%	5.96%	5.60%	6.74%	5.05%	5.02%	4.92%	6.71%	4.74%	6.14%	5.01%	5.83%	5.77%	5.03%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
