Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Усинская городская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307					
		2.77%	3.79%	2.08%	2.19%	1.63%	3.00%	1.55%	1.44%	2.19%	2.97%	3.08%	1.68%	2.11%	1.05%	1.82%	2.53%	1.72%	2.18%	1.86%	2.87%	1.11%	4.81%	2.17%	14.11%	5.55%	19.51%	3.91%	7.98%	12.75%	7.27%					
28	"11. ""Истинные патриоты России"""	43	0	2	5	2	4	1	1	0	0	3	3	1	5	3	5	4	1	1	0	0	0	1	0	0	0	0	0	0	1					
		0.21%	0.0%	0.14%	0.34%	0.23%	0.42%	0.10%	0.13%	0.0%	0.0%	0.34%	0.38%	0.10%	0.58%	0.36%	0.48%	0.38%	0.09%	0.08%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	325	0	25	20	18	12	18	9	15	14	11	19	14	15	9	17	16	20	21	7	3	5	15	5	2	1	3	1	5	5					
		1.65%	0.0%	1.86%	1.37%	2.10%	1.28%	1.86%	1.18%	1.56%	1.80%	1.25%	2.46%	1.40%	1.75%	1.09%	1.65%	1.53%	1.98%	1.78%	1.67%	1.66%	2.67%	3.26%	2.94%	1.11%	1.21%	1.06%	0.46%	0.92%	2.27%					
30	"13. ""Демократическая партия России"""	40	0	4	3	1	1	1	1	4	0	2	3	4	0	2	0	1	3	0	2	0	2	2	1	3	0	0	0	0	0					
		0.20%	0.0%	0.29%	0.20%	0.11%	0.10%	0.10%	0.13%	0.41%	0.0%	0.22%	0.38%	0.40%	0.0%	0.24%	0.0%	0.09%	0.29%	0.0%	0.47%	0.0%	1.06%	0.43%	0.58%	1.66%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	45	1	0	4	1	5	1	2	1	2	5	0	2	1	3	4	1	1	4	2	1	1	0	0	0	0	2	0	0	1					
		0.22%	1.26%	0.0%	0.27%	0.11%	0.53%	0.10%	0.26%	0.10%	0.25%	0.57%	0.0%	0.20%	0.11%	0.36%	0.38%	0.09%	0.09%	0.33%	0.47%	0.55%	0.53%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.45%					
32	"15. ""Партия СЛОН"""	36	0	0	3	1	4	2	0	1	2	2	2	2	1	0	3	1	1	1	1	0	1	1	0	0	0	1	3	2	1					
		0.18%	0.0%	0.0%	0.20%	0.11%	0.42%	0.20%	0.0%	0.10%	0.25%	0.22%	0.25%	0.20%	0.11%	0.0%	0.29%	0.09%	0.09%	0.08%	0.23%	0.0%	0.53%	0.21%	0.0%	0.0%	0.0%	0.35%	1.40%	0.36%	0.45%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1637	5	117	129	67	77	69	85	103	79	89	54	80	73	53	103	102	93	114	26	10	10	25	2	6	2	32	3	20	9					
		8.33%	6.32%	8.71%	8.84%	7.81%	8.25%	7.15%	11.19%	10.76%	10.20%	10.17%	6.99%	8.05%	8.51%	6.43%	10.02%	9.77%	9.24%	9.68%	6.22%	5.55%	5.34%	5.44%	1.17%	3.33%	2.43%	11.38%	1.40%	3.69%	4.09%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	1	4	3	0	1	1	0	0	1	3	1	2	1	0	1	4	1	1	3	0	0	0	1	0	0	0	0	1	2					
		0.16%	1.26%	0.29%	0.20%	0.0%	0.10%	0.10%	0.0%	0.0%	0.12%	0.34%	0.12%	0.20%	0.11%	0.0%	0.09%	0.38%	0.09%	0.08%	0.71%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.18%	0.90%					
35	"18. ""ЛДПР"""	3056	19	225	231	155	160	166	124	151	118	108	113	146	133	123	167	173	145	174	93	34	37	57	18	26	7	41	16	76	20					
		15.56%	24.05%	16.75%	15.84%	18.08%	17.14%	17.21%	16.33%	15.77%	15.24%	12.34%	14.63%	14.70%	15.51%	14.92%	16.26%	16.58%	14.41%	14.78%	22.24%	18.88%	19.78%	12.41%	10.58%	14.44%	8.53%	14.59%	7.51%	14.04%	9.09%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	328	0	27	17	14	21	17	8	18	9	9	11	21	17	29	14	7	17	20	7	3	0	5	2	0	1	8	8	12	6					
		1.67%	0.0%	2.01%	1.16%	1.63%	2.25%	1.76%	1.05%	1.88%	1.16%	1.02%	1.42%	2.11%	1.98%	3.51%	1.36%	0.67%	1.68%	1.69%	1.67%	1.66%	0.0%	1.08%	1.17%	0.0%	1.21%	2.84%	3.75%	2.21%	2.72%					
37	"20. ""Политическая партия ""Единая Россия"""	7435	31	499	524	287	336	376	283	345	286	347	300	361	338	322	374	361	398	463	147	58	72	201	66	85	31	121	118	212	93					
		37.87%	39.24%	37.15%	35.93%	33.48%	36.01%	39.00%	37.28%	36.05%	36.95%	39.65%	38.86%	36.35%	39.43%	39.07%	36.41%	34.61%	39.56%	39.33%	35.16%	32.22%	38.50%	43.79%	38.82%	47.22%	37.80%	43.06%	55.39%	39.18%	42.27%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	0	2	1	0	3	2	0	0	0	0	2	2	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	3	0					
		0.10%	0.0%	0.14%	0.06%	0.0%	0.32%	0.20%	0.0%	0.0%	0.0%	0.0%	0.25%	0.20%	0.0%	0.0%	0.09%	0.09%	0.09%	0.08%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.46%	0.55%	0.0%					
39	"22. ""Развитие предпринимательства"""	80	0	4	12	4	5	0	2	8	1	6	1	7	1	3	1	5	7	6	2	2	0	0	2	0	1	0	0	0	0					
		0.40%	0.0%	0.29%	0.82%	0.46%	0.53%	0.0%	0.26%	0.83%	0.12%	0.68%	0.12%	0.70%	0.11%	0.36%	0.09%	0.47%	0.69%	0.50%	0.47%	1.11%	0.0%	0.0%	1.17%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1448	3	107	121	77	74	58	47	51	51	57	57	79	76	65	74	84	58	84	23	20	5	35	14	12	2	28	13	57	16					
		7.37%	3.79%	7.96%	8.29%	8.98%	7.93%	6.01%	6.19%	5.32%	6.58%	6.51%	7.38%	7.95%	8.86%	7.88%	7.20%	8.05%	5.76%	7.13%	5.50%	11.11%	2.67%	7.62%	8.23%	6.66%	2.43%	9.96%	6.10%	10.53%	7.27%					
																																				
41	Против всех	1109	3	71	94	47	59	64	36	57	46	41	48	53	52	45	66	70	58	50	20	10	17	23	2	10	7	12	10	25	13					
		5.64%	3.79%	5.28%	6.44%	5.48%	6.32%	6.63%	4.74%	5.95%	5.94%	4.68%	6.21%	5.33%	6.06%	5.46%	6.42%	6.71%	5.76%	4.24%	4.78%	5.55%	9.09%	5.01%	1.17%	5.55%	8.53%	4.27%	4.69%	4.62%	5.90%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
