Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Краснокамская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №2603	УИК №2604	УИК №2605	УИК №2606	УИК №2607	УИК №2608	УИК №2609	УИК №2610	УИК №2611	УИК №2612	УИК №2613	УИК №2614	УИК №2615	УИК №2616	УИК №2617	УИК №2618	УИК №2619	УИК №2620	УИК №2621	УИК №2622	УИК №2623	УИК №2624	УИК №2625	УИК №2626	УИК №2627	УИК №2628	УИК №2629	УИК №2630	УИК №2631	УИК №2632	УИК №2633	УИК №2634	УИК №2635	УИК №2636	УИК №2637	УИК №2638	УИК №2639	УИК №2640	УИК №2641					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	221	5	2	5	1	8	4	1	0	0	0	6	2	2	1	4	4	4	0	5	2	15	20	5	1	0	0	6	4	1	0	1	6	1	3	1	5	25	42	29					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	512	19	9	22	6	7	11	6	8	4	4	6	4	10	7	9	7	7	8	8	10	34	19	16	13	10	12	9	16	13	7	11	73	14	9	9	8	5	20	42					
14	Число погашенных открепительных удостоверений	76	0	3	0	4	1	1	4	0	0	0	0	3	3	0	2	1	1	5	0	3	0	0	1	1	0	0	0	2	4	5	4	0	4	2	4	0	0	7	11					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	"1. ""ЕДИНЕНИЕ"""	536	16	16	6	3	16	1	28	7	6	5	13	10	12	5	7	5	9	12	22	14	36	44	20	14	16	6	15	12	11	8	6	23	4	11	3	18	22	25	29					
		3.43%	3.14%	9.41%	1.59%	2.54%	3.57%	0.80%	4.85%	2.96%	6.52%	3.87%	2.16%	4.58%	3.60%	2.19%	1.97%	3.42%	5.32%	4.78%	5.25%	4.43%	3.32%	4.10%	5.05%	5.30%	8.74%	3.06%	3.61%	1.83%	3.40%	3.96%	2.39%	4.31%	2.02%	3.91%	2.80%	8.03%	1.94%	2.32%	2.37%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	280	9	5	3	1	10	1	13	3	1	0	9	9	5	3	7	2	5	4	6	2	29	23	7	2	0	2	6	5	1	5	0	4	2	5	0	3	24	37	27					
		1.79%	1.76%	2.94%	0.79%	0.84%	2.23%	0.80%	2.25%	1.27%	1.08%	0.0%	1.49%	4.12%	1.50%	1.31%	1.97%	1.36%	2.95%	1.59%	1.43%	0.63%	2.67%	2.14%	1.76%	0.75%	0.0%	1.02%	1.44%	0.76%	0.30%	2.47%	0.0%	0.75%	1.01%	1.77%	0.0%	1.33%	2.12%	3.44%	2.21%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	482	19	3	8	11	3	8	21	5	3	4	20	6	8	7	7	4	12	4	12	7	33	27	11	2	6	9	21	10	7	4	9	17	17	9	2	4	39	33	50					
		3.08%	3.73%	1.76%	2.12%	9.32%	0.67%	6.45%	3.63%	2.11%	3.26%	3.10%	3.32%	2.75%	2.40%	3.07%	1.97%	2.73%	7.10%	1.59%	2.86%	2.21%	3.04%	2.51%	2.77%	0.75%	3.27%	4.59%	5.06%	1.53%	2.16%	1.98%	3.58%	3.18%	8.58%	3.20%	1.86%	1.78%	3.44%	3.07%	4.10%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	477	8	0	9	1	23	5	18	6	2	4	23	12	14	9	14	6	6	9	8	3	33	39	9	5	2	11	7	10	5	7	4	5	3	4	1	3	48	43	58					
		3.05%	1.57%	0.0%	2.39%	0.84%	5.14%	4.03%	3.11%	2.54%	2.17%	3.10%	3.82%	5.50%	4.20%	3.94%	3.94%	4.10%	3.55%	3.58%	1.90%	0.94%	3.04%	3.63%	2.27%	1.89%	1.09%	5.61%	1.68%	1.53%	1.54%	3.46%	1.59%	0.93%	1.51%	1.42%	0.93%	1.33%	4.24%	4.00%	4.75%					
22	"5. ""За Русь Святую"""	85	5	1	4	1	1	0	8	1	2	2	2	0	1	2	4	1	0	1	0	1	5	3	1	1	0	3	0	1	1	4	1	0	1	0	3	3	12	6	3					
		0.54%	0.98%	0.58%	1.06%	0.84%	0.22%	0.0%	1.38%	0.42%	2.17%	1.55%	0.33%	0.0%	0.30%	0.87%	1.12%	0.68%	0.0%	0.39%	0.0%	0.31%	0.46%	0.27%	0.25%	0.37%	0.0%	1.53%	0.0%	0.15%	0.30%	1.98%	0.39%	0.0%	0.50%	0.0%	2.80%	1.33%	1.06%	0.55%	0.24%					
23	"6. ""Объединенная Российская партия ""Русь"""	88	2	2	1	0	2	0	10	0	1	0	3	0	4	0	6	0	0	2	2	2	9	4	2	3	0	2	3	1	4	1	1	2	2	4	1	0	3	3	6					
		0.56%	0.39%	1.17%	0.26%	0.0%	0.44%	0.0%	1.73%	0.0%	1.08%	0.0%	0.49%	0.0%	1.20%	0.0%	1.69%	0.0%	0.0%	0.79%	0.47%	0.63%	0.83%	0.37%	0.50%	1.13%	0.0%	1.02%	0.72%	0.15%	1.23%	0.49%	0.39%	0.37%	1.01%	1.42%	0.93%	0.0%	0.26%	0.27%	0.49%					
24	"7. ""Новый курс - Автомобильная Россия"""	208	7	2	2	1	2	1	8	1	1	2	11	3	7	0	3	1	3	2	4	3	18	12	5	2	3	2	2	5	3	3	0	4	3	6	0	3	12	25	36					
		1.33%	1.37%	1.17%	0.53%	0.84%	0.44%	0.80%	1.38%	0.42%	1.08%	1.55%	1.83%	1.37%	2.10%	0.0%	0.84%	0.68%	1.77%	0.79%	0.95%	0.94%	1.66%	1.11%	1.26%	0.75%	1.63%	1.02%	0.48%	0.76%	0.92%	1.48%	0.0%	0.75%	1.51%	2.13%	0.0%	1.33%	1.06%	2.32%	2.95%					
25	"8. ""Народно-республиканская партия России"""	83	4	0	3	0	2	0	6	2	1	1	4	1	0	3	2	1	2	5	1	2	4	0	2	1	1	2	1	4	2	3	2	3	8	2	0	1	4	0	3					
		0.53%	0.78%	0.0%	0.79%	0.0%	0.44%	0.0%	1.03%	0.84%	1.08%	0.77%	0.66%	0.45%	0.0%	1.31%	0.56%	0.68%	1.18%	1.99%	0.23%	0.63%	0.36%	0.0%	0.50%	0.37%	0.54%	1.02%	0.24%	0.61%	0.61%	1.48%	0.79%	0.56%	4.04%	0.71%	0.0%	0.44%	0.35%	0.0%	0.24%					
26	"9. ""Российская экологическая партия ""Зеленые"""	82	0	1	2	0	0	1	6	0	0	0	3	2	2	1	4	0	1	4	1	0	4	3	1	0	0	0	1	4	1	2	2	1	2	3	1	3	4	14	8					
		0.52%	0.0%	0.58%	0.53%	0.0%	0.0%	0.80%	1.03%	0.0%	0.0%	0.0%	0.49%	0.91%	0.60%	0.43%	1.12%	0.0%	0.59%	1.59%	0.23%	0.0%	0.36%	0.27%	0.25%	0.0%	0.0%	0.0%	0.24%	0.61%	0.30%	0.99%	0.79%	0.18%	1.01%	1.06%	0.93%	1.33%	0.35%	1.30%	0.65%					
27	"10. ""Аграрная партия России"""	978	28	16	66	15	36	4	28	28	3	5	59	19	14	12	14	1	10	10	19	11	44	55	24	37	13	24	49	28	28	10	12	17	6	45	10	11	50	61	56					
		6.26%	5.50%	9.41%	17.55%	12.71%	8.05%	3.22%	4.85%	11.86%	3.26%	3.87%	9.81%	8.71%	4.20%	5.26%	3.94%	0.68%	5.91%	3.98%	4.53%	3.48%	4.05%	5.13%	6.06%	14.01%	7.10%	12.24%	11.80%	4.28%	8.66%	4.95%	4.78%	3.18%	3.03%	16.01%	9.34%	4.91%	4.41%	5.68%	4.59%					
28	"11. ""Истинные патриоты России"""	64	3	0	0	0	0	0	8	2	0	3	0	3	2	0	0	2	0	0	2	1	7	4	1	1	0	2	0	3	7	1	1	0	2	1	0	1	2	3	2					
		0.40%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	1.38%	0.84%	0.0%	2.32%	0.0%	1.37%	0.60%	0.0%	0.0%	1.36%	0.0%	0.0%	0.47%	0.31%	0.64%	0.37%	0.25%	0.37%	0.0%	1.02%	0.0%	0.45%	2.16%	0.49%	0.39%	0.0%	1.01%	0.35%	0.0%	0.44%	0.17%	0.27%	0.16%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	202	14	6	6	1	5	3	11	3	4	1	10	5	6	0	1	4	2	3	10	6	10	14	5	2	0	2	5	2	7	2	5	5	3	5	0	1	14	10	9					
		1.29%	2.75%	3.52%	1.59%	0.84%	1.11%	2.41%	1.90%	1.27%	4.34%	0.77%	1.66%	2.29%	1.80%	0.0%	0.28%	2.73%	1.18%	1.19%	2.38%	1.89%	0.92%	1.30%	1.26%	0.75%	0.0%	1.02%	1.20%	0.30%	2.16%	0.99%	1.99%	0.93%	1.51%	1.77%	0.0%	0.44%	1.23%	0.93%	0.73%					
30	"13. ""Демократическая партия России"""	93	4	0	9	1	5	0	3	0	0	3	2	0	2	3	2	2	1	0	5	0	9	3	1	1	1	4	1	1	1	1	1	5	4	1	1	0	5	5	6					
		0.59%	0.78%	0.0%	2.39%	0.84%	1.11%	0.0%	0.51%	0.0%	0.0%	2.32%	0.33%	0.0%	0.60%	1.31%	0.56%	1.36%	0.59%	0.0%	1.19%	0.0%	0.83%	0.27%	0.25%	0.37%	0.54%	2.04%	0.24%	0.15%	0.30%	0.49%	0.39%	0.93%	2.02%	0.35%	0.93%	0.0%	0.44%	0.46%	0.49%					
31	"14. ""Великая Россия - Евразийский Союз"""	68	1	1	0	0	1	0	5	1	0	1	3	0	3	1	1	2	1	1	2	3	1	3	1	0	0	2	6	1	3	0	1	3	2	2	0	1	9	1	5					
		0.43%	0.19%	0.58%	0.0%	0.0%	0.22%	0.0%	0.86%	0.42%	0.0%	0.77%	0.49%	0.0%	0.90%	0.43%	0.28%	1.36%	0.59%	0.39%	0.47%	0.94%	0.09%	0.27%	0.25%	0.0%	0.0%	1.02%	1.44%	0.15%	0.92%	0.0%	0.39%	0.56%	1.01%	0.71%	0.0%	0.44%	0.79%	0.09%	0.41%					
32	"15. ""Партия СЛОН"""	51	1	1	0	0	3	0	2	1	0	1	3	0	2	0	1	0	1	0	3	2	1	0	2	0	3	2	3	6	2	0	0	1	1	3	0	1	1	2	2					
		0.32%	0.19%	0.58%	0.0%	0.0%	0.67%	0.0%	0.34%	0.42%	0.0%	0.77%	0.49%	0.0%	0.60%	0.0%	0.28%	0.0%	0.59%	0.0%	0.71%	0.63%	0.09%	0.0%	0.50%	0.0%	1.63%	1.02%	0.72%	0.91%	0.61%	0.0%	0.0%	0.18%	0.50%	1.06%	0.0%	0.44%	0.08%	0.18%	0.16%					
33	"16. ""Родина"" (народно-патриотический союз)"""	699	21	4	53	7	13	8	19	7	1	4	32	8	23	7	14	7	0	3	23	5	55	67	11	7	2	5	7	16	5	9	8	11	6	4	6	9	63	72	77					
		4.47%	4.12%	2.35%	14.09%	5.93%	2.90%	6.45%	3.29%	2.96%	1.08%	3.10%	5.32%	3.66%	6.90%	3.07%	3.94%	4.79%	0.0%	1.19%	5.48%	1.58%	5.07%	6.25%	2.77%	2.65%	1.09%	2.55%	1.68%	2.45%	1.54%	4.45%	3.18%	2.06%	3.03%	1.42%	5.60%	4.01%	5.56%	6.71%	6.31%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	165	0	2	0	0	3	1	5	1	4	2	3	10	5	3	5	3	3	4	2	2	11	7	8	3	5	3	8	11	4	3	3	8	6	7	2	6	3	2	7					
		1.05%	0.0%	1.17%	0.0%	0.0%	0.67%	0.80%	0.86%	0.42%	4.34%	1.55%	0.49%	4.58%	1.50%	1.31%	1.40%	2.05%	1.77%	1.59%	0.47%	0.63%	1.01%	0.65%	2.02%	1.13%	2.73%	1.53%	1.92%	1.68%	1.23%	1.48%	1.19%	1.50%	3.03%	2.49%	1.86%	2.67%	0.26%	0.18%	0.57%					
35	"18. ""ЛДПР"""	1586	58	7	37	8	45	12	64	32	7	13	84	20	21	23	16	9	23	15	66	26	138	120	21	33	11	18	17	57	20	7	9	34	12	20	5	23	172	129	154					
		10.15%	11.39%	4.11%	9.84%	6.77%	10.06%	9.67%	11.09%	13.55%	7.60%	10.07%	13.97%	9.17%	6.30%	10.08%	4.50%	6.16%	13.60%	5.97%	15.75%	8.22%	12.73%	11.19%	5.30%	12.5%	6.01%	9.18%	4.09%	8.72%	6.19%	3.46%	3.58%	6.37%	6.06%	7.11%	4.67%	10.26%	15.19%	12.02%	12.63%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	405	13	0	11	1	11	0	13	5	2	2	22	6	12	6	5	3	6	4	18	8	27	37	14	7	6	4	14	19	6	4	10	14	4	6	0	1	36	25	23					
		2.59%	2.55%	0.0%	2.92%	0.84%	2.46%	0.0%	2.25%	2.11%	2.17%	1.55%	3.66%	2.75%	3.60%	2.63%	1.40%	2.05%	3.55%	1.59%	4.29%	2.53%	2.49%	3.45%	3.53%	2.65%	3.27%	2.04%	3.37%	2.90%	1.85%	1.98%	3.98%	2.62%	2.02%	2.13%	0.0%	0.44%	3.18%	2.32%	1.88%					
37	"20. ""Политическая партия ""Единая Россия"""	4868	155	50	79	38	136	47	207	89	42	36	136	39	79	48	120	44	44	111	117	121	342	368	109	81	56	57	123	186	129	61	89	194	43	68	30	76	342	358	418					
		31.16%	30.45%	29.41%	21.01%	32.20%	30.42%	37.90%	35.87%	37.71%	45.65%	27.90%	22.62%	17.88%	23.72%	21.05%	33.80%	30.13%	26.03%	44.22%	27.92%	38.29%	31.54%	34.32%	27.52%	30.68%	30.60%	29.08%	29.63%	28.48%	39.93%	30.19%	35.45%	36.39%	21.71%	24.19%	28.03%	33.92%	30.21%	33.36%	34.29%					
38	"21. ""Российская Конституционно-демократическая партия"""	84	4	1	0	1	0	0	7	0	0	1	3	2	1	0	1	0	3	0	4	5	3	3	5	0	1	0	4	3	5	1	2	5	1	2	4	2	3	5	2					
		0.53%	0.78%	0.58%	0.0%	0.84%	0.0%	0.0%	1.21%	0.0%	0.0%	0.77%	0.49%	0.91%	0.30%	0.0%	0.28%	0.0%	1.77%	0.0%	0.95%	1.58%	0.27%	0.27%	1.26%	0.0%	0.54%	0.0%	0.96%	0.45%	1.54%	0.49%	0.79%	0.93%	0.50%	0.71%	3.73%	0.89%	0.26%	0.46%	0.16%					
39	"22. ""Развитие предпринимательства"""	92	5	2	0	0	3	2	8	0	2	0	1	1	1	0	2	2	2	2	0	1	3	5	0	2	0	0	2	7	3	0	1	4	1	2	0	2	6	5	15					
		0.58%	0.98%	1.17%	0.0%	0.0%	0.67%	1.61%	1.38%	0.0%	2.17%	0.0%	0.16%	0.45%	0.30%	0.0%	0.56%	1.36%	1.18%	0.79%	0.0%	0.31%	0.27%	0.46%	0.0%	0.75%	0.0%	0.0%	0.48%	1.07%	0.92%	0.0%	0.39%	0.75%	0.50%	0.71%	0.0%	0.89%	0.53%	0.46%	1.23%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2535	84	22	52	14	75	20	41	28	6	20	98	34	68	61	59	34	20	35	37	72	172	164	75	41	33	5	73	212	38	37	46	99	37	48	26	34	196	160	159					
		16.22%	16.50%	12.94%	13.82%	11.86%	16.77%	16.12%	7.10%	11.86%	6.52%	15.50%	16.30%	15.59%	20.42%	26.75%	16.61%	23.28%	11.83%	13.94%	8.83%	22.78%	15.86%	15.29%	18.93%	15.53%	18.03%	2.55%	17.59%	32.46%	11.76%	18.31%	18.32%	18.57%	18.68%	17.08%	24.29%	15.17%	17.31%	14.91%	13.04%					
																																														
41	Против всех	412	14	6	7	4	5	2	12	1	2	1	13	10	13	10	5	2	2	6	13	5	40	44	11	3	2	1	10	22	8	1	9	27	3	4	4	6	25	26	33					
		2.63%	2.75%	3.52%	1.86%	3.38%	1.11%	1.61%	2.07%	0.42%	2.17%	0.77%	2.16%	4.58%	3.90%	4.38%	1.40%	1.36%	1.18%	2.39%	3.10%	1.58%	3.69%	4.10%	2.77%	1.13%	1.09%	0.51%	2.40%	3.36%	2.47%	0.49%	3.58%	5.06%	1.51%	1.42%	3.73%	2.67%	2.20%	2.42%	2.70%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
