Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																		
Дата голосования: 04.12.2011																																																		
																																																		
Наименование Избирательной комиссии:    Чистоозерная 																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	431	18	41	13	33	16	0	2	5	1	18	34	9	6	0	2	9	0	3	2	8	9	9	1	0	30	0	28	22	5	1	12	5	8	3	11	16	2	2	10	11	3	8	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	417	18	41	13	30	16	0	2	5	1	18	34	9	6	0	2	9	0	3	2	8	9	9	0	0	30	0	28	22	2	0	12	4	8	3	11	15	2	2	10	11	3	6	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	124	8	13	14	8	6	1	2	3	0	4	4	0	4	1	0	4	1	5	2	1	1	0	1	1	5	3	5	1	0	0	2	1	6	1	1	3	0	1	1	1	1	2	6					
14	Число погашенных неиспользованных открепительных удостоверений	14	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	1	0	0	0	1	0	0	0	0	0	2	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	114	4	8	3	2	8	0	1	10	1	0	4	0	1	0	0	17	0	0	5	0	0	14	0	0	0	0	14	2	0	0	0	0	0	0	6	7	0	0	6	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1196	49	82	52	88	121	13	1	36	6	13	62	32	35	8	10	31	4	12	20	24	6	56	17	13	50	7	22	60	26	6	23	8	11	0	22	33	1	1	29	2	9	30	65					
		12.72%	9.70%	12.91%	13.98%	17.36%	17.77%	15.85%	4.35%	13.38%	16.67%	6.53%	13.30%	10.63%	13.11%	6.40%	8.55%	8.49%	6.56%	8.39%	10.00%	9.13%	8.82%	20.97%	20.48%	25.00%	15.29%	29.17%	7.61%	15.87%	11.61%	10.71%	10.00%	9.20%	6.71%	0.00%	8.63%	10.48%	1.89%	3.57%	20.86%	6.90%	13.43%	12.93%	17.02%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1488	71	75	66	78	102	13	5	36	10	32	42	43	36	36	32	56	9	26	33	50	16	42	21	4	54	3	52	74	43	3	37	12	28	6	40	40	4	9	22	6	12	34	75					
		15.82%	14.06%	11.81%	17.74%	15.38%	14.98%	15.85%	21.74%	13.38%	27.78%	16.08%	9.01%	14.29%	13.48%	28.80%	27.35%	15.34%	14.75%	18.18%	16.50%	19.01%	23.53%	15.73%	25.30%	7.69%	16.51%	12.50%	17.99%	19.58%	19.20%	5.36%	16.09%	13.79%	17.07%	15.38%	15.69%	12.70%	7.55%	32.14%	15.83%	20.69%	17.91%	14.66%	19.63%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	88	3	8	5	4	3	0	0	2	0	1	4	8	2	1	3	2	0	1	4	0	1	1	1	1	3	0	3	3	0	0	6	0	2	0	1	1	1	0	0	0	4	3	6					
		0.94%	0.59%	1.26%	1.34%	0.79%	0.44%	0.00%	0.00%	0.74%	0.00%	0.50%	0.86%	2.66%	0.75%	0.80%	2.56%	0.55%	0.00%	0.70%	2.00%	0.00%	1.47%	0.37%	1.20%	1.92%	0.92%	0.00%	1.04%	0.79%	0.00%	0.00%	2.61%	0.00%	1.22%	0.00%	0.39%	0.32%	1.89%	0.00%	0.00%	0.00%	5.97%	1.29%	1.57%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2510	218	216	120	137	194	14	5	76	12	53	172	80	62	26	20	61	8	31	62	56	18	60	19	22	53	4	56	81	38	3	38	32	59	4	44	123	20	0	37	8	4	47	117					
		26.69%	43.17%	34.02%	32.26%	27.02%	28.49%	17.07%	21.74%	28.25%	33.33%	26.63%	36.91%	26.58%	23.22%	20.80%	17.09%	16.71%	13.11%	21.68%	31.00%	21.29%	26.47%	22.47%	22.89%	42.31%	16.21%	16.67%	19.38%	21.43%	16.96%	5.36%	16.52%	36.78%	35.98%	10.26%	17.25%	39.05%	37.74%	0.00%	26.62%	27.59%	5.97%	20.26%	30.63%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	98	12	17	8	8	5	0	0	6	0	3	3	3	2	0	0	1	0	0	4	2	0	1	0	0	3	0	2	1	1	1	2	0	0	0	1	2	1	0	0	0	0	4	5					
		1.04%	2.38%	2.68%	2.15%	1.58%	0.73%	0.00%	0.00%	2.23%	0.00%	1.51%	0.64%	0.99%	0.75%	0.00%	0.00%	0.27%	0.00%	0.00%	2.00%	0.76%	0.00%	0.37%	0.00%	0.00%	0.92%	0.00%	0.69%	0.26%	0.45%	1.79%	0.87%	0.00%	0.00%	0.00%	0.39%	0.63%	1.89%	0.00%	0.00%	0.00%	0.00%	1.72%	1.31%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3859	142	224	112	184	242	39	12	110	8	93	174	131	129	53	51	210	40	72	74	124	26	102	25	11	161	9	145	149	109	43	117	34	58	29	146	112	26	18	49	12	36	110	108					
		41.03%	28.12%	35.28%	30.11%	36.29%	35.54%	47.56%	52.17%	40.89%	22.22%	46.73%	37.34%	43.52%	48.31%	42.40%	43.59%	57.53%	65.57%	50.35%	37.00%	47.15%	38.24%	38.20%	30.12%	21.15%	49.24%	37.50%	50.17%	39.42%	48.66%	76.79%	50.87%	39.08%	35.37%	74.36%	57.25%	35.56%	49.06%	64.29%	35.25%	41.38%	53.73%	47.41%	28.27%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	28	1	5	0	3	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	2	0	2	0	0	1	1	1	0	1	0	1	0	3	0	0	1	0	0	0	0	0	2	0					
		0.30%	0.20%	0.79%	0.00%	0.59%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%	0.75%	0.00%	0.00%	0.31%	4.17%	0.35%	0.00%	0.45%	0.00%	0.43%	0.00%	1.83%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
