Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Мегионская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	318	22	12	12	17	22	12	12	12	17	20	15	16	24	25	25	15	10	5	15	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	211	9	7	8	12	12	8	8	8	13	17	9	16	15	15	21	10	6	4	10	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	173	20	6	6	10	6	16	2	8	0	19	3	13	13	7	12	6	9	8	9	0					
14	Число погашенных неиспользованных открепительных удостоверений	107	13	5	4	5	10	4	4	4	4	3	6	0	9	10	4	5	4	1	5	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	51	3	1	3	0	3	4	3	1	2	3	4	4	2	5	6	2	0	0	4	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	1.Политическая партия «Аграрная партия России»	474	34	22	28	25	39	24	23	29	16	16	24	36	23	27	32	18	6	12	18	22					
		2.00%	2.60%	1.86%	2.52%	2.32%	2.64%	2.52%	2.00%	2.95%	1.32%	1.21%	1.86%	2.25%	1.41%	2.04%	1.94%	1.43%	1.10%	2.66%	1.19%	3.61%					
19	2.Всероссийская политическая партия «Гражданская Сила»	204	15	18	8	10	13	3	9	9	18	8	12	14	12	7	16	15	7	2	4	4					
		0.86%	1.15%	1.52%	0.72%	0.93%	0.88%	0.31%	0.78%	0.92%	1.48%	0.61%	0.93%	0.87%	0.74%	0.53%	0.97%	1.19%	1.28%	0.44%	0.26%	0.66%					
20	3.Политическая партия «Демократическая партия России»	36	2	1	4	2	3	2	4	2	2	0	2	2	2	0	2	4	1	0	1	0					
		0.15%	0.15%	0.08%	0.36%	0.19%	0.20%	0.21%	0.35%	0.20%	0.16%	0.00%	0.16%	0.12%	0.12%	0.00%	0.12%	0.32%	0.18%	0.00%	0.07%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2037	121	80	97	86	145	92	106	90	98	111	103	147	166	110	108	123	35	55	118	46					
		8.61%	9.26%	6.75%	8.74%	7.99%	9.82%	9.65%	9.23%	9.16%	8.06%	8.41%	8.00%	9.18%	10.18%	8.32%	6.53%	9.75%	6.40%	12.20%	7.80%	7.54%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	72	3	4	2	3	2	2	7	0	2	4	8	4	8	2	10	5	1	2	3	0					
		0.30%	0.23%	0.34%	0.18%	0.28%	0.14%	0.21%	0.61%	0.00%	0.16%	0.30%	0.62%	0.25%	0.49%	0.15%	0.60%	0.40%	0.18%	0.44%	0.20%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	58	1	0	7	1	3	6	2	5	6	5	2	3	6	3	1	2	2	0	2	1					
		0.25%	0.08%	0.00%	0.63%	0.09%	0.20%	0.63%	0.17%	0.51%	0.49%	0.38%	0.16%	0.19%	0.37%	0.23%	0.06%	0.16%	0.37%	0.00%	0.13%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	2944	183	146	146	127	167	118	141	117	165	201	129	205	219	176	188	136	92	68	159	61					
		12.45%	14.00%	12.32%	13.15%	11.80%	11.31%	12.38%	12.27%	11.90%	13.57%	15.23%	10.02%	12.80%	13.43%	13.31%	11.37%	10.78%	16.82%	15.08%	10.51%	10.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1365	89	69	67	64	92	55	44	58	67	67	80	107	103	54	116	83	22	26	63	39					
		5.77%	6.81%	5.82%	6.04%	5.95%	6.23%	5.77%	3.83%	5.90%	5.51%	5.08%	6.22%	6.68%	6.32%	4.08%	7.02%	6.58%	4.02%	5.76%	4.16%	6.39%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	242	9	13	13	15	16	2	13	2	17	18	14	26	16	14	22	11	7	1	8	5					
		1.02%	0.69%	1.10%	1.17%	1.39%	1.08%	0.21%	1.13%	0.20%	1.40%	1.36%	1.09%	1.62%	0.98%	1.06%	1.33%	0.87%	1.28%	0.22%	0.53%	0.82%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15718	802	810	711	728	961	624	783	659	804	855	893	1007	1033	895	1129	846	370	270	1113	425					
		66.45%	61.36%	68.35%	64.05%	67.66%	65.06%	65.48%	68.15%	67.04%	66.12%	64.77%	69.39%	62.86%	63.34%	67.70%	68.30%	67.04%	67.64%	59.87%	73.56%	69.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	198	23	9	9	6	16	10	7	4	10	6	6	25	18	9	19	11	1	2	7	0					
		0.84%	1.76%	0.76%	0.81%	0.56%	1.08%	1.05%	0.61%	0.41%	0.82%	0.45%	0.47%	1.56%	1.10%	0.68%	1.15%	0.87%	0.18%	0.44%	0.46%	0.00%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
