		5.43%	5.73%	6.88%	3.90%	5.13%	4.06%	5.19%	5.58%	3.43%	3.64%	5.71%	2.33%	3.56%	4.41%	6.03%	6.72%	5.07%	4.28%	3.95%	5.30%	3.97%	4.59%	6.03%	2.56%	6.14%	4.44%	4.78%	5.08%	8.46%	3.39%	3.85%	5.64%	6.81%	5.35%	7.27%	5.39%	5.71%	5.52%	7.21%	4.74%	6.07%	5.88%	4.87%	7.07%	5.99%	5.03%	6.86%	4.85%	5.82%	5.48%	4.49%	6.08%	6.83%	8.93%	6.02%	6.19%	7.32%	2.60%	6.87%	5.41%	5.06%	2.98%	5.85%	8.31%	7.87%	4.68%	5.89%	6.51%	4.04%	5.61%	5.07%	3.96%	7.59%	6.72%	4.97%	6.62%	5.44%	5.70%	5.35%	6.93%	4.40%	5.51%	6.31%	5.39%	5.31%	4.59%	4.15%									
16	Путин Владимир Владимирович	53278	735	540	873	880	578	638	448	909	492	611	530	412	705	554	201	288	294	582	388	447	757	484	942	1072	564	638	915	487	374	795	1161	409	778	280	293	693	383	863	374	628	882	698	692	824	397	640	167	668	742	456	354	927	605	798	592	151	221	541	885	969	898	728	616	430	323	883	948	570	309	257	449	565	553	798	707	687	1079	512	604	1015	564	670	785	882	791	451									
		75.67%	72.63%	74.28%	75.58%	73.95%	73.26%	75.32%	71.45%	76.13%	74.66%	74.24%	82.30%	73.31%	72.31%	77.70%	75.00%	85.97%	74.06%	74.23%	66.32%	68.24%	75.47%	74.81%	80.24%	73.17%	78.22%	72.58%	73.79%	74.92%	74.50%	76.52%	75.29%	71.38%	77.03%	72.73%	78.98%	73.33%	75.54%	77.82%	84.42%	76.21%	79.82%	73.86%	75.30%	77.23%	71.27%	71.99%	73.57%	74.80%	68.90%	75.87%	74.21%	76.23%	75.06%	75.07%	76.39%	73.66%	82.16%	75.88%	78.46%	79.10%	86.43%	83.49%	80.00%	75.17%	75.64%	73.28%	72.59%	76.72%	75.37%	76.72%	77.28%	72.72%	79.11%	79.32%	71.99%	81.21%	75.99%	80.50%	74.75%	73.18%	75.81%	76.92%	79.78%	74.30%	74.06%	74.92%									
17	Собчак Ксения Анатольевна	1126	17	23	27	36	21	17	13	27	28	14	20	15	35	9	5	4	3	15	16	19	29	11	19	32	15	19	19	7	14	18	36	5	8	0	2	10	4	7	3	14	14	13	15	12	8	13	1	4	7	4	10	12	19	12	7	3	4	4	10	19	13	10	12	5	6	25	27	17	9	4	2	3	7	17	14	7	20	9	4	23	15	7	3	11	22	7									
		1.60%	1.68%	3.16%	2.34%	3.03%	2.66%	2.01%	2.07%	2.26%	4.25%	1.70%	3.11%	2.67%	3.59%	1.26%	1.87%	1.19%	0.76%	1.91%	2.74%	2.90%	2.89%	1.70%	1.62%	2.18%	2.08%	2.16%	1.53%	1.08%	2.79%	1.73%	2.33%	0.87%	0.79%	0.00%	0.54%	1.06%	0.79%	0.63%	0.68%	1.70%	1.27%	1.38%	1.63%	1.12%	1.44%	1.46%	0.44%	0.45%	0.65%	0.67%	2.10%	0.99%	2.36%	1.13%	0.90%	1.46%	1.49%	0.56%	0.89%	1.55%	1.25%	1.15%	1.56%	0.87%	1.41%	2.07%	2.07%	2.29%	2.20%	1.19%	0.34%	0.39%	1.00%	1.69%	1.43%	0.83%	1.41%	1.42%	0.50%	1.66%	2.02%	0.80%	0.30%	0.93%	2.06%	1.16%									
18	Сурайкин Максим Александрович	442	6	7	11	6	4	4	9	12	3	5	3	4	5	3	4	1	3	6	5	6	12	6	5	12	2	8	10	7	1	5	12	3	7	3	2	4	6	5	0	5	6	2	6	11	10	9	4	2	6	5	2	2	8	6	5	2	0	1	4	7	2	4	5	4	2	5	7	4	2	1	2	7	4	4	7	7	12	3	2	8	9	3	1	8	7	2									
		0.63%	0.59%	0.96%	0.95%	0.50%	0.51%	0.47%	1.44%	1.01%	0.46%	0.61%	0.47%	0.71%	0.51%	0.42%	1.49%	0.30%	0.76%	0.77%	0.85%	0.92%	1.20%	0.93%	0.43%	0.82%	0.28%	0.91%	0.81%	1.08%	0.20%	0.48%	0.78%	0.52%	0.69%	0.78%	0.54%	0.42%	1.18%	0.45%	0.00%	0.61%	0.54%	0.21%	0.65%	1.03%	1.80%	1.01%	1.76%	0.22%	0.56%	0.83%	0.42%	0.16%	0.99%	0.56%	0.65%	0.98%	0.00%	0.14%	0.35%	0.57%	0.19%	0.46%	0.65%	0.70%	0.47%	0.41%	0.54%	0.54%	0.49%	0.30%	0.34%	0.90%	0.57%	0.40%	0.71%	0.83%	0.85%	0.47%	0.25%	0.58%	1.21%	0.34%	0.10%	0.67%	0.66%	0.33%									
19	Титов Борис Юрьевич	625	10	3	19	8	9	12	9	11	11	9	12	6	11	5	3	3	6	7	11	9	9	9	12	19	0	9	14	10	4	10	20	2	6	2	4	11	6	6	1	8	5	20	8	4	9	2	2	5	7	9	1	14	3	9	6	3	0	7	6	7	5	7	6	6	4	12	14	4	5	0	4	3	7	1	9	5	13	4	6	14	7	5	5	6	6	4									
		0.89%	0.99%	0.41%	1.65%	0.67%	1.14%	1.42%	1.44%	0.92%	1.67%	1.09%	1.86%	1.07%	1.13%	0.70%	1.12%	0.90%	1.51%	0.89%	1.88%	1.37%	0.90%	1.39%	1.02%	1.30%	0.00%	1.02%	1.13%	1.54%	0.80%	0.96%	1.30%	0.35%	0.59%	0.52%	1.08%	1.16%	1.18%	0.54%	0.23%	0.97%	0.45%	2.12%	0.87%	0.37%	1.62%	0.22%	0.88%	0.56%	0.65%	1.50%	0.21%	1.15%	0.37%	0.85%	0.77%	1.46%	0.00%	0.98%	0.53%	0.57%	0.48%	0.80%	0.78%	1.05%	0.94%	0.99%	1.07%	0.54%	1.22%	0.00%	0.69%	0.39%	1.00%	0.10%	0.92%	0.59%	0.92%	0.63%	0.74%	1.01%	0.94%	0.57%	0.51%	0.51%	0.56%	0.66%									
20	Явлинский Григорий Алексеевич	738	18	10	31	15	17	9	4	26	11	15	9	12	22	6	5	0	2	14	11	10	17	10	12	23	11	13	33	10	11	10	19	3	1	1	6	18	4	3	2	9	9	7	7	15	2	11	1	3	10	2	6	12	5	12	9	1	1	5	3	9	4	6	5	3	5	3	8	7	1	0	2	2	2	8	10	2	9	3	6	19	7	6	3	13	10	1									
		1.05%	1.78%	1.38%	2.68%	1.26%	2.15%	1.06%	0.64%	2.18%	1.67%	1.82%	1.40%	2.14%	2.26%	0.84%	1.87%	0.00%	0.50%	1.79%	1.88%	1.53%	1.69%	1.55%	1.02%	1.57%	1.53%	1.48%	2.66%	1.54%	2.19%	0.96%	1.23%	0.52%	0.10%	0.26%	1.62%	1.90%	0.79%	0.27%	0.45%	1.09%	0.81%	0.74%	0.76%	1.41%	0.36%	1.24%	0.44%	0.34%	0.93%	0.33%	1.26%	0.99%	0.62%	1.13%	1.16%	0.49%	0.37%	0.70%	0.27%	0.73%	0.38%	0.69%	0.65%	0.52%	1.17%	0.25%	0.61%	0.94%	0.24%	0.00%	0.34%	0.26%	0.29%	0.80%	1.02%	0.24%	0.63%	0.47%	0.74%	1.37%	0.94%	0.69%	0.30%	1.10%	0.94%	0.17%									
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
																																																																																																	
